Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,FCU-G.12 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,FCU-G.12,Common Area Fit-Off [D],
,,FCU-G.13 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,FCU-G.13,Common Area Fit-Off [D],
,,FCU-G.14 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,FCU-G.14,Common Area Fit-Off [D],
,,FCU-G.15 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,FCU-G.15,Common Area Fit-Off [D],
,,ERV-G.1 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,ERV-G.1,Common Area Fit-Off [D],
,,CPSF-G.1 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,CPSF-G.1,Common Area Fit-Off [D],
,,CPSF-G.2 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,CPSF-G.2,Common Area Fit-Off [D],
,,CPSF-G.3 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,CPSF-G.3,Common Area Fit-Off [D],
,,OAF-G.1 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,OAF-G.1,Common Area Fit-Off [D],
,,OAF-G.2 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,OAF-G.2,Common Area Fit-Off [D],
,,SAF-G.1 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,SAF-G.1,Common Area Fit-Off [D],
,,TEF-G.1 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,TEF-G.1,Common Area Fit-Off [D],
,,SAF-G.3 - Common Area Fit-Off [D],,Site QA,Fit Off,GROUND FLOOR,SAF-G.3,Common Area Fit-Off [D],
,,BUILDING A,grouping,BUILDING A,,,,,
,,Ground Level - Common Area,,Site QA,Fit Off,BUILDING A,Ground Level,Common Area,Common Area Fit-Off [D]
,,Level 1 - Common Area,,Site QA,Fit Off,BUILDING A,Level 1,Common Area,Common Area Fit-Off [D]
,,Level 2 - Common Area,,Site QA,Fit Off,BUILDING A,Level 2,Common Area,Common Area Fit-Off [D]
,,Level 3 - Common Area,,Site QA,Fit Off,BUILDING A,Level 3,Common Area,Common Area Fit-Off [D]
,,Level 4 - Common Area,,Site QA,Fit Off,BUILDING A,Level 4,Common Area,Common Area Fit-Off [D]
,,Level 5 - Common Area,,Site QA,Fit Off,BUILDING A,Level 5,Common Area,Common Area Fit-Off [D]
,,Roof - LDEF-R.1,,Site QA,Fit Off,BUILDING A,Roof,LDEF-R.1,Common Area Fit-Off [D]
,,Roof - GEF-A-R.1,,Site QA,Fit Off,BUILDING A,Roof,GEF-A-R.1,Common Area Fit-Off [D]
,,Roof - LSF-A-R.1,,Site QA,Fit Off,BUILDING A,Roof,LSF-A-R.1,Common Area Fit-Off [D]
,,BUILDING B,grouping,BUILDING B,,,,,
,,Ground Level - Common Area,,Site QA,Fit Off,BUILDING B,Ground Level,Common Area,Common Area Fit-Off [D]
,,Level 1 - FCU-L1.1,,Site QA,Fit Off,BUILDING B,Level 1,FCU-L1.1,Common Area Fit-Off [D]
,,Level 1 - FCU-L1.2,,Site QA,Fit Off,BUILDING B,Level 1,FCU-L1.2,Common Area Fit-Off [D]
,,Level 1 - FCU-L1.3,,Site QA,Fit Off,BUILDING B,Level 1,FCU-L1.3,Common Area Fit-Off [D]
,,Level 1 - OAF-L1.1,,Site QA,Fit Off,BUILDING B,Level 1,OAF-L1.1,Common Area Fit-Off [D]
,,Level 1 - Common Area,,Site QA,Fit Off,BUILDING B,Level 1,Common Area,Common Area Fit-Off [D]
,,Level 2 - Common Area,,Site QA,Fit Off,BUILDING B,Level 2,Common Area,Common Area Fit-Off [D]
,,Level 3 - Common Area,,Site QA,Fit Off,BUILDING B,Level 3,Common Area,Common Area Fit-Off [D]
,,Level 4 - Common Area,,Site QA,Fit Off,BUILDING B,Level 4,Common Area,Common Area Fit-Off [D]
,,Level 5 - Common Area,,Site QA,Fit Off,BUILDING B,Level 5,Common Area,Common Area Fit-Off [D]
,,Level 6 - Common Area,,Site QA,Fit Off,BUILDING B,Level 6,Common Area,Common Area Fit-Off [D]
,,Roof - LSF-B-R.1,,Site QA,Fit Off,BUILDING B,Roof,LSF-B-R.1,Common Area Fit-Off [D]
,,Roof - GEF-B-R.1,,Site QA,Fit Off,BUILDING B,Roof,GEF-B-R.1,Common Area Fit-Off [D]
,,BUILDING C,grouping,BUILDING C,,,,,
,,Level 1 - Common Area,,Site QA,Fit Off,BUILDING C,Level 1,Common Area,Common Area Fit-Off [D]
,,Level 2 - Common Area,,Site QA,Fit Off,BUILDING C,Level 2,Common Area,Common Area Fit-Off [D]
,,Level 3 - Common Area,,Site QA,Fit Off,BUILDING C,Level 3,Common Area,Common Area Fit-Off [D]
,,Level 4 - Common Area,,Site QA,Fit Off,BUILDING C,Level 4,Common Area,Common Area Fit-Off [D]
,,Level 5 - Common Area,,Site QA,Fit Off,BUILDING C,Level 5,Common Area,Common Area Fit-Off [D]
,,Level 6 - Common Area,,Site QA,Fit Off,BUILDING C,Level 6,Common Area,Common Area Fit-Off [D]
,,Level 7 - Common Area,,Site QA,Fit Off,BUILDING C,Level 7,Common Area,Common Area Fit-Off [D]
,,Level 8 - Common Area,,Site QA,Fit Off,BUILDING C,Level 8,Common Area,Common Area Fit-Off [D]
,,Roof - LSF-C-R.1,,Site QA,Fit Off,BUILDING C,Roof,LSF-C-R.1,Common Area Fit-Off [D]
,,Roof - RAF-C-R.1,,Site QA,Fit Off,BUILDING C,Roof,RAF-C-R.1,Common Area Fit-Off [D]
,,Roof - GEF-C-R.1,,Site QA,Fit Off,BUILDING C,Roof,GEF-C-R.1,Common Area Fit-Off [D]
,,Roof - SPF-C-R.1,,Site QA,Fit Off,BUILDING C,Roof,SPF-C-R.1,Common Area Fit-Off [D]
,,Roof - SPF-C-R.2,,Site QA,Fit Off,BUILDING C,Roof,SPF-C-R.2,Common Area Fit-Off [D]
,,BUILDING D,grouping,BUILDING D,,,,,
,,Level 1 - Common Area,,Site QA,Fit Off,BUILDING D,Level 1,Common Area,Common Area Fit-Off [D]
,,Level 2 - Common Area,,Site QA,Fit Off,BUILDING D,Level 2,Common Area,Common Area Fit-Off [D]
,,Level 3 - Common Area,,Site QA,Fit Off,BUILDING D,Level 3,Common Area,Common Area Fit-Off [D]
,,Level 4 - Common Area,,Site QA,Fit Off,BUILDING D,Level 4,Common Area,Common Area Fit-Off [D]
,,Level 5 - Common Area,,Site QA,Fit Off,BUILDING D,Level 5,Common Area,Common Area Fit-Off [D]
,,Level 6 - Common Area,,Site QA,Fit Off,BUILDING D,Level 6,Common Area,Common Area Fit-Off [D]
,,Level 7 - Common Area,,Site QA,Fit Off,BUILDING D,Level 7,Common Area,Common Area Fit-Off [D]
,,Level 8 - Common Area,,Site QA,Fit Off,BUILDING D,Level 8,Common Area,Common Area Fit-Off [D]
,,Level 9 - Common Area,,Site QA,Fit Off,BUILDING D,Level 9,Common Area,Common Area Fit-Off [D]
,,Roof - CPEF-D2-R.2,,Site QA,Fit Off,BUILDING D,Roof,CPEF-D2-R.2,Common Area Fit-Off [D]
,,Roof - SPF-D2.R.1,,Site QA,Fit Off,BUILDING D,Roof,SPF-D2.R.1,Common Area Fit-Off [D]
,,Roof - RAF-D2-R.1,,Site QA,Fit Off,BUILDING D,Roof,RAF-D2-R.1,Common Area Fit-Off [D]
,,Roof - GEF-D2-R.1,,Site QA,Fit Off,BUILDING D,Roof,GEF-D2-R.1,Common Area Fit-Off [D]
,,Roof - SEF-D2-R.1,,Site QA,Fit Off,BUILDING D,Roof,SEF-D2-R.1,Common Area Fit-Off [D]
,,Roof - SPF-D2-R.2,,Site QA,Fit Off,BUILDING D,Roof,SPF-D2-R.2,Common Area Fit-Off [D]
,Columns,,,,,,,,
,,Lobby supply grilles fitted,,Lobby supply grilles fitted,,,,,
,,Lobby exhaust grilles fitted,,Lobby exhaust grilles fitted,,,,,
,,Lobby Relief VCD installed,,Lobby Relief VCD is installed and the motirised actuator is fitted of and wired,,,,,
,,Lobby relief grilles fitted,,Lobby relief grilles fitted,,,,,
,,Stair pressurisation grilles in stair shaft fitted,,Stair pressurisation grilles in the stair shaft fitted,,,,,
,,Stair pressurization VCD/OBD installed ,,Stair pressurization VCD / OBD is installed ,,,,,
,,Carpark supply grilles fitted,,Carpark supply grilles fitted,,,,,
,,Carpark supply VCD/OBD installed,,Carpark supply VCD / OBD is installed and the motirised actuator is fitted of and wired (if applicable),,,,,
,,Carpark Exhaust grilles fitted,,Carpark Exhaust grilles fitted,,,,,
,,Carpark Exhaust VCD/OBD installed,,Carpark Exhaust VCD / OBD is installed and the motirised actuator is fitted of and wired (if applicable),,,,,
,,Garbage Exhaust grilles fitted,,Garbage Exhaust grilles fitted,,,,,
,,Garbage Exhaust VCD/OBD installed ,,Garbage Exhaust VCD/ OBD is installed ,,,,,
,,General Exhaust grilles fitted,,General Exhaust grilles fitted,,,,,
,,General Exhaust VCD/OBD installed ,,General Exhaust VCD / OBD is installed ,,,,,
,,Loading Dock grilles fitted,,Loading Dock grilles fitted,,,,,
,,Loading Dock VCD/OBD installed,,Loading Dock VCD / OBD is installed,,,,,
,,Pump Room supply grilles fitted,,Pump Room supply grilles fitted,,,,,
,,Pump room supply VCD/OBD installed,,Pump room supply VCD / OBD is installed,,,,,
,,Toilet Exhaust grilles fitted c/w OBD,,Toilet Exhaust grilles fitted c/w OBD,,,,,
,,Bike room grilles fitted,,Bike room grilles fitted,,,,,
,,Bike room VCD/OBD installed,,Bike room VCD / OBD installed,,,,,
,,Comms room supply grilles fitted,,Comms room supply grilles fitted,,,,,
,,Comms room VCD/OBD installed,,Comms room VCD / OBD installed,,,,,
,,Main Switch room Supply grilles fitted,,Main Switch room Supply grilles fitted,,,,,
,,Main Switch room Supply VCD/OBD installed,,Main Switch room Supply VCD / OBD installed,,,,,
,,Storage room Supply grilles fitted,,Storage room Supply grilles fitted,,,,,
,,Storage room Supply VCD/OBD installed,,Storage room Supply VCD/ OBD installed,,,,,
,,Bin room grilles fitted,,Bin room grilles fitted,,,,,
,,Bin room VCD/OBD installed,,Bin room VCD / OBD installed,,,,,
,,All fire dampers provided with an access panel,,All fire dampers provided with an access panel as per mechanical drawings,,,,,
,,,,,,,,,
Fit Off - Apartment,,,,,,,,,
,Scope,,,Site QA,Fit Off,,,,
,Rows,,,,,,,,
,,BUILDING A,grouping,BUILDING A,,,,,
,,Ground Level - A0-01,,Site QA,Fit Off,BUILDING A,Ground Level,A0-01,Apartment Fit-Off [E]
,,Ground Level - A0-02,,Site QA,Fit Off,BUILDING A,Ground Level,A0-02,Apartment Fit-Off [E]
,,Ground Level - A0-03,,Site QA,Fit Off,BUILDING A,Ground Level,A0-03,Apartment Fit-Off [E]
,,Ground Level - A0-04,,Site QA,Fit Off,BUILDING A,Ground Level,A0-04,Apartment Fit-Off [E]
,,Ground Level - A0-05,,Site QA,Fit Off,BUILDING A,Ground Level,A0-05,Apartment Fit-Off [E]
,,Ground Level - A0-06,,Site QA,Fit Off,BUILDING A,Ground Level,A0-06,Apartment Fit-Off [E]
,,Ground Level - A0-07,,Site QA,Fit Off,BUILDING A,Ground Level,A0-07,Apartment Fit-Off [E]
,,Ground Level - A0-08,,Site QA,Fit Off,BUILDING A,Ground Level,A0-08,Apartment Fit-Off [E]
,,Ground Level - A0-09,,Site QA,Fit Off,BUILDING A,Ground Level,A0-09,Apartment Fit-Off [E]
,,Ground Level - A0-10,,Site QA,Fit Off,BUILDING A,Ground Level,A0-10,Apartment Fit-Off [E]
,,Level 1 - A1-01,,Site QA,Fit Off,BUILDING A,Level 1,A1-01,Apartment Fit-Off [E]
,,Level 1 - A1-02,,Site QA,Fit Off,BUILDING A,Level 1,A1-02,Apartment Fit-Off [E]
,,Level 1 - A1-03,,Site QA,Fit Off,BUILDING A,Level 1,A1-03,Apartment Fit-Off [E]
,,Level 1 - A1-04,,Site QA,Fit Off,BUILDING A,Level 1,A1-04,Apartment Fit-Off [E]
,,Level 1 - A1-05,,Site QA,Fit Off,BUILDING A,Level 1,A1-05,Apartment Fit-Off [E]
,,Level 1 - A1-06,,Site QA,Fit Off,BUILDING A,Level 1,A1-06,Apartment Fit-Off [E]
,,Level 1 - A1-07,,Site QA,Fit Off,BUILDING A,Level 1,A1-07,Apartment Fit-Off [E]
,,Level 1 - A1-08,,Site QA,Fit Off,BUILDING A,Level 1,A1-08,Apartment Fit-Off [E]
,,Level 1 - A1-09,,Site QA,Fit Off,BUILDING A,Level 1,A1-09,Apartment Fit-Off [E]
,,Level 1 - A1-10,,Site QA,Fit Off,BUILDING A,Level 1,A1-10,Apartment Fit-Off [E]
,,Level 2 - A2-01,,Site QA,Fit Off,BUILDING A,Level 2,A2-01,Apartment Fit-Off [E]
,,Level 2 - A2-02,,Site QA,Fit Off,BUILDING A,Level 2,A2-02,Apartment Fit-Off [E]
,,Level 2 - A2-03,,Site QA,Fit Off,BUILDING A,Level 2,A2-03,Apartment Fit-Off [E]
,,Level 2 - A2-04,,Site QA,Fit Off,BUILDING A,Level 2,A2-04,Apartment Fit-Off [E]
,,Level 2 - A2-05,,Site QA,Fit Off,BUILDING A,Level 2,A2-05,Apartment Fit-Off [E]
,,Level 2 - A2-06,,Site QA,Fit Off,BUILDING A,Level 2,A2-06,Apartment Fit-Off [E]
,,Level 3 - A3-01,,Site QA,Fit Off,BUILDING A,Level 3,A3-01,Apartment Fit-Off [E]
,,Level 3 - A3-02,,Site QA,Fit Off,BUILDING A,Level 3,A3-02,Apartment Fit-Off [E]
,,Level 3 - A3-03,,Site QA,Fit Off,BUILDING A,Level 3,A3-03,Apartment Fit-Off [E]
,,Level 3 - A3-04,,Site QA,Fit Off,BUILDING A,Level 3,A3-04,Apartment Fit-Off [E]
,,Level 3 - A3-05,,Site QA,Fit Off,BUILDING A,Level 3,A3-05,Apartment Fit-Off [E]
,,Level 3 - A3-06,,Site QA,Fit Off,BUILDING A,Level 3,A3-06,Apartment Fit-Off [E]
,,Level 4 - A4-01,,Site QA,Fit Off,BUILDING A,Level 4,A4-01,Apartment Fit-Off [E]
,,Level 4 - A4-02,,Site QA,Fit Off,BUILDING A,Level 4,A4-02,Apartment Fit-Off [E]
,,Level 4 - A4-03,,Site QA,Fit Off,BUILDING A,Level 4,A4-03,Apartment Fit-Off [E]
,,Level 4 - A4-04,,Site QA,Fit Off,BUILDING A,Level 4,A4-04,Apartment Fit-Off [E]
,,Level 5 - A5-01,,Site QA,Fit Off,BUILDING A,Level 5,A5-01,Apartment Fit-Off [E]
,,Level 5 - A4-01,,Site QA,Fit Off,BUILDING A,Level 5,A4-01,Apartment Fit-Off [E]
,,Level 5 - A4-03,,Site QA,Fit Off,BUILDING A,Level 5,A4-03,Apartment Fit-Off [E]
,,Level 5 - A4-04,,Site QA,Fit Off,BUILDING A,Level 5,A4-04,Apartment Fit-Off [E]
,,BUILDING B,grouping,BUILDING B,,,,,
,,Ground Level - B0-01,,Site QA,Fit Off,BUILDING B,Ground Level,B0-01,Apartment Fit-Off [E]
,,Ground Level - B0-02,,Site QA,Fit Off,BUILDING B,Ground Level,B0-02,Apartment Fit-Off [E]
,,Ground Level - B0-03,,Site QA,Fit Off,BUILDING B,Ground Level,B0-03,Apartment Fit-Off [E]
,,Ground Level - B0-04,,Site QA,Fit Off,BUILDING B,Ground Level,B0-04,Apartment Fit-Off [E]
,,Ground Level - B0-05,,Site QA,Fit Off,BUILDING B,Ground Level,B0-05,Apartment Fit-Off [E]
,,Ground Level - B0-06,,Site QA,Fit Off,BUILDING B,Ground Level,B0-06,Apartment Fit-Off [E]
,,Ground Level - B0-07,,Site QA,Fit Off,BUILDING B,Ground Level,B0-07,Apartment Fit-Off [E]
,,Ground Level - B0-08,,Site QA,Fit Off,BUILDING B,Ground Level,B0-08,Apartment Fit-Off [E]
,,Ground Level - B0-09,,Site QA,Fit Off,BUILDING B,Ground Level,B0-09,Apartment Fit-Off [E]
,,Level 1 - B0-01,,Site QA,Fit Off,BUILDING B,Level 1,B0-01,Apartment Fit-Off [E]
,,Level 1 - B0-02,,Site QA,Fit Off,BUILDING B,Level 1,B0-02,Apartment Fit-Off [E]
,,Level 1 - B0-03,,Site QA,Fit Off,BUILDING B,Level 1,B0-03,Apartment Fit-Off [E]
,,Level 1 - B0-04,,Site QA,Fit Off,BUILDING B,Level 1,B0-04,Apartment Fit-Off [E]
,,Level 1 - B0-05,,Site QA,Fit Off,BUILDING B,Level 1,B0-05,Apartment Fit-Off [E]
,,Level 1 - B0-06,,Site QA,Fit Off,BUILDING B,Level 1,B0-06,Apartment Fit-Off [E]
,,Level 1 - B0-07,,Site QA,Fit Off,BUILDING B,Level 1,B0-07,Apartment Fit-Off [E]
,,Level 1 - B0-08,,Site QA,Fit Off,BUILDING B,Level 1,B0-08,Apartment Fit-Off [E]
,,Level 1 - B0-09,,Site QA,Fit Off,BUILDING B,Level 1,B0-09,Apartment Fit-Off [E]
,,Level 2 - B2-01,,Site QA,Fit Off,BUILDING B,Level 2,B2-01,Apartment Fit-Off [E]
,,Level 2 - B2-02,,Site QA,Fit Off,BUILDING B,Level 2,B2-02,Apartment Fit-Off [E]
,,Level 2 - B2-03,,Site QA,Fit Off,BUILDING B,Level 2,B2-03,Apartment Fit-Off [E]
,,Level 2 - B2-04,,Site QA,Fit Off,BUILDING B,Level 2,B2-04,Apartment Fit-Off [E]
,,Level 2 - B2-05,,Site QA,Fit Off,BUILDING B,Level 2,B2-05,Apartment Fit-Off [E]
,,Level 2 - B2-06,,Site QA,Fit Off,BUILDING B,Level 2,B2-06,Apartment Fit-Off [E]
,,Level 2 - B2-07,,Site QA,Fit Off,BUILDING B,Level 2,B2-07,Apartment Fit-Off [E]
,,Level 2 - B2-08,,Site QA,Fit Off,BUILDING B,Level 2,B2-08,Apartment Fit-Off [E]
,,Level 2 - B2-09,,Site QA,Fit Off,BUILDING B,Level 2,B2-09,Apartment Fit-Off [E]
,,Level 2 - B2-10,,Site QA,Fit Off,BUILDING B,Level 2,B2-10,Apartment Fit-Off [E]
,,Level 3 - B3-01,,Site QA,Fit Off,BUILDING B,Level 3,B3-01,Apartment Fit-Off [E]
,,Level 3 - B3-02,,Site QA,Fit Off,BUILDING B,Level 3,B3-02,Apartment Fit-Off [E]
,,Level 3 - B3-03,,Site QA,Fit Off,BUILDING B,Level 3,B3-03,Apartment Fit-Off [E]
,,Level 3 - B3-04,,Site QA,Fit Off,BUILDING B,Level 3,B3-04,Apartment Fit-Off [E]
,,Level 3 - B3-05,,Site QA,Fit Off,BUILDING B,Level 3,B3-05,Apartment Fit-Off [E]
,,Level 3 - B3-06,,Site QA,Fit Off,BUILDING B,Level 3,B3-06,Apartment Fit-Off [E]
,,Level 3 - B3-07,,Site QA,Fit Off,BUILDING B,Level 3,B3-07,Apartment Fit-Off [E]
,,Level 3 - B3-08,,Site QA,Fit Off,BUILDING B,Level 3,B3-08,Apartment Fit-Off [E]
,,Level 3 - B3-09,,Site QA,Fit Off,BUILDING B,Level 3,B3-09,Apartment Fit-Off [E]
,,Level 3 - B3-10,,Site QA,Fit Off,BUILDING B,Level 3,B3-10,Apartment Fit-Off [E]
,,Level 4 - B4-01,,Site QA,Fit Off,BUILDING B,Level 4,B4-01,Apartment Fit-Off [E]
,,Level 4 - B4-02,,Site QA,Fit Off,BUILDING B,Level 4,B4-02,Apartment Fit-Off [E]
,,Level 4 - B4-03,,Site QA,Fit Off,BUILDING B,Level 4,B4-03,Apartment Fit-Off [E]
,,Level 4 - B4-04,,Site QA,Fit Off,BUILDING B,Level 4,B4-04,Apartment Fit-Off [E]
,,Level 4 - B4-05,,Site QA,Fit Off,BUILDING B,Level 4,B4-05,Apartment Fit-Off [E]
,,Level 4 - B4-06,,Site QA,Fit Off,BUILDING B,Level 4,B4-06,Apartment Fit-Off [E]
,,Level 4 - B4-07,,Site QA,Fit Off,BUILDING B,Level 4,B4-07,Apartment Fit-Off [E]
,,Level 4 - B4-08,,Site QA,Fit Off,BUILDING B,Level 4,B4-08,Apartment Fit-Off [E]
,,Level 4 - B4-09,,Site QA,Fit Off,BUILDING B,Level 4,B4-09,Apartment Fit-Off [E]
,,Level 4 - B4-10,,Site QA,Fit Off,BUILDING B,Level 4,B4-10,Apartment Fit-Off [E]
,,Level 5 - B5-01,,Site QA,Fit Off,BUILDING B,Level 5,B5-01,Apartment Fit-Off [E]
,,Level 5 - B5-02,,Site QA,Fit Off,BUILDING B,Level 5,B5-02,Apartment Fit-Off [E]
,,Level 5 - B5-03,,Site QA,Fit Off,BUILDING B,Level 5,B5-03,Apartment Fit-Off [E]
,,Level 5 - B5-04,,Site QA,Fit Off,BUILDING B,Level 5,B5-04,Apartment Fit-Off [E]
,,Level 5 - B5-05,,Site QA,Fit Off,BUILDING B,Level 5,B5-05,Apartment Fit-Off [E]
,,Level 5 - B5-06,,Site QA,Fit Off,BUILDING B,Level 5,B5-06,Apartment Fit-Off [E]
,,Level 5 - B5-07,,Site QA,Fit Off,BUILDING B,Level 5,B5-07,Apartment Fit-Off [E]
,,Level 5 - B5-08,,Site QA,Fit Off,BUILDING B,Level 5,B5-08,Apartment Fit-Off [E]
,,Level 6 - B5-02,,Site QA,Fit Off,BUILDING B,Level 6,B5-02,Apartment Fit-Off [E]
,,Level 6 - B5-03,,Site QA,Fit Off,BUILDING B,Level 6,B5-03,Apartment Fit-Off [E]
,,Level 6 - B5-04,,Site QA,Fit Off,BUILDING B,Level 6,B5-04,Apartment Fit-Off [E]
,,Level 6 - B5-05,,Site QA,Fit Off,BUILDING B,Level 6,B5-05,Apartment Fit-Off [E]
,,BUILDING C,grouping,BUILDING C,,,,,
,,Level 1 - C-101,,Site QA,Fit Off,BUILDING C,Level 1,C-101,Apartment Fit-Off [E]
,,Level 1 - C-102,,Site QA,Fit Off,BUILDING C,Level 1,C-102,Apartment Fit-Off [E]
,,Level 1 - C-103,,Site QA,Fit Off,BUILDING C,Level 1,C-103,Apartment Fit-Off [E]
,,Level 1 - C-104,,Site QA,Fit Off,BUILDING C,Level 1,C-104,Apartment Fit-Off [E]
,,Level 1 - C-105,,Site QA,Fit Off,BUILDING C,Level 1,C-105,Apartment Fit-Off [E]
,,Level 1 - C-106,,Site QA,Fit Off,BUILDING C,Level 1,C-106,Apartment Fit-Off [E]
,,Level 1 - C-107,,Site QA,Fit Off,BUILDING C,Level 1,C-107,Apartment Fit-Off [E]
,,Level 1 - C-108,,Site QA,Fit Off,BUILDING C,Level 1,C-108,Apartment Fit-Off [E]
,,Level 1 - C-109,,Site QA,Fit Off,BUILDING C,Level 1,C-109,Apartment Fit-Off [E]
,,Level 1 - C-110,,Site QA,Fit Off,BUILDING C,Level 1,C-110,Apartment Fit-Off [E]
,,Level 1 - C-111,,Site QA,Fit Off,BUILDING C,Level 1,C-111,Apartment Fit-Off [E]
,,Level 1 - C-112,,Site QA,Fit Off,BUILDING C,Level 1,C-112,Apartment Fit-Off [E]
,,Level 1 - C-113,,Site QA,Fit Off,BUILDING C,Level 1,C-113,Apartment Fit-Off [E]
,,Level 1 - C-114,,Site QA,Fit Off,BUILDING C,Level 1,C-114,Apartment Fit-Off [E]
,,Level 2 - C-101,,Site QA,Fit Off,BUILDING C,Level 2,C-101,Apartment Fit-Off [E]
,,Level 2 - C-102,,Site QA,Fit Off,BUILDING C,Level 2,C-102,Apartment Fit-Off [E]
,,Level 2 - C-103,,Site QA,Fit Off,BUILDING C,Level 2,C-103,Apartment Fit-Off [E]
,,Level 2 - C-104,,Site QA,Fit Off,BUILDING C,Level 2,C-104,Apartment Fit-Off [E]
,,Level 2 - C-105,,Site QA,Fit Off,BUILDING C,Level 2,C-105,Apartment Fit-Off [E]
,,Level 2 - C-106,,Site QA,Fit Off,BUILDING C,Level 2,C-106,Apartment Fit-Off [E]
,,Level 2 - C-107,,Site QA,Fit Off,BUILDING C,Level 2,C-107,Apartment Fit-Off [E]
,,Level 2 - C-108,,Site QA,Fit Off,BUILDING C,Level 2,C-108,Apartment Fit-Off [E]
,,Level 2 - C-109,,Site QA,Fit Off,BUILDING C,Level 2,C-109,Apartment Fit-Off [E]
,,Level 2 - C-110,,Site QA,Fit Off,BUILDING C,Level 2,C-110,Apartment Fit-Off [E]
,,Level 2 - C-111,,Site QA,Fit Off,BUILDING C,Level 2,C-111,Apartment Fit-Off [E]
