resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,208,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,209,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,210,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,211,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,212,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,213,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,214,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,215,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,216,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,217,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,218,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,219,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 2 RACF- Dining,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 2 RACF- Lounge,,,,,
,,,,step,,,,, Ceiling Closure,,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Nurse Station,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Equipment Station,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Medication Room,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,201,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,202,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,203,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,204,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,205,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,206,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,207,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,208,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,209,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,210,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,211,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,212,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,213,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,214,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,215,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,216,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,217,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,218,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,219,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 2 RACF- Dining,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 2 RACF- Lounge,,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,,,step,,,,Level 3,,,,,,,
,,,,step,,,,, Wall Closure,,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Nurse Station,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Equipment Station,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Medication Room,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,301,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,302,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,303,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,304,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,305,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,306,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,307,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,308,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,309,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,310,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,311,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,312,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,313,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 3 RACF- Dining,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 3 RACF- Lounge,,,,,
,,,,step,,,,, Ceiling Closure,,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Nurse Station,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Equipment Station,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Medication Room,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,301,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,302,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,303,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,304,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,305,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,306,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,307,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,308,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,309,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,310,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,311,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,312,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,313,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 3 RACF- Dining,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 3 RACF- Lounge,,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
,,,,step,,,,Retails,,,,,,,
,,,,step,,,,, Wall Closure,,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 1 RACF- Ancillary Services 2,,,,,
Wall Closure Checklist 2 Rough In [P],Sign Off,,,folder-with-checklists,,,,,,Level 1 RACF- Ancillary Services 1,,,,,
,,,,step,,,,, Ceiling Closure,,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 1 RACF- Ancillary Services 2,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,Level 1 RACF- Ancillary Services 1,,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,Common Area,,,,,,
