type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Min 75mm thick N20 grade portland cement-based concrete, finished to Class 3 crushed rock, 300mm clear of rear of post and face of w-beam, Concrete testing at 1/50m3 per day, expansion joints 200mm either side of posts. Fresh concrete to be protected from rain or other damage until hard set",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - During construction.,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.6 - Curing of concrete maintenance strip,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads Spec. Cl.708.16, Cl.703",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Concrete shall be cured either by water curing,wet hessian,polyethlyene sheeting adequately sealed against moisture losses, curing compound or combination thereof. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Curing compounds to be in accordance with AS3799.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - no less than 7 days after concrete placement,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Completion,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Delineators,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VicRoads Spec. Cl.708.11, Cl.703.12",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Appropriately coloured delineators fastened to top of w-beam at 15m spacings, comprising flexible plastic mounting brackets fitted with 100 cm2 of Class 1A retro-reflective material, as defined in AS/NZS 1906.2",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, immediately following the installation and prior to any Work commencing on the members",,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Existing Sign & markings Reinstatement,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Spec. Cl.708.17 IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The Contractor shall reinstate all signs to a standard not less than the pre-existing condition and to the satisfaction of the Superintendent,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Compliance Audit of Safety Barrier System Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VicRoads Spec. Cl.708.10,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - A safety barrier compliance audit on all proprietary guard fence end treatments constructed under the Contract shall be undertaken and a report prepared by the Australian Licensed Supplier of the safety barrier system. A Certificate of Compliance(CoC) shall be provided certifying that the products have installed in accordance with the manufactures installation Manual and specifiction for each end treatment installed. A signed copy of the manufacturer’s Installation Checklist / Inspection and Test Plan as per the manufacturer’s Product and Installation Manual shall be completed and submitted to the Superintendent..,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each bridge beam,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Survey data captured for as-built purposes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VicRoads Spec. Cl.708,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - As-built Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"○ Tolerances as per VicRoads Specifications, Clause 708.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
checklist,ITP-222-CIV-Calder-Residential Colorbond Fencing,itp,,,,,ITP-222-CIV-Calder-Residential Colorbond Fencing Rev 0,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-222-CIV-Calder Park Drive-Residential Fencing,,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: Calder Park Drive-Residential Fencing,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 12/11/2024,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Jason Quan,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,"Reference: IFC Drawings, Manufacture Guidelines, Australian Standards",,,,,,,,,,,,,,,,,,,,,,
section,2. Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Concrete,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings/Manufacture guidelines,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Min 20 MPa concrete to be used as per Propietry Product Guidelines.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Mix,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Supplier Certificate of Compliance,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"2.2 - Steel Columns, Cladding etc",,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings AS41000, AS1163",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All Steel must comply with Australian Standards.,,,,,,,,,,,,,,,,,,,,,,
label,○ Steel section sizes must be checked on site.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document review, Visual and Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - All elements,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Supplier Certificate of Compliance,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Pre-construction / Pre-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Survey Set-out,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey to set out the following but not limited to: existing services and post locations,,,,,,,,,,,,,,,,,,,,,,
label,○ Offset checked against the running edge prior to installation of posts.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,4. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Excavation works,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, Metroll - Colorbond - Metline",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Excavation for post foundation must not undermine footing of existing structures.,,,,,,,,,,,,,,,,,,,,,,
label,○ Follow asset owners guidelines for work around their service.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency -,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Ground Conditions,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All post foundations to be inspected by the site team prior to installing the posts. All foundations are to be free of water and loose material.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Fence Post Foundation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings/Manufacture Guidelines,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Minimim 20MPa concrete as Per Manufacture Guidelines ,,,,,,,,,,,,,,,,,,,,,,
label,"○ Typical Footing: Footing dimension 900mm deep, with a 200mm dia",,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each footing,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Post and concrete dockets,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Fence Post Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings/Manufacture Guidelines,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Maximum post spacing 2365mm centres ,,,,,,,,,,,,,,,,,,,,,,
label,○ Maximum post heights 2100mm above ground level. Vertical Tolerance (High Risk Areas): ±20mm from the design line.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Concrete Dockets",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.6 - Assemble Fence Post,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings/Manufacture Guidelines,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Assemble posts by screwing them back to back with 7 staggered screws.,,,,,,,,,,,,,,,,,,,,,,
label,○ Use 7 x 10 - 16 x 16mm self-drilling screws. ,,,,,,,,,,,,,,,,,,,,,,
label,○ 2 x Screws approxiamiately 60mm from top of post.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each post,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.7 - Bracing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Powder coated SHS post as a corner for a neater finish. Either 50 x 50mm or 65 x 65mm for ends, corners and junctions.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Steel delivery dockts",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.8 - Installation of railing and infill sheets,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings, Metroll - Colorbond - Metline",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Install bottom rail once concrete has fence post foundation has set 24 hours. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Slide infill sheets into the bottom rail ensuring a an overlap is allowed for between each sheets.,,,,,,,,,,,,,,,,,,,,,,
label,○ Install top rail once the infill sheets are adjusted correctly.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP, Steel delivery dockts",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
