Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,A-OS-01-01,grouping,A-OS-01-01,,
,,os fat,expanded,outstations,os fat,a-os-01-01
,,os installation,expanded,os installation,outstations,a-os-01-01
,,cable id: a-os-01-01 / fsv-dcw-s-01_c1,expanded,outstations,cable id: a-os-01-01 / fsv-dcw-s-01_c1,a-os-01-01
,,cable id: a-os-01-01 / wm-rw-s-04_c1,expanded,outstations,cable id: a-os-01-01 / wm-rw-s-04_c1,a-os-01-01
,,cable id: a-os-01-01 / wm-rw-s-05_c1,expanded,outstations,cable id: a-os-01-01 / wm-rw-s-05_c1,a-os-01-01
,,cable id: a-os-01-01 / wm-rw-s-06_c1,expanded,cable id: a-os-01-01 / wm-rw-s-06_c1,outstations,a-os-01-01
,,cable id: a-os-01-01 / sla-sr-aa,expanded,cable id: a-os-01-01 / sla-sr-aa,outstations,a-os-01-01
,,cable id: a-os-01-01 / db-gps-af-rf-01,expanded,outstations,cable id: a-os-01-01 / db-gps-af-rf-01,a-os-01-01
,,cable id: a-os-01-01 / a-pv-db-af-rf-02,expanded,cable id: a-os-01-01 / a-pv-db-af-rf-02,outstations,a-os-01-01
,,hli cabling copper/fiber,expanded,outstations,hli cabling copper/fiber,a-os-01-01
,,A-OS-02-01,grouping,A-OS-02-01,,
,,os fat,expanded,outstations,os fat,a-os-02-01
,,os installation,expanded,os installation,outstations,a-os-02-01
,,cable id: a-os-02-01 / sla-sr-ab,expanded,outstations,cable id: a-os-02-01 / sla-sr-ab,a-os-02-01
,,cable id: a-os-02-01 / db-gps-ag-rf-02,expanded,cable id: a-os-02-01 / db-gps-ag-rf-02,outstations,a-os-02-01
,,hli cabling copper/fiber,expanded,outstations,hli cabling copper/fiber,a-os-02-01
,,A-OS-03-01,grouping,A-OS-03-01,,
,,os fat,expanded,outstations,a-os-03-01,os fat
,,os installation,expanded,os installation,outstations,a-os-03-01
,,cable id: a-os-03-01 / sla-sr-ac,expanded,cable id: a-os-03-01 / sla-sr-ac,outstations,a-os-03-01
,,hli cabling copper/fiber,expanded,outstations,a-os-03-01,hli cabling copper/fiber
,,A-OS-04-01,grouping,A-OS-04-01,,
,,os fat,expanded,a-os-04-01,outstations,os fat
,,os installation,expanded,os installation,a-os-04-01,outstations
,,cable id: a-os-04-01 / sla-sr-ad,expanded,a-os-04-01,outstations,cable id: a-os-04-01 / sla-sr-ad
,,hli cabling copper/fiber,expanded,a-os-04-01,outstations,hli cabling copper/fiber
,,A-OS-05-01,grouping,A-OS-05-01,,
,,os fat,expanded,a-os-05-01,outstations,os fat
,,os installation,expanded,os installation,a-os-05-01,outstations
,,cable id: a-os-05-01 / sla-sr-ae,expanded,a-os-05-01,outstations,cable id: a-os-05-01 / sla-sr-ae
,,cable id: a-os-05-01 / itx-ae,expanded,a-os-05-01,outstations,cable id: a-os-05-01 / itx-ae
,,cable id: a-os-05-01 / db-glp-af-rf-21,expanded,cable id: a-os-05-01 / db-glp-af-rf-21,a-os-05-01,outstations
,,cable id: a-os-05-01 / psub-ae,expanded,cable id: a-os-05-01 / psub-ae,a-os-05-01,outstations
,,hli cabling copper/fiber,expanded,a-os-05-01,outstations,hli cabling copper/fiber
,,A-OS-06-01,grouping,A-OS-06-01,,
,,os fat,expanded,a-os-06-01,outstations,os fat
,,os installation,expanded,os installation,a-os-06-01,outstations
,,cable id: a-os-06-01 / sla-sr-af,expanded,a-os-06-01,outstations,cable id: a-os-06-01 / sla-sr-af
,,cable id: a-os-06-01 / itx-af,expanded,cable id: a-os-06-01 / itx-af,a-os-06-01,outstations
,,cable id: a-os-06-01 / db-glp-ag-rf-22,expanded,cable id: a-os-06-01 / db-glp-ag-rf-22,a-os-06-01,outstations
,,hli cabling copper/fiber,expanded,a-os-06-01,outstations,hli cabling copper/fiber
,,A-OS-07-01,grouping,A-OS-07-01,,
,,os fat,expanded,a-os-07-01,outstations,os fat
,,os installation,expanded,os installation,a-os-07-01,outstations
,,cable id: a-os-07-01 / sla-sr-ag,expanded,a-os-07-01,cable id: a-os-07-01 / sla-sr-ag,outstations
,,cable id: a-os-07-01 / itx-ag,expanded,a-os-07-01,cable id: a-os-07-01 / itx-ag,outstations
,,cable id: a-os-07-01 / db-gps-af-rf-03,expanded,a-os-07-01,outstations,cable id: a-os-07-01 / db-gps-af-rf-03
,,cable id: a-os-07-01 / db-glp-af-rf-19,expanded,a-os-07-01,outstations,cable id: a-os-07-01 / db-glp-af-rf-19
,,cable id: a-os-07-01 / lft-03,expanded,a-os-07-01,cable id: a-os-07-01 / lft-03,outstations
,,cable id: a-os-07-01 / lft-04,expanded,a-os-07-01,outstations,cable id: a-os-07-01 / lft-04
,,cable id: a-os-07-01 / psub-ag,expanded,a-os-07-01,outstations,cable id: a-os-07-01 / psub-ag
,,hli cabling copper/fiber,expanded,a-os-07-01,outstations,hli cabling copper/fiber
,,A-OS-08-01,grouping,A-OS-08-01,,
,,os fat,expanded,outstations,a-os-08-01,os fat
,,os installation,expanded,os installation,outstations,a-os-08-01
,,cable id: a-os-08-01 / ws-01_jb_p01,expanded,cable id: a-os-08-01 / ws-01_jb_p01,outstations,a-os-08-01
,,cable id: a-os-08-01 / ws-01_jb_p02,expanded,outstations,a-os-08-01,cable id: a-os-08-01 / ws-01_jb_p02
,,cable id: ws-01_jb / ws-01,expanded,outstations,a-os-08-01,cable id: ws-01_jb / ws-01
,,cable id: a-os-08-01 / sla-sr-ah,expanded,outstations,a-os-08-01,cable id: a-os-08-01 / sla-sr-ah
,,cable id: a-os-08-01 / itx-ah,expanded,outstations,a-os-08-01,cable id: a-os-08-01 / itx-ah
,,cable id: a-os-08-01 / db-gps-ag-rf-04,expanded,cable id: a-os-08-01 / db-gps-ag-rf-04,outstations,a-os-08-01
,,cable id: a-os-08-01 / db-glp-ag-rf-20,expanded,cable id: a-os-08-01 / db-glp-ag-rf-20,outstations,a-os-08-01
,,cable id: a-os-08-01 / a-pv-db-ag-rf-03,expanded,outstations,a-os-08-01,cable id: a-os-08-01 / a-pv-db-ag-rf-03
,,cable id: a-os-08-01 / ws-01,expanded,cable id: a-os-08-01 / ws-01,outstations,a-os-08-01
,,cable id: a-os-08-01 / psub-ah,expanded,cable id: a-os-08-01 / psub-ah,outstations,a-os-08-01
,,hli cabling copper/fiber,expanded,outstations,a-os-08-01,hli cabling copper/fiber
,Columns,,,,,
,,Visual & Pre Inspection,,visual & pre inspection,,
,,Final Inspection,,final inspection,,
,,Approval / Witnessing,,approval / witnessing,,
,,,,,,
SLA Sensors,,,,,,
,Scope,,,,,
,Rows,,,,,
,,DHA1 SLA Sensors,grouping,DHA1 SLA Sensors,,
,,sla sensor sla-dha1-01 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-01 dha1
,,sla sensor sla-dha1-02 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-02 dha1
,,sla sensor sla-dha1-03 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-03 dha1
,,sla sensor sla-dha1-04 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-04 dha1
,,sla sensor sla-dha1-05 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-05 dha1
,,sla sensor sla-dha1-06 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-06 dha1
,,sla sensor sla-dha1-07 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-07 dha1
,,sla sensor sla-dha1-08 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-08 dha1
,,sla sensor sla-dha1-09 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-09 dha1
,,sla sensor sla-dha1-10 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-10 dha1
,,sla sensor sla-dha1-11 dha1,expanded,dha1 sla sensors,sla sensors,sla sensor sla-dha1-11 dha1
,,DHA2 SLA Sensors,grouping,DHA2 SLA Sensors,,
,,sla sensor sla-dha2-01 dha2,expanded,sla sensors,sla sensor sla-dha2-01 dha2,dha2 sla sensors
,,sla sensor sla-dha2-02 dha2,expanded,sla sensor sla-dha2-02 dha2,sla sensors,dha2 sla sensors
,,sla sensor sla-dha2-03 dha2,expanded,sla sensors,sla sensor sla-dha2-03 dha2,dha2 sla sensors
,,sla sensor sla-dha2-04 dha2,expanded,sla sensors,sla sensor sla-dha2-04 dha2,dha2 sla sensors
,,sla sensor sla-dha2-05 dha2,expanded,sla sensors,sla sensor sla-dha2-05 dha2,dha2 sla sensors
,,sla sensor sla-dha2-06 dha2,expanded,sla sensors,sla sensor sla-dha2-06 dha2,dha2 sla sensors
,,sla sensor sla-dha2-07 dha2,expanded,sla sensors,sla sensor sla-dha2-07 dha2,dha2 sla sensors
,,sla sensor sla-dha2-08 dha2,expanded,sla sensors,sla sensor sla-dha2-08 dha2,dha2 sla sensors
,,sla sensor sla-dha2-09 dha2,expanded,sla sensors,sla sensor sla-dha2-09 dha2,dha2 sla sensors
,,sla sensor sla-dha2-10 dha2,expanded,sla sensors,sla sensor sla-dha2-10 dha2,dha2 sla sensors
,,sla sensor sla-dha2-11 dha2,expanded,sla sensor sla-dha2-11 dha2,sla sensors,dha2 sla sensors
,,DHA2 SLA Sensors,grouping,DHA2 SLA Sensors,,
,,sla sensor sla-dha2-01 dha2,expanded,sla sensors,sla sensor sla-dha2-01 dha2,dha2 sla sensors
,,sla sensor sla-dha2-02 dha2,expanded,sla sensor sla-dha2-02 dha2,sla sensors,dha2 sla sensors
,,sla sensor sla-dha2-03 dha2,expanded,sla sensors,sla sensor sla-dha2-03 dha2,dha2 sla sensors
,,sla sensor sla-dha2-04 dha2,expanded,sla sensors,sla sensor sla-dha2-04 dha2,dha2 sla sensors
,,sla sensor sla-dha2-05 dha2,expanded,sla sensors,sla sensor sla-dha2-05 dha2,dha2 sla sensors
,,sla sensor sla-dha2-06 dha2,expanded,sla sensors,sla sensor sla-dha2-06 dha2,dha2 sla sensors
,,sla sensor sla-dha2-07 dha2,expanded,sla sensors,sla sensor sla-dha2-07 dha2,dha2 sla sensors
,,sla sensor sla-dha2-08 dha2,expanded,sla sensors,sla sensor sla-dha2-08 dha2,dha2 sla sensors
,,sla sensor sla-dha2-09 dha2,expanded,sla sensors,sla sensor sla-dha2-09 dha2,dha2 sla sensors
,,sla sensor sla-dha2-10 dha2,expanded,sla sensors,sla sensor sla-dha2-10 dha2,dha2 sla sensors
,,sla sensor sla-dha2-11 dha2,expanded,sla sensor sla-dha2-11 dha2,sla sensors,dha2 sla sensors
,Columns,,,,,
,,Reference Documents,,reference documents,,
,,Visual & Pre Inspection,,visual & pre inspection,,
,,Approval / Witnessing,,approval / witnessing,,
