type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Reference / ITP Reference - IFC Drawings Section 620, Section 701",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - ,,,,,,,,,,,,,,,,,,,,,,
textbox,(For Additional Comments),,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material Delivery Docket,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
