type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,3.5 - Secondary Cabling connections,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Joints in secondary twin core cabling and for the connection of secondary cable to secondary plug/ socket leads must be of the compression link type.,,,,,,,,,
note,• The compression links must be staggered hence reducing the overall diameter of the joint and each link insulated using a length of heat shrink material.,,,,,,,,,
note,"• The inner sleeve must be lined with a material that will, homogeneously bond to the cable insulation. A further heat shrink tube lined with a material that will homogeneously bond to the cable and inner heat shrink sleeves must be fitted over the initial layer.",,,,,,,,,
note,Reference Documents: -,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer/ Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.6 - Elevated Lights,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria: The secondary cable must be retained so that being dislodged from its mounting the secondary cable plug socket connection will be disconnected with the socket retained within the mounting base thus presenting no bare secondary conductor.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )cl.3.12.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,HP*,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.7 - Cable pulling,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria: When drawing cable into conduits only chalk type or other approved lubricants not injurious to PVC sheathing may be used.  Petroleum based substances such as grease or oil are not permitted.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )cl.3.11.1,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Datasheet,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.8 - Cable slot sealing,,,,,,,,,
note,Frequency: -,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• Cable slots must be sealed with open cell backing rod and a Bitumen modified, moisture curing, polyurethane sealant (DOWSIL 890-SL within flexible pavement or approved equivalent).",,,,,,,,,
note,"• Where secondary cables are installed in existing rigid pavement (concrete) areas the existing slot sealant must be completely removed, cleaned and the new secondary cables installed in the slot.  The slot must then be sealed with DOWSIL 888",,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )cl.3.12.2,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,HP*,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.9 - Series Isolation Transformers (SIT),,,,,,,,,
note,Frequency: Prior to Start,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,• The SIT earthing connector must be bonded to the local earth electrode. Refer to detail on the drawings for configuration and method of installation. ,,,,,,,,,
note,"• SITs for lights must be housed in pits, fixed to removable trays, as detailed on the Drawings",,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )cl.3.13,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Datasheet / This ITP signed  & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.10 - Sit Ratings,,,,,,,,,
note,Frequency: Prior to start,,,,,,,,,
note,Acceptance Criteria: New Principal supplied SITs must be installed for the new and modified lighting systems as per Table 3 in Appendix K- Technical Specifications )cl.3.13.1,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )cl.3.13.1,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Datasheet / This ITP signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.11 - Labelling and Tagging,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• All new airfield lighting primary cabling supplying the AGL must be identified and clearly labelled as detailed on the  drawings and in the specification,,,,,,,,,
note,"• Every cable end shall be provided with a means of identification showing the designation, number and cross-sectional area of cores and rated voltage of the cable.",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix J- IFC Drawings,,,,,,,,,
note,• Appendix K- Technical Specifications )cl.3.11.5,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,HP*,,,,,,,,,
note,Responsibility: -,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,4.0 General Works,,,,,,,,,
checkpoint,4.1 - Existing cabling,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Slot routes must be planned and coordinated to ensure that existing operational secondary cables are not crossed and cut during the slotting process. ,,,,,,,,,
note,• If the position of a new light is such that it is not possible to avoid existing secondary cables then the advice of the Contract Administrator must be sought prior to proceeding.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )3.12.2,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,5.0 Post Construction,,,,,,,,,
checkpoint,5.1 - Airfield lighting primary cable insulation and circuit resistance testing ,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• The procedure to be followed when conducting the electrical tests on the primary circuits follows the procedures outlined in the ICAO Aerodrome Design Manual Part 5 Second Edition 2017 Section 15.9. The procedure is summarised in  project specification Appendix K- Technical Specifications) section 6.3.2,,,,,,,,,
note,"• In addition to insulation resistance tests, all circuits must be tested for circuit continuity and the circuit resistance recorded at the same intervals as the insulation resistance measurement is undertaken.",,,,,,,,,
note,• The Contractor must ensure that the insulation resistance value achieved on completion of Works is not less than that measured prior to commencement.,,,,,,,,,
note,"• Circuit continuity and the circuit impedance tests must be cond from the ALER, a monthly check on its performance (insulation) must be maintained and all readings recorded.",,,,,,,,,
note,• Airfield lighting primary cable insulation and circuit resistance testing to be completed for all New and Existing Primary Circuits connected to this Airfield Lighting System at the time of Commissioning as 1 test per circuit.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )6.3.2 &6.7,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Commission-ing Checklist / Test Report,,,,,,,,,
note,TP,,,,,,,,,
note,Responsibility: FH Engineer / AGL Subcontractor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,5.2 - As-built Documentation,,,,,,,,,
note,Frequency: Prior to Practical Completion,,,,,,,,,
note,Acceptance Criteria: Submission of as built report showing cabling route submitted to the Principal’s Representative prior to practical completion.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )Section 6,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: As-built Submission Reference on Aconex,,,,,,,,,
note,SCP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,
textbox,Print Name:,,,,,,,,,
textbox,Position:,,,,,,,,,
textbox,Date:,,,,,,,,,
