type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.2 - Installation of foundation,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Method 1:,,,,,,,,,
note,1) Position bung/spacer in 150mm diameter hole of foundation. Ensure cables and conduits are clear and clean.,,,,,,,,,
note,2) Apply Nitrobond to face of existing foundation.,,,,,,,,,
note,3) Mix and position quick set concrete onto the top of the existing foundation and let cure.,,,,,,,,,
note,• Method 2:,,,,,,,,,
note,"1) Conduits repaired after coring of light base to subgrade level. Where 2 conduits are parallel with limited spacing for exterior coupling, a stainless steel sleeve inside the conduits is to be placed, this will be glued into each end. - The thickness of the stainless steel sleeve is 1.6mm ensuring. A Coupling is then used to connect the conduits on either side of the foundation void.",,,,,,,,,
note,2) Mix and position quick set concrete onto the top of subgrade and let cure.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,• Sub-Contractor ITC,,,,,,,,,
note,• FHPL-RFI-000135,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & AGL Sub-Contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.3 - Blanking Plate,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,"Acceptance Criteria: As required, luminaire fittings to be safeguarded to allow for placement of asphalt with a Blanking plate.",,,,,,,,,
note,Reference Documents: IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This Signed ITP & AGL Sub-Contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,3.4 - Asphalt Backfill,,,,,,,,,
note,Frequency: Each Light,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Place hotmix asphalt in void above new foundation and compact using hand tools. ,,,,,,,,,
note,• Ensure asphalt is finished flush with surrounding surface.,,,,,,,,,
note,Reference Documents: IFC Drawings 12554937-E031 to 12554937-E037,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & AGL Sub-Contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,
textbox,Print Name:,,,,,,,,,
textbox,Position:,,,,,,,,,
textbox,Date:,,,,,,,,,
