type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,SCP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,1.5 - Check Conduit Compliance,,,,,,,,,
note,Frequency: Prior to commencing activity,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• Ensure that uPVC conduits comply with AS 1477 or equivalent AS 2053. Shall be heavy duty, orange for electrical services and white for communication services.",,,,,,,,,
note,• Ensure that pipe diameter is correct as per the drawings,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications Cl 4.5.4,,,,,,,,,
note,"• Appendix J- IFC Drawings 12554937-E041 & As 1477, As 2053",,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,"Record of conformity: Manufacturer’s certificate of compliance, This ITP signed",,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,1.6 - Check Bedding Material Compliance,,,,,,,,,
note,Frequency: Prior to commencing activity,,,,,,,,,
note,Acceptance Criteria: Ensure that conduit bedding material is the Approved Hornfells Dust or an approved equivalent. ,,,,,,,,,
note,Reference Documents: FHPL-Contadv-000293,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,"Record of conformity: This ITP signed, Product Data Sheet, Aconex Approval",,,,,,,,,
note,TP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,1.7 - Service Locating/Proving,,,,,,,,,
note,Frequency: Prior to commencing Excavation Works,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Location of services to be found and marked on the ground within the works;,,,,,,,,,
note,• Obtain excavation permit from APAM prior to any demolition works.,,,,,,,,,
note,"• Services located within the works area to be exposed/proven, recorded as survey data and also on a service plan which is to be attached to the Excavation Permit.",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• APAM- DBYD Job:32711991 Seq:215891341,,,,,,,,,
note,• FH Permit,,,,,,,,,
note,• Appendix K- Technical Specifications Cl.3.9.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Melbourne Airport Excavation Permit,,,,,,,,,
note,HP*,,,,,,,,,
note,Responsibility: Site Engineer / Surveyor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,1.8 - Backfill Compliance ,,,,,,,,,
note,Frequency: Prior to commencing activity,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• If the excavated soil is not compactible material free of rocks or will not pass through a 25 mm sieve then: ,,,,,,,,,
note,– The bottom of the trench must comprise a bed of 50 mm of Hornfells Dust placed before the first enclosure or cable is laid; and ,,,,,,,,,
note,– A layer of Hornfells Dust  must be placed to cover the conduit with 75 mm of sand before backfilling.,,,,,,,,,
note,"• Ensure to use Fill Material that is totally free of organic content, deleterious and/or perishable matter such as bricks, concrete, glass, plastic, timber, steel, or steel by-products.",,,,,,,,,
note,• Backfill of trench to be as per project documentation.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )2011.C.I ,,,,,,,,,
note,• Appendix K- Technical Specifications )Cl.3.9.9  ,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,TP/AP,,,,,,,,,
note,Responsibility: Site Engineer ,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,1.9 - Under bore,,,,,,,,,
note,Frequency: Prior to commencing activity,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Prepare and implement a Quality Plan that includes the following documentation at a minimum:  ,,,,,,,,,
note,– Full details of the methodology to be used; and,,,,,,,,,
note,– Details of equipment to be used.  ,,,,,,,,,
note,• This must be submitted at least 7 days prior to the commencement of site work,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications Cl.3.10.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Melbourne Airport Excavation Permit,,,,,,,,,
note,HP,,,,,,,,,
note,Responsibility: Site Engineer / Principal’s Representative Surveyor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,1.10 - Native Grass Protection,,,,,,,,,
note,Frequency: Prior to commencing activity,,,,,,,,,
note,"Acceptance Criteria: Native grass protection installed. As per native grass model, 8m wide corridor delineated by bollards/ fencing.",,,,,,,,,
note,Reference Documents: Relevant Native Grass Permit,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer/Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,2.0 Construction,,,,,,,,,
checkpoint,2.1 - Existing drains,,,,,,,,,
note,Frequency: Each,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,"• Where cables cross open drains, lower the cables to pass under the drains to maintain the minimum specified depth of cover.",,,,,,,,,
note,• Run the cables in conduits encased in a concrete mix across the drain as detailed on the drawings.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications Cl.3.9.4,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.2 - Existing services crossing new conduits,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Only approved methods of excavation that has been approved by the Principal’s Representative shall be used. The owner of the service as per the DBYD plans must be contacted prior to disturbance of area containing service.,,,,,,,,,
note,• Minimum vertical distances between perpendicularly crossed services must be 100 mm.,,,,,,,,,
note,• Details of existing services that conflict with conduit installation discovered during excavation shall be provided to Contract Administrator for approval.,,,,,,,,,
note,"• Location, level and configuration of existing service crossing to be recorded in as built documentation prior to backfill (including CAD model file)",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• APAM- DBYD Job:32711991 Seq:215891341,,,,,,,,,
note,• Appendix K- Technical Specifications )Cl.3.9.3,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: As-built Survey Report and This ITP Signed,,,,,,,,,
note,HP,,,,,,,,,
note,Responsibility: Site Engineer / Principal’s Representative,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.3 - Existing duct banks,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• All duct banks must be extended to new terminating pits provided either side of the duct bank, providing access to the conduits. The new pits must be installed flush with the surrounding ground level.",,,,,,,,,
note,○ Cleaning of duct banks,,,,,,,,,
note,• Expose and clear all ducts at each location prior to use. Provide clear written details of the proposed cleaning method and equipment to be utilised to the Contract Administrator for approval prior to commencing the works.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )3.10.1,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,WP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.4 - Condition of existing duct banks,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,"• The Contractor must inspect and record the quantity, condition, capacity and configuration of all ducts at each location following cleaning.  ",,,,,,,,,
note,• Inspections must be identified in the Contractor’s Quality Plan and implemented as a witness point for the Contract Administrator.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )3.10.2,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,WP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.6 - Excavate Trenches for Conduits,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Trenches for conduits shall be excavated to the width and depth required enabling construction of the conduits to the requirements specified on the drawings.,,,,,,,,,
note,"• The depth of Primary trenches to be a minimum of 1050mm from the finished ground level and for the Secondary trenches, 600mm from the finished ground level.",,,,,,,,,
note,• The width is to be a minimum of 200mm as specified on the drawings.,,,,,,,,,
note,• Any over excavation under pavements shall be restored using 5MPa lean mix concrete in conjunction with the embedment.,,,,,,,,,
note,• New trenches containing airfield lighting cables must be as indicated on the drawings and in particular excavated to provide a minimum cover to cables or conduits of:,,,,,,,,,
note,– 750 mm for primary cables,,,,,,,,,
note,– 500 mm for secondary cables.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix J- IFC Drawings 12554937-E041,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.7 - Excavation Obstruction,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• Any rock found to impose significantly on excavations (i.e. rock that cannot be excavated by means of a Rock Saw, Caterpillar D7 with single tyne ripper or similar suitably equipped machine) must be brought to the attention of the Contract Administrator",,,,,,,,,
note,• Cable pits must be relocated as necessary to avoid significant areas of rock that cannot be excavated.  Provide details of proposed pit relocations to the Contract Administrator for approval.,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )3.9.7,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,HP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman / Principal’s Representative,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.8 - Under Bore,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Services installed under road and taxiway pavements and shoulders by under boring must have a minimum cover below the surface as shown in the drawings. ,,,,,,,,,
note,• Boring by water jetting is not permitted,,,,,,,,,
note,• Notify the Contract Administrator at the following stages of construction: ,,,,,,,,,
note,– At setting up for the commencement of drilling; and,,,,,,,,,
note,– At completion of drilling prior to connection of ducting to pits and backfilling.,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications )Cl.3.10.3,,,,,,,,,
note,Inspection/ Test Method: Visual inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,HP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman / Principal’s Representative,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
checkpoint,2.9 - Duct Encasement Material,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Under Pavements and Drain Crossings: ,,,,,,,,,
note,○ Conduits to be encased in 5MPa lean mix concrete as per drawings.,,,,,,,,,
note,• Under Grass: ,,,,,,,,,
note,○ Conduits to be encased in compacted sand bedding. The material shall be  Hornfells Dust or an approved equivalent,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )Cl.3.9.4,,,,,,,,,
note,• Appendix J- IFC Drawings 12554937-E041,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Delivery Docket and This ITP Signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer/ Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.10 - Conduit Markers & Warning Tape,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,• Pavement edge duct markers shall be installed at the edge of pavements immediately over the centreline of duct banks.,,,,,,,,,
note,"• Warning tape shall be of polythene not less than 150mm wide and 0.1mm thick. They shall be orange/white in colour and bear ""Caution - Buried Electric Cables Below” or similar repeatedly in black letter not less than 30mm high. ",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )Cl.3.9.5,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP Signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.11 - Conduit Draw Chord,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,• Each duct way in each duct bank shall be fitted with a single unjointed length of draw cord of a length equal to the length of the duct plus 4m. The draw cord shall be polypropylene rope and be 4mm in diameter to facilitate the installation of future cables. Draw cords shall be installed following the installation of the primary cables to prevent entanglement. ,,,,,,,,,
note,• Seal the buried entries to ducts and conduits with a pliable non setting waterproof compound. ,,,,,,,,,
note,"• Seal spare ducts or conduits immediately after installation with a temporary cap, and seal the others after the Cable.",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )3.9.1,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.12 - Bedding & Backfilling,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• In trenches, the lower layers to the level of 300 mm above the top of the conduits must be carefully bedded and consolidated at the appropriate moisture content under, around and on top of the conduits to not less than 90% MDD in accordance with test No. 5.1.1 of Australian Standard 1289 in the case of cohesive material, and not less than 70% of the density index in accordance with test No. E6.1 of Australian Standard 1289 in the case of cohesionless material.",,,,,,,,,
note,• If the excavated soil is not compactible material free of rocks or will not pass through a 25 mm sieve then: ,,,,,,,,,
note,– The bottom of the trench must comprise a bed of 50 mm of sand placed before the first enclosure or cable is laid; and ,,,,,,,,,
note,– A layer of sand must be placed to cover the conduit with 75 mm of sand before backfilling,,,,,,,,,
note,• Compaction Testing under roads must be carried out at a rate of not less than: ,,,,,,,,,
note,– Bedding: 1 test per 25 m of backfill laid ,,,,,,,,,
note,– Backfill: 1 test per 25 m of backfill laid per 0.5 m of backfill depth ,,,,,,,,,
note,– Subgrade: 1 test per 25 m of backfill laid – Base: 1 test per 25 m of backfill laid,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications )3.9.9,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: Test Report and This ITP Signed,,,,,,,,,
note,TP/IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.13 - Bedding & Backfilling,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,"Acceptance Criteria: In wet ground conditions, backfilling above the level of 300 mm above the top of the service may be carried out by mechanical plant, but care must be taken to ensure that material is not dumped into the trench and that no rock is placed in the trench until the service are covered by at least 600 mm of backfilling.  ",,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications Cl 3.9.9,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.14 - Compaction Tests,,,,,,,,,
note,Frequency: Each lot,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,"• In all conduit trenches, the lower layers to the level of 300 mm above the top of the conduits must be carefully at the appropriate moisture content under, around and on top of the conduits bedded and consolidated:",,,,,,,,,
note,• For Cohesive material:,,,,,,,,,
note,"○ To not less than 90% of the maximum dry density for cohesive material, ",,,,,,,,,
note,• For Cohesionless material:,,,,,,,,,
note,○ To not less than 70% of the density index. ,,,,,,,,,
note,• Compaction Testing generally must be carried out at a rate of not less than: ,,,,,,,,,
note,– Bedding: 1 test per 400 m of conduit laid (minimum 3) ,,,,,,,,,
note,– Backfill: 1 test per 400 m of conduit laid per 0.5 m of backfill depth (minimum 3) ,,,,,,,,,
note,"• Where trenches are under constructed pavements and shoulders, or generally in dry conditions, the backfill must be compacted to:",,,,,,,,,
note,• For Cohesive material:,,,,,,,,,
note,"○ a relative dry density of not less than 95% of maximum dry density , or",,,,,,,,,
note,• For Cohisionless material:,,,,,,,,,
note,○ 75% Density Index (test No. E6.1 of AS1289,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications Cl 3.9.9,,,,,,,,,
note,• AGL Conduit Install ITC,,,,,,,,,
note,• Test No. 5.1.1 and test No. E6.1 of Australian Standard 1289,,,,,,,,,
note,Inspection/ Test Method: Visual Inspection,,,,,,,,,
note,Record of conformity: This ITP signed,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Foreman,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.16 - Soil Stabilisation,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,"Acceptance Criteria: Soil to be stabilised in disturbed areas within jet blast zones, adjacent to the runway with an approved equivalent as directed by the Client such as  Vital Bon-Matt Stonewall, Flexterra HP Bitumen emulsion spray",,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,• Appendix K- Technical Specifications Section 7205b,,,,,,,,,
note,• Aconex Reference: BecaCPL-RTRFI-000123,,,,,,,,,
note,Inspection/ Test Method: Verify / Inspection,,,,,,,,,
note,"Record of conformity: This ITP signed, Product Data Sheet, Aconex Approval",,,,,,,,,
note,TP,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,2.18 - AGL Drainage Install,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,
note,Acceptance Criteria: Install AGL drainage pits and ducts at 6 locations across the aerodrome as per project drawings ,,,,,,,,,
note,Reference Documents:,,,,,,,,,
note,"• Appendix J- IFC Drawings 12554937-E052,",,,,,,,,,
note,• Appendix J- IFC Drawings 12554937-E053,,,,,,,,,
note,Inspection/ Test Method: Verify,,,,,,,,,
note,Record of conformity: This ITP Signed & Sub-contractor ITC,,,,,,,,,
note,IP,,,,,,,,,
note,Responsibility: Site Engineer / Site Supervisor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
section,3.0 Post Installation,,,,,,,,,
checkpoint,3.1 - Survey As-built,,,,,,,,,
note,Frequency: Prior to Backfilling Each Lot,,,,,,,,,
note,Acceptance Criteria: Surveyor to pick up completed conduit runs before backfill ,,,,,,,,,
note,Reference Documents: Appendix K- Technical Specifications Cl 3.18,,,,,,,,,
note,Inspection/ Test Method: Verify / Inspection,,,,,,,,,
note,Record of conformity: Survey Report,,,,,,,,,
note,SCP / IP,,,,,,,,,
note,Responsibility: Site Engineer / Surveyor,,,,,,,,,
textbox,Date Completed:,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,
textbox,Print Name:,,,,,,,,,
textbox,Position:,,,,,,,,,
textbox,Date:,,,,,,,,,
