type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,"Responsibility - SE/PE, Nominated Authority",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Post Installation in Sockets,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 714.06 (d), Table 22 of AS 1742.2:2009",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - For Post Size 32mm Socket size to be 50mm Nominal Bore Tube ,,,,,,,,,,,,,,,,,,,,,,
label,○ For Post Size 50mm Socket size to be 65mm Nominal Bore Tube ,,,,,,,,,,,,,,,,,,,,,,
label,○ The socket should protrude 50 mm above an earth surface or 25 mm above a paved surface. ,,,,,,,,,,,,,,,,,,,,,,
label,○ The sign post must penetrate a minimum 450 mm into the socket. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Depth of the socket should be as per Table 22 of AS 1742.2:2009. ,,,,,,,,,,,,,,,,,,,,,,
label,○ The sign post should be securely fixed into the socket by an approved vandal-proof method.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Backfilling of Post Holes,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 714.06 e,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 32 and 50 mm Nominal Bore Steel Posts ,,,,,,,,,,,,,,,,,,,,,,
label,○ Posts holes shall be back-filled with concrete with a nominal strength of 10 MPa. ,,,,,,,,,,,,,,,,,,,,,,
label,○ 180 mm x 100 mm Frangible Hardwood Timber Posts ,,,,,,,,,,,,,,,,,,,,,,
label, — frangible Hardwood Posts shall be erected in accordance with the drawings;,,,,,,,,,,,,,,,,,,,,,,
label, — post-holes for frangible hardwood posts shall be filled with a mixture of gravel and cement (4% by weight),,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Delivery Dockets,,,,,,,,,,,,,,,,,,,,,,
label,Method - Verify,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Sign Fitting,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 714.07,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Signs shall be attached to the post or structure using the type and number of fittings as specified in the Sign and Post Schedule, or as follows: ",,,,,,,,,,,,,,,,,,,,,,
label, — Signs up to 200mm in depth – one fitting per post ,,,,,,,,,,,,,,,,,,,,,,
label, — Signs 201 to 900mm in depth – two fittings per post ,,,,,,,,,,,,,,,,,,,,,,
label, — Signs 901 to 1200mm in depth – three fittings per post ,,,,,,,,,,,,,,,,,,,,,,
label,○ One extra fitting provided per post for each 400mm increment or part thereof above 1200mm.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - Mounting of Signs,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 714.07 (d,e,i) IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Nominal Mounting Height for all signs in 2m from Road level to bottom edge of sign except keep left signs (R2-3) located in median islands, which are mounted 0.5m above ground",,,,,,,,,,,,,,,,,,,,,,
label,○ Signs shall be positioned in accordance with the following tolerances: ,,,,,,,,,,,,,,,,,,,,,,
label, (i) +/-40 mm of the height specified in the Sign and Post Schedule measured from the bottom of the sign or sign assembly to the lip of the kerb or edge of shoulder nearest the sign; ,,,,,,,,,,,,,,,,,,,,,,
label, (ii) +/-100 mm of the pegged sign location or specified location. ,,,,,,,,,,,,,,,,,,,,,,
label,"○ When a sign is to be mounted on frangible posts on a cut batter having a slope steeper than or equal to 2:1, the mounting height at the shorter post may be reduced providing that: ",,,,,,,,,,,,,,,,,,,,,,
label, (i) the uphill corner of the sign is a minimum of 800 mm above the ground; ,,,,,,,,,,,,,,,,,,,,,,
label, (ii) the sign at the longer post is 2200 mm minimum above the ground. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Sign shall be installed such that the sign face is rotated away from the approaching traffic to avoid direct reflection (approximately 5⁰) ,,,,,,,,,,,,,,,,,,,,,,
label,"○ After erection of each sign, all stiffening bars are to be removed.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.6 - Masking of Signs,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Section 714.08,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Where indicated in the schedule, the Contractor shall mask the nominated sign(s) by placing a porous cloth or similar covering that conceals the sign text under both wet and dry conditions and does not void the sign material warranty. The masking material shall be held in position by wire mesh over the sign. ",,,,,,,,,,,,,,,,,,,,,,
label,○ Adhesive material shall only be applied to the masking material and not be applied to either the front or rear face of the signboard.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Section 714.05, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Survey activities carried out to validate correct construction of signs, components and posts as per IFC Drawings and Section 714.",,,,,,,,,,,,,,,,,,,,,,
label,(a) Foundations,,,,,,,,,,,,,,,,,,,,,,
label, — The finished surface of concrete foundations shall be between 50 mm and 100 mm above the finished surface at the base of the sign and shall be shaped to ensure free drainage of water away from the base of the post.,,,,,,,,,,,,,,,,,,,,,,
label,(b) Posts,,,,,,,,,,,,,,,,,,,,,,
label, — (i) Posts shall be straight,,,,,,,,,,,,,,,,,,,,,,
label, — (ii) Posts shall be vertical with a maximum deviation of 1 in 100,,,,,,,,,,,,,,,,,,,,,,
label, — (iii) Post tops shall be 50 mm  10 below the top edge of the sign,,,,,,,,,,,,,,,,,,,,,,
label,(c) Signs,,,,,,,,,,,,,,,,,,,,,,
label, — (i) Signs shall be mounted level with a maximum deviation of 1 in 100.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey Conformance Data/Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that This ITP Signed-off covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed-off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
checklist,ITP-257-CIV-Calder-Line marking,itp,,,,,ITP-257-CIV-Calder-Line marking Rev 0,,,,,,,,,,,,,,,,
section,1. Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,,,,,,,,,,,,,,,,
label,Document Title: ITP-257-CIV-Calder-Linemarking,,,,,,,,,,,,,,,,,,,,,,
label,ITP Description: Calder-Linemarking,,,,,,,,,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 257-CIV,,,,,,,,,,,,,,,,,,,,,,
label,Revision Number: 0,,,,,,,,,,,,,,,,,,,,,,
label,Revision Date: 28/04/2025,,,,,,,,,,,,,,,,,,,,,,
label,ITP created by: Jason Quan/Derek Collins,,,,,,,,,,,,,,,,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,,,,,,,,,,,,,,,,
label,1.1 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads Section 721 February 2017,,,,,,,,,,,,,,,,,,,,,,
label,1.2 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads Section 175 November 2019,,,,,,,,,,,,,,,,,,,,,,
label,1.3 - Non Dependent,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads Section 853 February 1994,,,,,,,,,,,,,,,,,,,,,,
section,2. Preliminaries - Materials,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Type of marking material as shown on design drawings and shall conform to the Standard,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Type as per relevant design drawings, obtain Conformance Certificates and test reports from supplier",,,,,,,,,,,,,,,,,,,,,,
label,○ Provide the principle a list of materials that to be used with a certificate of conformance with associated test report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Raised Pavement Markers,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Raised pavement markers shall comply with the relevant requirements of AS 1906, Part 3 as listed in Section 175.",,,,,,,,,,,,,,,,,,,,,,
label," (ii) Temporary raised reflective pavement markers shall comply with the relevant requirements of AS 1906 as listed in Section 175, and shall be at least 100 mm in width and to a height of 50 mm with white reflective material on both sides and include protective covers for the reflective material",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Adhesive,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Hot melt bitumen adhesive shall comply with Section 853 - Hot Melt Bitumen Adhesive for Raised Pavement Marker Installation.,,,,,,,,,,,,,,,,,,,,,,
label,○ Other types of adhesive materials shall only be used with the approval of the Superintendent,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Line marking and Road marking Paint,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - All paints shall be approved under the Australian Paint Approval Scheme (APAS). Paint shall comply with the requirements of AS 4049.1 for solvent-borne paint or AS/NZS 4049.3 for water-borne paint as listed in Section 175.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Glass beads,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Glass beads shall be used on all applications of material and for all pavement markings and shall conform to the requirements in AS/NZS 2009 and the Australian Paint Approval Scheme (APAS) Specification 0042.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.6 - Pristine glass beads (Type B-HR),,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Glass beads shall be used on all applications of material and for all pavement markings and shall conform to the requirements in AS/NZS 2009 and the Australian Paint Approval Scheme (APAS) Specification 0042.,,,,,,,,,,,,,,,,,,,,,,
label,○ Pristine glass beads (Type B-HR),,,,,,,,,,,,,,,,,,,,,,
label,"○ Type B-HR glass beads shall comply with the properties of Type B (AS 2009:2006) drop-on glass beads, with an additional high performance retro reflectivity requirement, requiring the delivery of a minimum 450 mcd/lux.m², when tested in accordance with a modified Appendix M",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.7 - Thermoplastic Pavement Marking Material,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Thermoplastic pavement marking material used under this Contract shall comply with the requirements of clause 721.A13 and shall provide a functional service life of a least six years allowing for fair wear and tear.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.8 - Cold applied Plastic Pavement Marking Material,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Cold‑applied plastic pavement marking material used under this Contract shall be a Poly Methyl Methacrylate resin based pavement marking material conforming with the colour, luminance and bead content requirements of clause 721.A13 and shall provide a functional service life of at least six years allowing for fair wear and tear.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.9 - Pliant Polymer Pavement Marking Tape,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.A05,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Pliant polymer pavement marking tape intended for use under this Contract shall be approved by the Superintendent.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Material,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material certificate,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Accreditation to Painting Contractors Certification Program,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Vicroads 721.D01,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide evidence that the work is being undertaken by a contractor eligible for accreditation under painting Certification Program(PCCP). This Programme is administered by the CSIRO.,,,,,,,,,,,,,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - ConQA Hold Point Release, PCCP Accreditation",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Surface preparation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Vicroads 721.A06, Vicroads 721.A09",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - The area to be marked is dry free of dirt, gravel, flaking and other loose foreign material",,,,,,,,,,,,,,,,,,,,,,
label,○ The area around making area is also clean to avoid tracking into the marking area,,,,,,,,,,,,,,,,,,,,,,
label,"○ Removal of existing unsound, obsolete or redundant pavement markings",,,,,,,,,,,,,,,,,,,,,,
label,○ Removal of any foreign materials and debris within reasonable limits.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
