type,name,values,prefix,postfix,usage count,user addable,template name,,,
checkpoint,Springs & mounts checked against schedule,,,,,,,,,
checkpoint,Chillers checked,,,,,,,,,
checkpoint,Installed to manufacturer's instructions,,,,,,,,,
checkpoint,Pipe removal & clearances for tube clean / withdrawal,,,,,,,,,
checkpoint,Fan - air cooled chillers checked,,,,,,,,,
checkpoint,"Belts, pulleys & guards fitted",,,,,,,,,
checkpoint,Fan direction of airflow checked,,,,,,,,,
checkpoint,Supports & spring mounts checked,,,,,,,,,
checkpoint,Insulation checked,,,,,,,,,
checkpoint,Chiller unit checked,,,,,,,,,
checkpoint,Controls checked,,,,,,,,,
checkpoint,"Sensors, controllers, switches fitted to chiller and pipes",,,,,,,,,
checkpoint,Wiring/tubing to devices checked,,,,,,,,,
checkpoint,Corrosion protection of vessels checked,,,,,,,,,
checkpoint,Refrigerant leak detection checked,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Cooling Tower,,,,,,Cooling Tower Installation Checklist,,,
checkpoint,Correct Model No checked & referenced,,,,,,,,,
checkpoint,Equipment installed in correct location,,,,,,,,,
checkpoint,Vibration Isolation checked,,,,,,,,,
checkpoint,Cooling towers checked,,,,,,,,,
checkpoint,Installed to manufacturers instructions,,,,,,,,,
checkpoint,Access covers in place and sealed,,,,,,,,,
checkpoint,Sump head above pumps,,,,,,,,,
checkpoint,Air intake clearances adequate,,,,,,,,,
checkpoint,Multiple towers at same height with balance line,,,,,,,,,
checkpoint,Cleaning access,,,,,,,,,
checkpoint,Fan checked,,,,,,,,,
checkpoint,"Belts, pulleys, guards fitted",,,,,,,,,
checkpoint,Fan direction of airflow checked,,,,,,,,,
checkpoint,Internal supports & spring mounts checked,,,,,,,,,
checkpoint,Discharge Ductwork/Attenuation,,,,,,,,,
checkpoint,Water treatment to Subcontractor's recommendations,,,,,,,,,
checkpoint,Side stream filtration to Supplier recommendations,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Ductwork,,,,,,Ductwork Installation Checklist,,,
checkpoint,Position & height checked against drawing,,,,,,,,,
checkpoint,Spigots checked,,,,,,,,,
checkpoint,Joinery (including clips) checked,,,,,,,,,
checkpoint,Stiffening checked,,,,,,,,,
checkpoint,Sealing checked,,,,,,,,,
checkpoint,Hangers (including booker rod cut back) checked,,,,,,,,,
checkpoint,Canvas connection (include type) checked,,,,,,,,,
checkpoint,Equipment installation checked,,,,,,,,,
checkpoint,Equipment connections (size/Type) checked,,,,,,,,,
checkpoint,VCD’s & MVCD’s open & marked,,,,,,,,,
checkpoint,External insulation checked,,,,,,,,,
checkpoint,Kitchen exhaust duct graded towards hoods and drains,,,,,,,,,
checkpoint,Kitchen exhaust duct installed with access panels (every 3 meters & change in direction) and drains,,,,,,,,,
checkpoint,Ductwork checked,,,,,,,,,
checkpoint,Ductwork exposed to weather,,,,,,,,,
checkpoint,Top of ductwork cross broken,,,,,,,,,
checkpoint,Joints & flex connections weather proofed (flashings),,,,,,,,,
checkpoint,Roof cowls secured and weather proofed,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,FCU,,,,,,Fan Coil Unit Installation Checklist,,,
checkpoint,Correct Model & Serial No. checked & referenced,,,,,,,,,
checkpoint,Equipment installed in correct location,,,,,,,,,
checkpoint,External springs and mounts checked against schedule,,,,,,,,,
checkpoint,Clearance & access checked,,,,,,,,,
checkpoint,Fan section checked,,,,,,,,,
checkpoint,"Belts, pulleys, guards fitted",,,,,,,,,
checkpoint,Internal supports & spring mounts checked,,,,,,,,,
checkpoint,Flexible connections checked against drawing,,,,,,,,,
checkpoint,Coils & filters checked,,,,,,,,,
checkpoint,"Traps, drains, flow from trays checked without unit running",,,,,,,,,
checkpoint,Coil fins not damaged,,,,,,,,,
checkpoint,Coils installed correctly,,,,,,,,,
checkpoint,Insulation not damaged,,,,,,,,,
checkpoint,Painting/labelling checked,,,,,,,,,
checkpoint,Unit labelled and checked against drawing / schedule,,,,,,,,,
checkpoint,Pipe labelled and checked against specification,,,,,,,,,
checkpoint,Control valves tags checked against drawings / schedule,,,,,,,,,
checkpoint,VSD labelled as per drawings / schedule,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Fan,,,,,,Fan Installation Checklist,,,
checkpoint,Correct Model No checked & referenced,,,,,,,,,
checkpoint,Equipment installed in correct location,,,,,,,,,
checkpoint,External springs & mounts checked,,,,,,,,,
checkpoint,Fan checked,,,,,,,,,
checkpoint,"Belts, pulleys, guards fitted",,,,,,,,,
checkpoint,Fan airflow direction checked,,,,,,,,,
checkpoint,Flexible connections checked,,,,,,,,,
checkpoint,Fan insulation (if required) (acoustic) checked,,,,,,,,,
checkpoint,Labelling checked,,,,,,,,,
checkpoint,Equipment labelled,,,,,,,,,
checkpoint,VSD installed and labelled (If Applicable),,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Fire Penetration Register,,,,,,,,,
checkpoint,Fire installation details (pass once details entered),,,,,,,,,
text,Item no,,,,,,,,,
text,Level,,,,,,,,,
text,Grid ref,,,,,,,,,
text,Penetration detail,,,,,,,,,
text,Penetration construction,,,,,,,,,
text,Penetration thickness (mm),,,,,,,,,
text,Size (W x H mm),,,,,,,,,
text,Integrity (FRL),,,,,,,,,
text,Service,,,,,,,,,
text,System description,,,,,,,,,
label,Upload photographs below,,,,,,,,,
checkpoint,Manufacture details - pass once details entered,,,,,,,,,
text,DTS/test report/certificate reference,,,,,,,,,
checkpoint,Installation checklist - pass once details entered,,,,,,,,,
,,,,,,,,,,
checklist-flat,Package Units,,,,,,Package Units Installation Checklist,,,
checkpoint,Correct Model No checked & referenced,,,,,,,,,
checkpoint,Equipment installed in correct location,,,,,,,,,
checkpoint,External springs & mounts checked,,,,,,,,,
checkpoint,Fan & compressor checked,,,,,,,,,
checkpoint,"Belts, pulleys, guards fitted",,,,,,,,,
checkpoint,Internal supports & spring mounts checked,,,,,,,,,
checkpoint,Flexible connections checked against drawing,,,,,,,,,
checkpoint,General items checked,,,,,,,,,
checkpoint,"Traps & drains, flow from trays checked without unit running",,,,,,,,,
checkpoint,Coil fins not damaged,,,,,,,,,
checkpoint,Coils installed correctly,,,,,,,,,
checkpoint,Painting / labelling checked,,,,,,,,,
checkpoint,Unit casing checked,,,,,,,,,
checkpoint,Ductwork - is touch up required,,,,,,,,,
checkpoint,Pipework - is touch up required,,,,,,,,,
checkpoint,Unit labelled and checked against drawing / schedule,,,,,,,,,
checkpoint,Pipe labelled and checked,,,,,,,,,
checkpoint,Control valves tags checked against drawing / schedule,,,,,,,,,
checkpoint,VSD labelled and checked,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Pipework,,,,,,Pipework Installation Checklist,,,
checkpoint,"Position, height, sizing checked against drawings",,,,,,,,,
checkpoint,Bracketing checked (to accommodate springs where applicable),,,,,,,,,
checkpoint,Insulation blocks checked against specification,,,,,,,,,
checkpoint,Valves checked against specification,,,,,,,,,
checkpoint,Pipework labelling checked,,,,,,,,,
checkpoint,BMS Provisions located and installed correctly,,,,,,,,,
checkpoint,Provision for expansion,,,,,,,,,
checkpoint,Anchors & Guides checked against specification,,,,,,,,,
checkpoint,Air Vents checked against specification,,,,,,,,,
checkpoint,Expansion tanks ,,,,,,,,,
checkpoint,Drain down points checked against specification,,,,,,,,,
checkpoint,Pressure Test ,,,,,,,,,
checkpoint,Pipe sleeves & fire seals checked against specification,,,,,,,,,
checkpoint,Service Access checked against drawing / specification,,,,,,,,,
checkpoint,Clearance for insulation & sheathing as per specification,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist,Pipe Pressure Test Report,,,,,,Pipe Pressure Test Report Checklist,,,
section,Checks,,,,,,,,,
checkpoint,Pressure kPa checked against specification,,,,,,,,,
checkpoint,Allowable drop kPa checked against specification,,,,,,,,,
checkpoint,Duration hour / minute checked against specification,,,,,,,,,
checkpoint,Marked up schematic attached,,,,,,,,,
checkpoint,Marked up layout attached,,,,,,,,,
section,Test record,,,,,,,,,
checkpoint,Test start - pass once entered,,,,,,,,,
text,Date,,,,,,,,,
text,Time,,,,,,,,,
checkpoint,Initial pressure kPa - pass once entered,,,,,,,,,
text,Initial pressure (kPa),,,,,,,,,
checkpoint,Test finish - pass once entered,,,,,,,,,
text,Date,,,,,,,,,
text,Time,,,,,,,,,
checkpoint,Final pressure kpa - pass once entered,,,,,,,,,
text,Final pressure (kPa),,,,,,,,,
,,,,,,,,,,
checklist-flat,Pump,,,,,,Pump Installation Checklist,,,
checkpoint,Correct model no checked against schedule,,,,,,,,,
checkpoint,Correct inertia base,,,,,,,,,
checkpoint,Equipment installed in correct location,,,,,,,,,
checkpoint,External springs & mounts checked,,,,,,,,,
checkpoint,Installed to manufacturer's instructions,,,,,,,,,
checkpoint,Pump alignment checked (by manufacturer),,,,,,,,,
checkpoint,Bearings greased,,,,,,,,,
checkpoint,Gland seals piped,,,,,,,,,
checkpoint,Condensate tray fall checked,,,,,,,,,
checkpoint,Condensate tray pipework checked,,,,,,,,,
checkpoint,No external forces on pump from pipework etc,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Split AC\VRV Unit,,,,,,Split AC\VRV Unit Installation Checklist,,,
checkpoint,Correct model no checked against schedule,,,,,,,,,
checkpoint,External springs & mounts checked,,,,,,,,,
checkpoint,Fan coil unit checked,,,,,,,,,
checkpoint,"Traps, drains, flow from trays checked",,,,,,,,,
checkpoint,Coil fins not damaged,,,,,,,,,
checkpoint,Supports checked,,,,,,,,,
checkpoint,Clearance & access checked,,,,,,,,,
checkpoint,Spring mounts checked (if required),,,,,,,,,
checkpoint,Condenser checked,,,,,,,,,
checkpoint,Installed to manufacturers instructions & approved detail,,,,,,,,,
checkpoint,Fan/coil guards fitted correctly,,,,,,,,,
checkpoint,"Access covers in place, sealed, pipes connected",,,,,,,,,
checkpoint,Coil fins not damaged,,,,,,,,,
checkpoint,Coil fins installed correctly,,,,,,,,,
checkpoint,Air intake/discharge clearances adequate,,,,,,,,,
checkpoint,Cleaning access checked,,,,,,,,,
checkpoint,Spring mounts checked against schedule (if required),,,,,,,,,
checkpoint,Fan checked,,,,,,,,,
checkpoint,"Belts, pulleys, guards fitted",,,,,,,,,
checkpoint,Fan direction of airflow checked,,,,,,,,,
checkpoint,Internal supports & spring mounts checked,,,,,,,,,
checkpoint,Refrigerant pipework checked,,,,,,,,,
checkpoint,Line size checked against schedule,,,,,,,,,
checkpoint,Pressure tested,,,,,,,,,
checkpoint,Clearance and access checked,,,,,,,,,
checkpoint,Pipework lagging checked,,,,,,,,,
checkpoint,Electrical checked,,,,,,,,,
checkpoint,Termination at equipment checked,,,,,,,,,
checkpoint,Controls checked,,,,,,,,,
checkpoint,"Sensors, controllers, switches fitted to pipe",,,,,,,,,
checkpoint,Wiring/tubing to devices checked,,,,,,,,,
checkpoint,Termination at controllers & devices checked,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,VAV Unit,,,,,,VAV Unit Installation Checklist,,,
checkpoint,Correct model no checked against schedule,,,,,,,,,
checkpoint,Correct location & orientation checked,,,,,,,,,
checkpoint,Duct insulation details checked,,,,,,,,,
checkpoint,Heating / coils checked (if applicable),,,,,,,,,
checkpoint,Coil fins not damaged,,,,,,,,,
checkpoint,Coils installed correctly,,,,,,,,,
checkpoint,Electric heater checked (if applicable),,,,,,,,,
checkpoint,Heater element cleared of debris,,,,,,,,,
checkpoint,Element fins not damaged,,,,,,,,,
checkpoint,Element installed correctly,,,,,,,,,
checkpoint,Heater size/stages correct (checked against schedule),,,,,,,,,
checkpoint,Insulation checked,,,,,,,,,
checkpoint,Check against specification/drawing,,,,,,,,,
checkpoint,Ductwork checked,,,,,,,,,
checkpoint,Pipework checked,,,,,,,,,
checkpoint,Duct connection details checked ,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
,,,,,,,,,,
checklist-flat,Fire Damper,,,,,,Fire Damper Checklist,,,
checkpoint,Opening in fire rated construction built correctly,,,,,,,,,
select,Fire damper mechanism type ,"Curtain, Motorised, Slab, Intumescent, Other",,,,,,,,
checkpoint,Does the structure match that for which damper was tested,,,,,,,,,
checkpoint,Check damper orientation (i.e. upside down or not),,,,,,,,,
checkpoint,Damper airflow direction checked,,,,,,,,,
checkpoint,Is the damper mechanism within wall structure,,,,,,,,,
checkpoint,Is the damper expansion material fitted between damper and penetration,,,,,,,,,
checkpoint,Check that the fusible link is fitted and has the correct temperature rating,,,,,,,,,
checkpoint,Check damper blades are fully open,,,,,,,,,
checkpoint,Check damper closure is not impeded (drop test),,,,,,,,,
checkpoint,Confirm an access panel in the duct is provided and allows access to reset damper,,,,,,,,,
checkpoint,"If motorised, is the actuator fixed to the damper body (attach photo)",,,,,,,,,
checkpoint,Confirm break away bolts / fixings have been used (plastic or aluminium) [attach photo],,,,,,,,,
checkpoint,Are retaining angles fitted (attach photo),,,,,,,,,
checkpoint,Is the damper labelled with information as required by AS 1682.1 (attach photo),,,,,,,,,
checkpoint,"Attach photo(s) around damper with flanges off, confirming clearances as required by AS 1682.1",,,,,,,,,
checkpoint,"Attach photo(s) inside damper through access panel of blades, linkage etc.",,,,,,,,,
checkpoint,Attach photo(s) with flanges on.,,,,,,,,,
checkpoint,Commissioning report attached,,,,,,,,,
