Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
Hydraulic Services - Risers,,,,,,,,,,
,Scope,,,Risers,,,,,,
,Rows,,,,,,,,,
,,NORTH - Ground Floor,dynamic,NORTH - Ground Floor,Risers,Hydraulic Services,,,,
,,SOUTH - Ground Floor,dynamic,SOUTH - Ground Floor,Risers,Hydraulic Services,,,,
,,NORTH - Level 1,dynamic,NORTH - Level 1,Risers,Hydraulic Services,,,,
,,SOUTH - Level 1,dynamic,SOUTH - Level 1,Risers,Hydraulic Services,,,,
,,NORTH - Level 2,dynamic,NORTH - Level 2,Risers,Hydraulic Services,,,,
,,SOUTH - Level 2,dynamic,SOUTH - Level 2,Risers,Hydraulic Services,,,,
,,NORTH - Level 3,dynamic,NORTH - Level 3,Risers,Hydraulic Services,,,,
,,SOUTH - Level 3,dynamic,SOUTH - Level 3,Risers,Hydraulic Services,,,,
,,NORTH - Level 4,dynamic,NORTH - Level 4,Risers,Hydraulic Services,,,,
,,SOUTH - Level 4,dynamic,SOUTH - Level 4,Risers,Hydraulic Services,,,,
,,SOUTH - Level 5,dynamic,SOUTH - Level 5,Risers,Hydraulic Services,,,,
,,SOUTH - Level 6,dynamic,SOUTH - Level 6,Risers,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,Is there existing work by previous plumbing contractor within workfront?,,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,"Installation complies with current IFC shop drawings, schematics",,"Installation complies with current IFC shop drawings, schematics & AS/NZS 3500 (2021)",,,,,,
,,Expansion loop position & length comply with IFC schematics,,Expansion loop position and length comply with IFC schematics & AS/NZS 3500 (2021),,,,,,
,,"Clips, fixings & anchor points are correct",,"Clips, fixings & anchor points are correct (etc - fixed anchor, slide guide clamp, spring clip)",,,,,,
,,Clips used are not dissimilar metals & will not corrode an element,,Clips used are not dissimilar metals and will not corrode an element,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Torque rates of all roll-groove joints are correct,,Torque rates of all roll-groove joints are correct,,,,,,
,,Flange connection gasket is fibre and not rubber,,Flange connection gasket is fibre and not rubber,,,,,,
,,Flange connection bolts are to the required torque rates,,Flange connection bolts are to the required torque rates,,,,,,
,,Branch junctions & off-set levels are correct,,Branch junctions & off-set levels are correct,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Check for damage or leaks,,Check for damage or leaks,,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,Extension points have sacrificial valves,,Extension points have sacrificial valves,,,,,,
,,Labels have been applied,,Labels have been applied,,,,,,
,,Pipes requiring lagging have been temporarily labelled ,,Pipes requiring lagging have been temporarily labelled ,,,,,,
,,Penos have been caulked & meet fire rating requirements,,Penos have been caulked and meet fire rating requirements (top and underside of slab),,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - High Level Rough In,,,,,,,,,,
,Scope,,,High Level Rough In,,,,,,
,Rows,,,,,,,,,
,,NORTH Ground,dynamic,NORTH Ground,High Level Rough In,Hydraulic Services,,,,
,,NORTH Level 1,dynamic,NORTH Level 1,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 1,dynamic,SOUTH Level 1,High Level Rough In,Hydraulic Services,,,,
,,NORTH Level 2,dynamic,NORTH Level 2,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 2,dynamic,SOUTH Level 2,High Level Rough In,Hydraulic Services,,,,
,,NORTH Level 3,dynamic,NORTH Level 3,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 3,dynamic,SOUTH Level 3,High Level Rough In,Hydraulic Services,,,,
,,NORTH Level 4,dynamic,NORTH Level 4,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 4,dynamic,SOUTH Level 4,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 5,dynamic,SOUTH Level 5,High Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 6,dynamic,SOUTH Level 6,High Level Rough In,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,Is there existing work by previous plumbing contractor within workfront?,,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Installation complies with current IFC shop drawings,,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,
,,Installation materials used in accordance with manufacturer reqs.,,Installation materials used in accordance with manufacturer requirements,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Clips & fixings are correct,,Clips and fixings are correct,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Check pipe clear spacing,,Check pipe clear spacing (service separation min 25mm has been achieved),,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,TMV/TV have been installed correctly,,TMV/TV have been installed correctly and in the location for future access,,,,,,
,,Sharp edge pipe protection is secure,,Sharp edge pipe protection is secure and will not lead to pipe abrasion in future,,,,,,
,,Couta fittings visually inspected to ensure pex is in correct location,,Couta fittings have been visually inspected to ensure pex is in correct location and crimped correctly,,,,,,
,,Final check for cross connections has been undertaken,,Final check for cross connections has been undertaken,,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - Low Level Rough In,,,,,,,,,,
,Scope,,,Low Level Rough In,,,,,,
,Rows,,,,,,,,,
,,NORTH Ground,dynamic,NORTH Ground,Low Level Rough In,Hydraulic Services,,,,
,,NORTH Level 1,dynamic,NORTH Level 1,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 1,dynamic,SOUTH Level 1,Low Level Rough In,Hydraulic Services,,,,
,,NORTH Level 2,dynamic,NORTH Level 2,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 2,dynamic,SOUTH Level 2,Low Level Rough In,Hydraulic Services,,,,
,,NORTH Level 3,dynamic,NORTH Level 3,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 3,dynamic,SOUTH Level 3,Low Level Rough In,Hydraulic Services,,,,
,,NORTH Level 4,dynamic,NORTH Level 4,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 4,dynamic,SOUTH Level 4,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 5,dynamic,SOUTH Level 5,Low Level Rough In,Hydraulic Services,,,,
,,SOUTH Level 6,dynamic,SOUTH Level 6,Low Level Rough In,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,Is there existing work by previous plumbing contractor within workfront?,,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Photos of prior works BEFORE RSG commencement,Photos of prior works BEFORE RSG commencement must be included here,Is there existing work by previous plumbing contractor within workfront? (Pass = Yes),,,,,,
,,Installation complies with current IFC shop drawings,,Installation complies with current IFC shop drawings & AS/NZS 3500 (2021),,,,,,
,,Installation materials used in accordance with manufacturer reqs.,,Installation materials used in accordance with manufacturer requirements,,,,,,
,,Pipe joints & witness marks are correct,,Pipe joints & witness marks are correct,,,,,,
,,Clips & fixings are correct,,Clips and fixings are correct,,,,,,
,,All pipework is clear of debris & any open ends sealed,,All pipework is clear of debris and any open ends sealed (with duct tape if temporary measure required),,,,,,
,,Check pipe clear spacing,,Check pipe clear spacing (service separation min 25mm has been achieved),,,,,,
,,Valve flow direction & disconnection unions are correct,,Valve flow direction & disconnection unions are correct,,,,,,
,,TMV/TV have been installed correctly,,TMV/TV have been installed correctly and in the location for future access,,,,,,
,,Mixer bodies & lugged are installed at the correct height,,Mixer bodies & lugged are installed at the correct height and on a nog,,,,,,
,,In-wall pan & cistern brackets are correct,,In-wall pan & cistern brackets are correct and there is reinforcement behind flush pipe ,,,,,,
,,Sharp edge pipe protection is secure,,Sharp edge pipe protection is secure and will not lead to pipe abrasion in future,,,,,,
,,Couta fittings visually inspected to ensure pex in correct location,,Couta fittings have been visually inspected to ensure pex is in correct location and crimped correctly,,,,,,
,,Final check for cross connections has been undertaken,,Final check for cross connections has been undertaken,,,,,,
,,RSG demarcation sticker has been applied to work zone,,RSG demarcation sticker has been applied to work zone (if connecting to previous contractor works),,,,,,
,,,,,,,,,,
Hydraulic Services - Fit Off/ Install,,,,,,,,,,
,Scope,,,Fit Off/ Install,,,,,,
,Rows,,,,,,,,,
,,NORTH Ground,dynamic,NORTH Ground,Fit Off/ Install,Hydraulic Services,,,,
,,NORTH Level 1,dynamic,NORTH Level 1,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 1,dynamic,SOUTH Level 1,Fit Off/ Install,Hydraulic Services,,,,
,,NORTH Level 2,dynamic,NORTH Level 2,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 2,dynamic,SOUTH Level 2,Fit Off/ Install,Hydraulic Services,,,,
,,NORTH Level 3,dynamic,NORTH Level 3,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 3,dynamic,SOUTH Level 3,Fit Off/ Install,Hydraulic Services,,,,
,,NORTH Level 4,dynamic,NORTH Level 4,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 4,dynamic,SOUTH Level 4,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 5,dynamic,SOUTH Level 5,Fit Off/ Install,Hydraulic Services,,,,
,,SOUTH Level 6,dynamic,SOUTH Level 6,Fit Off/ Install,Hydraulic Services,,,,
,Columns,,,,,,,,,
,,UQ Fit Off/ Fixture Install Toilets & Cisterns,,UQ Fit Off/ Fixture Install Toilets & Cisterns,,,,,,
,,UQ Fit Off/ Fixture Install - Showers & Tapware,,UQ Fit Off/ Fixture Install - Showers & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Vanity Basin/s & Tapware,,UQ Fit Off/ Fixture Install - Vanity Basin/s & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Kitchen sink & Tapware,,UQ Fit Off/ Fixture Install - Kitchen sink & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Laundry trough & Tapware,,UQ Fit Off/ Fixture Install - Laundry trough & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Bath & Tapware,,UQ Fit Off/ Fixture Install - Bath & Tapware,,,,,,
,,UQ Fit Off/ Fixture Install - Dishwasher ,,UQ Fit Off/ Fixture Install - Dishwasher ,,,,,,
,,UQ Fit Off/ Fixture Install - Wall Tundish,,UQ Fit Off/ Fixture Install - Wall Tundish,,,,,,
,,UQ Fit Off/ Fixture Install - Hose Taps,,UQ Fit Off/ Fixture Install - Hose Taps,,,,,,
,,UQ Fit Off/ Fixture Install - TMV,,UQ Fit Off/ Fixture Install - TMV,,,,,,
,,UQ Fit Off/ Fixture Install - Tempering Valve,,UQ Fit Off/ Fixture Install - Tempering Valve,,,,,,
,,UQ Fit Off/ Fixture Install - Gas Cooktop,,UQ Fit Off/ Fixture Install - Gas Cooktop,,,,,,
,,UQ Fit Off/ Fixture Install - RPZD,,UQ Fit Off/ Fixture Install - RPZD,,,,,,
,,,,,,,,,,
Testing - Corridor & Apts,,,,,,,,,,
,Scope,,,Testing,,,,,,
,Rows,,,,,,,,,
,,NORTH Ground,grouping,NORTH Ground,,,,,,
,,Corridor & Apts - NORTH - McLister St,expanded,Corridor & Apts - NORTH - McLister St,NORTH Ground,Testing,,,,
,,NORTH Level 1,grouping,NORTH Level 1,,,,,,
,,Corridor & Apts - NORTH - McLister St,expanded,Corridor & Apts - NORTH - McLister St,NORTH Level 1,Testing,,,,
,,Corridor & Apts - NORTH Carpark West,expanded,Corridor & Apts - NORTH Carpark West,NORTH Level 1,Testing,,,,
,,NORTH Level 2,grouping,NORTH Level 2,,,,,,
,,Corridor & Apts - NORTH - McLister St,expanded,Corridor & Apts - NORTH - McLister St,NORTH Level 2,Testing,,,,
,,Corridor & Apts - NORTH Carpark West,expanded,Corridor & Apts - NORTH Carpark West,NORTH Level 2,Testing,,,,
,,SOUTH Level 2,grouping,SOUTH Level 2,,,,,,
,,SOUTH Corridor - Carpark West,expanded,SOUTH Corridor - Carpark West,SOUTH Level 2,Testing,,,,
,,SOUTH Corridor - Middle of Block,expanded,SOUTH Corridor - Middle of Block,SOUTH Level 2,Testing,,,,
,,SOUTH Corridor - Macindoe St,expanded,SOUTH Corridor - Macindoe St,SOUTH Level 2,Testing,,,,
,,NORTH Level 3,grouping,NORTH Level 3,,,,,,
,,Corridor & Apts - NORTH - McLister St,expanded,Corridor & Apts - NORTH - McLister St,NORTH Level 3,Testing,,,,
,,Corridor & Apts - NORTH Carpark West,expanded,Corridor & Apts - NORTH Carpark West,NORTH Level 3,Testing,,,,
,,SOUTH Level 3,grouping,SOUTH Level 3,,,,,,
,,SOUTH Corridor - Carpark West,expanded,SOUTH Corridor - Carpark West,SOUTH Level 3,Testing,,,,
,,SOUTH Corridor - Middle of Block,expanded,SOUTH Corridor - Middle of Block,SOUTH Level 3,Testing,,,,
,,SOUTH Corridor - Macindoe St,expanded,SOUTH Corridor - Macindoe St,SOUTH Level 3,Testing,,,,
,,NORTH Level 4,grouping,NORTH Level 4,,,,,,
,,Corridor & Apts - NORTH - McLister St,expanded,Corridor & Apts - NORTH - McLister St,NORTH Level 4,Testing,,,,
,,Corridor & Apts - NORTH Carpark West,expanded,Corridor & Apts - NORTH Carpark West,NORTH Level 4,Testing,,,,
,,SOUTH Level 4,grouping,SOUTH Level 4,,,,,,
,,SOUTH Corridor - Carpark West,expanded,SOUTH Corridor - Carpark West,SOUTH Level 4,Testing,,,,
,,SOUTH Corridor - Middle of Block,expanded,SOUTH Corridor - Middle of Block,SOUTH Level 4,Testing,,,,
,,SOUTH Corridor - Macindoe St,expanded,SOUTH Corridor - Macindoe St,SOUTH Level 4,Testing,,,,
,,NORTH Level 5,grouping,NORTH Level 5,,,,,,
,,Corridor & Apts - NORTH Carpark West,expanded,Corridor & Apts - NORTH Carpark West,NORTH Level 5,Testing,,,,
,,SOUTH Level 5,grouping,SOUTH Level 5,,,,,,
,,SOUTH Corridor - Carpark West,expanded,SOUTH Corridor - Carpark West,SOUTH Level 5,Testing,,,,
,,SOUTH Corridor - Middle of Block,expanded,SOUTH Corridor - Middle of Block,SOUTH Level 5,Testing,,,,
,,SOUTH Corridor - Macindoe St,expanded,SOUTH Corridor - Macindoe St,SOUTH Level 5,Testing,,,,
,,SOUTH Level 6,grouping,SOUTH Level 6,,,,,,
,,SOUTH Corridor - Carpark West,expanded,SOUTH Corridor - Carpark West,SOUTH Level 6,Testing,,,,
,,SOUTH Corridor - Middle of Block,expanded,SOUTH Corridor - Middle of Block,SOUTH Level 6,Testing,,,,
,,SOUTH Corridor - Macindoe St,expanded,SOUTH Corridor - Macindoe St,SOUTH Level 6,Testing,,,,
,Columns,,,,,,,,,
,,UQ Testing - Potable Water - 1500kpa water test (not an air test),,UQ Testing - Potable Water - 1500kpa water test (not an air test),,,,,,
,,UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),,UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),,,,,,
,,UQ Testing - Natural Gas,,UQ Testing - Natural Gas,,,,,,
,,,,,,,,,,
Testing - Townhouses,,,,,,,,,,
,Scope,,,Testing,,,,,,
,Rows,,,,,,,,,
,,NORTH Ground,grouping,NORTH Ground,,,,,,
,,TH01,expanded,TH01,NORTH Ground,Testing,,,,
,,TH02,expanded,TH02,NORTH Ground,Testing,,,,
,,TH03,expanded,TH03,NORTH Ground,Testing,,,,
,,TH04,expanded,TH04,NORTH Ground,Testing,,,,
,,TH05,expanded,TH05,NORTH Ground,Testing,,,,
,,NORTH Level 1,grouping,NORTH Level 1,,,,,,
,,106,expanded,106,NORTH Level 1,Testing,,,,
,,107,expanded,107,NORTH Level 1,Testing,,,,
,,108,expanded,108,NORTH Level 1,Testing,,,,
,,109,expanded,109,NORTH Level 1,Testing,,,,
,,NORTH Level 2,grouping,NORTH Level 2,,,,,,
,,208,expanded,208,NORTH Level 2,Testing,,,,
,,209,expanded,209,NORTH Level 2,Testing,,,,
,,210,expanded,210,NORTH Level 2,Testing,,,,
,,211,expanded,211,NORTH Level 2,Testing,,,,
,,212,expanded,212,NORTH Level 2,Testing,,,,
,,213,expanded,213,NORTH Level 2,Testing,,,,
,,214,expanded,214,NORTH Level 2,Testing,,,,
,,215,expanded,215,NORTH Level 2,Testing,,,,
,,216,expanded,216,NORTH Level 2,Testing,,,,
,,217,expanded,217,NORTH Level 2,Testing,,,,
,,218,expanded,218,NORTH Level 2,Testing,,,,
,,219,expanded,219,NORTH Level 2,Testing,,,,
,,220,expanded,220,NORTH Level 2,Testing,,,,
,,221,expanded,221,NORTH Level 2,Testing,,,,
,,222,expanded,222,NORTH Level 2,Testing,,,,
,,223,expanded,223,NORTH Level 2,Testing,,,,
,,224,expanded,224,NORTH Level 2,Testing,,,,
,,225,expanded,225,NORTH Level 2,Testing,,,,
,,SOUTH Level 2,grouping,SOUTH Level 2,,,,,,
,,201,expanded,201,SOUTH Level 2,Testing,,,,
,,202,expanded,202,SOUTH Level 2,Testing,,,,
,,203,expanded,203,SOUTH Level 2,Testing,,,,
,,204,expanded,204,SOUTH Level 2,Testing,,,,
,,205,expanded,205,SOUTH Level 2,Testing,,,,
,,206,expanded,206,SOUTH Level 2,Testing,,,,
,,207,expanded,207,SOUTH Level 2,Testing,,,,
,,226,expanded,226,SOUTH Level 2,Testing,,,,
,,227,expanded,227,SOUTH Level 2,Testing,,,,
,,228,expanded,228,SOUTH Level 2,Testing,,,,
,,229,expanded,229,SOUTH Level 2,Testing,,,,
,,230,expanded,230,SOUTH Level 2,Testing,,,,
,,231,expanded,231,SOUTH Level 2,Testing,,,,
,,232,expanded,232,SOUTH Level 2,Testing,,,,
,,233,expanded,233,SOUTH Level 2,Testing,,,,
,,234,expanded,234,SOUTH Level 2,Testing,,,,
,,235,expanded,235,SOUTH Level 2,Testing,,,,
,,236,expanded,236,SOUTH Level 2,Testing,,,,
,,237,expanded,237,SOUTH Level 2,Testing,,,,
,,238,expanded,238,SOUTH Level 2,Testing,,,,
,,239,expanded,239,SOUTH Level 2,Testing,,,,
,,240,expanded,240,SOUTH Level 2,Testing,,,,
,,241,expanded,241,SOUTH Level 2,Testing,,,,
,,242,expanded,242,SOUTH Level 2,Testing,,,,
,,243,expanded,243,SOUTH Level 2,Testing,,,,
,,244,expanded,244,SOUTH Level 2,Testing,,,,
,,245,expanded,245,SOUTH Level 2,Testing,,,,
,,246,expanded,246,SOUTH Level 2,Testing,,,,
,,NORTH Level 3,grouping,NORTH Level 3,,,,,,
,,308,expanded,308,NORTH Level 3,Testing,,,,
,,309,expanded,309,NORTH Level 3,Testing,,,,
,,310,expanded,310,NORTH Level 3,Testing,,,,
,,311,expanded,311,NORTH Level 3,Testing,,,,
,,312,expanded,312,NORTH Level 3,Testing,,,,
,,313,expanded,313,NORTH Level 3,Testing,,,,
,,314,expanded,314,NORTH Level 3,Testing,,,,
,,315,expanded,315,NORTH Level 3,Testing,,,,
,,316,expanded,316,NORTH Level 3,Testing,,,,
,,317,expanded,317,NORTH Level 3,Testing,,,,
,,318,expanded,318,NORTH Level 3,Testing,,,,
,,319,expanded,319,NORTH Level 3,Testing,,,,
,,320,expanded,320,NORTH Level 3,Testing,,,,
,,321,expanded,321,NORTH Level 3,Testing,,,,
,,322,expanded,322,NORTH Level 3,Testing,,,,
,,323,expanded,323,NORTH Level 3,Testing,,,,
,,324,expanded,324,NORTH Level 3,Testing,,,,
,,SOUTH Level 3,grouping,SOUTH Level 3,,,,,,
,,301,expanded,301,SOUTH Level 3,Testing,,,,
,,302,expanded,302,SOUTH Level 3,Testing,,,,
,,303,expanded,303,SOUTH Level 3,Testing,,,,
,,304,expanded,304,SOUTH Level 3,Testing,,,,
,,305,expanded,305,SOUTH Level 3,Testing,,,,
,,306,expanded,306,SOUTH Level 3,Testing,,,,
,,307,expanded,307,SOUTH Level 3,Testing,,,,
,,325,expanded,325,SOUTH Level 3,Testing,,,,
,,326,expanded,326,SOUTH Level 3,Testing,,,,
,,327,expanded,327,SOUTH Level 3,Testing,,,,
,,328,expanded,328,SOUTH Level 3,Testing,,,,
,,329,expanded,329,SOUTH Level 3,Testing,,,,
,,330,expanded,330,SOUTH Level 3,Testing,,,,
,,331,expanded,331,SOUTH Level 3,Testing,,,,
,,332,expanded,332,SOUTH Level 3,Testing,,,,
,,333,expanded,333,SOUTH Level 3,Testing,,,,
,,334,expanded,334,SOUTH Level 3,Testing,,,,
,,335,expanded,335,SOUTH Level 3,Testing,,,,
,,336,expanded,336,SOUTH Level 3,Testing,,,,
,,337,expanded,337,SOUTH Level 3,Testing,,,,
,,338,expanded,338,SOUTH Level 3,Testing,,,,
,,339,expanded,339,SOUTH Level 3,Testing,,,,
,,340,expanded,340,SOUTH Level 3,Testing,,,,
,,341,expanded,341,SOUTH Level 3,Testing,,,,
,,342,expanded,342,SOUTH Level 3,Testing,,,,
,,343,expanded,343,SOUTH Level 3,Testing,,,,
,,344,expanded,344,SOUTH Level 3,Testing,,,,
,,345,expanded,345,SOUTH Level 3,Testing,,,,
,,346,expanded,346,SOUTH Level 3,Testing,,,,
,,NORTH Level 4,grouping,NORTH Level 4,,,,,,
,,408,expanded,408,NORTH Level 4,Testing,,,,
,,409,expanded,409,NORTH Level 4,Testing,,,,
,,410,expanded,410,NORTH Level 4,Testing,,,,
,,411,expanded,411,NORTH Level 4,Testing,,,,
,,412,expanded,412,NORTH Level 4,Testing,,,,
,,413,expanded,413,NORTH Level 4,Testing,,,,
,,414,expanded,414,NORTH Level 4,Testing,,,,
,,415,expanded,415,NORTH Level 4,Testing,,,,
,,416,expanded,416,NORTH Level 4,Testing,,,,
,,417,expanded,417,NORTH Level 4,Testing,,,,
,,418,expanded,418,NORTH Level 4,Testing,,,,
,,419,expanded,419,NORTH Level 4,Testing,,,,
,,420,expanded,420,NORTH Level 4,Testing,,,,
,,421,expanded,421,NORTH Level 4,Testing,,,,
,,422,expanded,422,NORTH Level 4,Testing,,,,
,,423,expanded,423,NORTH Level 4,Testing,,,,
,,424,expanded,424,NORTH Level 4,Testing,,,,
,,425,expanded,425,NORTH Level 4,Testing,,,,
,,426,expanded,426,NORTH Level 4,Testing,,,,
,,427,expanded,427,NORTH Level 4,Testing,,,,
,,428,expanded,428,NORTH Level 4,Testing,,,,
,,451,expanded,451,NORTH Level 4,Testing,,,,
,,SOUTH Level 4,grouping,SOUTH Level 4,,,,,,
,,401,expanded,401,SOUTH Level 4,Testing,,,,
,,402,expanded,402,SOUTH Level 4,Testing,,,,
,,403,expanded,403,SOUTH Level 4,Testing,,,,
,,404,expanded,404,SOUTH Level 4,Testing,,,,
,,405,expanded,405,SOUTH Level 4,Testing,,,,
,,406,expanded,406,SOUTH Level 4,Testing,,,,
,,407,expanded,407,SOUTH Level 4,Testing,,,,
,,429,expanded,429,SOUTH Level 4,Testing,,,,
,,430,expanded,430,SOUTH Level 4,Testing,,,,
,,431,expanded,431,SOUTH Level 4,Testing,,,,
,,432,expanded,432,SOUTH Level 4,Testing,,,,
,,433,expanded,433,SOUTH Level 4,Testing,,,,
,,434,expanded,434,SOUTH Level 4,Testing,,,,
,,435,expanded,435,SOUTH Level 4,Testing,,,,
,,436,expanded,436,SOUTH Level 4,Testing,,,,
,,437,expanded,437,SOUTH Level 4,Testing,,,,
,,438,expanded,438,SOUTH Level 4,Testing,,,,
