resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,step,,,,Building C ,,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,C-TOB-1A-L01-NE7.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,C-TOB-1A-L03-NE7.1,,,,,,
,,,step,,,,Building D ,,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,D-TOB-1A-LLG-NE6.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,D-TOB-1A-LLG-NE6.2,,,,,,
,,,step,,,,Building E ,,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-1A-LLG-DRC0.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2A-LLG-DRC0.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L00-NE5.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L00-NE5.2,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L01-NE5.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L01-NE5.2,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L03-NE5.1,,,,,,
AE-ITCX-013 - T-Off Visual Inspection Test (Rev 0 +Names),AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),,folder-with-checklists,,,,,E-TOB-2B-L03-NE5.2,,,,,,
,,,step,,,Meter Panels ,,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,C-TDB-1A-L00-NE0.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,C-TDB-1A-L00-NE0.2,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,C-TDB-1A-L00-NE0.3,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-LLG-NE6.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-LLG-NE6.2,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-LLG-NE6.3,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L00-NE6.4,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L00-NE6.5,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L01-NE6.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L02-NE6.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L03-NE6.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-TDB-1A-L04-NE6.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,E-TDB-2B-L00-NE5.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,E-TDB-2B-L00-NE5.2,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,E-TDB-2B-L00-NE5.3,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,TDB-2B-L00-NE4.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,TDB-2B-L01-NE4.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,TDB-2B-L04-NE4.1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,D-MDB-1A-LLG-NE6,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,E-MDB-2B-LLG-NE5,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,NFH-HV-MSB 1,,,,,,,
AE-ITCX-014 - Meter Panel Visual Inspection Checklist (Rev 0 +Names),AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names) ,AE-ITCX-010 - Torque Settings for Bolts (Rev 1 +Names),folder-with-checklists,,,,NFH-HV-MSB 2,,,,,,,
