Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,Mirrors adjusted?,,,,,,,
checkpoint-status,,,checkpoint,Any warning lights on?,,,,,,,
checkpoint-status,,,checkpoint,Heater and A/C working?,,,,,,,
checkpoint-status,,,checkpoint,Horn working?,,,,,,,
checkpoint-status,,,checkpoint,Brakes working?,,,,,,,
checkpoint-group,,,section,Front - End of Vehicle,,,,,,,
checkpoint-status,,,checkpoint,Headlights (high/low) operational?,,,,,,,
checkpoint-status,,,checkpoint,Hazard lights operational?,,,,,,,
checkpoint-status,,,checkpoint,Turning signals (left & right) operational?,,,,,,,
checkpoint-status,,,checkpoint,Wiper blades operational and in good condition?,,,,,,,
checkpoint-status,,,checkpoint,Front grill free of debris?,,,,,,,
checkpoint-group,,,section,Rear - End of Vehicle,,,,,,,
checkpoint-status,,,checkpoint,Tail lights operational?,,,,,,,
checkpoint-status,,,checkpoint,Brake lights operational?,,,,,,,
checkpoint-status,,,checkpoint,Turning signals (left & right) operational?,,,,,,,
checkpoint-status,,,checkpoint,Reversing lights operational?,,,,,,,
checkpoint-status,,,checkpoint,Rear window wipers operational?,,,,,,,
checkpoint-group,,,section,Safety Equipment,,,,,,,
checkpoint-status,,,checkpoint,Tyre changing equipment available and in good working order?,,,,,,,
checkpoint-status,,,checkpoint,First aid kit with adequate supplier?,,,,,,,
checkpoint-status,,,checkpoint,Fire extinguisher fully charged with updated certificate?,,,,,,,
checkpoint-group,,,section,Maintenance Check,,,,,,,
checkpoint-no-status,,,checkpoint,Maintenance Check,,,,,,,
text,f4109693-3942-5d78-97e7-c977f88efa62,,textbox,Engine oil level:,,,,,,,
text,6a39762b-a4e5-5e04-af69-4d374af34c30,,textbox,Engine coolant (check reservoir),,,,,,,
checkpoint-group,,,section,WOF,,,,,,,
checkpoint-no-status,,,checkpoint,WOF,,,,,,,
text,98deed0a-3201-5951-a4f6-19186cf0e6b5,,textbox,Current WOF:,,,,,,,
checkpoint-group,,,section,Rego,,,,,,,
checkpoint-no-status,,,checkpoint,Rego,,,,,,,
text,a0b2077f-9bc2-5861-a78d-a2bee6ebc78b,,textbox,Current Rego:,,,,,,,
checkpoint-group,,,section,Road User Miles,,,,,,,
checkpoint-status,,,checkpoint,Up to date?,,,,,,,
text,e7de428e-6290-5e46-8d5a-407f1dbdb105,,textbox,Odometer Reading:,,,,,,,
holdpoint,,,signoff,Signature:,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Foreman Job Checklist (Insitu Walls),,,,,Yes,Foreman Job Checklist (Insitu Walls),1b425302-81ba-43ae-9661-edc5f85f05ed
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Job file made?,,,,,,,
checkpoint-status,,,checkpoint,Profile/Establish?,,,,,,,
text,eecc9b2e-dc28-5612-8ebe-29a2db1273cb,,textbox,Profile timber head to site or need to be loaded?,,,,,,,
button,05bb82c8-f459-5cbf-89d1-a30e8222f3f3,,button,,"To site, To be loaded",,,,,,
text,12f1d739-8831-5cd7-a3d6-27eb740861d0,,textbox,Waratahs need/loaded?,,,,,,,
text,e0c854f1-7ef3-5e5f-b9f0-e3335220c0d8,,textbox,Surveyor time on site?,,,,,,,
boolean,e21ac154-7b34-5db4-8f50-7a2097084a7f,,tickbox,Survey markout plan laminated?,,,,,,,
checkpoint-group,,,section,Forklift,,,,,,,
checkpoint-status,,,checkpoint,3-phase plus onsite?,,,,,,,
checkpoint-status,,,checkpoint,Formwork lay down areas identified?,,,,,,,
checkpoint-group,,,section,Formwork,,,,,,,
checkpoint-no-status,,,checkpoint,Doka delivery date?,,,,,,,
date,b924329b-f4ca-5b22-ad36-e5079103b54f,,date,,,,,,,,
boolean,2cadb08c-4081-5a8f-a222-da6153477b22,,tickbox,Doka engineer plan laminated?,,,,,,,
checkpoint-status,,,checkpoint,Doka heights laminated?,,,,,,,
checkpoint-status,,,checkpoint,Conduit and plugs ordered?,,,,,,,
checkpoint-status,,,checkpoint,Wall chairs ordered,,,,,,,
checkpoint-status,,,checkpoint,Form release ordered?,,,,,,,
checkpoint-status,,,checkpoint,Steel delivery dates?,,,,,,,
checkpoint-status,,,checkpoint,Steel delivery tags printed?,,,,,,,
checkpoint-status,,,checkpoint,Concrete blocks ordered (if required)?,,,,,,,
checkpoint-status,,,checkpoint,Chalk lines,,,,,,,
checkpoint-status,,,checkpoint,Lasers/spare batteries,,,,,,,
checkpoint-status,,,checkpoint,Dazzle,,,,,,,
checkpoint-status,,,checkpoint,Access to CONQA for QA forms?,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Foreman Job Checklist (Complicated Residential),,,,,Yes,Foreman Job Checklist (Complicated Residential),dae33d47-35cb-4b1a-a561-4ae41ddb1321
checkpoint-group,,,section,Footing Prep (Placemakers):,,,,,,,
checkpoint-status,,,checkpoint,Polythene/Poly tape,,,,,,,
checkpoint-status,,,checkpoint,Footing formwork,,,,,,,
checkpoint-status,,,checkpoint,DPM/DPM Tape (Footings/Slabs),,,,,,,
checkpoint-status,,,checkpoint,Profile timber,,,,,,,
checkpoint-status,,,checkpoint,Starter timbers,,,,,,,
checkpoint-status,,,checkpoint,Denso tape,,,,,,,
checkpoint-status,,,checkpoint,Drainage (DPM/Filter cloth/Weed mat pegs/Novacoil/Sock),,,,,,,
checkpoint-status,,,checkpoint,Slab polythene and tape to be ordered with footing order,,,,,,,
checkpoint-status,,,checkpoint,Slab rebate timber,,,,,,,
checkpoint-group,,,section,Footing and blockwork (Fletchers):,,,,,,,
checkpoint-status,,,checkpoint,Footing and block steel,,,,,,,
checkpoint-status,,,checkpoint,Tie wire,,,,,,,
checkpoint-status,,,checkpoint,Chairs,,,,,,,
checkpoint-status,,,checkpoint,Control joint bars for blocks,,,,,,,
checkpoint-group,,,section,Slab Steel (Fletchers):,,,,,,,
checkpoint-status,,,checkpoint,Footing and block steel,,,,,,,
checkpoint-status,,,checkpoint,Tie wire,,,,,,,
checkpoint-status,,,checkpoint,Chairs,,,,,,,
checkpoint-status,,,checkpoint,Control joint bars for blocks,,,,,,,
checkpoint-group,,,section,Expol order:,,,,,,,
checkpoint-status,,,checkpoint,Double spacer,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Date:,,,,,Yes,H&S - Daily Prestart,b3a32242-abc3-41f9-91e1-c3e69814f1f2
checkpoint-status,,,checkpoint,Person/s in charge of site operations,,,,,,,
checkpoint-status,,,checkpoint,Weather conditions,,,,,,,
select,db7a69c2-537e-5341-8877-c525ee016314,,dropdown,Conditions,"Sunny, Overcast, Cloudy, Rainy",,,,,,
checkpoint-status,,,checkpoint,Wind Conditions,,,,,,,
select,94c30a63-0e13-5001-ade0-ccaf5a4d7d75,,dropdown,Conditions,"Strong, Medium, Low, None",,,,,,
checkpoint-status,,,checkpoint,Meeting minutes,,,,,,,
checkpoint-status,,,checkpoint,Safety minutes,,,,,,,
checkpoint-status,,,checkpoint,Main contractor supplied minutes,,,,,,,
checkpoint-status,,,checkpoint,Signatures of all attendees,,,,,,,
holdpoint,,,signoff,Send signoff to all attendees,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Accident & Incident Investigation Report,,,,,Yes,Accident & Incident Investigation Report,93f75c10-f769-4a24-9fad-8d48812d8ba6
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Details Completed,,,,,,,
text,4a85a19d-528a-5905-9bf9-fc7f7f2d5306,,textbox,Name of Investigator:,,,,,,,
checkpoint-group,,,section,Particulars of Incident,,,,,,,
checkpoint-status,,,checkpoint,Particulars of Incident Details Completed,,,,,,,
select,df0a533a-68f7-572f-828d-d74a34f51161,,dropdown,Day of Incident:,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",,,,,,
text,b5eeec9f-ccec-54e7-9dec-855efc31aa68,,textbox,Time:,,,,,,,
text,a4c2d05f-1e74-5706-adb9-6ed1adf0e86c,,textbox,Project/Site:,,,,,,,
date,69b8d607-827c-52ee-a41b-3032e7bb38b4,,date,Date Reported:,,,,,,,
checkpoint-group,,,section,Injured Person Details,,,,,,,
checkpoint-status,,,checkpoint,Injured Person Details Completed,,,,,,,
text,db03d8b0-e79e-595c-9f93-659e33deac91,,textbox,Name:,,,,,,,
text,388def2d-db5b-5058-9c37-915c88acc2f9,,textbox,Age:,,,,,,,
text,3c4f1451-7fe9-523b-8738-58d8fafc4ad8,,textbox,Phone Number:,,,,,,,
text,6ce41441-0edb-5c27-b5d6-c61d5e9bc6c5,,textbox,Address:,,,,,,,
text,23d25a89-960f-517f-baab-865ea7790af1,,textbox,Reported date of incident:,,,,,,,
text,7873853a-47eb-5b2b-a3e6-fe5bc1be55a3,,textbox,Length of employment:,,,,,,,
text,211480f5-3198-5e49-ab41-a6cc0ff59a6b,,textbox,Time on job:,,,,,,,
checkpoint-status,,,checkpoint,Type Of Injury:,,,,,,,
boolean,fb727d28-23ef-5435-a3f5-2321c229e068,,tickbox,Strain/sprain,,,,,,,
boolean,6fd3f5b7-c464-5f56-b895-bf89f9e0e8f7,,tickbox,Fracture,,,,,,,
boolean,6913e030-33e7-5b53-b410-1fb45729533a,,tickbox,Laceration/cut,,,,,,,
boolean,ffc98d29-5a7b-5816-8c0d-6b0cb3ff8f39,,tickbox,Bruising,,,,,,,
boolean,7341b721-9506-57ab-bf27-621553af09ef,,tickbox,Scratch/abrasion,,,,,,,
boolean,1e977339-ffc6-58ec-9d3e-f1ca09953b82,,tickbox,Amputation,,,,,,,
boolean,d61c2485-190b-5302-bc89-397668a13e93,,tickbox,Burn scald,,,,,,,
boolean,50b26c80-414b-5a57-ab15-28c19707fd4a,,tickbox,Dislocation,,,,,,,
boolean,d5e38100-5314-5258-b5fa-ab4f1ad9bfa5,,tickbox,Internal,,,,,,,
boolean,1520645f-8685-594d-98d1-dfc22a3e9d09,,tickbox,Foreign body,,,,,,,
boolean,43fc06fe-9f63-517d-8fd5-90d2734a6754,,tickbox,Chemical reaction,,,,,,,
boolean,7d33a445-0d6b-55e0-9409-3bad8184a9ca,,tickbox,Other,,,,,,,
text,ff0702bd-6b71-5028-9fe1-aacaa52608ff,,textbox,If other please specify:,,,,,,,
text,8190c8e4-2e60-5e31-b887-7d5616e87e57,,textbox,Injured Part of Body:,,,,,,,
checkpoint-group,,,section,Damaged Property,,,,,,,
checkpoint-status,,,checkpoint,Damaged Property Details Completed,,,,,,,
text,55ee3d18-353a-5045-aba8-98b1718d7996,,textbox,Property/material damaged:,,,,,,,
text,10a41a93-bd62-5c3c-a758-dfc140687430,,textbox,Nature of damage:,,,,,,,
text,116c34ce-2deb-5395-b54d-2317d195eb96,,textbox,Object/substance inflicting damage:,,,,,,,
checkpoint-group,,,section,Incident,,,,,,,
checkpoint-status,,,checkpoint,Incident Details Complete,,,,,,,
text,9ea824ad-0fe5-5424-b3bf-25f50d568bbd,,textbox,Describe what happened (space overleaf for diagram – essential for all vehicle incidents):,,,,,,,
checkpoint-group,,,section,Analysis,,,,,,,
checkpoint-status,,,checkpoint,Analysis Details Completed,,,,,,,
text,f0e94530-c8e9-5fd7-a4ae-63408e0b18b8,,textbox,What were the causes (root and contributing causes) of the incident?,,,,,,,
text,8a23af3d-b605-5430-bcd0-fb6fa280d0dd,,textbox,Root causes – safety system failures:,,,,,,,
text,a4397a1b-279d-5acb-9f13-5f1335efe3b7,,textbox,Contributing causes – unsafe acts and conditions:,,,,,,,
checkpoint-group,,,section,Prevention,,,,,,,
checkpoint-status,,,checkpoint,Prevention Details Completed,,,,,,,
text,0607b9bd-f131-5bc9-87e4-e10d350ab4b0,,textbox,What action has or will be taken to prevent a recurrence? Tick items already actioned,,,,,,,
boolean,edbc8442-dcf6-5bd3-bd82-7e5948c08df7,,tickbox,Completed,,,,,,,
text,d132e953-8fe4-5fe7-9bb0-b71d5a40178c,,textbox,By Whom:,,,,,,,
text,f39bd154-5d3f-5ae0-90c3-84f709083459,,textbox,When:,,,,,,,
checkpoint-group,,,section,Treatment and Investigation of Incident,,,,,,,
checkpoint-status,,,checkpoint,Treatment and Investigation of Incident Details Completed,,,,,,,
text,cf8721f2-0ea5-54fc-9b53-f39aefaf21cc,,textbox,Treatment and Investigation of Incident :,,,,,,,
text,2be0743b-5aef-5f66-b1b7-313bc1aeff93,,textbox,Name of person giving First Aid:,,,,,,,
text,c372b585-0b28-543d-a9b3-7dea34acde5a,,textbox,Doctor/Hospital:,,,,,,,
text,6f742029-ebf9-55f3-86c7-b69d682ab071,,textbox,Incident investigated by:,,,,,,,
date,ea336dd1-98c7-59d4-ac78-851b05c88c98,,date,Date:,,,,,,,
select,f0a56278-2219-5112-bf15-b98b62880586,,dropdown,Worksafe NZ advised,"Yes,No",,,,,,
date,ded41739-a56f-5bc6-bd65-daf625f8c20b,,date,Date:,,,,,,,
checkpoint-group,,,section,Signoff,,,,,,,
checkpoint-status,,,checkpoint,Required people sent signoff request,,,,,,,
holdpoint,,,signoff,Signoff,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Job Details,,,,,Yes,Job Details,f084c253-1c31-4816-a11b-06fcc40545fc
checkpoint-status,,,checkpoint,Project details entered below,,,,,,,
text,0d25126c-9f1f-57ee-ae25-6585d8c080ef,,textbox,Job File Number,,,,,,,
text,730d7839-c4a5-5c8b-a45b-e2cc7078a998,,textbox,Project Name,,,,,,,
text,57568d34-e8d4-5af4-9b45-40ebb5de4a7f,,textbox,Site Address,,,,,,,
text,8d9493d3-eb38-5003-aa14-19771c389e82,,textbox,Main Contractor,,,,,,,
text,105278ea-79f5-5c99-a136-0db443e3f873,,textbox,Main Contractor POC,,,,,,,
text,797784f5-bf1b-54b2-a7e7-da6fc1393edb,,textbox,Structural Engineer,,,,,,,
text,5faf1886-d756-5712-ae7a-2a42c96c500f,,textbox,Architect,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Foreman Job Checklist (Footings),,,,,Yes,Foreman Job Checklist (Footings),491d2bed-40f1-4e5d-9ae8-89a5467839b9
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Job file made?,,,,,,,
checkpoint-status,,,checkpoint,Profile/Establish?,,,,,,,
text,1126bc25-ec36-5070-991c-4fc50ee767e9,,textbox,Profile timber head to site or need to be loaded?,,,,,,,
button,63d00798-242a-5c5b-ba52-5faa044d774a,,button,,"To site, To be loaded",,,,,,
text,6f38acca-a6cd-5a60-9155-6e6870c77b8a,,textbox,Waratahs need/loaded?,,,,,,,
text,9dbf2751-d203-588a-9e06-935f8b5c457a,,textbox,Surveyor time on site?,,,,,,,
boolean,dc80bf69-e89a-50d7-b46b-5548b2522679,,tickbox,Survey markout plan laminated?,,,,,,,
checkpoint-group,,,section,Footings,,,,,,,
checkpoint-no-status,,,checkpoint,Digger time on site?,,,,,,,
text,1217ee98-7921-59b4-9198-d47ed8967f41,,textbox,,,,,,,,
checkpoint-no-status,,,checkpoint,Boxing timber delivered? or loaded?,,,,,,,
button,9e9acd7d-2600-5c0a-a67b-c4ec0c4c5fb2,,button,,"Delivered,Loaded",,,,,,
checkpoint-status,,,checkpoint,Waratah loaded?,,,,,,,
checkpoint-no-status,,,checkpoint,DPM Delivered or loaded?,,,,,,,
button,8b82967e-5358-587a-9749-a9c65b4e4bf4,,button,,"Delivered,Loaded",,,,,,
checkpoint-no-status,,,checkpoint,Steel delivery date?,,,,,,,
date,279f17a1-c5b6-5c8a-bcc7-29831524f081,,date,,,,,,,,
boolean,18bab47e-8bba-5b53-a3d0-44f2f783e201,,tickbox,Steel takeoff form printed?,,,,,,,
boolean,bfbbe3a3-c0a4-59be-9369-bb22017a5c1e,,tickbox,Chairs being delivered?,,,,,,,
boolean,d47f5e5a-4077-57ae-9bbe-fa9440800ceb,,tickbox,Waterproofing areas marked/printed/laminated?,,,,,,,
checkpoint-group,,,section,Van load out,,,,,,,
checkpoint-status,,,checkpoint,Laser and spare batteries,,,,,,,
checkpoint-status,,,checkpoint,Dazzle,,,,,,,
checkpoint-status,,,checkpoint,String lines,,,,,,,
checkpoint-status,,,checkpoint,Nails,,,,,,,
checkpoint-status,,,checkpoint,Tie wires,,,,,,,
checkpoint-status,,,checkpoint,All other relevant rools required?,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Vehicle Tool Inventory,,,,,Yes,Vehicle Tool Inventory,ff5aa8f7-a452-4dae-9a9a-88012d06a7e8
checkpoint-group,,,section,Details,,,,,,,
checkpoint-no-status,,,checkpoint,Details,,,,,,,
text,d7fbaa73-11fa-50bf-9767-799aac26643c,,textbox,Equipment:,,,,,,,
text,ffdb650e-009e-547a-9ced-8c9b4d300ca7,,textbox,Date:,,,,,,,
text,db6d78ed-72b2-5da4-88d0-f4cd281de34a,,textbox,Conducted By:,,,,,,,
text,97dc1547-1d05-5ff8-a388-c805cda16cb8,,textbox,Overall Comment:,,,,,,,
checkpoint-group,,,section,Power Tools,,,,,,,
checkpoint-no-status,,,checkpoint,Power Tools,,,,,,,
text,63d15d5e-a17b-5634-abd3-7d4c704b5c95,,textbox,Power Tool Name:,,,,,,,
text,50d39729-9b02-5fc6-953d-36b27c0b6ba6,,textbox,Quantity:,,,,,,,
text,d3bf9dca-5469-5bb5-be1b-2c28b8f2562a,,textbox,Serial Number:,,,,,,,
text,67929a7a-f9d8-50c3-a4d6-9898cb66c512,,textbox,Test & Tag Due:,,,,,,,
select,f8968a80-4d7b-5ccc-ad38-832982a85c9c,,dropdown,Further Action Required,"Yes,No",,,,,,
text,ed9b9386-f6b0-5d99-a37c-b56c06ae64cb,,textbox,Power Tool Name:,,,,,,,
text,ab1c7826-a4dc-505b-b0f2-d5c128e4dd4e,,textbox,Quantity:,,,,,,,
text,9cfd1b2d-92ec-5a55-9d5f-c6c1ea806a76,,textbox,Serial Number:,,,,,,,
text,ecb4ece3-02d6-53e4-b323-7b13d1d2a762,,textbox,Test & Tag Due:,,,,,,,
select,8172d21f-750e-50de-af6d-7d5e713cf941,,dropdown,Further Action Required,"Yes,No",,,,,,
text,a8e588c4-5afc-586d-81b4-339fe1af0074,,textbox,Power Tool Name:,,,,,,,
text,9d73d437-a425-5964-99fe-5f5a0c9f8fcd,,textbox,Quantity:,,,,,,,
text,077fd138-85b3-51c7-9d31-4244c1f15a81,,textbox,Serial Number:,,,,,,,
text,a0ed10ab-5040-5fc9-96e1-0846311912e7,,textbox,Test & Tag Due:,,,,,,,
select,470d0f5b-a3ae-574f-9239-d9eb8dc852ef,,dropdown,Further Action Required,"Yes,No",,,,,,
text,f1fdaaca-1120-561f-bae3-85118d0d3949,,textbox,Power Tool Name:,,,,,,,
text,58ebe11b-b445-5908-aa64-54221ee3621e,,textbox,Quantity:,,,,,,,
text,4138152f-c653-56e6-8e21-903c7887e19e,,textbox,Serial Number:,,,,,,,
text,0e85bb8c-0a09-59d2-83fb-9d952eef2706,,textbox,Test & Tag Due:,,,,,,,
select,a7df6a99-d56b-5857-a6cc-463b57e78d72,,dropdown,Further Action Required,"Yes,No",,,,,,
text,7082f1f2-c606-59a0-86f1-0f8235a99f05,,textbox,Power Tool Name:,,,,,,,
text,8a1990e6-ba4c-5f63-a4d0-8b44a54ac8b7,,textbox,Quantity:,,,,,,,
text,95572911-892d-5c39-970e-51802c286dd4,,textbox,Serial Number:,,,,,,,
text,82ceff0c-5f7f-54d5-9d37-0e8b77dc1ac1,,textbox,Test & Tag Due:,,,,,,,
select,1a5a3021-1046-5d5d-ac64-81a6255db614,,dropdown,Further Action Required,"Yes,No",,,,,,
checkpoint-group,,,section,Hand Tools,,,,,,,
checkpoint-status,,,checkpoint,Screeds (Please specify),,,,,,,
checkpoint-status,,,checkpoint,Trowels (Please specify),,,,,,,
checkpoint-status,,,checkpoint,Knee Board x 2,,,,,,,
checkpoint-status,,,checkpoint,Mag Float x 4,,,,,,,
checkpoint-status,,,checkpoint,Rakes x 3,,,,,,,
checkpoint-status,,,checkpoint,Concrete Broom,,,,,,,
checkpoint-status,,,checkpoint,Broom,,,,,,,
checkpoint-status,,,checkpoint,Stick Pole,,,,,,,
checkpoint-status,,,checkpoint,Bull Float,,,,,,,
checkpoint-status,,,checkpoint,Shovel,,,,,,,
checkpoint-status,,,checkpoint,Spade,,,,,,,
checkpoint-status,,,checkpoint,Level 1m,,,,,,,
checkpoint-status,,,checkpoint,Sledgehammer,,,,,,,
checkpoint-status,,,checkpoint,Hose 10m,,,,,,,
checkpoint-status,,,checkpoint,Strop & Ratchet,,,,,,,
text,e7ee6a2a-a93f-5d66-86d3-21fdf58c572c,,textbox,Quantity:,,,,,,,
checkpoint-group,,,section,Health & Safety,,,,,,,
checkpoint-status,,,checkpoint,First Aid Kit,,,,,,,
checkpoint-status,,,checkpoint,Fire Extinguisher,,,,,,,
checkpoint-status,,,checkpoint,Gloves,,,,,,,
checkpoint-status,,,checkpoint,Hard Hat,,,,,,,
checkpoint-status,,,checkpoint,Ear Muffs,,,,,,,
checkpoint-status,,,checkpoint,Hi Viz,,,,,,,
checkpoint-status,,,checkpoint,Safety Glasses,,,,,,,
checkpoint-group,,,section,Consumables,,,,,,,
checkpoint-status,,,checkpoint,Chalk Line,,,,,,,
holdpoint,,,signoff,Signature:,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Toolbox Meeting -,,,,,Yes,H&S - Toolbox Meeting Minutes,abb78030-4175-42c9-ad84-0d0b724eb7e6
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,Details Complete (pass once all relevant details are inputted below),,,,,,,
text,046a2411-6b41-57e4-bc85-12257b24f1f5,,textbox,Office location:,,,,,,,
label,ee0f1286-2c9b-5b21-a438-3016ba54875a,,note,Who is running this meeting,,,,,,,
text,5f2f8321-9b65-58c7-b26e-b3cfbc723969,,textbox,Name:,,,,,,,
text,d7a1244c-5256-5f84-ad53-62a51ac6d913,,textbox,Company:,,,,,,,
text,643e783d-762b-5f86-951b-bd154508e36a,,textbox,Agenda items:,,,,,,,
text,dfcc2ac6-2e1c-535b-8bfb-5199f8564401,,textbox,Theme of the week (topic for focus):,,,,,,,
checkpoint-group,,,section,Health and safety issues,,,,,,,
checkpoint-status,,,checkpoint,Relevant Issues recorded with appropriate actions and date,,,,,,,
text,83a497b9-10a6-5f52-b2c0-dabd3b410cd9,,textbox,Issue raised from site safety inspection:,,,,,,,
text,1664ecd9-fb1b-537b-bd1f-b2504b4c34d4,,textbox,Actions:,,,,,,,
text,744b79ae-43d3-5665-ad42-000fd2069a3d,,textbox,By who and when:,,,,,,,
checkpoint-status,,,checkpoint,Issues outstanding from previous briefings recorded with appropriate actions and date,,,,,,,
text,a610561b-d9c4-5a3a-aab1-8b6aefa4b6b0,,textbox,Issues outstanding from previous briefings:,,,,,,,
text,6d785e60-7115-5ca8-a3c2-5405ccb268e2,,textbox,Actions:,,,,,,,
