type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.2 Precast Placement,,,,,,,,,,,,,,
label,"REFERENCE: IFC Drawings, Temporary Works Design 610.27",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Precast elements shall be placed into location and not released from the crane until any adjustments necessary by lifting the unit and adding/removing shims or adjusting the connecting bolts so that alignment between units, minimum end bearing, overall height and position remains in tolerance.",,,,,,,,,,,,,,
label,○ The nominal gap between elements is 10mm as per the IFC Drawings.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: SP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, SE/PE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.3 Formwork Design and Construction,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,○ 614.04,,,,,,,,,,,,,,
label,○ 614.05,,,,,,,,,,,,,,
label,○ 614.06,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Designed and constructed in such a manner so it can be removed without damage to the concrete.,,,,,,,,,,,,,,
label,"○ Formwork to be rigid, watertight, braced, tied together & selected to achieve the required surface finish.",,,,,,,,,,,,,,
label,○ Formwork shall not be placed where steel & fixtures cannot be inspected.,,,,,,,,,,,,,,
label,"METHOD: Document Review, Visual, Measure",,,,,,,,,,,,,,
label,FREQUENCY: Each type of element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.4 Formwork Certification - Formwork Inspection (Members Less than or Equal to 2m),,,,,,,,,,,,,,
label,REFERENCE: 614.08,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The application of any load shall not proceed until the Certificate of Compliance - Formwork Inspection of the constructed formwork has been reviewed by the Nominated Authority,,,,,,,,,,,,,,
label,Walls with heights less than 2.0 metres,,,,,,,,,,,,,,
label,Attach: Attachment C,,,,,,,,,,,,,,
label,"METHOD: Document Review, Visual, Measure",,,,,,,,,,,,,,
label,FREQUENCY: Each element (where 2m or less),,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Temporary Works Designer, Proof Engineer",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.5 Pre-pour Survey,,,,,,,,,,,,,,
label,"REFERENCE: 610.47 (a), Table 610.472",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: A pre-pour survey carried out by a surveyor.,,,,,,,,,,,,,,
label,○ Erected formwork within the tolerances as per the table 610.462 as applicable to the element.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Surveyor, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.6 Reinforcement Placement,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings,,,,,,,,,,,,,,
label,○ 611.06,,,,,,,,,,,,,,
label,○ 611.09,,,,,,,,,,,,,,
label,○ 611.10,,,,,,,,,,,,,,
label,○ 611.11,,,,,,,,,,,,,,
label,○ 611.12,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: The correct reinforcement grade, quantity, size, orientation, location and spacing as shown on the structural drawings.",,,,,,,,,,,,,,
label,○ Projecting reinforcement is the correct length and location.,,,,,,,,,,,,,,
label,○ Splice lengths achieve the minimum length and are in contact for this length.,,,,,,,,,,,,,,
label,"○ The reinforcement surface condition is free from dirt, debris and damage.",,,,,,,,,,,,,,
label,○ The resulting cage securely held with sufficient ties to limit displacement or deformation during the concrete pour.,,,,,,,,,,,,,,
label,○ Minimum cover as shown on the structural drawings for each face has been achieved (including tie wire locations).,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.7 Thermal Differential Monitoring,,,,,,,,,,,,,,
label,REFERENCE: 610.22,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Thermal differential monitoring thermocouples installed.,,,,,,,,,,,,,,
label,Only applicable if the element has:,,,,,,,,,,,,,,
label, i. the smallest sectional dimension exceeding 500mm,,,,,,,,,,,,,,
label, ii. one or more faces being restrained by previously hardened concrete or other external constraints,,,,,,,,,,,,,,
label,METHOD: Measure,,,,,,,,,,,,,,
label,"FREQUENCY: Where applicable, each element",,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
checkpoint,5.8 Pre-pour Inspection,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings 610.18 (a) (ii) & (iii),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Evidence that the forms, reinforcement, electrical continuity and other cast-in items conforming to the requirements of this specification and the drawings has been reviewed by the Nominated Authority",,,,,,,,,,,,,,
label,○ All foreign material has been completely removed from the forms.,,,,,,,,,,,,,,
label,ATTACH: Pre-Pour Checklist,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: ConQA Hold Point Release, Pre-pour checklist",,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.9 Weather Conditions & Evaporation Limits,,,,,,,,,,,,,,
label,REFERENCE: 610.17,,,,,,,,,,,,,,
label,"○ 610.17 (a) & (e), Table 610.171",,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All freshly finished concrete surfaces shall be protected where required from the sun, wind or rain, until curing is implemented.",,,,,,,,,,,,,,
label,"○ The temperature of concrete, measured immediately prior to placing, shall not be less than 10°C or greater than 32°C.",,,,,,,,,,,,,,
label,"○ The air temperature, relative humidity, concrete temperature and wind velocity are measured to determine the evaporation rate of water from the concrete.",,,,,,,,,,,,,,
label,○ When the evaporation rate exceeds 0.50 kg/m²/hr apply evaporation retardant at the rates specified on the manufacturer’s TDS.,,,,,,,,,,,,,,
label,Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP, Concrete Pour Record",,,,,,,,,,,,,,
checkpoint,5.10 Concrete Testing - Sampling Frequency,,,,,,,,,,,,,,
label,REFERENCE: Site Sampling & Testing Procedure 610.16 (b),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete cast in one continuous operation to be tested at a frequency as shown below:,,,,,,,,,,,,,,
label,0m³ to 10m³ = 1 sample,,,,,,,,,,,,,,
label,10m³ to 25m³ = 2 samples,,,,,,,,,,,,,,
label,25m³ to 50m³ = 3 samples,,,,,,,,,,,,,,
label,50m³ to 100m³ = 4 samples + 2 no. VPV cylinders.,,,,,,,,,,,,,,
label,○ For each additional 50m³ and additional sample shall be taken.,,,,,,,,,,,,,,
label,"○ Where IFC nominates minimum strength development, ensure strength is verified by additional cylinder or other approved method (such as maturity testing).",,,,,,,,,,,,,,
label,○ Each sample shall consist of 1 no. slump or spread test and 3 no. compressive strength cylinders minimum.,,,,,,,,,,,,,,
label,"○ Compressive strength cylinders = 1 no. 7 day strength, 2 no. 28 day strength.",,,,,,,,,,,,,,
label,Note: Additional cylinders may be required for other purposes such as early trafficking or removal of formwork.,,,,,,,,,,,,,,
label,Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,METHOD: Test,,,,,,,,,,,,,,
label,FREQUENCY: Each element,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Concrete Tester, Foreman, SE/PE/SPE",,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP, Concrete Pour Record",,,,,,,,,,,,,,
checkpoint,5.11 Concrete Testing - Slump,,,,,,,,,,,,,,
label,REFERENCE: 610.16 (c),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Slump testing tolerances = ,,,,,,,,,,,,,,
label,<60mm = ±10mm,,,,,,,,,,,,,,
label,≥60mm to ≤80mm = ±15mm,,,,,,,,,,,,,,
label,>80mm to ≤110mm = ±20mm,,,,,,,,,,,,,,
label,>110mm to ≤150mm = ±30mm,,,,,,,,,,,,,,
label,>150mm = ±40mm,,,,,,,,,,,,,,
label,Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,METHOD: Test,,,,,,,,,,,,,,
label,FREQUENCY: Each sample of Standard or Superplasticised Concrete,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: Concrete Tester,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: This ITP, Concrete Pour Record",,,,,,,,,,,,,,
checkpoint,5.12 Supply & Discharge Rates,,,,,,,,,,,,,,
label,REFERENCE: 610.13 (a) & (f),,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Concrete is supplied at an adequate rate to ensure no cold joints are formed.,,,,,,,,,,,,,,
label,○ No water is to be added once discharge commences.,,,,,,,,,,,,,,
label,○ Maximum time between batching trucks is 25 minutes.,,,,,,,,,,,,,,
label,○ Maximum elapsed time for discharge (including compaction) is 60 minutes from batching unless the mix design has an extension using set retardants.,,,,,,,,,,,,,,
label,○ Concrete that stiffens or is showing signs of stiffening shall not be used.,,,,,,,,,,,,,,
label,Record: Required information on the Concrete Pour Record.,,,,,,,,,,,,,,
label,"METHOD: Measure, Visual",,,,,,,,,,,,,,
label,FREQUENCY: Each load,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
