Id,Type,Name,Values,Prompting Name,Postfix,Resource Id,
45660aa8-09e4-5fe4-83cc-13978c6e364f,note,ACCEPTANCE CRITERIA: Concrete Mix is Registered with VicRoads.,,,,,
e440e2ba-151b-5dc3-b27e-436c11b25144,note,"○ Concrete mix meets strength, grade, and maximum aggregate size as detailed on drawings.",,,,,
204c4921-b8b0-5bb1-b48d-86eca8390a59,textbox,Enter: TeamBinder Material Approval number,,,,,
7efde954-f89c-5fcf-9737-2d4ee4d069f8,note,– – – – – – – – – – – – – – – – –,,,,,
acf2dbea-f147-5437-985b-652f7c65593f,note,METHOD: Document Review,,,,,
a4ebef05-450e-5c8c-8453-a4e5fe64967e,note,– – – – – – – – – – – – – – – – –,,,,,
ac48882c-8cdc-5b2a-bc50-de3a2f4129b2,note,"FREQUENCY: Once, for each mix design, 4 weeks prior to placement of concrete",,,,,
165776ce-885b-50f8-80d3-801283712003,note,– – – – – – – – – – – – – – – – –,,,,,
6b913a7b-6dd9-5644-a09d-178d6d6233c7,note,CATEGORY: HP,,,,,
cc777502-3599-5449-b01b-61a6af62329f,note,– – – – – – – – – – – – – – – – –,,,,,
e9828e8c-cdf6-52cb-a725-6664fe54af73,note,RESPONSIBILITY: Nominated Authority,,,,,
80c1e2c4-002d-5fa3-a6b5-e723a0e3d366,note,– – – – – – – – – – – – – – – – –,,,,,
e983ef49-eb9e-55cf-bcb6-4dff9e57ea86,note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,
f0bc8dfb-1a2a-5bf8-b138-fbda53cb9463,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.2 ACRS Certification (for Reinforcement),,,,,
a1306511-a7e4-5059-be1f-1850ec69d2e5,note,REFERENCE: VR 611.05 (a),,,,,
f664906a-0074-5804-b05a-a1810f37ac41,note,– – – – – – – – – – – – – – – – –,,,,,
44c774f2-dbcf-5622-a77a-0e7a6ffd34b3,note,ACCEPTANCE CRITERIA: Current ACRS certification for materials and for bar processing.,,,,,
22e49f5d-cc11-5f87-b43a-168ad86fffd6,note,"Note: ACRS certificate may cover both aspects or be for each separate portion (e.g. 1 for the material supplier and another for the bar processor (bending, cropping and delivery)",,,,,
7bd8f8d2-b348-5454-aaab-8033170b7d64,textbox,Enter: TeamBinder Material Approval number,,,,,
a5b44336-7085-5070-8e44-5ecb57ab83ca,note,– – – – – – – – – – – – – – – – –,,,,,
5ce904d5-a25d-54f8-9bfc-fb5197b1a608,note,METHOD: Document Review,,,,,
174659b0-1a9f-5faf-adbe-18f7e9dc3acb,note,– – – – – – – – – – – – – – – – –,,,,,
f293f669-5ab4-5b92-b088-5e2dda292b03,note,"FREQUENCY: Once for each supplier, 14 days of award of contract",,,,,
6b31b6dc-d7cf-5aed-8c9c-16e90df5c6c4,note,– – – – – – – – – – – – – – – – –,,,,,
f5bb3c33-40f0-5015-8075-7ec24415d920,note,CATEGORY: HP,,,,,
f5f2f0ff-a4f3-51b3-bbe0-7afed80bfa45,note,– – – – – – – – – – – – – – – – –,,,,,
3ce22be3-f9d1-5794-8c6c-d5c8ee52fa8a,note,RESPONSIBILITY: Nominated Authority,,,,,
9b7ce79d-5950-5dbe-bcd4-ef7000eddf48,note,– – – – – – – – – – – – – – – – –,,,,,
7368ddbb-2cbd-57c9-b3b9-0082bd806eaa,note,VERIFYING DOCUMENTS: This ITP,,,,,
9b155f05-478b-5f07-bd98-db59675d1497,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.3 Bar Chairs/Aspros/wheels Certification,,,,,
e75ef907-3f3b-5b75-9463-4f03f8060199,note,REFERENCE: VR 610.26 (a),,,,,
1b0ea237-c34d-56fe-baa0-7fc48328bedf,note,– – – – – – – – – – – – – – – – –,,,,,
4638bd85-948e-5bf5-b17f-252c9b425975,note,"ACCEPTANCE CRITERIA: Plastic bar chairs, wheels, and spacers require bi-annual testing to demonstrate suitability to prevent excessive deformation under loads.",,,,,
ec5c04eb-e89c-509c-8d90-b4067fc80449,note,○ Concrete aspros require annual compressive strength and soluble salt testing is required.,,,,,
2b845e8d-4e8c-5414-9b3a-789a5a76abdc,note,○ Relevant test reports demonstrating compliance to this clause shall be submitted for review to the Nominated Authority.,,,,,
65d7e147-7185-5907-a7d8-a32d8a47dc4a,textbox,Enter: TeamBinder Material Approval number,,,,,
98396374-2d72-50aa-b4df-166320a3e811,note,– – – – – – – – – – – – – – – – –,,,,,
4d155396-ee5c-5fb7-b8d5-e517546ac791,note,METHOD: Document Review,,,,,
f6fc7b6a-6557-5969-aa77-ddb69ec5f2fa,note,– – – – – – – – – – – – – – – – –,,,,,
08478185-3947-56c1-91da-6ba40f1e6d58,note,"FREQUENCY: Once for each supplier, 14 days prior to placement of reinforcement",,,,,
4664b749-92a6-56d0-9f38-85b296e68684,note,– – – – – – – – – – – – – – – – –,,,,,
05da2a88-f06d-5cf2-9d9c-d8f0dd310afb,note,CATEGORY: HP,,,,,
81457136-660a-517c-9635-60826cbc0736,note,– – – – – – – – – – – – – – – – –,,,,,
61b53150-dee2-5437-ae1b-7314f70ad678,note,RESPONSIBILITY: Nominated Authority,,,,,
6f40b961-4175-57dc-936e-a63caa95c920,note,– – – – – – – – – – – – – – – – –,,,,,
c13e5734-70e4-58a5-8cfc-665bc13b27ad,note,VERIFYING DOCUMENTS: This ITP,,,,,
c66e313c-ff10-53f9-9295-b58badffb647,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,2.4 Steel Post,,,,,
3a696e59-4384-5b6d-8d82-96c3f45d676f,note,REFERENCE: 630,,,,,
d330c328-0070-5d3a-81a4-4988ae34b07a,note,– – – – – – – – – – – – – – – – –,,,,,
20cad741-733c-539f-b71c-9313e8c0868a,note,ACCEPTANCE CRITERIA: Fabricator is required to provide the Manufacturer's Data Record (MDR) for each component.,,,,,
6a46ffce-6de1-59d5-adb4-3a954f0476ba,note,Typically this consists of but is not limited to:,,,,,
51e1d173-c9fe-50dc-b304-3ef297486e6e,note,i. Certificate of Compliance,,,,,
0af4f554-e8ce-5b40-9063-ccbb92859bd9,note,ii. Completed ITP,,,,,
f9d2075c-3c37-56cc-9180-588bf4ffeb57,note,iii. Weld Procedure Specifications,,,,,
a4f511cc-96e9-5732-9671-c51bfc817307,note,iv. Weld Procedure Qualifications,,,,,
fc696e01-bd64-5cde-a87e-efc9eae045fe,note,v. Welder Qualifications,,,,,
b073615d-c6ea-5d65-a02d-a55f4b065a94,note,vi. Material Certificates and traceability,,,,,
c97d888b-15f2-5fbd-9f72-1655fed40b60,note,vii. Quality Assurance check sheets,,,,,
31ac30f6-7261-5abd-9820-c1bdc7cf3173,note,viii. Welding Consumable batch certificates,,,,,
e6f9ac8f-1010-5650-8dfe-0d45b925f0f5,note,ix. Coating certificate(s),,,,,
32d4b54c-6029-5318-83e7-52b5b73e9bc8,note,x. Non-destructive Testing (NDT) Reports,,,,,
762c979a-48a9-5486-a26d-1b1a46dc01f9,note,xi. As-built Drawings to demonstrate compliance with dimensional tolerances of structural steel,,,,,
fc512458-7141-55bc-81eb-3216df17002c,textbox,Enter: TeamBinder MDR Lot number,,,,,
dd1de0c3-c647-5104-bdaf-a1c6a7f70d78,note,– – – – – – – – – – – – – – – – –,,,,,
0f6d3265-1ae6-554f-b9f2-1246bb1827ec,note,METHOD: Document Review,,,,,
42d5c766-ede0-5eb2-a22c-cbeb1d075a2e,note,– – – – – – – – – – – – – – – – –,,,,,
28909ae8-de28-54f1-ab59-1a727f04a4d1,note,FREQUENCY: For Each Element,,,,,
ebd565d6-377c-5a80-b92e-a5371b1c4c3d,note,– – – – – – – – – – – – – – – – –,,,,,
bc27519e-349e-568d-82fd-f8e64db8ae12,note,CATEGORY: HP,,,,,
66d1ff0a-fff2-5c34-9186-5a08a4e8b121,note,– – – – – – – – – – – – – – – – –,,,,,
3ca3c407-fc2f-50e3-bea2-b78a47afb6a6,note,RESPONSIBILITY: Nominated Authority,,,,,
d214910d-6ce5-52ff-9a2c-e1a4c1b26e66,note,– – – – – – – – – – – – – – – – –,,,,,
927c3f06-5cb3-536b-aea4-ba1afdf98242,note,VERIFYING DOCUMENTS: This ITP,,,,,
9aeb307b-45cc-5e56-9a34-6637e5f791e0,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,section,Preliminaries - Procedures & Documentation,,,,,
,checkpoint,3.1 Piling Operations Work Procedure,,,,,
2b52d7a4-d599-5a3f-90be-7f50f3298056,note,REFERENCE: VR 606.03 (a),,,,,
71e4f91f-a5b3-579b-9ef3-0062babfc700,note,– – – – – – – – – – – – – – – – –,,,,,
ae913888-0907-5a57-8756-172378cbac0e,note,ACCEPTANCE CRITERIA: Piling operations work procedure to be submitted for review to the Nominated Authority.,,,,,
ef296558-7d8c-5ea7-8617-47e47c710cca,textbox,Enter: TeamBinder Approval number,,,,,
4c79b510-fe23-5522-b45b-990bd3e813dd,note,– – – – – – – – – – – – – – – – –,,,,,
b11a64cb-263f-577e-b202-f2ee22678da2,note,METHOD: Document Review,,,,,
60e67c4b-6e28-5c7d-a6d4-ea638375eb6f,note,– – – – – – – – – – – – – – – – –,,,,,
0e10947b-3028-5381-ac18-0b7045f8fe24,note,"FREQUENCY: Once, 4 weeks prior to the commencement of piling",,,,,
c9f934bc-1d51-5512-891d-551451d3c8bc,note,– – – – – – – – – – – – – – – – –,,,,,
032d3f8e-c780-54eb-9551-65573e468c05,note,CATEGORY: HP,,,,,
3240c919-db6a-5bd1-bbad-aff00a6c7911,note,– – – – – – – – – – – – – – – – –,,,,,
ff42f41e-875a-5426-af91-f1e68eaf1df7,note,RESPONSIBILITY: Nominated Authority,,,,,
539cccee-efcf-5299-b957-197869e9f54d,note,– – – – – – – – – – – – – – – – –,,,,,
ff920fb6-fc5d-5fd5-8288-388544101dd0,note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,
442a967b-e016-579a-be4c-d155debff5dd,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,checkpoint,3.2 Pre-qualified Pile Testing Consultant,,,,,
c26dbb76-cdcb-5b58-97a2-56cf0be746ed,note,REFERENCE: VR 606.07,,,,,
307d6d08-cf00-5972-b992-3496c8c77f01,note,– – – – – – – – – – – – – – – – –,,,,,
cd8fe6ea-13c1-56cb-9f4d-58e9d63f6451,note,ACCEPTANCE CRITERIA: All testing shall be undertaken by a Vicroads pre-qualified consultant who is independent of the piling contractor.,,,,,
a6558e30-fc1f-5505-880d-6c5c17413109,note,○ Details of the consultant to be submitted for review to the Nominated Authority.,,,,,
82bf37dc-1eee-5b0c-960e-0dae3078f47c,textbox,Enter: TeamBinder Approval number,,,,,
d46c4d00-bbfc-5cf5-9f23-43c3edfbbc81,note,– – – – – – – – – – – – – – – – –,,,,,
ac4fca68-296e-5f90-bf6a-9dac5e2a4061,note,METHOD: Document Review,,,,,
7cd656c5-4226-551f-9048-d074e506c34b,note,– – – – – – – – – – – – – – – – –,,,,,
88de1d14-ed3a-578f-8f3b-737d8e5b7ea8,note,"FREQUENCY: Once, two weeks prior to testing",,,,,
859fa1ea-d146-5ce5-8f29-07095a435c78,note,– – – – – – – – – – – – – – – – –,,,,,
646615a9-5539-50a2-a388-3a2dfc028229,note,CATEGORY: HP,,,,,
184f7512-3325-532a-ade3-029beb2a5572,note,– – – – – – – – – – – – – – – – –,,,,,
dc8fc8ef-c516-59ab-b852-7206f76e20cf,note,RESPONSIBILITY: Nominated Authority,,,,,
a4e9ef1d-442f-56fe-ba6b-398c8e41dc00,note,– – – – – – – – – – – – – – – – –,,,,,
96666436-912f-57b1-b724-ebf04e81a9d6,note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,
5a103932-2147-5405-908b-096f430315ce,date,Date Completed:,,,,,
,signoff,AUTHORITY HOLDPOINT,,,,,
,section,Pre-construction Activities,,,,,
,checkpoint,4.1 IFC Drawings,,,,,
e15f48b3-3044-564f-b1e6-ed98309b95b8,note,REFERENCE: MRPA Quality Management Plan,,,,,
6868a5ec-9848-52ba-b653-3fddd04d258a,note,– – – – – – – – – – – – – – – – –,,,,,
7b71ad5d-9961-513e-ac7d-939ae1388f77,note,ACCEPTANCE CRITERIA: Check the revision of the IFC drawings are current as per the drawing register (on TeamBinder),,,,,
7eb928d2-ef6e-533b-9ed6-5de1215e2d6c,note,– – – – – – – – – – – – – – – – –,,,,,
745393f9-1cd1-581a-b7f0-eb73f1b1de50,note,METHOD: Document Review,,,,,
b673b002-e60a-507a-8449-7626fec3e34a,note,– – – – – – – – – – – – – – – – –,,,,,
c5f8db7d-50b3-5b82-a27c-dd1def3e8002,note,FREQUENCY: Prior to starting Works and at regular intervals,,,,,
0afd4ed6-b376-5604-acce-f5f776454a18,note,– – – – – – – – – – – – – – – – –,,,,,
3ccf6d39-e5ed-5d03-a8e1-992a8c1782a9,note,CATEGORY: HP*,,,,,
71434425-4ff9-507c-ad77-add02a4df2c8,note,– – – – – – – – – – – – – – – – –,,,,,
4f13e597-fb5d-5be5-9150-8d56ead96f78,note,RESPONSIBILITY: All,,,,,
57a54c4e-f38a-5668-b547-cd77515d44e3,note,– – – – – – – – – – – – – – – – –,,,,,
00bac684-a8c7-537b-98c7-8afb7f1968b6,note,VERIFYING DOCUMENTS: This ITP,,,,,
4f1fc353-d8ec-5d8b-b9fb-b7aab4b7fee7,date,Date Completed:,,,,,
,checkpoint,4.2 Survey Set-out,,,,,
382a811e-5864-5ecd-b10f-45b33bb394ee,note,REFERENCE: IFC Drawings VR 606.08 (a - c),,,,,
60fb1aed-9d53-5254-83cb-9b7402f3804f,note,– – – – – – – – – – – – – – – – –,,,,,
574567ac-daed-53d0-bfb1-3dde29c506b7,note,ACCEPTANCE CRITERIA: Survey activities undertaken to ensure and validate that all Works meet location requirements of ±75mm.,,,,,
4c6b6199-cdcc-534f-b0d3-4b1887c2b8ce,note,"Attach: Lot Map, Marked drawing to indicate the location of piles in the Lot",,,,,
30c1f699-4669-5ba4-a723-92112570b9a7,note,– – – – – – – – – – – – – – – – –,,,,,
d17f8307-eb2f-5b29-8aed-96029b439ec0,note,"METHOD: Measure, Visual",,,,,
9c1badc0-1286-5a8b-a7d9-4c01da17cd72,note,– – – – – – – – – – – – – – – – –,,,,,
8056dd1f-548d-5ce0-bfba-16d31e5999f5,note,FREQUENCY: Each pile,,,,,
f7117a85-3320-597a-b2dd-cc86f7ad09e0,note,– – – – – – – – – – – – – – – – –,,,,,
77805517-86f0-51d1-bd95-681b60374f1e,note,CATEGORY: IP,,,,,
f4e6d03f-2730-5f69-971b-ab9920de03f1,note,– – – – – – – – – – – – – – – – –,,,,,
81515dc9-813b-5ccb-8b96-a51ed75ce02c,note,"RESPONSIBILITY: Surveyor, SE",,,,,
2feedf07-287f-5aea-a131-acab1dba5e5d,note,– – – – – – – – – – – – – – – – –,,,,,
36ae7eb4-1557-5a84-a101-85545ecc77bf,note,VERIFYING DOCUMENTS: This ITP,,,,,
0ae8f736-415b-51e0-a96d-efaf17e9f4bb,date,Date Completed:,,,,,
,checkpoint,4.3 Protection of Adjacent Piles,,,,,
2869b4ae-fcbd-513e-ae46-f6153985e8d2,note,REFERENCE: VR 606.04,,,,,
a155a8d4-261f-5569-867f-47255c7d45bc,note,– – – – – – – – – – – – – – – – –,,,,,
e3561f02-83e4-5199-86bb-8fa42abf4678,note,ACCEPTANCE CRITERIA: Pile construction shall not:,,,,,
08a7f770-cff8-55c5-b908-995c6b2f033c,note,i. result in damage to adjacent newly cast piles due to ground vibration.,,,,,
b7f4057c-dcfc-576b-8b0d-89166f680dd1,note,ii. commence within 2.5m clear distance from newly cast piles if that pile concrete strength <15MPa,,,,,
4b9b25da-cd14-534f-a187-3283007da12b,note,iii. involve driving or create significant vibration within 9m until that pile strength ≥15MPa and set for a minimum of 24 hours,,,,,
f1dc81ac-afd7-5256-b86f-b49a9aacb54b,note,– – – – – – – – – – – – – – – – –,,,,,
8f2f98d5-cb37-5c72-81f2-6726788e89ae,note,"METHOD: Measure, Visual",,,,,
10b76026-a6ca-59e1-83c9-16c1b24a0b12,note,– – – – – – – – – – – – – – – – –,,,,,
cbd1e818-ba12-5e5a-879e-f2e92236b422,note,FREQUENCY: Each pile,,,,,
0110935a-fc51-5869-a59e-aca8c603b8ec,note,– – – – – – – – – – – – – – – – –,,,,,
858bdeea-e8dd-5a43-9ca0-d590385b09d8,note,CATEGORY: HP*,,,,,
e1b34ee0-2635-597d-9b9b-ef372ea03dad,note,– – – – – – – – – – – – – – – – –,,,,,
68705dc0-4dab-5d42-9c8a-292f392f356c,note,RESPONSIBILITY: SPE/PE,,,,,
c0e72493-f6d7-5c26-88de-d32a224fc6ed,note,– – – – – – – – – – – – – – – – –,,,,,
301e7bb5-fa48-51d2-ae39-a34ec13c22a9,note,VERIFYING DOCUMENTS: This ITP,,,,,
f9f77b81-9f01-5fa5-97e6-63ff7a241038,date,Date Completed:,,,,,
,checkpoint,4.4 Steel Post Material Inspection,,,,,
fe156f90-243e-5741-a58c-e9f459be3b44,note,REFERENCE: IFC Drawings,,,,,
d155614b-ec87-518c-8b7f-130316ad9516,note,– – – – – – – – – – – – – – – – –,,,,,
7d99e472-6e30-5974-a8d4-761349bf241c,note,ACCEPTANCE CRITERIA: General inspection of structural steel elements for:,,,,,
1a59105c-cd5a-588e-bae0-136ac6ae9d8e,note,"– Damage & distortion, twist",,,,,
e58b500a-8655-5a33-8d65-7da192ac168f,note,– Defect to the coating.,,,,,
49c213aa-0259-5efd-9695-f692769ba51f,note,– Defects to welding between bearing plates and the profile,,,,,
421978e4-5f0d-5293-bbdc-5c6ace4cef00,note,– – – – – – – – – – – – – – – – –,,,,,
b2de9571-0e50-5300-bef1-00586488409f,note,METHOD: Visual,,,,,
5f3e4e41-acff-5e59-a028-e3624361eb07,note,– – – – – – – – – – – – – – – – –,,,,,
a8dee5d1-3f6f-554b-8529-643887ba851b,note,FREQUENCY: Each delivery,,,,,
339c6929-3313-5156-bb9a-1e01ca9ce47e,note,– – – – – – – – – – – – – – – – –,,,,,
a4b132ff-d4ca-58a1-8ddb-9e30a56409ea,note,CATEGORY: IP,,,,,
9014f903-4f8c-5f15-bbba-dbd60da5aec6,note,– – – – – – – – – – – – – – – – –,,,,,
bd8dad89-39b3-5f24-b8b9-2223aedb5c11,note,RESPONSIBILITY: SE/PE,,,,,
bf876baf-73d9-5401-9336-ee1f13ff504a,note,– – – – – – – – – – – – – – – – –,,,,,
e853e839-7cb2-5be4-9ce9-8fae05cff4c0,note,VERIFYING DOCUMENTS: This ITP,,,,,
53fcc659-a7c5-5e10-9740-825fdc0513d6,date,Date Completed:,,,,,
,checkpoint,4.5 Steel Post Material - Correct post,,,,,
10713a82-c2a4-584f-9c5c-aba95e911d42,note,REFERENCE: IFC Drawings,,,,,
44e0f7c8-49c4-516f-88db-19d22a8a32f9,note,– – – – – – – – – – – – – – – – –,,,,,
02287c80-c479-5afe-ba6d-306233a2c8e7,note,ACCEPTANCE CRITERIA: For each post:,,,,,
1e37c07a-0fc4-527d-bfa9-187080b870fa,note,– Check the profile of steel post (Type and Size),,,,,
c99646f3-f0e9-53b7-8d36-16cc01f55f1a,note,– Check the length,,,,,
701c4b45-b7f7-56b6-8a66-35f012f118eb,note,– Check the Bearing plates number,,,,,
de3524f7-602f-5788-b0d6-ee324ae63ef9,note,– – – – – – – – – – – – – – – – –,,,,,
14db8f2b-4db2-5d9a-8a09-d46f0ab88c68,note,"METHOD: Visual, Measure",,,,,
938c6ba7-5277-5762-ac0a-cc1d99c8aa01,note,– – – – – – – – – – – – – – – – –,,,,,
2562ba4a-7b02-5385-ab43-01538330e7cf,note,FREQUENCY: Each Element,,,,,
67c1fd4e-85ef-599a-ac77-10343dc26402,note,– – – – – – – – – – – – – – – – –,,,,,
e3b411af-0cf1-58e8-ac3c-7c386bc527ea,note,CATEGORY: IP,,,,,
6c9ae534-d243-585b-b54c-2ed7f90b4b8a,note,– – – – – – – – – – – – – – – – –,,,,,
aca245df-752d-5fa9-9678-3461517317b0,note,RESPONSIBILITY: SE/PE,,,,,
1172b581-73c0-56da-8200-d2af5985f700,note,– – – – – – – – – – – – – – – – –,,,,,
3c0917d7-39a9-5449-89b0-a04f33e70d94,note,VERIFYING DOCUMENTS:,,,,,
09c412fe-5c32-5c34-8039-cae1e1269b17,date,Date Completed:,,,,,
,section,Construction Activities,,,,,
,checkpoint,5.1 Reinforcement - Inspection,,,,,
,note,REFERENCE: IFC Drawings,,,,,
,note,611.06,,,,,
,note,611.09,,,,,
,note,611.10,,,,,
,note,611.11,,,,,
,note,611.12,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,"ACCEPTANCE CRITERIA: The correct reinforcement grade, quantity, size, orientation, location and spacing as shown on the structural drawings.",,,,,
,note,○ Projecting reinforcement is the correct length and location.,,,,,
,note,○ Splice lengths achieve the minimum length and are in contact for this length.,,,,,
,note,"○ The reinforcement surface condition is free from dirt, debris and damage.",,,,,
,note,○ Bar chairs or wheels used at no greater than 2m centres so that the minimum cover as shown on the structural drawings all around and has been achieved (including tie wire locations).,,,,,
,note,○ The resulting reinforcement cage securely held with sufficient ties (or tacks) to limit displacement or deformation during handling.,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,"METHOD: Measure, Visual",,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,FREQUENCY: Each pile,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,CATEGORY: IP,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,"RESPONSIBILITY: Foreman, SE/PE/SPE",,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,VERIFYING DOCUMENTS: This ITP,,,,,
,date,Date Completed:,,,,,
,checkpoint,5.2 Boring Operations (Bored Piles),,,,,
64463eef-7f0e-5152-a52e-e63e137313e9,note,REFERENCE: IFC Drawings VR 606.03 (a),,,,,
3b0128f2-2271-584d-a48b-36fc6d3c88b4,note,– – – – – – – – – – – – – – – – –,,,,,
bfe64dfa-9bba-508f-80e2-e7b76865ac17,note,ACCEPTANCE CRITERIA: Boring performed to the required diameter and depths shown on the IFC Drawings under the instruction of an experienced geotechnical engineer.,,,,,
a3bf4a23-76a7-5f2b-9044-a5b68ef19667,note,○ Excavation clean and de-watered (where applicable) for inspection.,,,,,
06be78e8-1867-5d11-b7c7-b73930f56e5e,note,○ Excavated material to be disposed of as appropriate to maintain a clean site.,,,,,
d3d4f165-48d8-5274-b5ed-e710329ea45d,note,– – – – – – – – – – – – – – – – –,,,,,
eca18119-61ee-5c6d-a8f0-9776b83cfb50,note,"METHOD: Measure, Visual",,,,,
baba1778-c8ed-51cc-9580-866305ccbc38,note,– – – – – – – – – – – – – – – – –,,,,,
6f3789db-9665-5e72-bbf6-2c4125d2fdd6,note,FREQUENCY: Each pile,,,,,
9df92a5a-ba26-52d8-9588-6c1aed133c17,note,– – – – – – – – – – – – – – – – –,,,,,
137936fc-a8ee-50c1-ade7-4a8431d0957d,note,CATEGORY: IP,,,,,
1e90f30e-9cc6-583f-a9c8-96e6f4019e21,note,– – – – – – – – – – – – – – – – –,,,,,
37894879-aec6-5944-af04-eb4a04ea6e67,note,"RESPONSIBILITY: Surveyor, SE/PE",,,,,
00604b07-708d-56c0-8160-0af4cce350de,note,– – – – – – – – – – – – – – – – –,,,,,
21eeee03-f5a1-5fcd-aafb-e32f02f8857e,note,VERIFYING DOCUMENTS: This ITP,,,,,
c1242fa2-f679-5a09-b427-9f31e3190653,date,Date Completed:,,,,,
,checkpoint,5.3 Augering Operations (CFA Piles),,,,,
,note,REFERENCE: IFC Drawings 607.04,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,ACCEPTANCE CRITERIA: Augering performed to the required diameter and depths shown on the IFC Drawings under the instruction of an experienced geotechnical engineer.,,,,,
,note,"○ The augering shall be in once continuous operation with boring rate, penetration rate and torque monitored and recorded through-out the entire process.",,,,,
,note,"○ Where piles are founded on rock, they shall extend into the rock at a depth shown on the IFC Drawings.",,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,"METHOD: Measure, Visual",,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,FREQUENCY: Each pile,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,CATEGORY: IP,,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,"RESPONSIBILITY: Surveyor, SE/PE/SPE",,,,,
,note,– – – – – – – – – – – – – – – – –,,,,,
,note,VERIFYING DOCUMENTS: This ITP,,,,,
,date,Date Completed:,,,,,
,checkpoint,5.4 Inspection of Pile Excavation (Bored Piles),,,,,
85368da5-a0e4-505b-8ca1-8ac6603df827,note,REFERENCE: VR 606.05,,,,,
517d3240-2140-5f2e-b3fd-8e7933feeaa2,note,– – – – – – – – – – – – – – – – –,,,,,
16577933-8fb9-50e6-9bd6-778746c04810,note,ACCEPTANCE CRITERIA: Pile walls and base to be inspected by the geotechnical engineer to confirm that the geotechnical strength of the materials in the pile wall base have satisfied the design assumptions.,,,,,
