"Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"f53bceb2-ca31-5b83-a409-215f1a502369","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"5179512f-d7ea-4e18-8581-28a32def4270","checkpoint","4. Approve shop drawings",,,,,,
"a413d5a8-f224-5d5f-9e96-ab5b393f1d45","note","STAGE / FREQUENCY: Prior to commencement",,,,,,
"58717dca-87bb-5b66-abd5-2054ceace3fd","note","RECORDS: Approved Geschke Shop Drawings & QA.2 Geschke Drawing Register",,,,,,
"eebebbd9-90fa-5b1e-a340-3b15f2e230e6","note","ACCEPTANCE CRITERIA: Drawings are marked with ‘Approved For Construction’",,,,,,
"c54ee8ef-5028-5c44-8879-309a5e84aca0","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"51966de1-71d6-5f9f-becb-440e4ca94006","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"a3068e18-861c-58b5-a0a9-61341bc910fa","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"c02d639c-f156-46c0-8aac-45ca7e582666","checkpoint","5.01. Check set out of excavations",,,,,,
"2665e13a-a99e-508c-bf8f-d71a642783df","note","STAGE / FREQUENCY: Prior to commencement / Once per grid",,,,,,
"0e450620-477c-5853-8581-3e364e3a0b9d","note","RECORDS: 'Before' Photographs",,,,,,
"81905228-62ae-538a-b029-64fe4784235e","note","ACCEPTANCE CRITERIA: Set-out is marked with pegs and alignment matches design layout",,,,,,
"3b5c57c9-c43f-517e-a13d-2f33e3d570f9","note","Minimum falls",,,,,,
"dd8ebc67-2944-556d-b010-8072e8eec1c9","note","All 'known' existing services have been potholed, marked using a riser 1m above ground and backfilled with sand.",,,,,,
"011c505c-8ea1-5ac0-adbf-18c7591fd5c0","note","Excavation alignment is outside of minimum clearances from above ground assets, below ground assets and boundaries or plan for excavation works or temporary works meets requirements within exclusion zone.",,,,,,
"64522603-ff9c-5cd7-8af7-4c7e0ed3dde3","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"58f3b849-35f3-54f9-b453-3955b667f7af","note","INSPECTOR / APPROVER: Foreman. LLB",,,,,,
"5805d0e0-7b59-5984-bc30-1e00c4219c8b","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"87706547-3b3e-4837-98fd-26899ab6dffa","checkpoint","5.02. Approve Temporary Traffic Management Plan if trench crosses existing road, road reserve or footway",,,,,,
"95ac44a3-32b4-5314-b736-9c77fa10a7c0","note","STAGE / FREQUENCY: Each delivery",,,,,,
"eed63013-45b5-53e9-8d53-f05c21e13810","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"c8fd1126-67cf-5fda-b9f6-a82724b69336","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"b29f9846-719d-5266-b7e6-b88fd95c9938","note","Grade or class matches design",,,,,,
"a2f974b7-70a5-5776-9e01-e2eb433db8ed","note","Size and thickness matches design",,,,,,
"05c4deb3-6568-583d-942b-867cec9c67d5","note","Supplied items are free of defect",,,,,,
"fb05d6ae-250b-5ba2-a740-f4ee786938a8","note","Marking, packaging and preservation is fit for storage / construction. i.e pits covers marked with “SS”.",,,,,,
"a3565e50-03fc-5c2e-8d00-b8768e418380","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"6130da30-f262-555f-bf18-eecec82dfdcd","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"1fefc1be-204e-5075-8f03-bf78679fbcef","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"510d2402-4920-4c87-acf1-970ca8744a9e","checkpoint","6. Check deliveries of materials",,,,,,
"1e6e0193-b4d6-5f29-9740-a1e73806fe42","note","STAGE / FREQUENCY: Each delivery",,,,,,
"f64ca00a-6265-59f8-af7b-f38c315eecf1","note","RECORDS: Delivery dockets name, signed and dated by Geschke",,,,,,
"faec38c2-46a6-510d-b1b7-8fd3b607b7f4","note","ACCEPTANCE CRITERIA: Type and material supplied matches design",,,,,,
"155b108c-98f8-51c4-8b11-f8ab6508c567","note","Grade or class matches design",,,,,,
"d1419075-5a0b-5d44-8ba5-2d9682c2070c","note","Size and thickness matches design",,,,,,
"4f1d0c8f-4dae-58ae-b0a9-420ceae255a1","note","Supplied items are free of defect",,,,,,
"90f6f2de-4317-5d42-8f76-7908ba55f8ec","note","Marking, packaging and preservation is fit for storage / construction. i.e pits covers marked with “SS”.",,,,,,
"bc8f32ac-7b9c-5167-b0ec-45abef3c3772","note","INSPECTION / TEST PROC: Visual Inspection and Document",,,,,,
"7cda8038-aa44-5e75-9fed-183d5df89bef","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"f838943c-e28b-5912-86f9-2b5e07b62206","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"db316d77-a270-4ad2-b406-a6c08d5fd900","checkpoint","7.01. Check below ground pipework - pipe joints - HDPE-HDPE welds, DICL- DICL/Other Material Flange, GMS-GMS Rolled Grove Gasket. If HDPE- HDPE welds:",,,,,,
"98fa3a4c-724d-5c0b-8b63-b65bdff6ddbb","tickbox","Standard Bead Profile Test",,,,,,
"16abc97c-920b-502d-9e30-0f487d34fc9b","tickbox","Standard Destructive Tensile Test",,,,,,
"8285020c-52a3-5d48-8cf0-5e0ac8443fce","tickbox","Standard Ovality Test If DICL- DICL/Other Material Flange",,,,,,
"63423429-4e0a-581f-b041-c8bed31e532e","tickbox","Gasketing Record GMS-GMS Rolled Grove Gasket",,,,,,
"f1d06b56-ca4a-5367-b72c-ac998dca2347","tickbox","Gasketing Record",,,,,,
"b21b4846-4b92-52c2-9631-9ead5e583f9c","note","STAGE / FREQUENCY: Upon installation but prior to backfilling/ 1 test per 50 pipeline welds approx.1000 l.m",,,,,,
"b595184e-f0de-57ab-b20e-0065c60f7033","note","RECORDS: ElectroFusion Welding Record QA16 Butt Welding Record QA 25 Gasketing Record QA 18 Standard Bead Profile Test Certificate Standard Destructive Tensile Test Certificate Standard Ovality Certificate",,,,,,
"98c0b5a5-bbfd-5f5b-aa0e-3be970f6a625","note","SPECIFICATION / STANDARD: ISO 13953 , ASTM F2620- 20 & ASTM F2928 AS4087 AS1110 & AS 1112 ACOR Consultants Civil Specification Section 6.15.1 AS 2566.1",,,,,,
"a78585bb-981a-5da9-9e5f-39bedf97ad3b","note","ACCEPTANCE CRITERIA: Meet or exceed tensile pipe strength",,,,,,
"8c2ce16a-60db-53d5-8b57-74d859f66eb6","note","Bead size to be uniform, symmetrical and free of contamination and air.",,,,,,
"142698ba-ccd2-54da-9f76-6e6477a5a9ac","note","Bolt tightening to be completed using the correct sequence",,,,,,
"eb077647-d525-59a3-b10f-7c641d2ccd0b","note","Final torque on bolts shall not exceed manufacture specification.",,,,,,
"8348e531-78a4-501f-8865-19333a7e8c50","note","Standard Pipe Ovality Test shall be meet and be no greater than 2% for cast iron pipes or 5% for all other pipes",,,,,,
"9264d18f-dff3-5d37-b1fd-184dc1446a14","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"8695b945-df67-555a-a249-e6944f64f535","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"ef277171-229d-5f09-bb34-e11ceae03691","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
"5730c3ed-eb08-4f57-b4ee-95a216c0c7a9","checkpoint","7.02. Check below ground pipework - pipes and fittings",,,,,,
"d75cc0c4-1303-5585-a9e5-f630c06dec24","note","STAGE / FREQUENCY: Upon installation but prior to backfilling / Once per Grid",,,,,,
"8c9fbb5b-9251-533e-b4c1-bbacbc081db1","note","RECORDS: 'During' Photographs & As-built Survey",,,,,,
"1e5ac1c3-244c-5aa9-a221-c676d55fea3b","note","SPECIFICATION / STANDARD: AS 2566, AS 3500, AS 4130 and AS 5065",,,,,,
"8a92603c-4586-5d63-90dd-0bb4ae4f3d5c","note","ACCEPTANCE CRITERIA: Service type clearly labelled with dimension & colour stripe",,,,,,
"0e4a51b0-cf72-5a64-87ab-e24111414f17","note","Joints, fittings and connections match design",,,,,,
"e33119a6-faa9-5507-b787-b4bad1b7c2c2","note","Alignment and position are as drawn",,,,,,
"b5281bc3-cc11-5987-a12c-452035160bec","note","INSPECTION / TEST PROC: Visual Inspection & Document and Review",,,,,,
"be61d492-ed7f-5313-949e-7ebe0aedd940","note","INSPECTOR / APPROVER: Foreman. Geschke",,,,,,
"e0caba70-9488-5d28-bbb8-d978531e1137","note","HOLD OR WITNESS POINT: Hold Point",,,,,,
"dc9d9202-e771-4ad5-9107-1c851aadcda4","signoff","hold point",,,,,,
"3f61aaab-cbcc-427e-9c9d-d9e55a5f6563","checkpoint","7.03. Check below ground pipework - Hydrostatic pressure testing. Standard Hydrostatic Pressure Test",,,,,,
"618205e2-8d59-57b7-a1dd-897fd3e15274","note","STAGE / FREQUENCY: Upon completion but prior to covering and backfilling.",,,,,,
"30e7f5b1-ca4a-5cd7-9578-f62fa1d9f2a4","note","RECORDS: Standard Pressure Test Certificate QA.6",,,,,,
"7d242dc6-bf18-5ee3-89bb-6e3a1fe1f78b","note","SPECIFICATION / STANDARD: Clause 2.3 of WSA 03 1999 & Clause 18.3 of WSA 03 1999",,,,,,
"38cb4ae5-f72f-57aa-aa6b-6e5f90dbbe68","note","ACCEPTANCE CRITERIA: Pipeline and joints are watertight up to 1,700kPa pressure for two hours",,,,,,
"00ab9910-42b3-5405-85e0-f31c0a3e75bf","note","Pipeline is flushed free of all debris",,,,,,
"f988d4e3-5a98-597f-8325-e67a537e3b84","note","Test Passes MRWA Water Supply Pressure Test for PE Pipe",,,,,,
"92a45a50-acdb-590f-8d2a-77e3bfebedf9","note","INSPECTION / TEST PROC: Document and Review",,,,,,
"45447483-73a0-54a9-82d5-549161a7826c","note","INSPECTOR / APPROVER: Engineer. Geschke",,,,,,
"f9b9603b-7248-5dc7-9c49-d0c283a322d6","note","HOLD OR WITNESS POINT: Witness Point",,,,,,
