"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","6cbb0c5b-c23b-4a7a-a2a6-970612c8c13a","textbox","Drawing:",,,,,
"","30d3167a-bf9f-4480-867f-5dd2f3b6932c","textbox","Plumber:",,,,,
"","f97accd6-1d2a-4a66-9fcf-876e208de072","note","What area within space that can be demoed",,,,,
"","a9ba95d7-60da-4917-823f-f850ad2794a4","tickbox","Ceiling Space",,,,,
"","7aaa24f1-6c50-48c6-9dbe-47dedbbc525e","tickbox","Room area",,,,,
"","02834c41-a498-5875-add1-7009bb9c1e34","checkpoint","Cold water services have been isolated and capped",,,,,
"","767f9972-9b04-5664-8012-18e6945018db","checkpoint","Hot water services have been isolated and capped",,,,,
"","3cade01f-7182-547f-ac43-44f420c2df0f","checkpoint","Trap's have been removed and desposed of",,,,,
"","5f7e7b65-d7d1-585e-8b73-fc44ac496fdd","checkpoint","Waste pipes have been capped",,,,,
"","20a0eb37-2e44-5be8-9ad0-9f5fd804fb28","checkpoint","LPG services have been isolated, purged and capped",,,,,
"","edd26113-ad1d-55ac-80e4-354ef8dbb886","checkpoint","Compressed Air services have been purged and isolated",,,,,
"","96d70be9-4bd8-513d-85ca-68f9fa915b8b","checkpoint","All services have been isolated and all fixtures are now safe to be removed",,,,,

"","2dcddb35-3292-5298-9ea9-6675195619af/2","checklist","Add Final Sign Off Slab Grids Checklist","","Final Sign Off Slab Grids",,0,"86bdf911-63e7-4773-b65f-ffdb7777b83d"
"","949a58a0-3680-5acc-b1c2-53a133b591f2","section","Slab Grids QA",,,,,
"","007d08bc-fca4-51f2-a22b-35f79adf890c","checkpoint","Steel clips ready for mesh tie down",,,,,
"","377684bf-d401-59c3-94b6-b10e2f461035","checkpoint","Pipe penetrations lagged to slab height",,,,,
"","df5cb1e7-9edf-5bee-a26b-93793d7937fe","checkpoint","Checked for damage at slab level all ok",,,,,
"","cc880b24-6251-5bf9-9070-94a99d5b9216","checkpoint","Water test holding",,,,,
"","3ceadcd6-d779-5c97-8426-53dd865a89c4","section","Sign Off",,,,,
"","185aed6f-b8f8-5085-bfd5-ec90233da70d","checkpoint","Foleys Signoff",,,,,

"","/1","folder-normal","Add Folder","","",,0,"8509b27e-52e3-4407-8328-3805c8421ff0"

"","c4e34a4e-6c51-5c7e-9a16-ca5bb03add20/2","checklist-flat","Checklist - Backflow Preventer","","Backflow Preventer",,1,"2d984892-872f-4e83-8c96-289a2e5497d6"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","7c4b3bf8-122a-442a-87e3-fbfda2302f26","textbox","Date",,,,,
"","1ef10f31-7076-440e-80de-98dc66902059","textbox","Valve Number",,,,,
"","5653c384-3b33-4154-b70a-07fa20676a37","textbox","Location",,,,,
"","95fd21ee-e4f2-5865-b179-099684b6e41c","checkpoint","Result (confirm passed)",,,,,
"","7adc7e80-f8d1-5c3b-aaa4-1a5143f5e0f5","checkpoint","Service label attached to RPZ",,,,,
"","889a62ec-0b43-5577-88d7-c4ead599220b","checkpoint","IQP certificate filed",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","8b8af21d-e886-5dc6-999e-dbe1a584f816/2","checklist-flat","Checklist - Demolition Fixtures","","Room - ",,0,"d5bd0a5c-837c-448f-bcb4-8f0cae443f54"
"","b939799e-cb32-552b-b0ae-f77ae972662b","checkpoint","Details Completed",,,,,
"","704792d6-407f-47d2-a793-63b38e1bdebe","textbox","Location:",,,,,
"","6cbb0c5b-c23b-4a7a-a2a6-970612c8c13a","textbox","Drawing:",,,,,
"","30d3167a-bf9f-4480-867f-5dd2f3b6932c","textbox","Plumber:",,,,,
"","f97accd6-1d2a-4a66-9fcf-876e208de072","note","What area within space that can be demoed",,,,,
"","a9ba95d7-60da-4917-823f-f850ad2794a4","tickbox","Ceiling Space",,,,,
"","7aaa24f1-6c50-48c6-9dbe-47dedbbc525e","tickbox","Room area",,,,,
"","02834c41-a498-5875-add1-7009bb9c1e34","checkpoint","Cold water services have been isolated and capped",,,,,
"","767f9972-9b04-5664-8012-18e6945018db","checkpoint","Hot water services have been isolated and capped",,,,,
"","3cade01f-7182-547f-ac43-44f420c2df0f","checkpoint","Trap's have been removed and desposed of",,,,,
"","5f7e7b65-d7d1-585e-8b73-fc44ac496fdd","checkpoint","Waste pipes have been capped",,,,,
"","20a0eb37-2e44-5be8-9ad0-9f5fd804fb28","checkpoint","LPG services have been isolated, purged and capped",,,,,
"","edd26113-ad1d-55ac-80e4-354ef8dbb886","checkpoint","Compressed Air services have been purged and isolated",,,,,
"","96d70be9-4bd8-513d-85ca-68f9fa915b8b","checkpoint","All services have been isolated and all fixtures are now safe to be removed",,,,,

"","fe485388-3d3b-5064-940a-8384e8ec63fe/2","checklist-flat","Checklist - Flushing Valves","","Flushing Valves",,0,"16cf727f-f1c5-4dfc-9473-4c9749121a69"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","94ea1db5-59f6-4afe-86a6-5829be154b8d","textbox","Date",,,,,
"","04b3c509-2f01-4d48-8b52-b7b7c8465b42","textbox","Item",,,,,
"","4c9d4772-4980-437e-b23f-ef3f1aa1cf4b","textbox","Location",,,,,
"","40838eeb-5710-5771-8805-98af28401f6c","checkpoint","Confirm Operation",,,,,
"","97ce75f4-7a62-5aa2-8e18-1ce0b862a204","checkpoint","GPF Flow Ring Installed (colour)",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","903e1a06-37df-5515-b4c1-3403b02ecf70/2","checklist-flat","Checklist - Hot Water Balancing Valves","","Hot Water Balancing Valves",,0,"c85c1340-2f49-4e68-a162-fc3a4babb2fe"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","d1c44d88-cbcc-400e-b694-ae4407d2db04","textbox","Date",,,,,
"","f3b96b47-47ee-4956-a2e1-f6bcf78b3c7e","textbox","Location",,,,,
"","ece9306b-2d7f-43cc-aef9-2f65aa6f9622","textbox","Valve Number",,,,,
"","1b3409fc-936d-5043-96ae-075feb516538","checkpoint","Hot Water Circulating",,,,,
"","4cb654f7-c6a2-5c0c-8ca7-0edccc544089","checkpoint","Balanced Temperature",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","29ad2771-2684-5da0-bd48-f536d6b8e70d/2","checklist-flat","Checklist - Hot Water Clorafiers","","Hot Water Clorafiers",,0,"77564cfd-69e0-4ec1-bfc1-fb74436dc73f"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","e53bc627-9d29-4a98-8407-6445b1104690","textbox","Date",,,,,
"","66ecfeae-26ed-473b-b64a-7a17082e9e09","textbox","Item",,,,,
"","a66361cd-3411-42de-a738-8428919b1ac5","textbox","Location",,,,,
"","54bda19f-1a62-50bf-9e59-ad318322f48b","checkpoint","Temperature entering",,,,,
"Hidden property width:50","6a7ddd92-8564-4ec2-a127-59c87a0170c8","textbox","",,,,,
"","73c292dd-cf4b-537d-83c6-e0401c61f786","checkpoint","Temperature leaving",,,,,
"Hidden property width:50","94ac508f-54f7-46de-919f-4b35ecdd38c9","textbox","",,,,,
"","39867aad-df21-4bbe-a4e8-b97ef0025ea4","checkpoint-no-value"," ",,,,,
"Hidden property width:75","4ed7598f-d1c7-4395-ba1b-e603125e82eb","textbox","Check time",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","370357fa-a2b9-5b1b-aa0c-14f5097c9342/2","checklist-flat","Checklist - Hot Water Return Pumps","","Hot Water Return Pumps",,1,"8e447c4e-47be-442a-bda2-68301e42e32c"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","d38a1928-e805-4a10-8e09-71b3a35ac7c2","textbox","Date",,,,,
"","6b6b9168-e219-451c-b08d-c89a8ec5f1f3","textbox","Pump Number",,,,,
"","8338c745-fcc8-47f5-86ff-995002c567a0","textbox","Location",,,,,
"","0aa43928-bc62-584c-8b14-5d64fb8a438c","checkpoint","Electrical Complete",,,,,
"","0a756e34-8706-5d60-9a8e-956ff825a7dd","checkpoint","Water Heating operating",,,,,
"","f4ce927d-c3c3-5c7b-bb1b-1f3b17e67d30","checkpoint","System Balanced",,,,,
"","bca3245d-b2b3-49af-9d27-2f91b4a9e38e","checkpoint-no-value"," ",,,,,
"","ffe491ac-0468-43e7-8021-9a39b076531a","textbox","Pressure diffrence across pump",,,,,
"","095d0a97-ccf1-47fc-bb43-0a53b80075fa","textbox","Final Flow Rate",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","ac160164-eda2-5fe6-a5d6-dfd2cfd4b061/2","checklist-flat","Checklist - LPG Meters","","LPG Meters",,0,"49f2a513-727b-4989-8283-44718709a4f7"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","b2db898f-3ad4-4183-a23d-d1cf9d676e05","textbox","Date",,,,,
"","6988f2d4-e160-4ceb-8c6a-e5c851216e34","textbox","Item",,,,,
"","a10e58e4-0970-477f-a242-8c1e045eef73","textbox","Location",,,,,
"","c3edb1e7-f13e-5a8a-8ec1-31f78155a98c","checkpoint","Confirm operation with BMS",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","4a4f1f1e-e397-55fd-b57f-e1aca5d14b8f/2","checklist-flat","Checklist - LPG System","","LPG system",,0,"5e7e6873-f98f-4010-9f4d-33626a750f67"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","2ccd317b-51c9-47c1-b3fa-0cb3be22a613","textbox","Date",,,,,
"","a98b401e-97db-4dc5-aa4e-6ebb97694239","textbox","Location",,,,,
"","4dc515b2-3e99-5467-8ea8-aa8cb4be1b0a","checkpoint","Test certificate filed",,,,,
"","5893ad3d-f030-5601-a6dd-c1c5b34ba355","checkpoint","Pressures set.  Record below",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","3f31c55d-921e-5f3e-baf9-d58339eb2e09/2","checklist-flat","Checklist - Pressure Limiting Valves","","Pressure Limiting Valves",,0,"cd27064b-3d5f-45b1-a6c0-dcb3122fd23a"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","9481867c-36ef-462d-8dd2-92be99740a46","textbox","Date",,,,,
"","7a04e321-7ee0-4c74-9923-d8faf96b6d14","textbox","Valve Number",,,,,
"","c4fac3ad-4990-4218-92d5-551761bcfc23","textbox","Location",,,,,
"","993d85ea-b3e7-567b-a47a-1818a47c237b","checkpoint","Pressure Set",,,,,
"","3fbd2dbb-534d-5664-a873-36c998908b3e","checkpoint","Set Pressure (KPA)",,,,,
"","09886da9-5734-4192-983e-aa3f294a6d17","textbox","",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","22b496c3-f56a-5938-962d-a0489885d3c5/2","checklist","Checklist - Sanitary Drainage","","Sanitary Drainage Below Slab: ",,2,"2a04f69d-9afe-41b8-9643-1e6e26b63827"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","section","Details",,,,,
"","3a0365f7-d8cf-5281-8449-db2471d5f49b","checkpoint","Details Complete",,,,,
"","25e741cf-f7f4-45ab-b864-5ca34dd41538","note","Consent Number: ABA 2015 1137",,,,,
"","f7244314-1608-4d09-8dcb-f175826e98ad","textbox","Location:",,,,,
"","983cd07f-9335-45af-9269-f758e47c7aa5","textbox","Drawing:",,,,,
"","5044b75f-1ed9-4ff5-affe-24dce170f3b7","textbox","Plumber:",,,,,
"","70b8ef99-3faf-4478-86e4-a2a971730f79","textbox","Date:",,,,,
"","90992950-b9a2-5b5d-a4ef-a6c6a8aa61d7","section","Water and Waste Pipe Work QA",,,,,
"","f202d5d8-b29e-53e0-b727-833610208474","checkpoint","Area tidy and ready  to start",,,,,
"","18f9d207-bd0f-5065-aab9-fca72d2b0c16","checkpoint","Check pipework is installed as per listed drawings",,,,,
"","b91069de-5051-5972-a08d-c5ad1597c7e1","checkpoint","Confirm Pipe bedding at least 75mm compacted thickness",,,,,
"","a83131d3-2a94-5331-b783-2df0fecad343","checkpoint","Confirm pipe bedding material AP20",,,,,
"","921a0d67-3bd8-5ec2-99af-a89b1f0dd90e","checkpoint","Pipe work layed to invert and grades as per approved shop drawings.",,,,,
"","7a20040e-734a-5d9c-82a8-186cc291fb95","checkpoint","Check that risers are in the correct location and secure",,,,,
"","d0561c0a-8f10-511d-b2ce-e84eaf96d383","checkpoint","Check that the pressure test is complete",,,,,
"","27f5c9eb-a9ca-5458-b69d-21a80dcd6c0b","checkpoint","Check that the test sheet is filled out",,,,,
"","33e18410-d447-53fc-a172-60cd19d016f5","checkpoint","DCC inspection complete",,,,,
"","4f22da70-9164-5b9d-b05a-03ec9ba1acc4","checkpoint","Trenches backfilled and compacted AP65. Marking tape installed",,,,,
"","c5c6b592-7970-5140-aef2-d6e19b502566","checkpoint","QA sheet completed and loaded in system",,,,,

"","4b21b0ba-c9e4-5173-9293-e04749317963/2","checklist-flat","Checklist - Second Fit QA","","Second Fit QA",,3,"81d1dfad-4d59-4c78-a393-be0b3f24f995"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","0c8994cb-9886-4389-b6c7-62ed78acc830","textbox","Date",,,,,
"","7f01dc77-606b-4c31-ba70-73ae4f573818","textbox","Item",,,,,
"","875e7b71-d350-42d4-baf9-885dbec6c936","textbox","Location",,,,,
"","40838eeb-5710-5771-8805-98af28401f6c","checkpoint","Confirm Operation",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","2fa3674a-30c8-5db1-bdd3-7b7967930097/2","checklist-flat","Checklist - Thermal Mixing Valves","","Thermal Mixing Valves",,6,"fb16baec-ce33-4be2-915d-76738b72f13b"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","1e08319f-91b0-4efc-8dff-ccfd505cc208","textbox","Date",,,,,
"","624ccebb-4905-4c0e-93b4-cc047057267f","textbox","Valve Number",,,,,
"","18876f46-86c3-4f21-965e-2cdf5e5f12a7","textbox","Location",,,,,
"","8ca293e3-68bb-57c7-9a88-90fa35de8897","checkpoint","Set Temperature. °C",,,,,
"","70ccc2b6-63ef-5f12-a3c4-ce0b2650977a","checkpoint","Lock cap fitted",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","37739c50-3ff1-550c-a567-0295a00462c5/2","checklist-flat","Checklist - Trap Primer","","Trap Primer",,0,"47c7ef5a-1e74-4c35-bb27-725348b4b059"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","c0a8cf16-1060-4b78-b307-50f97a3399f4","textbox","Date",,,,,
"","a3cfdb55-b353-4bae-8262-8e524f3d3ddb","textbox","Trap Primer Number",,,,,
"","779a2d9d-c533-46cc-a6a7-d3aef030311b","textbox","Location",,,,,
"","8849efbc-d538-52ef-8e46-5452db37f36b","checkpoint","Water system complete and charged",,,,,
"","7e55d44b-fecb-5cab-86f1-2a1791ee0568","checkpoint","Electrical supply commissioned",,,,,
"","a64ea136-883a-5ae4-9185-0d07b378165e","checkpoint","On/Off times set.(tick)",,,,,
"","005de67d-e309-5473-a058-dc3cbaa095c3","checkpoint","""Test button"" Press confirm operation.",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","1f1920ae-eb41-5740-9dd5-1482e01b0dcd/2","checklist-flat","Checklist - Water Meters","","Water Meters",,0,"997031c3-f399-4538-a5a8-25d97d12713e"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","6efe3c46-615d-4af3-8ea7-1451691f105f","textbox","Date",,,,,
"","640f36e4-065d-4d60-bc00-8c8b9c77c500","textbox","Item",,,,,
"","f201b4a1-a8ca-4a65-bf54-bcdef6003225","textbox","Location",,,,,
"","c3edb1e7-f13e-5a8a-8ec1-31f78155a98c","checkpoint","Confirm operation with BMS",,,,,
"","05d676bb-0ad1-58c0-933c-f87ec98fbf7c","checkpoint","QA complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","78ad97fe-ca33-501e-8061-5b709264fc82/2","checklist-flat","Checklist - Water Quality Testing","","Water Quality Testing",,0,"10091958-9aff-4d28-861d-5c80a3722149"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","8c2bdc22-4410-48c6-9577-09ed51d2939d","textbox","Date",,,,,
"","dd61bf64-5dc4-4c05-880c-0e3755df3a44","textbox","Test point Location",,,,,
"","64f23426-52af-5f04-8649-8b6b2c8f8974","checkpoint","Lab results confirmed and attached",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","5df265e8-b720-5a49-bf93-8d8e6c96a7f3/2","checklist-flat","Checklist - Water Strainers","","Water Strainers",,0,"736b0fe7-6266-490f-aeba-1229403e8b89"
"","7eed4801-00d6-5013-9e0b-26fd05193fff","checkpoint-no-value"," ",,,,,
"","a6026c5c-7b5b-4356-88b5-8c2d47b01964","textbox","Date",,,,,
"","6e582f4c-d1bd-48e6-9457-5aa73b762b10","textbox","Item",,,,,
"","b1d8b0e8-3c2e-41f6-a6e1-9b82e991cf4f","textbox","Location",,,,,
"","2e985431-ad87-5a5b-983e-c25aca76e18b","checkpoint","Size (Micron's)",,,,,
"","e54b4f21-0731-5919-beeb-67a1d1d10efd","checkpoint","Strainer mesh replaced",,,,,
"","63d61854-03c2-5c88-990f-4666be73a6e8","checkpoint","QA Complete",,,,,
"","db0003e4-a6e3-5d0d-a476-c1a4ee70f817","checkpoint","Final Sign Off",,,,,

"","c9b1dfc4-1b3d-573e-80be-dddc442788a9/3","checklist","Civil Drainage - Stormwater & Foul","","Civil Drainage - Stormwater & Foul",,0,"871dac65-1674-4f98-bfb2-6ea90f6438d8"
"","45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,,
"","9ee348e0-665f-5599-8a6b-a88299a23181","checkpoint","Plans checked against what has been supplied for pipe types & size",,,,,
"","c2f1e4a2-7b2e-5009-8d87-fa0b7cea0124","checkpoint","Trench shoring in place or benched if required.",,,,,
"","721075d6-1043-5574-bf29-0f8cb8b030e2","checkpoint","Trench bedding material (AP20, dust or drainage chip) compacted if required",,,,,
"","c9eee1f4-ed5d-5bf1-919c-fe977fb25b86","checkpoint","Sumps & manholes checked and confirmed for correct position",,,,,
"","3d3df48c-582e-4b1a-bbce-8de437673e83","checkpoint","All upstands checked and confirmed for correct position",,,,,
"","fcbec304-a781-5a56-a9ba-1fd56702feb4","checkpoint","Manholes have corbels in place and manhole benched",,,,,
"","5771426d-59c1-56c1-afb9-4c7b76d652a0","checkpoint","Drop structures complete",,,,,
"","a63ccc33-7c71-5722-828d-b9755b5345cb","checkpoint","Pipe laid to correct grade",,,,,
"","58dc6359-8208-5bb6-9b45-38f409197c68","checkpoint","Hydroststic or air test complete",,,,,
"","33e18410-d447-53fc-a172-60cd19d016f5","checkpoint","Council inspection complete",,,,,
"","b95797e2-587d-5b09-ba3a-3c2ac083563b","checkpoint","Trench backfilled and compacted",,,,,
"","21a2db44-cb2b-597e-a2c1-8f1a82649d22","checkpoint","Commissioning signoff",,,,,
"","37087507-b232-504b-b134-af6d129f1d21","signoff","",,,,,

"","7b5780f4-0a89-5a03-b19e-df42236e88b9/2","checklist","Gas Pipe Line Checklist","","Gas Pipe Line Test Sheet",,0,"0228c9cf-96da-4179-8fdd-9ffeaa986625"
"","27eadc21-2652-56d1-8c55-3230e4fab2c7","section","Job Details",,,,,
"","c5bc628f-94bf-50e8-857f-b56d2f35b9eb","checkpoint","Job details complete",,,,,
"","6a61566f-4088-4336-8cb3-8bf88ea4df6f","textbox","Job:",,,,,
"","a5086cbe-7a94-425b-8abd-2a7e92dfd773","textbox","Gasfitter:",,,,,
"","9459eb1b-6b6e-4de1-bdfe-4d31a01d48da","textbox","Date:",,,,,
"","9cf41410-8df0-4e71-bd5e-40db2a2701f1","textbox","Site Address:",,,,,
"","46648c72-7435-463e-920e-c4e9ef61bacf","dropdown","Gas Installation ""Safe To Use""","No,Yes",,,,
"","3d0d85fe-8fd8-481f-8113-7be63b8ce174","textbox","Risk Classification",,,,,
"","8ce21f85-17a4-441f-ad35-4d69fcf94ee0","textbox","Part/Whole Installation",,,,,
"","0141838e-9b91-4ba6-b54b-c5717c653d50","textbox","Gas Type",,,,,
"","e947eb6d-ccb2-40c1-8044-5952f5c2bd65","textbox","Certifying Gasfitter",,,,,
"","279109bf-d1af-412d-b91c-83a32cef5491","dropdown","Work done in accordance with means of compliance (AS/NZS 5601.1:2010 part 1)","No,Yes",,,,
"","f55ddf02-3d74-52ee-8f5f-e2943a7b9b19","section","Test Details",,,,,
"Data not allowed on checkpoint-group.","f8e02dd4-6dea-4011-9679-ee7024ae6ec2","textbox","Work undertaken:",,,,,
"Data not allowed on checkpoint-group.","250dd824-129a-463c-8234-290c7991522d","textbox","Test location:",,,,,
"","4e976180-88af-56ed-95f2-0fd64ea67afe","checkpoint","Test procedure AS/NZS 5601.1:2010 Appendix E",,,,,
"","739b743d-1327-40a7-adfe-a5a318f487fa","textbox","Date:",,,,,
"","391fea7e-3f43-5213-a3b7-0f999fb912aa","checkpoint","Leakage test of Existing installation E6",,,,,
"","db884bd4-6acd-4c57-ac0f-fde8db51d296","textbox","Test Pressure:",,,"kPa",,
"","35ba7837-70c7-46cf-8936-d360daf59514","textbox","Duration:",,,,,
"","e3053feb-6ff9-4e67-9fde-3dcce1c1501c","textbox","Drop/raise",,,,,
"","29c05a28-c524-5849-85ea-5656c615ce15","checkpoint","Final Connection Test E7",,,,,
"","6159a8fe-0eac-42c0-a3d4-c852d040bff3","textbox","Test Pressure:",,,"kPa",,
"","8b2bde2f-adb0-4e97-bc5f-87acbcfe74c2","textbox","Duration:",,,,,
"","8babf722-b069-4ad7-b268-62738d8d0cc5","textbox","Drop/raise",,,,,
"","9167430f-7348-4d57-b6af-3b196167c242","textbox","Working Pressure",,,"kPa",,

"","441f6a03-f68e-503a-8982-e3e8a39f3cf9/2","checklist-flat","Programmed Maintenance Checklist","","Programmed Maintenance Checklist",,0,"1dacc987-363b-40c5-af15-694d6af17279"
"","8111ace1-1386-5c1f-8290-3df28e3c8d3f","checkpoint","Details",,,,,
"","9db6b777-1a53-4553-9ec8-eedda209f514","textbox","Maintenance Number:",,,,,
"","2244ab15-2d6d-4a86-8bec-93fa47e44f0a","button","","Area - CSB,Walsh ",,,,
"","f5f73253-6296-556f-99b1-494247e60e82","checkpoint","Having recieved approval to carry out the maintenance, ask the department heads if there have been any problems with the plumbing systems",,,,,
