"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaae1fa8-23e5-4368-be9c-3b9a0ebec18d","","folder-normal","not-started","","step","TRUE","FALSE","Daily Site Diary"
"4a468671-2497-4ff7-84b7-12fd3b9b142f","","checklist-flat","not-started","Add Daily Site Diary Checklist","checklist-flat","FALSE","FALSE","Daily Site Diary","9th August"
"ca7902ff-19ae-5007-8b48-8abfede97e0c","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Attach relevant photos and documents"
"7203c4f7-5d3c-51be-8ad6-feb0489458f6","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Traffic Control"
"160871ae-d045-5f84-93c8-a130ff09a6ab","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Works Completed"
"e6ac7746-c857-5c36-9c78-49ab0fade1f7","","checkpoint-status","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Incomplete Works (add details in comments)"
"dadf7484-6894-59fd-9d02-482cd8fe85f2","","holdpoint","not-started","","","TRUE","TRUE","Daily Site Diary","9th August","Signed off by Ryder Plumbing"
"7447068d-427c-46a9-9c74-5d72e44be867","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Toolbox Meetings"
"f605426f-5aa8-47f5-8f19-edf179bb440e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d116d427-d835-49b3-bb01-f80192ebeeea","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Big Ticket Items"
"9978ac87-7902-454b-8f8f-4c939444fdde","","checklist-flat","work-in-progress","Big Ticket Items (In Ground)","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","In Ground"
"8608ce43-85d9-594a-b7f4-0e144ff7c9e0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Sewer pump well"
"8d398eed-a9f4-5922-98c5-5be813d67ad2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Storwater pump well"
"24314764-5b81-58d4-bbdc-a63145a83b0c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater pits"
"3989464f-71e0-51fd-ac96-69029f822a83","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Grease interceptor trap"
"fe2e8b50-1c27-57df-bb39-6d79c0f67998","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Conduits rain to IFC location"
"e41ff94b-678f-56b1-8d3b-d1cc60cf578b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Torpedo tanks"
"830a35af-6869-57ee-91b6-2da5fed066c3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Stormwater detention system"
"2959d0af-9f68-53e9-ba0a-8bd267c782f5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","LPOD"
"3a33a2e7-e209-57a7-bd49-428dbbdcb213","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","In Ground","Water tap in"
"a9da85cf-9176-4d1f-be0f-506f63e040b2","","checklist-flat","work-in-progress","Above Ground Pits/Pumps/Tanks Checklist","checklist-flat","FALSE","FALSE","Site QA","Big Ticket Items","Above Ground"
"71e3cb8d-f21c-5b7a-b7c6-6a9c8130c1d9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Diversion valve"
"a042b785-4afc-57b9-ab3a-f2be09dff4a5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater pump set"
"1ae0942d-2c81-5553-a4af-579e5e803021","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Rainwater tanks"
"bac305f9-ed0d-5875-85d3-7015ea8be432","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer pump installed"
"30b8d848-e253-569f-a86c-ce4a3ac50811","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Sewer control panel"
"aaa17a20-8fea-5c80-8568-bf8e3330c156","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater pump installed"
"fe7347d9-0dad-53c4-b6cc-f43db5e7702b","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Stormwater control panel"
"3011d625-3265-5d0f-b0a2-34df8f62e86d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Grease interceptor trap"
"34557a76-457c-5afb-8513-529b1150e413","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Hot water unit installation"
"305a475e-bc33-5627-92ea-b3236a60c4bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Meter assembly"
"45bec228-92c2-56b5-84ee-02f9450d79df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Big Ticket Items","Above Ground","Main Gas Meter cupboard"
"c2af2630-dec6-4669-9c62-ea89bce0fb44","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In-Ground"
"de38a5fc-1290-4241-b89d-6adb96dd2df9","","checklist-flat","pass","In-Ground Sewer Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Sewer"
"76b1e2d8-909f-5af6-b4c0-7cb2d0dabd51","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework, material and fittings installed as per approved IFC Drawing"
"9d02eb87-09c7-5b7f-baa7-eec73ee17714","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework installation"
"d5ad2c86-5f6e-5e4c-b6ff-d7e430275661","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Pipework checked for correct invert levels & gradients"
"c6f03fa5-a67a-5850-b24d-9935c6bcf955","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Book inspection with VBA for in-ground drainage."
"47190024-fba4-599d-8892-c3a00e87924d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Ensure all backfill is in accordance to specifications & compaction requirements."
"8dcc62c8-2509-5462-94cf-7e4ec5990434","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Sewer","Test sewer"
"4ebc3d75-a23d-4297-817f-4f32b43cb283","","checklist-flat","pass","In-Ground Stormwater Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","In-Ground","Stormwater"
"a1a7c594-4fb1-50c6-b080-5d82f4ed3af4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework, material and fittings installed as per approved IFC Drawing"
"c10c1657-a844-5136-96c1-193db26a95ce","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework installation"
"1e5dc7ca-6035-5a89-8c2a-611117096233","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pipework checked for correct invert levels & gradients"
"d57159fc-bbc8-5b73-968d-72798424022f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Pits checked for correct invert levels & finished floor levels"
"32dee72f-99d8-50a7-a6b1-23853ddd818d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure correct locations of pits."
"25376101-2fa2-587a-bd5c-800a941dfa19","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","In-Ground","Stormwater","Ensure all backfill is in accordance to specifications & compaction requirements."
"49e8f909-a80e-49b2-b070-25b41826b41c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations"
"8ff6ab00-35a2-4c36-aaba-27c5151e0f74","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","B2"
"1bb94031-73ab-4f25-9e5d-7a4cef39381f","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","B2","Pour1"
"696b1678-b652-4777-a645-0bc1dae589d9","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 2","Pour 2"
"e057d015-731e-5e7b-9b36-e266e3ca825f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Pour 2","All works to be set our as per approved IFC drawings."
"e588c4d2-b9d3-59aa-8d6e-f830b8a5c9ea","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Pour 2","Fire collar installation"
"ed2ad0dd-1053-50ff-97b1-3c2e0b7cc2ab","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Pour 2","Cast in drains"
"6a89206e-73ef-5602-a3c3-ccfde49826e2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 2","Pour 2","Photos of collar end labelling referencing fire matrix if required"
"4752eff8-50e4-48f7-90f9-3374764d2c5c","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","Level 3"
"c152f725-087b-4aa3-833e-42fbe6cfebcc","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 3","Pour1"
"b36cf2ff-f26f-596f-ba90-3f10ba0425d2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour1","All works to be set our as per approved IFC drawings."
"01c99f23-e26d-5314-9ff8-35652db91793","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour1","Fire collar installation"
"143e17aa-efce-5f79-9b1b-c0a6ca266a98","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour1","Cast in drains"
"52ea6cea-7bf7-5666-8162-fe55fcc5c435","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour1","Photos of collar end labelling referencing fire matrix if required"
"f288eeaf-e742-4971-98ee-cb7782ea13ca","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 3","Pour 2"
"a5716a6a-f740-5db0-839c-0f5e9dd2ca15","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour 2","All works to be set our as per approved IFC drawings."
"49929d99-192e-592a-8226-ccbab944bfcf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour 2","Fire collar installation"
"e4c0524f-37d3-5777-abc4-9daef5ea1c54","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour 2","Cast in drains"
"85ecaeee-edbb-5a34-a1a5-0d2c4fbb543d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 3","Pour 2","Photos of collar end labelling referencing fire matrix if required"
"d8f9412c-55dc-4a06-8dae-74cd5eedaac6","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","Level 4"
"9646d8da-fbf9-4ad0-b183-8407dc170278","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 4","Pour1"
"f313dbba-3399-54f6-ac5b-53a9b3212f9d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour1","All works to be set our as per approved IFC drawings."
"308f90c5-124d-5939-84c9-a670c52dbe63","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour1","Fire collar installation"
"ae66041f-c691-5a9b-bd82-9931fa740ccc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour1","Cast in drains"
"e70281e7-2ecb-5822-a5cc-2ff268a5f2fe","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour1","Photos of collar end labelling referencing fire matrix if required"
"8f488a0e-da08-4e52-946d-34a0ddf5e5df","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 4","Pour 2"
"a5eb889c-43f2-5edd-af6e-2d0a8bb8b443","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour 2","All works to be set our as per approved IFC drawings."
"79ca3528-9f0e-53c8-8ed6-6242b85c5b0b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour 2","Fire collar installation"
"41eec98c-f4cf-59c4-8d30-8d6dd6c5e931","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour 2","Cast in drains"
"4f838109-7ca2-5771-b108-07ec5548f189","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 4","Pour 2","Photos of collar end labelling referencing fire matrix if required"
"34d39016-e720-497b-a4af-f0a7f579cbbb","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","Level 5"
"749f89e6-38a0-44a4-945d-6648f6d3d34e","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 5","Pour1"
"489e5ed5-b01d-5051-8b3e-92f31239bacd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour1","All works to be set our as per approved IFC drawings."
"3ddc0245-5a40-566d-a530-a86762bb2512","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour1","Fire collar installation"
"c3cabcbf-f9fc-50d9-b3da-51ac4b979eb8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour1","Cast in drains"
"b07a3d41-5b2a-5cff-9434-5d8a27dbfcea","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour1","Photos of collar end labelling referencing fire matrix if required"
"884d8b2e-e640-4a87-9887-8191ca5a206f","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Level 5","Pour 2"
"d4422576-35a7-5047-9317-2c0f0fe9343f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour 2","All works to be set our as per approved IFC drawings."
"c58e6ba1-1c98-5beb-88d3-5a3d999fd645","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour 2","Fire collar installation"
"1fd6023d-5f54-5935-8306-bafc4551f558","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour 2","Cast in drains"
"0db78579-78a2-5d32-b414-9536e15d4828","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Level 5","Pour 2","Photos of collar end labelling referencing fire matrix if required"
"e13815cf-2d93-4e38-949f-8a9c355690e1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Penetrations","Roof"
"936e02df-d512-4f41-9df7-bf7d37273b41","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Roof","Pour1"
"2f51b972-ed0c-58fd-8dcd-f934d863ac6c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour1","All works to be set our as per approved IFC drawings."
"9e7d4bae-e872-591b-bd30-857b450e7ea3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour1","Fire collar installation"
"8f8152fb-0954-544e-8506-a8ae081e89e3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour1","Cast in drains"
"0c0f4d93-da8e-56a9-8bac-c9f930eaf725","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour1","Photos of collar end labelling referencing fire matrix if required"
"38d1e8b2-c0d5-4d31-acfa-170bb80b227f","","checklist-flat","pass","Penetrations Checklist","checklist-flat","FALSE","FALSE","Site QA","Penetrations","Roof","Pour 2"
"75109bfb-608e-50bf-a9e4-c95c322f717c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour 2","All works to be set our as per approved IFC drawings."
"0af24d13-94c3-5cc5-8430-3a8f7a03fe3c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour 2","Fire collar installation"
"d6fe8b36-b701-5f86-ba1d-8ae1000b6752","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour 2","Cast in drains"
"72690fa0-e079-520e-aebf-1753e43b6c83","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Penetrations","Roof","Pour 2","Photos of collar end labelling referencing fire matrix if required"
"c7e02fe1-70b8-4b76-83a9-d24adbfe3f6e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Drainage"
"1dc1dc64-4d32-448e-8548-e59e0cc1e305","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","B2"
"6524d4bc-bbed-5095-95d6-428cad8ba853","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","B2","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"3b4c4524-077d-5292-be98-9232428261a0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","B2","Pipework installation"
"88ee33f6-bfc6-5388-99fc-2d8b26589fed","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","B2","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"46fb95eb-61df-5a4a-821e-c0f6c82566ff","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","B2","Smoke seal penetrations"
"902e973d-f043-5697-a13a-d30edb54b82f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","B2","Fire collars installed if necessary"
"3ca5481e-6786-4115-903b-825ff9710e89","","checklist-flat","not-started","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","B1"
"73ccd24f-2a78-5f50-98ac-91d12e315d33","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","B1","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"d1649956-7085-5708-b8eb-d62d0a0e3035","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","B1","Pipework installation"
"f0f03038-cb11-5ea8-91dc-a37bf5f3dd2f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","B1","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"d5d003e3-64f9-5fd4-98aa-5f1ef9bb2ad3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","B1","Smoke seal penetrations"
"04197006-c9e8-5f9e-8b8e-3f33972ff11a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","B1","Fire collars installed if necessary"
"6ec7e6e7-3eef-434f-8db8-cae9128dbccc","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Ground"
"627c3b69-709b-5259-bc4d-3c0649e5af88","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Ground","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"6d1eaeaa-bd9c-5d8d-983b-ad9486d2e58b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Ground","Pipework installation"
"209ad427-ed4a-5409-a831-964f2a3f6a8f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Ground","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"ec82fa6c-e124-5091-b930-839b3ce36b28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Ground","Smoke seal penetrations"
"5380171e-2d8b-5a93-a999-812f642e5a64","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Ground","Fire collars installed if necessary"
"7c01c6f9-ae9e-477c-b7dc-cd03b068ada1","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Level 1"
"88004463-3e93-5a9c-ac86-e54917f309a1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 1","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"83bb6999-8df1-5835-9e9a-66308a49f8b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 1","Pipework installation"
"93d6b791-e2db-5a9f-aa08-eb7a731a2977","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 1","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"a203de1d-8ddd-562f-985b-ce87fd715e39","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 1","Smoke seal penetrations"
"afa13d2b-b1b7-58fc-a967-ce98de03774c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 1","Fire collars installed if necessary"
"406afb52-7cdf-4b19-8a96-d92a38a4a828","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Level 2"
"f4e6e771-ca58-5ce3-9a50-fce1faad9c72","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 2","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"cbc64ace-5005-516f-9ad7-d9259f47ce0a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 2","Pipework installation"
"5fd24efe-8139-508b-b549-20e1e96d1468","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 2","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"2c1dd11f-e3d1-5f0e-9ece-c0d1d628d219","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 2","Smoke seal penetrations"
"86ff6c44-65a5-597a-afd4-91204d47d57a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 2","Fire collars installed if necessary"
"cd6a0bc6-c985-45fc-9cb6-990e55cdfff7","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Level 3"
"fa03d562-e2af-50d6-a57f-43ac771951e0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 3","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"71d2460a-273f-572f-918c-3c7bbeab175e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 3","Pipework installation"
"73533c95-3cc8-5ab3-bb79-4a2b04666e0d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 3","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"39d9a2e3-3b47-5adc-a990-b1ae633271d2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 3","Smoke seal penetrations"
"3bbd1ac2-e107-585f-9da1-c63cbe3b381c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 3","Fire collars installed if necessary"
"46c8703a-95a0-457f-ae9b-0885706e3f4d","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Level 4"
"f718c90b-d2c3-5d41-ae47-a952df260f4d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 4","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"ed5f549e-a3d8-5def-bb15-2f0e73e09444","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 4","Pipework installation"
"f9e4ca48-f4e2-59c5-b16b-dfda316b5193","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 4","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"51427db8-814e-59ce-b849-19079ab73c35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 4","Smoke seal penetrations"
"257a1b0f-d907-59f6-b3fe-ce7ed967f804","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 4","Fire collars installed if necessary"
"0423d712-1ad4-4858-a4a6-de77a897c73b","","checklist-flat","pass","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Level 5"
"17488bbb-6b44-5226-9022-9caed64820b4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 5","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"7ad8b202-4b41-5f23-bfb2-e8ac93d736c9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 5","Pipework installation"
"7600e4bb-eb9e-5368-8d62-214c82b9090c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 5","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"b3b0025b-f576-5e95-8501-69a1d063bba0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 5","Smoke seal penetrations"
"afc74462-3441-59bc-8650-49e91e12f589","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Level 5","Fire collars installed if necessary"
"76949d5e-4c80-4083-aceb-747df1a1eb6f","","checklist-flat","work-in-progress","Levels Suspended Drainage Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Drainage","Roof"
"d80b7453-1789-53e2-bfdf-9167522ea1a7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Roof","Pipework, material and fittings installed as per approved IFC Drawing. Includes female/male/DDA bathroom, kitchen"
"0d6de900-c9e8-5615-a04c-bd9a99a79c30","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Drainage","Roof","Pipework installation"
"4a96d005-a49b-59a7-94f4-f0b0ca1f7f3c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","Roof","Ensure acoustic lagging is installed if required to specification & acoustic engineers report."
"c0a08d6e-51ef-5205-84c4-650fe5a3200a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Suspended Drainage","Roof","Smoke seal penetrations"
"cc8e5b48-d042-5b33-a096-e000b4efdfe4","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Suspended Drainage","Roof","Fire collars installed if necessary"
"22491b47-cb6e-4db0-8d70-5b873cf6d8f0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Suspended Copper Works"
"075f087f-de2b-4f35-b4a6-66914f42ef83","","checklist-flat","pass","Suspended Copper Works Checklist","checklist-flat","FALSE","FALSE","Site QA","Suspended Copper Works","B2"
"0c3c1730-a4b2-5e7c-b877-f998a31c391b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B2","Pipework installed - domestic hot/cold/rain water"
"a5805e65-b1e7-5214-b932-d31c60a1d540","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Suspended Copper Works","B2","Smoke seal penetrations"
"7433d84c-3124-5f55-bb7f-e697ed240660","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Suspended Copper Works","B2","Fire rated if necessary"
