"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7add4593-332e-41ec-a1e3-bc2da5a1b853","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"6a2b92f2-80c4-4bd0-947e-7b23a6a1ed77","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Basement 2"
"565486ed-b1c7-4d23-a05a-b99fe34e40e6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Basement 2","Zone A"
"ae752dff-0249-5da8-8ea0-b3a95083ec05","","checklist-sectioned","work-in-progress","6275bf9132a75db82af7cf227db58fc66a0a6c663ad82c28c936f4b1641a21d6","checklist","FALSE","FALSE","Site QA","Inground Lower Basement 2","Zone A","Drainage In Ground"
"8cb236ec-361f-4d68-8498-917d1aa478a6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Basement 1"
"c8764a53-e362-4c85-acdd-5f9d04316141","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Basement 1","Zone A"
"eaf50f4f-5a18-5890-9199-449c225a8cc8","","checklist-sectioned","work-in-progress","6275bf9132a75db82af7cf227db58fc66a0a6c663ad82c28c936f4b1641a21d6","checklist","FALSE","FALSE","Site QA","Inground Lower Basement 1","Zone A","Drainage In Ground"
"e19d9438-2cb7-4be6-bdee-00d8449a961d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Inground Lower Basement 1","Zone B"
"8f9de140-a463-5bf5-983e-0f4f26128b6e","","checklist-sectioned","pass","3d2d3587696bab75a9fea17e12b0e7743215517629b507b4069ae7693a1728bd","checklist","FALSE","FALSE","Site QA","Inground Lower Basement 1","Zone B","Drainage In Ground"
"4afa3382-fbae-4b40-98c4-3b70272c5d59","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Basement 1","Inground Drainage Alterations"
"6a32f2cf-b9fd-4437-b001-688c9bf42cd4","","checklist-sectioned","work-in-progress","ITP 001 - Drainage In Ground","checklist","FALSE","FALSE","Site QA","Inground Lower Basement 1","Inground Drainage Alterations","Zone 2 - ITP 001 - Drainage In Ground"
"3c1cbd68-39b1-412a-9cdc-a0427cceee58","","checklist-sectioned","work-in-progress","ITP 001 - Drainage In Ground","checklist","FALSE","FALSE","Site QA","Inground Lower Basement 1","Inground Drainage Alterations","Zone 3 - ITP 001 - Drainage In Ground"
"15053e95-7905-4bcd-bc65-8839238d3e45","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Ground"
"fcbf2d56-f521-4561-a6f7-2a4f5bfa737e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Ground","Zone C - Area: 3.1"
"c494d677-50fb-536a-9525-62cc0caefc52","","checklist-sectioned","work-in-progress","40983b08b41abf81fe7bc3a8c34a4bbd2fd25fd1ddf1177ef16ddeb9c775c33d","checklist","FALSE","FALSE","Site QA","Inground Lower Ground","Zone C - Area: 3.1","Drainage In Ground"
"5361065b-a7df-4e7a-8b65-98a35d53de0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Ground","Zone C - Area: 3.2"
"a2b8c033-695f-4ef4-8a29-11e68bde1ca4","","checklist-sectioned","work-in-progress","40983b08b41abf81fe7bc3a8c34a4bbd2fd25fd1ddf1177ef16ddeb9c775c33d","checklist","FALSE","FALSE","Site QA","Inground Lower Ground","Zone C - Area: 3.2","Drainage In Ground"
"5795fc75-95cb-488d-be32-3d2bf9a69ff0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Ground","Zone C - Areas: 3.3 ,3.4, 3.5, 3.6"
"4b1701c2-22f3-476a-ad48-a94c870b4424","","checklist-sectioned","work-in-progress","6275bf9132a75db82af7cf227db58fc66a0a6c663ad82c28c936f4b1641a21d6","checklist","FALSE","FALSE","Site QA","Inground Lower Ground","Zone C - Areas: 3.3 ,3.4, 3.5, 3.6","Drainage In Ground"
"c859daf6-0784-413e-b831-166bda83f5dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground Lower Ground","Zone C - Areas: 3.7, 3.8, 3.9, 3.10"
"e0ee227a-df04-48b5-8e5d-130e3501219e","","checklist-sectioned","work-in-progress","6275bf9132a75db82af7cf227db58fc66a0a6c663ad82c28c936f4b1641a21d6","checklist","FALSE","FALSE","Site QA","Inground Lower Ground","Zone C - Areas: 3.7, 3.8, 3.9, 3.10","Drainage In Ground"
"bc4c3e1c-48ab-48e8-90e7-c652d7e6135f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)"
"f98091f9-759c-4c44-bedb-5b54fa863e22","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Lower Ground"
"3d96e3b6-077f-43e7-861c-4768af42f4a7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Lower Ground","Cast Ins"
"ee18f9ce-b9b3-42fa-80dc-c578c4d43136","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 004 - Reticulated Above Ground"
"bdacb2ea-82aa-41a8-9410-03047bde9457","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 004 - Reticulated Above Ground","Zone 9 - Reticulated Above Ground"
"5226f130-21f2-4f43-affb-cfa70bbcd172","","checklist-sectioned","work-in-progress","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 004 - Reticulated Above Ground","Zone 10 - Reticulated Above Ground "
"7773b770-d4a4-437e-8855-bcdbda7b4ced","","checklist-sectioned","work-in-progress","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 004 - Reticulated Above Ground","Zone 11 - Reticulated Above Ground "
"8479010f-ff6a-4e70-9802-53fd66f6f3a0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 005 - Fixtures & Fittings"
"6936e1e2-cea5-4b90-8d1f-93a3495b8e75","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 005 - Fixtures & Fittings","Zone 9 - Fixtures & Fittings "
"bb776085-20eb-4075-b85b-0b7710f0818c","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 005 - Fixtures & Fittings","Zone 10 - Fixtures & Fittings "
"618c4710-2d59-440a-9764-13d1e1d1c97f","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Ground Floor","ITP 005 - Fixtures & Fittings","Zone 11 - Fixtures & Fittings "
"7325b451-c16f-4497-ac54-b6dbf5bcd307","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1"
"691052ec-eb0f-44ef-99de-ab289399c8de","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","Cast Ins"
"4e48214f-f7ce-4162-b29b-525f78d1da46","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 003 - Drainage Above Ground"
"824e138b-360e-481c-9a0c-495ea20bf72a","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 003 - Drainage Above Ground","Zone 9 - Drainage Above Ground "
"85d6d9ba-1eb0-4dfe-bd9d-a20d4f76e7a4","","checklist-sectioned","work-in-progress","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 003 - Drainage Above Ground","Zone 10 - Drainage Above Ground "
"08056fdf-4485-4fc4-a143-46b6e240c5da","","checklist-sectioned","work-in-progress","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 003 - Drainage Above Ground","Zone 11 - Drainage Above Ground "
"079aaada-409a-4f37-b5d5-50f47b6c6550","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 004 - Reticulated Above Ground"
"49e335f4-c24c-4487-8ac7-4d27823d921c","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 004 - Reticulated Above Ground","Zone 9 - Reticulated Above Ground "
"66ece704-5220-4c1b-8b40-6218e8d72726","","checklist-sectioned","work-in-progress","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 004 - Reticulated Above Ground","Zone 10 - Reticulated Above Ground"
"f03aae84-fab0-40cf-a206-02718fcc0451","","checklist-sectioned","work-in-progress","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 004 - Reticulated Above Ground","Zone 11 - Reticulated Above Ground"
"c22ae795-1274-4c13-9b53-5c923ee4f42f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 1","ITP 005 - Fixtures & Fittings"
"257c64cb-c4f9-490c-b6fc-74bb289e3435","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2"
"4dd20a81-d378-48a7-b21b-a9622090a20f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","Cast Ins"
"23497a9e-2824-4028-a834-3cec7d5b65bb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 003 - Drainage Above Ground"
"d216e956-9feb-4221-8b9a-ad64e4767674","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 003 - Drainage Above Ground","Zone 9 - Drainage Above Ground "
"ef234178-63c3-4b47-b57f-b41abd8b4bea","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 003 - Drainage Above Ground","Zone 10 - Drainage Above Ground"
"1f42c300-00b5-4863-854e-018040b186d5","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 003 - Drainage Above Ground","Zone 11 - Drainage Above Ground"
"bed5cf21-681b-4e2a-ac5d-c08c15fe1f9f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 004 - Reticulated Above Ground"
"4d7f5818-6955-4d86-bee3-618ce1bb3b43","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 004 - Reticulated Above Ground","Zone 9 - Reticulated Above Ground"
"01ef06bd-e872-4d42-b982-fc46fd6ca65a","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 004 - Reticulated Above Ground","Zone 10 - Reticulated Above Ground "
"24fd30ea-595f-45f7-95a8-dee83c51b244","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 004 - Reticulated Above Ground","Zone 11 - Reticulated Above Ground"
"695770be-462e-426a-8ec9-d3a1303a4e76","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 005 - Fixtures & Fittings"
"3da278da-5432-4ba7-8d09-acd32c1b35ae","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 005 - Fixtures & Fittings","Zone 9 - Fixtures & Fittings "
"bccf3301-7f89-4809-ba28-9a4905b2ff14","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 005 - Fixtures & Fittings","Zone 10 - Fixtures & Fittings"
"0ac90d5a-2b1a-4b50-876c-d0cac181d1e2","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 2","ITP 005 - Fixtures & Fittings","Zone 11 - Fixtures & Fittings"
"d11859e5-3954-4229-860f-5d932239d182","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3"
"e9b6cec7-5e5a-47d5-8daa-993e13b83468","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","Cast Ins"
"21570489-fae2-4ec6-8dd5-51c24cb00885","","checklist-sectioned","work-in-progress","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","Cast Ins","ITP 003 - Drainage Above Ground"
"22910fcd-34a5-42f8-aa83-9c0063fc6af6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 003 - Drainage Above Ground"
"f2191a90-0e1e-477d-8a4f-e46287e2aad8","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 003 - Drainage Above Ground","Zone 9 - Drainage Above Ground"
"333cb8f0-2a4a-45ef-a2f9-e9545244f1e6","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 003 - Drainage Above Ground","Zone 10 - Drainage Above Ground"
"b956508e-6c8b-4a78-be59-3033f6ec55ba","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 003 - Drainage Above Ground","Zone 11 - Drainage Above Ground "
"90c14d1e-dda2-40e9-8916-a9dce3f249f7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 004 - Reticulated Above Ground"
"7a73d27d-613e-4918-81e5-1f9e9c01ab62","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 004 - Reticulated Above Ground","Zone 9 - Reticulated Above Ground"
"6e879c1a-79e4-4229-8415-cfeaef37ef12","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 004 - Reticulated Above Ground","Zone 10 - Reticulated Above Ground"
"63732cba-4688-4964-bac7-ecb6e91fbdb5","","checklist-sectioned","not-started","ITP 004 - Reticulated Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 004 - Reticulated Above Ground","Zone 11 - Reticulated Above Ground"
"25ecac97-8def-4986-ae60-a49d6723f472","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 005 - Fixtures & Fittings"
"3287ad4b-1d10-4d57-87da-e6d88d837f68","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 005 - Fixtures & Fittings","Zone 9 - Fixtures & Fittings"
"b7235c31-c422-46a2-8349-a19f9805533d","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 005 - Fixtures & Fittings","Zone 10 - Fixtures & Fittings"
"a4e4c262-0298-4139-8fd1-fc133c5eb219","","checklist-sectioned","not-started","ITP 005 - Fixtures & Fittings (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 3","ITP 005 - Fixtures & Fittings","Zone 11 - Fixtures & Fittings"
"c90ea84a-0c84-45b1-8f3c-4d4e312b05e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 4"
"f35fc088-1c28-4f92-8acd-3ef3faae37b4","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 4","Cast Ins"
"73ea27ee-05cc-426d-b1a4-c93662ef4322","","checklist-sectioned","pass","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 4","Cast Ins","ITP 003 - Drainage Above Ground"
"ee10b4e7-a170-47c5-88da-94d897e46aff","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 4","ITP 003 - Drainage Above Ground"
"d55bd505-afad-4185-91e7-8f5527bb8584","","checklist-sectioned","not-started","ITP 003 - Drainage Above Ground (NFH)","checklist","FALSE","FALSE","Site QA","Building A (SUB-ACUTE)","Level 4","ITP 003 - Drainage Above Ground","Zone 9 - Drainage Above Ground "
