Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
35d96b35-816d-5e87-a94b-888fc35b7e98,checkpoint,W.C,,,,
2d80b8d5-edc9-5d5e-bd59-0f9b4c430f9e,checkpoint,BASIN,,,,
84f1a83b-8051-5a5f-8aef-b61f40e88d9d,checkpoint,CLEAN BASIN FW,,,,
,checkpoint,CHECK BASIN OVERFLOWS FOR LEAKS,,,,
26264e5a-0a07-5684-a0b4-26648cb60db0,checkpoint,SHOWER MIXER,,,,
463b8134-35ca-5b14-91c7-c7aa8f599d65,checkpoint,SHOWER ROSE,,,,
8598f128-24dd-5051-bcbc-4b2915183d61,checkpoint,SHOWER WASTE CLEANED,,,,
b560d935-0071-5043-ac06-62a2ba69ead2,checkpoint,TEMP VALVE,,,,
1b40ae89-c4ef-5a93-b8f4-b4c45223b099,checkpoint,AAV,,,,
,,,,,,
7d56a696-a713-53f7-8541-0381c3ffaced,checklist,KITCHEN Commissioning,,KITCHEN Commissioning,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
4b24df01-ce16-587b-998d-9930575c19a6,checkpoint,KITCHEN SINK,,,,
2e9713bf-41cb-511f-bfdc-581ca3bdfd01,checkpoint,SINK MIXER,,,,
d443c8c1-6a37-5ee7-b2f1-5ea1ebdb3057,checkpoint,DISHWASHER,,,,
29001785-8fa6-57a5-9bd1-7b707a36c647,checkpoint,DISHWASHER RAN,,,,
3ebb03ec-ecf1-5de5-922c-e6954717ef95,checkpoint,SINK WASTE,,,,
,checkpoint,CHECK SINK OVERFLOWS FOR LEAKS,,,,
