Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
fa0da1cd-19d1-4af2-b3d6-30449380e5bc,,checklist-flat,work-in-progress,6f04bb27f71867a3ed292ec854af96408a90fb1c3b09096442df36bbc5fb2a41,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 1 - Green,SP075 - Telsta,
9cba3355-f060-4059-bd93-b1feafd42fd4,,checklist-flat,work-in-progress,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 1 - Green,MM002 - Cotton On,
dbd611ee-5989-42cd-9500-92131e4a3d2f,,checklist-flat,work-in-progress,6f04bb27f71867a3ed292ec854af96408a90fb1c3b09096442df36bbc5fb2a41,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 1 - Green,SP115 - Sensationails,
ccfe76f7-7d2c-4dc1-afd1-b1b6fba2a78e,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 1 - Green,CENTRE HALLWAYS,18
2a7d50c8-c354-4a92-8f62-09ce51e57b5a,,folder-normal,work-in-progress,,step,TRUE,FALSE,Site QA,Demo,Section 2 - Blue,,
7a8f1409-1f96-4bc8-8acc-6dbad54b0796,,checklist-flat,work-in-progress,6f04bb27f71867a3ed292ec854af96408a90fb1c3b09096442df36bbc5fb2a41,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP002 - Roll'd,
a9de21e7-070c-48ce-bb11-c409bdfc85c0,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP049A - Decjuba,2
b28fdd2c-02a5-418f-bffe-a5837432fde1,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP050A - Louisa,3
f95bc6e3-6d4a-4501-a8de-e4b2a1aecd0a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP051A - Susan,4
,,,,,,,,,,,,
f903d1e9-52b7-4ad8-a76e-59a305ab5380,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP052 - Strandbags,5
86571bc6-d3ed-4771-b86d-48e7b331a83a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP053 - Bra's & Things,6
a6b60225-fd07-40e9-a74d-7a352659da84,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP054 - Sportsgirl,7
ffa41cbc-507f-4464-90a8-eb664e8f7827,,checklist-flat,work-in-progress,6f04bb27f71867a3ed292ec854af96408a90fb1c3b09096442df36bbc5fb2a41,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP076 - Stefan,
b23b801f-23c9-4565-8d0e-b2594cae2a8f,,checklist-flat,work-in-progress,6f04bb27f71867a3ed292ec854af96408a90fb1c3b09096442df36bbc5fb2a41,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP077 - Commonwealth ,
81228b5c-da55-4a8e-b011-1a69646568da,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP078 - ANZ,10
,,,,,,,,,,,,
e043894b-cde0-45a4-8f53-5d68953c1527,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP079 - Prouds,11
c75cfed3-c760-4308-98b0-2743ef826b5a,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP080 - Billy Baxters,12
f04b05aa-9a28-4274-b303-5c4ad6b33ba3,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP081,13
911c191e-50fd-40ff-a8ab-da691730b51c,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP082/SP083 - Rashays,14
,,,,,,,,,,,,
b2f28977-0be1-4c71-b20a-718772cc0e13,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP085 - A Place to Meat,15
f9338726-9cf7-42a5-b9a3-0b8c9a57a0cc,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP086 - Suncorp,16
387faad9-a199-4711-90ad-f522fa4fb1a5,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP087/SP088 - Oscar Wylee,17
e689aeb5-16a3-4360-a447-c95364e5e473,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP089 - Studio Sole & Co,18
,,,,,,,,,,,,
5682542f-dda5-49f5-bfa2-398bcb70a2dc,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP090 - BonBon's Bakery,19
82cd40b8-420e-4393-ba94-4ebcafd5de3d,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP091 - Antica Style,20
f63d3afb-d382-43a3-a4e9-3f923da17f4f,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP092,21
3948c306-ca15-464a-8da9-71b8d5af9f02,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP093 - Blue Illusion,22
d858ff54-3350-42fb-8fd6-027d20730105,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP094 - Pandora,23
373ad00b-7106-4909-8947-bebefc5f79ad,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP095 - Witchery,24
0b422931-e5bc-4897-89ee-157e5cf423da,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP096 - Sheils,25
09065a77-b66f-4cc6-80ba-fbbad2264f93,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP097,26
dc09cae9-38cd-409d-9967-a98fc4d32e78,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP098 - Bakers Delight,27
,,,,,,,,,,,,
d6f19123-e832-410c-9839-9a66a273a6d1,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP099 - Sushi Delight,28
16ad87ad-1136-4a4e-9672-443dfc9cd50f,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,SP100 - Cinnabon,29
336919e2-beda-427b-bbbf-76e8c68202f7,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,K1011 - Boost Juice,30
1ea6c0b0-09bb-4bb8-b575-5137695b7f76,,checklist-flat,not-started,Strip Out Works checklist,checklist-flat,FALSE,FALSE,Site QA,Demo,Section 2 - Blue,MM005 - Bargain City ,31
6deb756e-fe25-472d-bd2b-d668ace0e3fd,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Demo,Section 3 - Yellow,,
1faa53c2-cd78-48d6-aae9-09915d173319,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Demo,Section 3 - Yellow,Tenancy Numbers TBA,
10c3bc81-5036-4b8e-8661-1b08c9993daa,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Demo,Section 4 - Red,,
6bf97d23-96ef-475e-a5ca-d20063ba2e1e,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Demo,Section 4 - Red,Tenancy Numbers TBA,
3ce9d939-9f9a-4447-8d66-88439274af70,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Decon,,,
eae27c9f-f001-4dde-9c90-b6d94f1eb93e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Decon,Section 1 - Green,,
fb27201b-d20b-41f7-a2bd-c05a488c5906,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (021ba452-0ca7-5008-b6a3-30ab693bbd77): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP055 - ProfessioNAIL,
535811c9-cb17-4447-91b5-3062d977fe13,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (a32ef281-1462-5d99-90a0-eb81aff3ab38): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP056 - Specsavers,
fffbeff2-9f9a-4c76-afe4-fdd3691502ab,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (ddf21fc2-c5ba-5625-a9a1-d22aa381b19d): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP057 - Surf Dive n Ski,
c2a1e525-8df1-48e0-9124-de38f2ef1e82,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (d8f499e8-439f-5594-9948-b42b0d4d1824): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP058 - Toombul Skin & Beauty,
4470549f-038b-4d60-86db-b01db3fe15d8,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (f658ce0b-35f7-5847-a621-b633ba76da03): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP059 - Black Pepper,
4113370e-ec34-4e43-9396-0195028dbc8f,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (d35765d4-5597-50f7-b99c-7695239a3271): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP060 - Home & Her,
c411f207-b8fe-41ca-a571-8ed931212ead,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (e8f4cff2-d178-5623-b72f-511f06522dc1): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP061 - Keep in Touch,
89df1448-8149-42ea-8ea1-c273f6bfe7d5,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (0f80089d-cae3-5525-996b-cf09b584d262): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP062 - Spend Less Shoes,
09975e4d-c8b5-426d-9252-6a924ae15d6a,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (e1de646a-1efb-5ff4-8960-3ee13f36bba1): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP063,
70963088-769f-4df0-a8de-e18c4d9bab1b,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (1a8a7762-0a20-571b-88ab-8b65cf6add28): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP070 - Smokemart,
e4f6273e-6546-4717-9f6c-dc756b611640,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (cd69c05f-cd33-5284-9739-255069acf301): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP071 - Clear Skincare,
29a395b2-d8f2-46eb-a417-c6023007d2c7,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (83c6d7d2-1371-51e6-ba61-a83476969268): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP072 - Daiso,
a59559d4-00cf-4672-8d3e-b0ad39fe511d,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (9063e1a0-b53c-5f1c-8be6-790367b714b5): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP073 - QBD,
a6c5ece5-0cf4-4e23-833a-2f3bd085bc1b,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (652e3d78-f645-57c1-b780-c2fa747a4812): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP074 - Barber,
1f9c3a4c-ca7c-4a21-9cd9-d5cce22ed46e,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (bab5e4fb-ab1a-59ca-b0ee-8b48f15eafb0): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP075 - Telsta,
be86d0d6-1b62-4bd9-8386-72facf039325,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (e6f279a2-ca9d-526d-9962-295f1debb296): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,MM002 - Cotton On,
1bd3681b-9a1f-4bf4-8439-c1bdec70d969,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (25156f34-ba0b-5a66-a94d-9939b2fbc0e1): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP115 - Sensationails,
b1b6c74d-b82c-46eb-b988-148440ef8684,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (de956493-fbf6-50f6-860e-e7b9abb1d4cf): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP065 - Mister Mint,
10083447-0852-4fff-adbd-80a53aa8f6e0,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (bc8fcedd-a4a3-5614-9398-723f74b0b452): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 1 - Green,SP064 - Crystal Journey,
46b29195-1994-416d-846e-4e36530090da,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Decon,Section 2 - Blue,,
1f5ab0c4-3299-43d0-b0ce-25f851e3cc17,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (aa9012f0-0ff3-50de-a4b5-49392a122c11): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP002 - Roll'd,
da44ebaa-11b4-4416-91cf-c9140c248677,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (471c05b3-86d5-5659-bc68-0d6b958acd6b): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP049A - Decjuba,
1130ee81-b47c-4ef3-ba5b-f1dcab5ea405,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (82d88d44-6154-55ee-bf36-103592f3ee66): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP050A - Louisa,
d92c2598-1fc8-497c-b716-10efd13bcf11,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (9b65d432-f764-5b79-9812-8055f069dfbf): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP051A - Susan,
eea90f12-bf44-4de8-9a8b-ed55994eff62,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (49f4e83b-eeb6-5d3c-82bd-9397c59c4c5a): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP052 - Strandbags,
25f7a33e-1d39-44b8-9e39-7e0b67193403,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (fc2b571f-289d-55d7-b528-8a7a04caa950): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP053 - Bra's & Things,
a20513d0-204c-45a2-934b-3042123f9203,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (74ca2f3f-025f-5ebb-b1bb-8b0281441413): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP054 - Sportsgirl,
ce769a9f-638c-4bad-b827-58996dc7ec40,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (708e53a7-7bc0-5afb-9d58-388646f878f8): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP076 - Stefan,
c46b375f-0ad7-4790-8502-c4c1e35aaff8,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (17166901-f4a9-53c8-a314-1b40230e8e9b): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP077 - Commonwealth ,
bbf8c40c-1f3c-4675-82a0-6eea0420b3b6,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (caf567e8-5464-58f3-ace7-c096b3e8cde9): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP078 - ANZ,
374a2ffe-7c65-4314-a9d5-3c24c38a7fb3,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (382dc505-e6e5-535e-bb6a-c2027e0abf2b): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP079 - Prouds,
93fdd3d6-6542-46e9-844c-e52f65b8b98a,Child Inspection - Post-Remediation Verification to be completed by Greencap. Greencap to confirm results have passed - attach Greencap signature below (aee13c41-8646-5a8f-b2e3-7788f6439753): DataPoint Are antimicrobial treatment required in these works?(a531d9f3-1653-50fc-84c0-fced51bc4e35) is missing 'button' values,checklist-flat,not-started,Decontamination Works checklist,checklist-flat,FALSE,FALSE,Site QA,Decon,Section 2 - Blue,SP080 - Billy Baxters,
