Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,,,,,,
bab58b83-cc57-434b-acb8-7c4f57e5d38a,checklist,SNSW Maintenance - Distribution Board,,SNSW Maintenance - Distribution Board,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
efd832a3-feae-4752-8b66-55ae6405c07e,checkpoint-no-value,Name of distribution board?,,,,
85a1f1f3-05f4-4054-bb4d-31fd6b80bb98,checkpoint-no-value,Where is the Distribuition board located? - Detail and take photo of location,,,,
eecd95e2-73e5-4d81-bda5-9a8478f36a93,checkpoint-no-value,Is there a DB schedule in the board - take photo,,,,
94256916-0d5f-43e7-b913-94bb2bfcabeb,checkpoint-no-value,"Does the DB schedule need to be updated? If yes, detail why.",,,,
f1c77355-8286-4b95-9f87-709d6e4e8ae1,checkpoint-no-value,How do you access the DB room (e.g. what keys /access is required) - Photos of keys required for DB & Room.,,,,
ec2a1292-a0b0-4588-b6f0-aea10f95356e,checkpoint-no-value,Take photo of board with cover on,,,,
07e7a9c9-6f36-4c69-accf-a88ba43122df,checkpoint-no-value,Take photos of board with cover off,,,,
0d242b76-9c49-4d38-be95-87cd5e55b1c5,checkpoint-no-value,Take photos of main switch,,,,
7ced2515-e4ac-4f57-bc9d-03905b6b95c7,checkpoint-no-value,Where is the DB fed from / isolated from? - If possible take photos,,,,
e6e88b51-7124-4800-89a0-66fe838d2c7e,checkpoint-no-value,What is the size of breaker feeding the DB? - If possible take photos,,,,
aa1c7516-59fa-40ca-aae6-92185f4bf8e6,checkpoint-no-value,What is the size of the cable feeding the DB? - If possible take photos,,,,
b6f85025-3895-4eaf-b75f-660acf69dcf0,checkpoint-no-value,What capacity is the DB / How many spare ways? - Detail and take a photo,,,,
640f4293-6040-4213-915c-3ddcb71d1083,checkpoint-no-value,"Is there a UPS? - If yes, detail the model number and take photo",,,,
83e8766c-70f8-4c05-8a24-c7400783ef79,checkpoint-no-value,Is there a backup generator? - If yes list the model number and take photos,,,,
07387250-df05-46e0-869d-949ee697b57a,checkpoint-no-value,Do you see any issues with the current DB? Provide as much detail as possible and support with pictures,,,,
192f470e-adc8-4569-b486-21aeb1278178,checkpoint-no-value,Brand of RCBO's - Take photos,,,,
b615c8fa-0755-4675-b4af-73dbfa067fd6,checkpoint,"IS there more than 1 DB? If so, add new checklist for additional DB's",,,,
,,,,,,
9c784609-b74b-40a3-bf6a-8fc07577c83b,checklist,SNSW Maintenance - Thermal Imagery,,SNSW Maintenance - Thermal Imagery,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
910f7a0b-2d88-4f87-90fe-1b0dc35518a7,checkpoint-no-value,Name of Distribution Board,,,,
cd4b82d2-ecb6-457a-a5cc-84558eda55ad,checkpoint-no-value,Take photo of the name of the DB board and service centre written on paper (if the name of DB is not on the cover - this is so we can identify which DB),,,,
c19d7e49-c61a-48c5-b3c9-eb85e5333ad1,checkpoint-no-value,Take picture of the front of DB with cover on,,,,
57fd989c-31c5-4b26-8bfc-a13b23962647,checkpoint-no-value,Take picture of DB with cover off,,,,
ecd9d83a-14df-41fa-929e-6aed15076795,checkpoint-no-value,Take close up picture of main switch,,,,
b59ff7ca-1ca2-494a-89d8-0fd017cc170a,checkpoint-no-value,Take close up pictures of any potential concerns,,,,
5d1a0e13-310d-430d-8737-d43313cef12e,checkpoint,Add new checklist for additional boards,,,,
,,,,,,
73fd6da9-ff47-4577-a662-d4d7d41cfeb8,checklist,SNSW Maintenance - General maintenance,,SNSW Maintenance - General maintenance,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
cac56815-fe09-4339-8865-0136ac684117,checkpoint-no-value,How many counter desks are in the centre?,,,,
1c1c5500-e1bf-40ea-ba7e-f25aaf309bf6,checkpoint-no-value,Take photos above and under each counter desk,,,,
afbf030c-5966-45b6-a76e-a32cd772f161,checkpoint-no-value,Take photos above and under each desk,,,,
c59e0c5e-55b0-4a0b-8d7f-a68be1e6708c,checkpoint-no-value,What make is the soft wiring,,,,
360f39ad-3bd3-4966-acb3-55625de45483,checkpoint-no-value,Take photos of privacy zones,,,,
53219b64-0eed-4aef-a963-6d97e8799ac1,checkpoint-no-value,Take photos of internal offices,,,,
1ff0420d-32fc-4bf5-a050-604924faa167,checkpoint-no-value,Take photos of toilet ceilings,,,,
5cf52e6b-2e33-4dae-91fa-61120a454eb8,checkpoint-no-value,Take photos of Self service areas,,,,
43a5f5f0-c0a3-464a-bde2-c211771bbc9b,checkpoint-no-value,Take photos of photo booth areas,,,,
d1bd5a8b-9a86-402b-acc2-edf11e91a092,checkpoint-no-value,Brand of swtiching / power,,,,
5b58553b-8c91-4aff-ace6-3ff5c6904f82,checkpoint-no-value,Detail any issues found during the inspection (e.g. faulty soft wiring any potential hazards),,,,
