"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8b19d7f2-a6bb-43f9-8a0c-ffa1cbd1cb5c","","folder-normal","fail","","step","TRUE","FALSE","Asphalt Production"
"ff481269-ac5a-4f3d-830d-f39618481f83","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230213-PB-044 ITP012 - Asphalt Placement"
"73392232-5045-4203-b77d-6f12a46dbb01","","checklist-sectioned","fail","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230213-SC-044 ITP012 - Asphalt Placement"
"aad09d82-dd01-4819-a102-f7debe90d746","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230214-SC-045 ITP012 - Asphalt Placement"
"d026ff9c-4666-41af-b56b-a47b178858bb","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230215-SC-046 ITP012 - Asphalt Placement"
"19c9dfc2-e21d-4aae-adf8-b3d8043c3378","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230216-SC-047 ITP012 "
"bc23d8cc-559d-4038-b6a3-5fbeaceb7cc2","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230219-SC-048 ITP012 - Asphalt Placement"
"dd557e6d-78bb-4c44-a1fe-1308c94907c3","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230220-SC-049 ITP012 - Asphalt Placement"
"99dea2ef-17c5-478e-a389-e5d402c87984","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230221-SC-050 ITP012 - Asphalt Placement"
"0cc9e190-1f15-4f14-9f44-b86aac2aa4f9","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230222-SC-051 ITP012 - Asphalt Placement"
"8165b3c9-7ad6-46df-b1e1-497968ca87c5","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230223-SC-052ITP012 - Asphalt Placement"
"2fe82a34-a0f1-48c9-af67-7f474bd228fe","","checklist-sectioned","fail","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230227-SC-053 ITP012 - Asphalt Placement "
"017f2e55-9fd1-46ef-833a-28f50fd5acc5","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230301-SC-054 ITP012 - Asphalt Placement"
"c4b02ea5-c5c9-431b-a665-9377b38fcb0a","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230306-SC-055 ITP012 - Asphalt Placement"
"f7e40262-154d-49db-9be4-af376da55d6a","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230308-SC-056 ITP012 - Asphalt Placement"
"470ccc81-256f-47f7-95b9-810a926a94c0","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230309-SC-057 ITP012 - Asphalt Placement"
"0070b001-31f7-4152-8a02-7419548fc9ea","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230314-SC-058 ITP012 "
"694427b6-94c7-47e4-8aff-b4dd6eca4141","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230315-SC-059 ITP012 - Asphalt Placement "
"36cc28cc-62c3-4bed-9b70-ee235ba834c7","","checklist-sectioned","fail","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230316-SC-060 ITP012 - Asphalt Placement"
"66d31032-effa-4002-abc5-77c9c8cf70d1","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230317-SC-061 ITP012 - Asphalt Placement - Main Works"
"f4fa3240-bcec-4337-8efc-3e5ae41d6d29","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230319-SC-062 ITP012 - Asphalt Placement"
"e18a2908-785c-4408-bd6a-8dac4912622e","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230320-SC-063 ITP012 - Asphalt Placement"
"d6501694-2563-480f-bdb1-2868cf884172","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230321-PB-064 ITP012 - Asphalt Placement"
"4dfc3faf-e323-45a8-9fda-2d41460eb2a4","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230321-PI-064 ITP012 - Asphalt Placement"
"142f3b51-aca3-409c-b43d-1bd4620e93cf","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230322-SC-065 ITP012 - Asphalt Placement"
"197736fa-8998-43a0-b370-114e90e36b01","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230323-SC-066 ITP012 - Asphalt Placement"
"3d965457-e0a4-4324-b1b4-254448a71d15","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230326-PB-067 ITP012 - Asphalt Placement"
"7e30773b-9ccf-4b11-a324-c4df486b11c8","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230328-PB-069 ITP012 - Asphalt Placement"
"d27ef373-6176-4427-b314-9a5b21a2586c","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230329-SC-070 ITP012 - Asphalt Placement"
"c329c0c9-26e2-4b2a-8c4b-06522a7956ab","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230327-SC-068 ITP012 - Asphalt Placement "
"4eb513f2-b060-4076-bea6-b4bf15bde098","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230330-SC-071 ITP012 - Asphalt Placement"
"4ca79fe7-135b-4b4c-8131-f1a443782767","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230402-SC-072 ITP012 - Asphalt Placement"
"9a03dbdd-e42b-4b7c-81d9-388cc14fa081","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230403-SC-072a ITP012 - Asphalt Placement"
"c2d3d718-3038-4a4b-9062-9a935843b773","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230404-SC-073 ITP012 - Asphalt Placement"
"48510ecc-96da-4184-8e78-92b99a21eec0","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230405-SC-074 ITP012 - Asphalt Placement"
"792deab3-b688-4cd9-b3ba-198282dda105","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230416-SC-075 ITP012 - Asphalt Placement "
"91c43d11-51fe-4993-8e0f-11be5642402c","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230417-SC-076 ITP012 - Asphalt Placement"
"49e2b5ea-4917-4ce2-a79a-de89f64ccc9c","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230419-SC-077 ITP012 - Asphalt Placement"
"a971a7a4-8724-4a06-9f89-2878016df5b1","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230420-SC-078 ITP012 - Asphalt Placement"
"2768e98d-f307-4d35-a312-f84a0fde86aa","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230426-SC-079 ITP012 - Asphalt Placement - Main Works"
"d3d3fa3e-9287-421a-820b-ffeaa30c1587","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230427-SC-080 ITP012 - Asphalt Placement - Main Works"
"3cdb84b3-f8a3-4e93-9927-e5400b47ec5b","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230428-SC-081 ITP012 - Asphalt Placement - Main Works"
"76b72f8f-b3e5-4a28-a912-3ffda8d4c7b9","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230430-SC-082 ITP012 - Asphalt Placement "
"78a47475-52e9-4995-887d-e6ef75200d23","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230501-SC-083 ITP012 - Asphalt Placement"
"b186faf4-56a9-40b9-883d-752455b31439","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230503-SC-084 ITP012 - Asphalt Placement"
"6ce3ff4e-88a3-422a-9f5f-a4363c142c1c","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230504-SC-085 ITP012 - Asphalt Placement "
"9656c7af-0abb-4bc5-9707-7762e9961b2d","","checklist-sectioned","fail","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230508-SC-086 ITP012 - Asphalt Placement"
"d243b540-4e0b-4c68-9349-44d0611d78ff","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230509-SC-087 ITP012 - Asphalt Placement  "
"4ca6199c-4195-4c92-ad22-e303dff83cbd","","checklist-sectioned","pass","d4eae7499329a209e7167e64fa8c5e0a633e031241900c25c98b98917619f155","checklist","FALSE","FALSE","Asphalt Placement","230511-SC-088 ITP012 - Asphalt Placement "
"7f7be602-11a6-4b84-9ab7-de363289bd84","","checklist-sectioned","work-in-progress","ITP012 - Asphalt Placement - Main Works","checklist","FALSE","FALSE","Asphalt Placement","231023-SC-089 ITP012 - Asphalt Placement - Main Works"
"c7908ac9-593a-4a29-aad1-c440f3bd9090","","folder-normal","work-in-progress","","step","TRUE","FALSE","Line Marking"
"4a4b521a-ea30-4a10-9348-3aafc0c1be45","","checklist-sectioned","pass","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Line Marking","221106-SC-001"
"7345eedc-2f84-4ba3-93f5-bad44ef6c18c","","checklist-sectioned","pass","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Line Marking","221107-PB-002 ITP008 - Pavement Marking"
"0b759598-849f-4b13-9762-68931435c088","","checklist-sectioned","pass","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Line Marking","221108-PB-003 ITP008 - Pavement Marking"
"074b0d94-4bf3-41de-abb6-70cc2704b7b4","","checklist-sectioned","pass","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Line Marking","221109-PB-004 ITP008 - Pavement Marking"
"6aa5c194-f985-456d-b377-547fb281c13d","","checklist-sectioned","pass","cd1d83d01f05c2bfc2aa6c8b418ae4c1699bdc925abb60addfd974ec432dd248","checklist","FALSE","FALSE","Line Marking","221114-PB-005 ITP008 - Pavement Marking"
"8ca9a7b4-ce2d-4463-8af3-85107956803a","","checklist-sectioned","work-in-progress","acf0ea8382228089dd5ae53f3e45a3f0776bf04bc3dda96dd242c60d41171017","checklist","FALSE","FALSE","Line Marking","221115-PB-006 ITP008 - Pavement Marking - Main Works"
"7044f4be-ffa1-4132-a6ed-f4959070680c","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221117-PI-008 ITP008 - Pavement Marking - Main Works"
"38d3e9eb-49aa-402a-a521-64edfb47141a","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221122-PB-010 ITP008 - Pavement Marking - Main Works"
"142fa3c9-6d00-47da-a8d6-e9bcd7c6afdd","","checklist-sectioned","work-in-progress","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221123-PB-011 ITP008 - Pavement Marking - Main Works"
"b6ee496b-f231-4cb2-ae7a-b1e697df9c4b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221121-PI-009 ITP008 - Pavement Marking - Main Works"
"9744f149-a4fe-4a8a-8594-1de9b98fc1db","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221124-PB-012 - ITP008 - Pavement Marking - Main Works"
"76475ab9-fd3a-4056-b1b9-1cd4a2876b41","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221127-PB-013 ITP008 - Pavement Marking - Main Works"
"8c5926c4-8a63-4808-b3d2-a405ec3d9519","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221128-PB-014 ITP008 - Pavement Marking - Main Works"
"562b318c-62aa-46e9-9a35-5fdb6e25241b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221129-PB-015 ITP008 - Pavement Marking - Main Works"
"d0a11fd0-8fdd-4873-99f1-cc521b3e42b1","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221130-PB-016 ITP008 - Pavement Marking - Main Works"
"6dfb7a64-54cd-4abe-8bc4-19e4a1fb8c0b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221201-PB-017 ITP008 - Pavement Marking - Main Works"
"25843688-dee2-44d2-b503-cb060b6e0aac","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221206-PB- 018 ITP008 - Pavement Marking - Main Works"
"8b32bfc8-0d6d-402a-bbeb-f48180eb8956","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221207-PB-019 ITP008 - Pavement Marking - Main Works"
"38cac464-363e-482e-bc7a-b608cffefc3d","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221208-PB-020 ITP008 - Pavement Marking - Main Works"
"81e7e8fb-2b0f-4b7c-b9b9-5a2c7f13a1b2","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221209-PB-021 ITP008 - Pavement Marking - Main Works"
"d6473ac2-a8bf-42b5-b1c5-089f0d8398a0","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221213-PI-022 ITP008 - Pavement Marking - Main Works"
"7830a1bc-63b7-4cda-9d41-a134334aeaf0","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221215-PB-023 ITP008 - Pavement Marking - Main Works"
"06775bb6-b2f1-46a0-a992-90ed3ab04959","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","221219-PI-024 ITP008 - Pavement Marking - Main Works"
"c5efe461-9da9-4c4f-ab5b-fc78f517b170","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230116-SC-025 ITP008 - Pavement Marking - Main Works"
"9a01d152-cf6a-485c-962b-b1007f96b20b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230117-SC-026 ITP008 - Pavement Marking - Main Works"
"1f26effe-f5fb-47c8-921c-4de51992839a","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230118-PB-027 ITP008 - Pavement Marking - Main Works"
"07f18f27-63db-4249-ac40-00f4f7067ec8","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230119-SC—028 ITP008 - Pavement Marking - Main Works"
"282e9565-1b18-48b7-bcbd-fc0642cc9b38","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230120-PB-029 ITP008 - Pavement Marking - Main Works"
"034fc390-a1e8-438e-8a34-688b4c8c450a","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230122-SC-030 ITP008 - Pavement Marking - Main Works"
"a9ddb769-1d00-45fc-b652-75b53b2d388e","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230123-SC-031 ITP008 - Pavement Marking - Main Works"
"e85db9ec-6ccf-409c-addf-2b6250a62ef7","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230124-SC-032 ITP008 - Pavement Marking - Main Works"
"101a03ec-d5e9-46be-8e59-83e93fa953b3","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230129-SC -033 ITP008 - Pavement Marking - Main Works"
"f856fb54-ed93-4a83-8d14-badec7f653d6","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230130-SC-034 ITP008 - Pavement Marking - Main Works"
"ccbd0fbb-f51e-49e1-a881-6d78a1d471fc","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230131-SC -035 ITP008 - Pavement Marking - Main Works"
"a588e3ec-e9f9-4a6f-a67d-b60939a9c0ff","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230201-PB-036 ITP008 - Pavement Marking - Main Works"
"ac2be8bb-2826-4974-a2c3-e79f993dfb29","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230202-PB-037 ITP008 - Pavement Marking - Main Works"
"e143ddb8-315b-4bb1-9f40-3c4ad631c863","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230205-PB-038 ITP008 - Pavement Marking - Main Works"
"a84b6844-0277-488a-b7c8-58ec114587f6","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230206-PB-039 ITP008 - Pavement Marking - Main Works"
"c0dae8cb-3bcd-464c-b1a7-d4ce3cc3fa9e","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230207-SC-040 ITP008 - Pavement Marking - Main Works"
"dc390438-e5d6-422b-8520-39dd015707b0","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230208-SC-41 ITP008 - Pavement Marking - Main Works"
"1f1ab698-677b-487e-a830-e3736b9cd92e","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230209-SC-042 ITP008 - Pavement Marking - Main Works"
"612fa43f-7edc-4eba-a905-64061ee41a56","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230212-SC-043 ITP008 - Pavement Marking - Main Works"
"34ff2a3f-974f-4b0d-9337-7969ab8e7747","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230214-SC-045 ITP008 - Pavement Marking - Main Works"
"ad6240b6-c526-4ff4-b89b-4abb6ec03681","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230215- SC- 046 ITP008 - Pavement Marking - Main Works"
"ee106f43-6f1c-4af5-b738-5aa31d867630","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230216-SC-047 ITP008 - Pavement Marking - Main Works"
"ad179cf9-aaf1-4dad-90ff-b167c8651aef","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230219-SC-048 ITP008 - Pavement Marking - Main Works"
"114d285e-de7b-4527-8eaa-288c2ca38ffe","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230220-SC-049 ITP008 - Pavement Marking - Main Works"
"23adb8b1-5554-47d2-8e9f-3a65f997fd9b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230221-SC-050 ITP008 - Pavement Marking - Main Works"
"dd4ce3cb-3b99-45f7-ac98-39d64aff412b","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230222-SC-051 ITP008 - Pavement Marking - Main Works"
"ce7a40aa-d91e-45d1-928f-a98c9515526f","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230223-SC-052 ITP008 - Pavement Marking - Main Works"
"78e3ecbf-e9b6-41fd-83fe-aa10e4ba792f","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230227-SC-053 ITP008 - Pavement Marking - Main Works"
"918c45b7-efc2-4f26-90a8-b9612bab399d","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230301-SC-054 ITP008 - Pavement Marking - Main Works"
"acb66846-da73-4232-b52a-842397e400f7","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230306-SC-055 ITP008 - Pavement Marking - Main Works"
"da4b1b9a-ff3e-4e3a-99a1-60cae0ff5195","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230308-SC-056 ITP008 - Pavement Marking - Main Works"
"5c77ac3a-6d34-4627-a4ac-b5a1d629022f","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230309-SC-057 ITP008 - Pavement Marking - Main Works"
"2438ced8-0a59-4737-8b89-1df81455271c","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230314-SC-058 ITP008 - Pavement Marking - Main Works"
"0b9d9a87-1d55-4852-b95c-652e4005dabf","","checklist-sectioned","pass","94e9263b1817f509166e5a1febd4149b67d1b0bbf96f64c85ca6797a5cdb5f83","checklist","FALSE","FALSE","Line Marking","230315-SC-059 ITP008 - Pavement Marking - Main Works"
