resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
,step,,,,,Level 03,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 04,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 06,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 07,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 08,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 09,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Elevation metal clad south,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Elevation metal clad east,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,,Elevation metal clad north,,,,,,,
,step,,,,,,Enviro Prime WB + EnviroClad,,,,,,
,step,,,,Apartment Balconies,,,,,,,,
,step,,,,,Stage 1 - Setdowns,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 13,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 14,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 15,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 16,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 17,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 18,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 19,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 20,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 21,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 22,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,,Level 23,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro Flex FC + 700X,,,,,
,step,,,,,Stage 2 - Complete Balcony,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 13,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 14,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 15,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 16,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 17,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 18,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 19,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 20,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 21,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 22,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 23,,,,,,
Enviro 700X - Balconies,checklist,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,In situ Bathrooms/Laundries,,,,,,,,
,step,,,,,Level 02,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 03,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 04,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 05,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 06,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 07,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 08,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 09,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 10,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 11,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 12,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 13,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 14,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 15,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 16,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 17,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 18,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 19,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 20,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 21,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 22,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,,Level 23,,,,,,,
Enviro 200P Ultra - Internal Wet Areas,checklist,,,,,,Enviro Prime WB + Enviro 200P Ultra,,,,,,
,step,,,,Water Meter Cupboards,,,,,,,,
,step,,,,,Level 02,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 03,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 04,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 05,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 06,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 07,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 08,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 09,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 10,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 11,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 12,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 13,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 14,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 15,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 16,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 17,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 18,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 19,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 20,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 21,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 22,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,,Level 23,,,,,,,
,step,,,,,,Enviro Epoxy B-LV Primer + Enviro 700X,,,,,,
,step,,,,Roof,,,,,,,,
,step,,,,,Cantilever Slab Under GRC planters,,,,,,,
,step,,,,,`,Level 02,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,Roof Slab under Pebbles,,,,,,,
,step,,,,,,Level 09,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,Slab under GRC Planters,,,,,,,
,step,,,,,,Level 11,,,,,,
,step,,,,,,,Enviro Epoxy B-LV + Enviro 700X,,,,,
,step,,,,,Roof Top - Roof Slab / Lift and Stair Lid,,,,,,,
,step,,,,,,Level 25,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,,Plant Room,,,,,,,,
,step,,,,,External Plant Room,,,,,,,
,step,,,,,,Level 23,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,,,Plant Level ,,,,,,,
,step,,,,,,Level 24,,,,,,
,step,,,,,,,Enviro 700X + 800TC,,,,,
,step,,,Building B,,,,,,,,,
,step,,,,Slab Edges,,,,,,,,
,step,,,,,Slab Edge - BAL-01,,,,,,,
,step,,,,,,Level 2,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 3,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 4,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 5,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 6,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 7,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 8,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 9,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,Slab Edge - BAL-02,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 06,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 07,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 08,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 09,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 10,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 11,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 12,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,Slab Edge - BAL-03,,,,,,,
,step,,,,,,Level 02,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 03,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 04,,,,,,
Enviro 700X - Balcony Set Downs & Window Reveals,checklist,,,,,,,Enviro 700X,,,,,
,step,,,,,,Level 05,,,,,,
