Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,East Building - Internal: Ground Floor - YAG LZR,dynamic,Fit Out,East Building,Internal: Ground Floor,YAG LZR,
,,East Building - Internal: Ground Floor - Sub C/U,dynamic,Fit Out,East Building,Internal: Ground Floor,Sub C/U,
,,East Building - Internal: Ground Floor - VF,dynamic,Fit Out,East Building,Internal: Ground Floor,VF,
,,East Building - Internal: Ground Floor - Offiec clinical support,dynamic,Fit Out,East Building,Internal: Ground Floor,Offiec clinical support,
,,East Building - Internal: Ground Floor - IOL master,dynamic,Fit Out,East Building,Internal: Ground Floor,IOL master,
,,East Building - Internal: Ground Floor - Medical assesment,dynamic,Fit Out,East Building,Internal: Ground Floor,Medical assesment,
,,East Building - Internal: Ground Floor - Wait,dynamic,Fit Out,East Building,Internal: Ground Floor,Wait,
,,East Building - Internal: Ground Floor - Staff base,dynamic,Fit Out,East Building,Internal: Ground Floor,Staff base,
,,East Building - Internal: Ground Floor - WC,dynamic,Fit Out,East Building,Internal: Ground Floor,WC,
,,East Building - Internal: Ground Floor - DB Board,dynamic,Fit Out,East Building,Internal: Ground Floor,DB Board,
,,East Building - Internal: Ground Floor - LEC Bay,dynamic,Fit Out,East Building,Internal: Ground Floor,LEC Bay,
,,East Building - Internal: Ground Floor - Resus,dynamic,Fit Out,East Building,Internal: Ground Floor,Resus,
,,East Building - Internal: Ground Floor - EQ Bay B06,dynamic,Fit Out,East Building,Internal: Ground Floor,EQ Bay B06,
,,East Building - Internal: Ground Floor - Office C/N,dynamic,Fit Out,East Building,Internal: Ground Floor,Office C/N,
,,East Building - Internal: Ground Floor - Office Coordination,dynamic,Fit Out,East Building,Internal: Ground Floor,Office Coordination,
,,East Building - Internal: Ground Floor - Bay B37,dynamic,Fit Out,East Building,Internal: Ground Floor,Bay B37,
,,East Building - Internal: Ground Floor - Auto refractor bays B38,dynamic,Fit Out,East Building,Internal: Ground Floor,Auto refractor bays B38,
,,East Building - Internal: Ground Floor - Retinal Screening,dynamic,Fit Out,East Building,Internal: Ground Floor,Retinal Screening,
,,East Building - Internal: Ground Floor - EQ Bay B11,dynamic,Fit Out,East Building,Internal: Ground Floor,EQ Bay B11,
,,East Building - Internal: Ground Floor - Corridor,dynamic,Fit Out,East Building,Internal: Ground Floor,Corridor,
,,East Building - Internal: Ground Floor - Link,dynamic,Fit Out,East Building,Internal: Ground Floor,Link,
,,East Building - Internal: Level 1 - Clinics,dynamic,Fit Out,East Building,Internal: Level 1,Clinics,
,,East Building - Internal: Level 1 - Mac Room,dynamic,Fit Out,East Building,Internal: Level 1,Mac Room,
,,East Building - Internal: Level 1 - Open plan office,dynamic,Fit Out,East Building,Internal: Level 1,Open plan office,
,,East Building - Internal: Level 1 - DRS office,dynamic,Fit Out,East Building,Internal: Level 1,DRS office,
,,East Building - Internal: Level 1 - Nurses stn,dynamic,Fit Out,East Building,Internal: Level 1,Nurses stn,
,,East Building - Internal: Level 1 - Store,dynamic,Fit Out,East Building,Internal: Level 1,Store,
,,East Building - Internal: Level 1 - Change,dynamic,Fit Out,East Building,Internal: Level 1,Change,
,,East Building - Internal: Level 1 - staff hub,dynamic,Fit Out,East Building,Internal: Level 1,staff hub,
,,East Building - Internal: Level 1 - recovery,dynamic,Fit Out,East Building,Internal: Level 1,recovery,
,,East Building - Internal: Level 1 - WC,dynamic,Fit Out,East Building,Internal: Level 1,WC,
,,East Building - Internal: Level 1 - Wait,dynamic,Fit Out,East Building,Internal: Level 1,Wait,
,,East Building - Internal: Level 1 - MDB/Electrical,dynamic,Fit Out,East Building,Internal: Level 1,MDB/Electrical,
,,East Building - Internal: Level 1 - Comms room,dynamic,Fit Out,East Building,Internal: Level 1,Comms room,
,,East Building - Internal: Level 1 - Sub D/U,dynamic,Fit Out,East Building,Internal: Level 1,Sub D/U,
,,East Building - Internal: Level 1 - Proc,dynamic,Fit Out,East Building,Internal: Level 1,Proc,
,,East Building - Internal: Level 1 - Corridor,dynamic,Fit Out,East Building,Internal: Level 1,Corridor,
,,East Building - Internal: Level 1 - Link,dynamic,Fit Out,East Building,Internal: Level 1,Link,
,,East Building - External: Ground Floor,dynamic,Fit Out,East Building,External: Ground Floor,,
,,East Building - External: Level 1,dynamic,Fit Out,East Building,External: Level 1,,
,Columns,,,,,,,
,,Doors,,Doors,,,,
,,QA - Densglass,,QA - Densglass,,,,
,,QA - External Timber Framing - East Elevation,,QA - External Timber Framing - East Elevation,,,,
,,QA - External Timber Framing - North Elevation,,QA - External Timber Framing - North Elevation,,,,
,,QA - External Timber Framing - South Elevation,,QA - External Timber Framing - South Elevation,,,,
,,QA - External Timber Framing - West Elevation,,QA - External Timber Framing - West Elevation,,,,
,,QA - Internal Timber Framing,,QA - Internal Timber Framing,,,,
,,Precast Wall - East Elevation,,Precast Wall - East Elevation,,,,
,,Precast Wall - North Elevation,,Precast Wall - North Elevation,,,,
,,Precast Wall - South Elevation,,Precast Wall - South Elevation,,,,
,,Precast Wall - West Elevation,,Precast Wall - West Elevation,,,,
,,,,,,,,
Concrete Progress,,,,,,,,
,Scope,,,Concrete,,,,
,Rows,,,,,,,
,,East,dynamic,Concrete,East,,,
,,West,dynamic,Concrete,West,,,
,,North,dynamic,Concrete,North,,,
,Columns,,,,,,,
,,QA Completed,,Concrete,,,,
