Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
label,ef303001-8313-5587-9acb-a1fa09239568,,note,QUALITY CONTROL - I,,,,,,,
text,d395e679-61ed-5652-a0f4-dc6b26b8ffce,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,3e0e8337-864b-52be-8836-8d3f6fbc936d,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,3 - CABLE FIXED TO SPECIFIED REQUIREMENTS,,,,,,,
label,439ba0eb-cf3a-5682-a2a8-d5c50d8a61fc,,note,ACCEPTANCE CRITERIA SPECIFIED - AS3000-2018: Where a wiring system is not resting on a continuous surface it shall be supported by suitable means in accordance with Clause 3.3.9,,,,,,,
label,6029b9f5-1f59-5de0-8a21-59db4883c7c2,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,a2dadb8c-68d5-5dcd-9fe4-7a491faeb967,,radio,C5.2.5 Control Loops,Pass,,,,,,
radio,54fcb519-3d0d-5aa7-bccd-2bae4dcb3881,,radio,C5.4.0 Wiring,Pass,,,,,,
text,df2b80ad-27de-5ea1-aa43-fa27b60ae608,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,a7bb148e-2574-5f13-8cb2-b3771c7094d1,,note,QUALITY CONTROL - I,,,,,,,
text,5fbdcfd7-2fda-56cb-871f-51eb9e99b2e9,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,8aada611-b0ef-5e08-bf7b-fdbbcef047e5,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,4 - DETECTOR BASES FITTED OFF,,,,,,,
label,e1bf8b0e-4a84-5ff5-9d55-08b76af6ee91,,note,"ACCEPTANCE CRITERIA SPECIFIED - AS1670, AS1668: Detectors that can be contaminated by construction works should not be fitted unless suitably protected until the construction works are completed.",,,,,,,
label,185b68d0-e0b5-55eb-ab56-21a77218f08c,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
label,731b4a49-9cc1-5955-b38c-6ed20be93a3c,,note,QUALITY CONTROL - I,,,,,,,
text,7ceb6321-a1f4-5377-bc5f-7e9eeb42c93b,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,46f68240-f238-5e60-8ade-f4a0bea6279a,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,5 - DETECTOR HEADS INSTALLED & TYPE CHECKED,,,,,,,
label,49c12301-c269-5013-a07c-88bec9c32b42,,note,ACCEPTANCE CRITERIA SPECIFIED - Detector type to appropriate location. Installed to Latest RCP,,,,,,,
label,44e5a26f-4e94-5507-978a-60874f10b71b,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,fae2daae-6af1-5dbe-9d92-9aabecbab1c4,,radio,C5.6.0 Sensors/Detectors,Pass,,,,,,
text,b8cc3abf-143d-5cef-b3b5-69662e3ece1b,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,1e6fb508-502c-5a57-81af-b8bbe8903d18,,note,QUALITY CONTROL - I,,,,,,,
text,ed3a5ea9-79f1-5055-a6fd-e02c73fdc8cd,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,bc0ec284-845b-51bd-b0ab-e5791eaeb6f5,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,6 - MANUAL CALL POINTS INSTALLED,,,,,,,
label,4f13b685-ecb7-50f3-a1a9-6302ccd2de9d,,note,ACCEPTANCE CRITERIA SPECIFIED - AS1670.1-2018: An MCP shall be mounted between 750 mm and 1100 mm above floor level and a clear space of 600 mm shall be provided in a semi-circle in front of the MCP.,,,,,,,
label,d0e6a243-0eeb-5269-82f6-fb152d6fc2c8,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,13f903ba-5120-54f5-a8fa-04dc0299fce4,,radio,C5.10.0 Manual Call Points,Pass,,,,,,
text,4bf394f6-063f-53cb-9f13-449c88091e42,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,280a076b-2ddd-5f59-9e02-15378b2e808f,,note,QUALITY CONTROL - I,,,,,,,
text,bcda8c10-b038-5ad0-8bd5-fa11f5efc563,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,1c902bc3-7c81-518e-840b-19b4537124ef,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,7 - STROBES FITTED OFF,,,,,,,
label,4e5a0097-cf38-51fa-be53-dda8a7016db7,,note,ACCEPTANCE CRITERIA SPECIFIED - AS1670.1-2018: Check with Design Drawing and/or RCP,,,,,,,
label,5755ff7e-5532-57d8-b0dc-bc52009bbf4f,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,fc83272b-0008-5df2-ba2e-9651ba32c71b,,radio,C5.2.2 Set Points,Pass,,,,,,
text,c1aac25b-863f-573f-b143-237b1bf15193,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,f1585f6c-d8b7-52db-9b4c-774244b1a10c,,note,QUALITY CONTROL - I,,,,,,,
text,9cc917d3-f0f7-5262-898c-083f642685a7,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,10a116f0-4f81-5789-a759-aff34d2fd9aa,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,8 - SPEAKERS INSTALLED,,,,,,,
label,6c82906b-94c6-59e1-9575-51d4af3ec855,,note,ACCEPTANCE CRITERIA SPECIFIED - AS1670: Check with Design Drawing and/or RCP,,,,,,,
text,463c0674-93bc-5c37-94d2-0c5ea2f3a106,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,0bf48339-ef41-5dcd-9ba7-b82252d60b1a,,note,QUALITY CONTROL - I,,,,,,,
text,6b85662a-3ddd-5a21-b45f-18467db78e76,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,707570db-a2c9-5def-90c4-6865bf367df2,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,9 - WARDEN INTERCOM PHONES,,,,,,,
label,dd32d5cc-0920-5cb8-ae4b-40fea56c1182,,note,ACCEPTANCE CRITERIA SPECIFIED - AS1670.4-2018: The WIP handset shall be mounted at a height of not less than 1200 mm and not more than 1800 mm above finished floor level.,,,,,,,
label,af49d41a-e9dc-5963-9691-9a4b6c1ca905,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,ea915006-c7ae-5c22-8b7a-060a7354cb13,,radio,C6.2.8 Warden Intercom Phones,Pass,,,,,,
label,c2d8f4e6-9db0-57ce-a105-087b72efaa29,,note,QUALITY CONTROL - I,,,,,,,
text,f40ae91e-c1b2-59b4-9b9f-01caf65a2ac7,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,72706a85-c6a4-5109-bcd7-5e28fde29f62,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,10 - SPRINKLER INTERFACES FITTED OFF,,,,,,,
label,ed3d0ab4-fc6f-5524-9c43-3ec4f73de60f,,note,ACCEPTANCE CRITERIA SPECIFIED - AS1670.1-2018: The ‘end-to-end’ test should include the activation of associated detection devices to confirm that all required functions operate correctly in accordance with the system interface matrix.,,,,,,,
label,4cb6a86f-e8d3-56ae-8074-f25cadff44e2,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,6ac0db7a-3970-5d40-a730-6a9611e7f7a2,,radio,C5.2.2 Set Points,Pass,,,,,,
radio,54aae543-3290-566e-ac16-156ec12a4a60,,radio,C5.8.0 Modules Input/Output,Pass,,,,,,
text,6be1ffe6-f62b-5c8d-8205-c745f650e6f8,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,354e8838-d46f-579e-8a3f-33935025e063,,note,QUALITY CONTROL - I,,,,,,,
text,fd44afeb-b35b-5a19-81a7-271919b4c41f,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,a11d1279-f471-5414-9309-ba836ceb7cbf,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,11 - FIRE RATING TO PENETRATIONS CORRECT,,,,,,,
label,895532f9-bede-51e1-b0e4-99c2b16a6038,,note,ACCEPTANCE CRITERIA SPECIFIED - AS4072.1-2018: Ensure correct Test Report is used – refer to FRL requirements on wall selection,,,,,,,
label,192a1a4b-c22c-54f3-8eb3-9be62b887063,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,48eb6881-7716-560e-9690-ee597992ef59,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,69800c1d-aead-5ff3-8cd0-922deec70218,,note,QUALITY CONTROL - I,,,,,,,
text,74f8b7f7-8280-5a31-b506-5e548bce54ae,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,b5f74187-9b95-590c-8635-51c7e40542f1,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,12 - LABELS AFFIXED,,,,,,,
label,6bdffb09-2bf8-5e8d-91f7-72ab60bf16ec,,note,ACCEPTANCE CRITERIA SPECIFIED - AS4072.1-2018: The label should be positioned close to the service penetration,,,,,,,
label,379427d2-26ec-558f-ae77-f3a1f069359c,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,0e9ccd41-7920-55d5-ab0d-b046ff463637,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,45cfbc81-93de-5aef-9826-fd78670ce5ac,,note,QUALITY CONTROL - I,,,,,,,
text,69975f77-b866-53ec-931f-dfc891e9bef3,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,9a8723d3-cd73-5c79-9962-a0b23908fedc,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,13 - ACOUSTIC PENETRATION SEALING,,,,,,,
label,195a101f-30de-5680-ac53-cd69ffbe0bd4,,note,ACCEPTANCE CRITERIA SPECIFIED - AS4072.1-2018: Sound proofing sealant may be used depending on dB Level requirements,,,,,,,
label,4757be05-a185-5444-8a85-cb18b6997e04,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,52c419cf-45da-5601-a2fb-e94ac97c7a16,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,738f9fe0-9eae-5b0c-975a-ebbdf77eecb0,,note,QUALITY CONTROL - I,,,,,,,
text,bea98d6b-b823-5809-b4d4-6fd17d444a82,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,5ccff0b7-8bba-5307-b5c0-a151b8380f9d,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,14 - CABLE TRAY BRACKET SPACING,,,,,,,
label,109e6a61-7de7-5368-8ef9-c1519eb7c4d0,,note,ACCEPTANCE CRITERIA SPECIFIED - AS3000-2018: Where a wiring system is not resting on a continuous surface it shall be supported by suitable means in accordance with Clause 3.3.9,,,,,,,
label,c9949153-631b-5da2-ad92-c3fa0084977f,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,d846db4a-1202-556f-b961-a728eec2c478,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,bd63b58d-9233-592c-8cab-a3665c64c432,,note,QUALITY CONTROL - I,,,,,,,
text,c6280678-ac3e-5a48-977b-df63e839f34f,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,72935626-1607-53da-a471-7d2cdcd7198d,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,15 - INSTALLED IN ACCORDANCE APPROVED WORKING DRAWING AND LATEST ARCHITECTURAL,,,,,,,
label,56e15e87-a18c-5df0-bde9-446f79c04651,,note,ACCEPTANCE CRITERIA SPECIFIED - In House QA,,,,,,,
label,1d681959-82d8-5aea-a843-dd3ddc2246c1,,note,○ Up to Date drawing register,,,,,,,
label,00b3202b-4785-58f0-a3eb-23d1a60a89a7,,note,○ Drawings updated with MPX approved references,,,,,,,
label,23deef37-7dc7-52a1-b042-572607a55cb1,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,8b012b47-842e-51d3-8c39-5ec9edbe0f39,,textbox,DRAWING REFERENCE NUMBER - Drawing Number:,,,,,,,
label,6e74e04b-a287-5cc5-854f-196509dafdc0,,note,QUALITY CONTROL - I,,,,,,,
text,e8155fc3-2034-5a30-9cdb-487801a4636b,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,26ff3a14-1f45-56ed-9c1d-62ca3fbe553f,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,Hold Point Details,,,,,,,
button,82d973cb-13c9-5c75-9523-d75114cf5359,,button,Hold Point Required:,"Yes,No,Other:",,,,,,
text,49c59905-a9a7-557d-ae5c-b571349f973a,,textbox,Other (if applicable):,,,,,,,
text,1367999a-d71a-5b59-b8c4-81fc451e9c01,,textbox,GM Sign Off - Name:,,,,,,,
text,f940793a-0209-595b-a95c-042a832172e2,,textbox,PC Sign Off - Name:,,,,,,,
text,1f36fef9-c5af-5acc-83e7-39cd92ab4d4c,,textbox,CS Sign Off - Name:,,,,,,,
holdpoint,,,signoff,Signatures,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,ITPS-012 In Slab Conduit Installation,itp,,,,Yes,ITPS-012 In Slab Conduit Installation,3f734621-7d45-403b-bf9b-98985fdd1ecc
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,"1 - CHECK CONDUITS ARE CORRECT TYPE, SIZE AND QUANTITY TO CRITERIA",,,,,,,
label,6780a9f8-d748-51be-9d5d-f0fc19e1b037,,note,ACCEPTANCE CRITERIA SPECIFIED - In-house QA,,,,,,,
label,fe59136e-d968-5735-a78a-7e30e894d109,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
text,1d4d54b6-61c5-55a5-bc17-fcafd822cc07,,textbox,DRAWING REFERENCE NUMBER - Cut Sheet Drawing Number:,,,,,,,
label,f26ceaae-0baa-569f-b48d-63c83a2e529a,,note,QUALITY CONTROL - I,,,,,,,
text,4d8aa487-53c9-502f-a7ca-5e9d96fae908,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,3f00b1a5-c401-5cc9-96f6-b3d6fc3103d3,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,2 - CHECK CONDUIT ROUTE IS AS SPECIFIED IN LAYOUT/ DESIGN CRITERIA,,,,,,,
label,17fdd024-d03e-559e-8270-225b5e16c8e5,,note,ACCEPTANCE CRITERIA SPECIFIED - Shop drawings (certified by an RPEQ engineer) are to be provided for each and every item required within 1170.4 Structural design actions – Earthquake actions in Australia.,,,,,,,
label,c035957e-0e71-5968-8883-2dedb60e5f2b,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION - N/A,,,,,,,
label,4d767396-ad74-5214-a089-f107d1687b04,,note,DRAWING REFERENCE NUMBER - By others.,,,,,,,
label,2dd17b24-9724-509e-ab5f-c7f9c512f088,,note,QUALITY CONTROL - I,,,,,,,
text,fbd16d5e-1a59-56db-80fd-babe64df79fd,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,63662228-becf-5361-b037-9af77fea6063,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,"3 - INSTALLATION, CONDUIT IS JOINED CORRECTLY",,,,,,,
label,81d77051-7052-56e7-a507-dea22124db6f,,note,ACCEPTANCE CRITERIA SPECIFIED - Installation is in compliance with AS 1170.4 Structural design actions – Earthquake actions in Australia.,,,,,,,
text,324ca920-7767-5f4e-8739-aa28e114ce76,,textbox,DRAWING REFERENCE NUMBER - Construction Issued Drawings Number:,,,,,,,
label,7b1f61df-cd60-574e-99e4-5ee8bd642e06,,note,QUALITY CONTROL - I,,,,,,,
text,525f8621-c5b8-5a2d-b8ff-533117f9c647,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,6415e655-f646-5319-85c1-0396ac43487c,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,4 - CONDUIT IS TIED IN,,,,,,,
label,1d5ce0fa-c703-58d5-af7a-1e50f6b312d5,,note,QUALITY CONTROL - I,,,,,,,
text,ee218b48-8e5e-56f7-88de-b2e8e27beae6,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,87fc4d82-0207-51a4-83a4-70b4fc735966,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,5 - CONCRETE COVER IS IN PLACE,,,,,,,
label,7709ecd6-30da-5808-a869-abaea38fcc09,,note,ACCEPTANCE CRITERIA SPECIFIED - General Technical Requirements – Services Ripley Sub-Acute Facility (RSAF) 2.2.3 - 9. All Fire services penetrations post concrete pours are to be immediately sealed with sheet metal cover plates (mastic or similar) to prevent water ingress. Plates to be fixed by use of nylon anchors or similar. Plates to remain in place and maintained until directed by Hutchinson Builders to remove.,,,,,,,
label,f8e1478e-8dea-5143-ad8b-73e40c6aa03c,,note,DRAWING REFERENCE NUMBER - Seismic Design Drawings as supplied by Seismic Engineer.,,,,,,,
text,e782a2e2-c839-54c5-a510-dc5daac59887,,textbox,Construction Issued Drawings Number:,,,,,,,
label,a65fd5be-0b73-5a00-9106-26f63212b294,,note,QUALITY CONTROL - A & I,,,,,,,
text,ba96b991-5212-52fa-8741-6994b11398bf,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,f345e4fd-195b-56e0-ba35-8f341112d09a,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,Hold Point Details,,,,,,,
button,e933d674-6e4f-5ac0-8454-114932b6d60f,,button,Hold Point Required:,"Yes,No,Other:",,,,,,
text,7b6245f8-135c-55bc-81d9-e85647ae9cc7,,textbox,Other (if applicable):,,,,,,,
text,44e88cf3-cf50-5199-a59a-6ff2df77334b,,textbox,GM Sign Off - Name:,,,,,,,
text,c310eec6-1061-5275-885f-06e3bf9bf329,,textbox,PC Sign Off - Name:,,,,,,,
text,5bb0d0c1-fcd4-5df4-839d-9c9472e4a927,,textbox,CS Sign Off - Name:,,,,,,,
holdpoint,,,signoff,Signatures,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,ITPS-009 Sprinkler System Commissioning,itp,,,,Yes,ITPS-009 Sprinkler System Commissioning,87d22ebe-ea73-4d08-b0d0-9fcc84eff4c2
checkpoint-group,,,section,Details,,,,,,,
checkpoint-status,,,checkpoint,1 - CHECK SPRINKLER HEADS ARE INSTALLED IN AN ENVIRONMENT IN WHICH THEY ARE SUITED,,,,,,,
label,a1bc0a3b-34c2-5dd5-a058-cba4e7d35143,,note,ACCEPTANCE CRITERIA SPECIFIED - AS2118.1-2017 – Section 2.2 – heads installed to correct classification and spacing,,,,,,,
label,df427a2e-4718-5497-bb9a-a615bafea23f,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,191419f5-283c-5888-a7ce-0a0e935b0189,,radio,W5.2 State of the System,Pass,,,,,,
label,d6041c36-1419-56c7-b2b3-531307f739ce,,note,QUALITY CONTROL - I,,,,,,,
text,91dede89-a3ec-5775-ba8d-89b7f8098db9,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,b276a28b-31cb-54f3-8953-3e849135be0d,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,2 - CHECK HYDRANTS ARE INSTALLED TO CODE AND HAVE REQUIRED CLEARENCES,,,,,,,
label,f80e2c8f-7799-5c86-8b93-b57bd18b9c1c,,note,"ACCEPTANCE CRITERIA SPECIFIED - AS2419.1-2005 – Section 3.2 – Clearances differ when related to internal or external hydrants, ensure correct standards are implemented",,,,,,,
label,c66a009f-8888-5cd8-980a-f3de1e91a93e,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,c32092f8-0723-5d6b-b7e6-952a9353b130,,radio,W5.2 State of the System,Pass,,,,,,
label,4c49fb3c-8949-5187-a912-fcb33da2e6b1,,note,QUALITY CONTROL - T,,,,,,,
text,ff8eef12-2bc6-5fa5-a733-22b43cebe3ca,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,c01973b6-4cd7-51bb-8c08-ae996ea92fe3,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,3 - AIR TEST INSTALLATION BEFORE WATER FILL,,,,,,,
label,552ab790-32e5-53a1-9db2-5dbbb5214d60,,note,ACCEPTANCE CRITERIA SPECIFIED - AS2118.1-2017 – Section 7.9.4 – hold 300 kPa for 30 minutes without a 10% loss.,,,,,,,
label,e6974635-a695-5728-810e-241cea261ea5,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,cd742355-5c43-5b04-84d6-62bc221585d8,,radio,Hold Point Required:,Yes,,,,,,
radio,28a04ff0-1a4a-51d7-bcb7-0c06e922dc7b,,radio,W5.4 System Filling and Venting,Pass,,,,,,
label,b65d9064-8be6-544a-a8ff-5694dc7980ec,,note,QUALITY CONTROL - T,,,,,,,
text,410be762-8414-57f0-a613-d025ff0e2c79,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,e895f7c2-c81b-59c2-9ca6-add6ad3f0648,,date,DATE:,,,,,,,
holdpoint,,,signoff,HOLD POINT,,,,,,,
checkpoint-status,,,checkpoint,4 - STATIC TEST INSTALLATION WITH WATER TO 1600KPA,,,,,,,
label,c67c9738-a6d4-551a-9d96-599916a9da62,,note,ACCEPTANCE CRITERIA SPECIFIED - AS2118.1-2017 – Section 7 (7.9.3) – system tested to 1.6MPa and holds pressure for 2 hours,,,,,,,
label,644adf6e-bff1-5c07-aaa1-f73929372033,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,049b9bcc-6983-5978-a622-29054852e3b0,,radio,Hold Point Required:,Yes,,,,,,
radio,71107acd-ef7b-5ed3-aa20-56efcf4cf7f3,,radio,W5.4 System Filling and Venting,Pass,,,,,,
radio,d701db62-cbae-5b8e-bfde-932e9674498d,,radio,W5.4.1 Pressure Testing,Pass,,,,,,
radio,a66fcb0b-3e0a-5c3d-b190-bb040555f0e9,,radio,W5.5.2 Flushing Procedure,Pass,,,,,,
radio,d1d6a48d-233a-529e-b6a1-853a7880161b,,radio,W5.7 Static Completion Records,Pass,,,,,,
label,53d0030b-271e-5918-859a-fdaef12119c7,,note,QUALITY CONTROL - T,,,,,,,
text,47ba1fee-398d-5eda-a72a-a23889a90ed2,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,f10c8b69-1298-59f5-b656-5263ca999409,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,5 - CHECK & TEST WATER SUPPLY CAPACITY TO MEET SYSTEM DEMAND,,,,,,,
label,55c48131-57e6-5bb3-b43f-9f49c4b793e3,,note,ACCEPTANCE CRITERIA SPECIFIED - AS2118.1-2017 - section 4.2.2.1 – capable of supplying the flow and pressure requirements of the sprinkler system.,,,,,,,
label,bf23fbf0-8160-5bbf-9ab0-6882cdebc782,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,a5416993-59ad-5ffa-a0ea-7040620095b1,,radio,W7.2 Flow Rate Measurement Tolerances,Pass,,,,,,
radio,c94240d1-ae77-591e-acfd-1c22d23c6818,,radio,W7.5 Preliminary Flow Rate Check,Pass,,,,,,
label,45a6cca4-5e1d-5cb1-bbf6-beb6586e0676,,note,QUALITY CONTROL - T,,,,,,,
text,3b5391a3-6871-5cfe-9d76-ca5898cc9624,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,2b973774-7318-5fbc-a2a0-97132be5bd98,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,6 - CHECK OPERATION OF PRESSURE SWITCHES TO DBS,,,,,,,
label,91ec9be0-6d6c-53ff-af4e-f83f80aed0b4,,note,ACCEPTANCE CRITERIA SPECIFIED - AS2118.1-2017 - Appendix H4 – Test via 15mm test valve and record time taken to operate. Confirm with ASE monitoring service that alarm was received.,,,,,,,
label,2c32260a-e0fc-58b4-8f21-ad645707f5ea,,note,COMMISSIONNIG CODES AND REQUIRED DOCUMENTATION -,,,,,,,
radio,0cd149ee-fdf2-56f6-b568-6e909ccbdbdd,,radio,W5.6 System Checks,Pass,,,,,,
radio,375383a4-9404-56b3-936e-fadb9c9d370c,,radio,W5.6.2 Mechanical Checks: Automatic Control Valves,Pass,,,,,,
label,d8715d05-d8db-571c-9625-6c1586442ba8,,note,QUALITY CONTROL - T,,,,,,,
text,7852e6a5-862d-5ef5-87e8-d360d0afbbea,,textbox,PERFORMED AND/OR WITNESSED BY:,,,GM / PC / CS / CL,,,,
date,9127040c-45ac-52e1-a65a-adddc758652c,,date,DATE:,,,,,,,
checkpoint-status,,,checkpoint,6 - CHECK OPERATION OF PRESSURE SWITCHES FOR PUMP START,,,,,,,
