type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
label,○ The combined thickness of subbase and base course shall be no less than the specified thickness by more than 15mm.,,,,,,,,,,,,
label,Reference Documents: VicRoads section 304,,,,,,,,,,,,
label,Inspection/ Test Method: Visual Inspection,,,,,,,,,,,,
label,Record of conformity: Survey day and Visual inspection,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,
label,Responsibility: Fulton Hogan,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.3 - Compaction and Post Compaction Testing,,,,,,,,,,,,
label,Frequency: Each Lot,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Full compaction of each course shall be achieved in all areas including the interfaces between successively placed lanes and sections; ,,,,,,,,,,,,
label,• Compaction is achieved whilst material is within desired moisture range.,,,,,,,,,,,,
label,• Compaction to be completed with a 16T smooth roller.,,,,,,,,,,,,
label,• Compaction testing requirements and frequency as per Table 304.082.,,,,,,,,,,,,
label,"• Material requirements as per Tables 820.072, 820.041.",,,,,,,,,,,,
label,"• Nominated frequency of testing for Compaction, Post-compaction Grading and PI, once per lot (section 304.11).",,,,,,,,,,,,
label,• Result requirements to conform to VicRoads section 304.,,,,,,,,,,,,
label,"Reference Documents: VicRoads section 304, 820",,,,,,,,,,,,
label,Inspection/ Test Method: Testing,,,,,,,,,,,,
label,Record of conformity: Test result certificate,,,,,,,,,,,,
label,TP,,,,,,,,,,,,
label,Responsibility: Fulton Hogan,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.4 - Proof rolling,,,,,,,,,,,,
label,Frequency: Each Lot,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• Proof Roll will occur once compaction has been completed, as part of the final sequence of compaction.",,,,,,,,,,,,
label,• Proof Roll to be systematic and in a manner that covers the entire area.,,,,,,,,,,,,
label,• Vibrating Plant travel at speed less than 4km/h and less than 6 km/h for pneumatic rollers;,,,,,,,,,,,,
label,• Rollers operated as close as practicable to unsupported edges.,,,,,,,,,,,,
label,• Contractor shall provide for the Principal's Representative to be present after all test rolling.,,,,,,,,,,,,
label,• Proof rolling of the Crushed Rock Working Platform to be completed with a watercart or smooth drum.,,,,,,,,,,,,
label,Reference Documents: VicRoads section 173,,,,,,,,,,,,
label,Inspection/ Test Method: Visual Inspection,,,,,,,,,,,,
label,Record of conformity: Visual inspection and mapping data,,,,,,,,,,,,
label,WP / HP*,,,,,,,,,,,,
label,Responsibility: Fulton Hogan Principal's Representative,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.5 - Identification and treatment of unsuitable areas.,,,,,,,,,,,,
label,Frequency: Each Lot,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• Should any area crushed rock be disturbed or become unstable during proof rolling, the Principal’s Representative should be advised immediately and proof rolling of the area ceased.",,,,,,,,,,,,
label,"• Any areas of crushed rock layer that rut, yield or become unstable under the proof rolling must be investigated in the presence of the Principal’s Representative.",,,,,,,,,,,,
label,Reference Documents: Spec cl 3.6.3. & VicRoads Section 204,,,,,,,,,,,,
label,Inspection/ Test Method: Visual Inspection,,,,,,,,,,,,
label,Record of conformity: Site Inspection,,,,,,,,,,,,
label,HP,,,,,,,,,,,,
label,Responsibility: Fulton Hogan Principal's Representative,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
label,On behalf of Fulton Hogan it is hereby certified that the Works represented by the items of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,
