Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Basement 2 - Pour 11,,Site QA,In Ground Sewer,Basement 2,Pour 11,,
,,Basement 2 - Pour 12,,Site QA,In Ground Sewer,Basement 2,Pour 12,,
,,Basement 2 - Pour 13,,Site QA,In Ground Sewer,Basement 2,Pour 13,,
,,Basement 2 - 6A,,Site QA,In Ground Sewer,Basement 2,6A,In Ground Sewer Checklist,
,,Basement 2 - 6B,,Site QA,In Ground Sewer,Basement 2,6B,In Ground Sewer Checklist,
,,Basement 2 - Pour 3,,Site QA,In Ground Sewer,Basement 2,Pour 3,In Ground Sewer Checklist,
,,School,,Site QA,In Ground Sewer,School,,,
,,Parish Hall Level 1,,Site QA,In Ground Sewer,Parish Hall Level 1,,,
,,Parish Hall Lower Ground ,,Site QA,In Ground Sewer,Parish Hall Lower Ground ,,,
,,School Grids 14-15,,Site QA,In Ground Sewer,School Grids 14-15,In Ground Sewer Checklist,,
,Columns,,,,,,,,
,,The correct drawing used & it is issued for construction,,the correct drawing has been used and it is issued for construction,,,,,
,,All workers inducted & read appropriate SWMS for tasks,,all workers been inducted and read appropriate swms for tasks and prestart signed,,,,,
,,Appropriate materials used for application & sizing is as per drawings,,appropriate materials have been used for application and sizing is as per drawings,,,,,
,,Invert levels been checked/pipework has correct fall as per drawing,,"invert levels been checked, pipework has correct fall as per drawing",,,,,
,,Pipework bedding is correct material & depth,,pipework bedding is correct material and depth,,,,,
,,Q/A done to ensure all pipework is in place & in correct position,,q/a been done to ensure all pipework is in place and in correct position,,,,,
,,All pipework is installed as per AS/NZS 3500,,all pipework is installed as per as/nzs 3500,,,,,
,,All floor wastes are charged by a fixture,,all floor wastes are charged by a fixture,,,,,
,,All open ends are capped off/taped off,,all open ends are capped off/taped off,,,,,
,,,,,,,,,
Commodore Plumbing - In Ground Pressure Services Checklist,,,,,,,,,
,Scope,,,Commodore Plumbing  - Stockland Epping,,,,,
,Rows,,,,,,,,
,,Parish Hall,,Site QA,In Ground Pressure Services,Parish Hall,,,
,,Parish Hall 2,,Site QA,In Ground Pressure Services,Parish Hall 2,In Ground Pressure Services Checklist,,
,Columns,,,,,,,,
,,The correct drawing used & it is issued for construction,,the correct drawing has been used and it is issued for construction,,,,,
,,All workers inducted & read appropriate SWMS for tasks,,all workers been inducted and read appropriate swms for tasks and prestart signed,,,,,
,,Appropriate materials used for application & sizing is as per drawings,,appropriate materials have been used for application and sizing is as per drawings,,,,,
,,Pipework bedding is correct material & depth,,pipework bedding is correct material and depth,,,,,
,,Q/A done to ensure all pipework is in place & in correct position,,q/a been done to ensure all pipework is in place and in correct position,,,,,
,,All pipework is installed as per AS/NZS 3500,,all pipework is installed as per as/nzs 3500,,,,,
,,Pipework has been pressure tested for 24 hours,,pipework has been pressure tested for 24 hours - attach photo of pressure gauge,,,,,
,,All open ends are capped off/taped off,,all open ends are capped off/taped off,,,,,
,,,,,,,,,
Commodore Plumbing - Deckwork,,,,,,,,,
,Scope,,,Commodore Plumbing  - Stockland Epping,,,,,
,Rows,,,,,,,,
,,Basement 2,grouping,Basement 2,,,,,
,,Pour 1,,Site QA,Deckwork,Basement 2,Pour 1,,
,,Pour 2,,Site QA,Deckwork,Basement 2,Pour 2,,
,,Pour 3,,Site QA,Deckwork,Basement 2,Pour 3,,
,,Pour 4,,Site QA,Deckwork,Basement 2,Pour 4,,
,,Pour 5,,Site QA,Deckwork,Basement 2,Pour 5,,
,,Pour 6,,Site QA,Deckwork,Basement 2,Pour 6,,
,,Pour 7,,Site QA,Deckwork,Basement 2,Pour 7,,
,,Pour 8,,Site QA,Deckwork,Basement 2,Pour 8,,
,,Pour 9,,Site QA,Deckwork,Basement 2,Pour 9,,
,,Pour 10,,Site QA,Deckwork,Basement 2,Pour 10,,
,,Pour 11,,Site QA,Deckwork,Basement 2,Pour 11,,
,,Pour 12,,Site QA,Deckwork,Basement 2,Pour 12,,
,,Pour 13,,Site QA,Deckwork,Basement 2,Pour 13,,
,,Basement 1,grouping,Basement 1,,,,,
,,Pour 1,,Site QA,Deckwork,Basement 1,Pour 1,,
,,Pour 2,,Site QA,Deckwork,Basement 1,Pour 2,,
,,Pour 3,,Site QA,Deckwork,Basement 1,Pour 3,,
,,Pour 4,,Site QA,Deckwork,Basement 1,Pour 4,,
,,Lower Ground,grouping,Lower Ground,,,,,
,,Pour 1,,Site QA,Deckwork,Lower Ground,Pour 1,,
,,Pour 2,,Site QA,Deckwork,Lower Ground,Pour 2,,
,,Pour 3,,Site QA,Deckwork,Lower Ground,Pour 3,,
,,Pour 4,,Site QA,Deckwork,Lower Ground,Pour 4,,
,,Upper Ground,grouping,Upper Ground,,,,,
,,Pour 1,,Site QA,Deckwork,Upper Ground,Pour 1,,
,,Pour 2,,Site QA,Deckwork,Upper Ground,Pour 2,,
,,Pour 3,,Site QA,Deckwork,Upper Ground,Pour 3,,
,,Pour 4,,Site QA,Deckwork,Upper Ground,Pour 4,,
,,Parish,,Site QA,Deckwork,Upper Ground,Parish,Deckwork,
,,School,grouping,School,,,,,
,,Level 1 - Pour 1,,Site QA,Deckwork,School,Level 1,Pour 1,
,,Level 2 - Pour 1,,Site QA,Deckwork,School,Level 2,Pour 1,
,,Level 2 - Pour 2,,Site QA,Deckwork,School,Level 2,Pour 2,
,,Level 2 - Pour 3,,Site QA,Deckwork,School,Level 2,Pour 3,Deckwork
,,Level 2 - Deckwork,,Site QA,Deckwork,School,Level 2,Deckwork,
,,Level 3 - Pour 1,,Site QA,Deckwork,School,Level 3,Pour 1,
,,Level 3 - Pour 2,,Site QA,Deckwork,School,Level 3,Pour 2,
,,Level 4 - Pour 1,,Site QA,Deckwork,School,Level 4,Pour 1,
,,Level 4 - Pour 2,,Site QA,Deckwork,School,Level 4,Pour 2,
,,Lower Ground - Deckwork,,Site QA,Deckwork,School,Lower Ground,Deckwork,
,,Parish Hall,grouping,Parish Hall,,,,,
,,Level 1 - Pour 1,,Site QA,Deckwork,Parish Hall,Level 1,Pour 1,
,,Level 2 - Pour 1,,Site QA,Deckwork,Parish Hall,Level 2,Pour 1,
,,Level 2 - Pour 2,,Site QA,Deckwork,Parish Hall,Level 2,Pour 2,
,,Level 3 - Pour 1,,Site QA,Deckwork,Parish Hall,Level 3,Pour 1,
,,Level 3 - Pour 2,,Site QA,Deckwork,Parish Hall,Level 3,Pour 2,
,,Level 4 - Pour 1,,Site QA,Deckwork,Parish Hall,Level 4,Pour 1,
,,Level 4 - Pour 2,,Site QA,Deckwork,Parish Hall,Level 4,Pour 2,
,,RAC (Residential Aged Care),grouping,RAC (Residential Aged Care),,,,,
,,Level 1 - Pour 1,,Site QA,Deckwork,RAC (Residential Aged Care),Level 1,Pour 1,
,,Level 1 - Pour 2,,Site QA,Deckwork,RAC (Residential Aged Care),Level 1,Pour 2,
,,Level 2 - Pour 1,,Site QA,Deckwork,RAC (Residential Aged Care),Level 2,Pour 1,
,,Level 2 - Pour 2,,Site QA,Deckwork,RAC (Residential Aged Care),Level 2,Pour 2,
,,Level 3 - Pour 1,,Site QA,Deckwork,RAC (Residential Aged Care),Level 3,Pour 1,
,,Level 3 - Pour 2,,Site QA,Deckwork,RAC (Residential Aged Care),Level 3,Pour 2,
,,Level 4 - Pour 1,,Site QA,Deckwork,RAC (Residential Aged Care),Level 4,Pour 1,
,,Level 4 - Pour 2,,Site QA,Deckwork,RAC (Residential Aged Care),Level 4,Pour 2,
,,RL (Retired Living),grouping,RL (Retired Living),,,,,
,,Level 5 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 5,Pour 1,
,,Level 5 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 5,Pour 2,
,,Level 6 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 6,Pour 1,
,,Level 6 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 6,Pour 2,
,,Level 7 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 7,Pour 1,
,,Level 7 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 7,Pour 2,
,,Level 8 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 8,Pour 1,
,,Level 8 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 8,Pour 2,
,,Level 9 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 9,Pour 1,
,,Level 9 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 9,Pour 2,
,,Level 10 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 10,Pour 1,
,,Level 10 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 10,Pour 2,
,,Level 11 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 11,Pour 1,
,,Level 11 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 11,Pour 2,
,,Level 12 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 12,Pour 1,
,,Level 12 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 12,Pour 2,
,,Level 13 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 13,Pour 1,
,,Level 13 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 13,Pour 2,
,,Level 14 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 14,Pour 1,
,,Level 14 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 14,Pour 2,
,,Level 15 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 15,Pour 1,
,,Level 15 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 15,Pour 2,
,,Level 16 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 16,Pour 1,
,,Level 16 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 16,Pour 2,
,,Level 17 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 17,Pour 1,
,,Level 17 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 17,Pour 2,
,,Level 18 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 18,Pour 1,
,,Level 18 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 18,Pour 2,
,,Level 19 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 19,Pour 1,
,,Level 19 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 19,Pour 2,
,,Level 20 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 20,Pour 1,
,,Level 20 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 20,Pour 2,
,,Level 21 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 21,Pour 1,
,,Level 21 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 21,Pour 2,
,,Level 22 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 22,Pour 1,
,,Level 22 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 22,Pour 2,
,,Level 23 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 23,Pour 1,
,,Level 23 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 23,Pour 2,
,,Level 24 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 24,Pour 1,
,,Level 24 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 24,Pour 2,
,,Level 25 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 25,Pour 1,
,,Level 25 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 25,Pour 2,
,,Level 26 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 26,Pour 1,
,,Level 26 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 26,Pour 2,
,,Level 27 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 27,Pour 1,
,,Level 27 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 27,Pour 2,
,,Level 28 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 28,Pour 1,
,,Level 28 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 28,Pour 2,
,,Level 29 - Pour 1,,Site QA,Deckwork,RL (Retired Living),Level 29,Pour 1,
,,Level 29 - Pour 2,,Site QA,Deckwork,RL (Retired Living),Level 29,Pour 2,
,Columns,,,,,,,,
,,Correct drawing used/issued for construction,,the correct drawing has been used. is it issued for construction and which issue is it,,,,,
,,Workers inducted & read appropriate SWMS for tasks/prestart signed,,all workers been inducted and read appropriate swms for tasks and prestart signed,,,,,
,,Appropriate materials used for application/sizing is correct,,"appropriate materials have been used for application, also sizing is correct",,,,,
,,"Invert levels checked, pipework has correct fall as per drawing",,"invert levels been checked, pipework has correct fall as per drawing",,,,,
,,Fire Collars secured properly,,fire collars are secured properly,,,,,
,,Q/A done to ensure all collars & pipework in place & in correct postion,,q/a been done to ensure all collars and pipework is in place and in correct postion (plan attached),,,,,
,,Fire collars approved for application,,fire collars are approved for there application,,,,,
