type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Aluminothermic Welding,,,,,,,,,,,,,,
label,REFERENCE: AS1085.20 Railway Track Material Part 1: Steel Rails,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Verify Aluminothermic welding carried out in accordance with AS1085.20,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Welder",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.2 Alignment of Welds,,,,,,,,,,,,,,
label,REFERENCE: AS1085.20 Railway Track Material Part 1: Steel Rails,,,,,,,,,,,,,,
label,○ L2-TRK-PRO-014 Welded Track Management Manual,,,,,,,,,,,,,,
label,○ Chapter 11 – Rail Welding Process Section 4.9,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Alignment inspection shall be carried out on each weld and record results.,,,,,,,,,,,,,,
label,○ Horizontal Alignment ± 0.5mm,,,,,,,,,,,,,,
label,"○ Vertical Alignment + 0.5mm, - 0.0mm",,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Test & Measure",,,,,,,,,,,,,,
label,FREQUENCY: Each Weld,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Welder",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Inspection Records & site photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.3 Welder's Identification Marks,,,,,,,,,,,,,,
label,REFERENCE: AS1085.20 Railway Track Material Part 1: Steel Rails,,,,,,,,,,,,,,
label,○ A1340 Flash Butt Welding Specification Section 4.3.5,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Stamp ID on the field side of the rail head adjacent to the weld.,,,,,,,,,,,,,,
label,METHOD: Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: Each Weld,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Welder",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Site Photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.4 Stressing Track Lengths,,,,,,,,,,,,,,
label,REFERENCE: AS1085.20 Railway Track Material Part 1: Steel Rails,,,,,,,,,,,,,,
label,○ A4200 Metro Track - Management Chapter 11,,,,,,,,,,,,,,
label,○ Welding Process Procedure Section 5,,,,,,,,,,,,,,
label,○ A4598 Welded Track Management Metro Track - Chapter 10 - Closure Rails Procedure Table 7.,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure track lengths area stressing accordance with Metro Track - Management Chapter 11 Welding Process Procedure (A4200), ",,,,,,,,,,,,,,
label,○ Minimum Closure Length taken as 13. 7 meters if not Detailed in Welded Track Management Metro Track - Chapter 10 - Closure Rails Procedure (A4598) table 7.,,,,,,,,,,,,,,
label,METHOD: Survey and Visual Inspection,,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Track Surveyor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Inspection Records & site photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.5 Stress Free Temperature,,,,,,,,,,,,,,
label,REFERENCE: A4589 Welded Track Management Chapter 9 Stress Control for Continuous Welded Rail Procedure Section 5.1.2,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The design SFT is 38°C and all stressing is to be carried out to this design SFT.,,,,,,,,,,,,,,
label,METHOD: Test and Measure,,,,,,,,,,,,,,
label,FREQUENCY: Each Weld,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Welder",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Inspection Records & site photos,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,5.6 Weld Ultrasonic Testing,,,,,,,,,,,,,,
label,REFERENCE: A4588 Welded Track Management - Chapter 13 - Monitoring of Welded Track Procedure ,,,,,,,,,,,,,,
label,"○ AS 1085.11 Permanent Way Material – Head-hardened Rail, Figure C2.",,,,,,,,,,,,,,
label,○ A4589 Welded Track Management Chapter 9 Stress Control for Continuous Welded Rail Procedure Section 6.20,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ultrasonic testing to be carried out within 14 days and in accordance with A4588 Welded Track Management - Chapter 13 - Monitoring of Welded Track Procedure,,,,,,,,,,,,,,
label,○ The cross section of the area of the head and web shall be completely scanned;,,,,,,,,,,,,,,
label," — The foot area shall be scanned in accordance with AS 1085.11 Permanent Way Material – Head-hardened Rail, Figure C2.",,,,,,,,,,,,,,
label, — Welds shall be scanned to both directions.,,,,,,,,,,,,,,
label,METHOD: Inspection / Test,,,,,,,,,,,,,,
label,FREQUENCY: Each Weld within 14 days,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Ultrasonic Weld Test Results,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
section,Post-Construction Activities,,,,,,,,,,,,,,
checkpoint,6.1 Rail Stressing Records,,,,,,,,,,,,,,
label,REFERENCE: A4589 Welded Track Management Chapter 9 Stress Control for Continuous Welded Rail Procedure Section 6.21,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Complete Stressing Recorded documentation,,,,,,,,,,,,,,
label,METHOD: Measure and Document Review,,,,,,,,,,,,,,
label,FREQUENCY: Each Weld,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Rail Stressing Documentation,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,6.2 Track Certification,,,,,,,,,,,,,,
label,REFERENCE: MTMF020000-1 – Track Form A T,,,,,,,,,,,,,,
label,○ MTMF020000-2 – Track Form B,,,,,,,,,,,,,,
label,○ A4549: MAINTAINING TRACK INTEGRITY PROCEDURE,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: - Track Geometry Conformance Certificate,,,,,,,,,,,,,,
label,- Track System and Component,,,,,,,,,,,,,,
label,"METHOD: Visual Measure, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Once (upon completion of occupation works),,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: Nominated Authority (MTM Infrastructure Track Certifier), Project Cert III Rail Infrastructure",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Relevant Conformance Certs as per acceptance criteria,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,6.3 As-Built Drawings,,,,,,,,,,,,,,
label,REFERENCE: As-Built Drawing Management Procedure (A8197),,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: IFC drawings (including cables, patches and labels) are marked up with redlines and supplied the Project and MTM.",,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Once,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Redline mark-up drawings,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,6.4 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MTM Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
checklist,ITP-262-RAIL-PSD-Track Construction,itp,,,,,ITP-262-RAIL-PSD-Track Construction Rev 1,,,,,,,,
section,Referenced Documentation,,,,,,,,,,,,,,
checkpoint,Referenced Documentation,,,,,,,,,,,,,,
label,Document Title: ITP-262-RAIL-PSD-Track Construction,,,,,,,,,,,,,,
label,ITP Description: Track Construction,,,,,,,,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,,,,,,,,
label,Revision Number: 1,,,,,,,,,,,,,,
label,Revision Date: 8/05/2025,,,,,,,,,,,,,,
label,ITP created by: Jake Argentaro,,,,,,,,,,,,,,
label,ITP approved for use by: Romualdo Magpantay,,,,,,,,,,,,,,
label,1.1 Drawing Pack - Rail Track and Civil,,,,,,,,,,,,,,
label,Reference: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,1.2 Railway Track Materials – Part 1: Steel Rails,,,,,,,,,,,,,,
label,Reference: AS 1085.1,,,,,,,,,,,,,,
label,1.3 Welding Rail Steels ,,,,,,,,,,,,,,
label,Reference: AS 1085.2,,,,,,,,,,,,,,
label,1.4 Concrete Sleepers Specification,,,,,,,,,,,,,,
label,Reference: A1504,,,,,,,,,,,,,,
label,1.5 Track Geometry Tolerances ,,,,,,,,,,,,,,
label,Reference: A1303,,,,,,,,,,,,,,
label,1.6 Ballast Supply Specification,,,,,,,,,,,,,,
label,Reference: A1341,,,,,,,,,,,,,,
label,1.7 Transit Space Clearances,,,,,,,,,,,,,,
label,Reference: A1536,,,,,,,,,,,,,,
label,1.8 Track Design And Construction ,,,,,,,,,,,,,,
label,Reference: A1545,,,,,,,,,,,,,,
label,1.9 Welded Track Management Metro Track - Chapter 10 - Closure Rails Procedure ,,,,,,,,,,,,,,
label,Reference: A4598,,,,,,,,,,,,,,
label,1.10 Welded Track Management Manual Chapter 7 - Requirements For Welding Track Procedure,,,,,,,,,,,,,,
label,Reference: A4597,,,,,,,,,,,,,,
label,1.11 Aluminothermic Weld and Stressing - Inspection and Test Plan Template ,,,,,,,,,,,,,,
label,Reference: A7949,,,,,,,,,,,,,,
label,1.12 PTC Heavy Rail Track Construction Standards,,,,,,,,,,,,,,
label,Reference: N/A - no document reference number,,,,,,,,,,,,,,
label,1.13 PTC Heavy Rail Track Construction Standards Drawing ,,,,,,,,,,,,,,
label,Reference: F598,,,,,,,,,,,,,,
label,1.14 Earthworks & Formation Specification,,,,,,,,,,,,,,
label,Reference: L1-CHE-SPE-178 (VERSION 3),,,,,,,,,,,,,,
label,1.15 Earthworks & Formation Standard,,,,,,,,,,,,,,
label,Reference: L1-CHE-STD-029 (VERSION 4),,,,,,,,,,,,,,
label,1.16 Aluminothermic Welding and Stressing ITP,,,,,,,,,,,,,,
label,Reference: ITP-261-RAIL-PSD-Aluminothermic Welding and Stressing,,,,,,,,,,,,,,
section,Preliminaries - Materials,,,,,,,,,,,,,,
checkpoint,2.1 Supply of 60mm Ballast,,,,,,,,,,,,,,
label,REFERENCE: A1341 Ballast Supply Specification Section 4.2.2,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The Ballast supplied must be tested and meet requirements in MTM standard Ballast Supply Specification (A1341) Table 3 ,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,"METHOD: Visual Measure, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off, Delivery Dockets",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.2 Supply of LPCS Sleepers,,,,,,,,,,,,,,
label,REFERENCE: A1303 Track Geometry Tolerances Section 8.1.13,,,,,,,,,,,,,,
label,○ A1504 Concrete Sleepers Specification Table 2,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Sleepers supplied must be type approved by MTM and in accordance with the relevant standard.,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,"METHOD: Visual Measure, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off, Delivery Dockets",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,2.3 Supply of 53kg/m Rail,,,,,,,,,,,,,,
label,"REFERENCE: One Steel Certificate, Flashbutt Weld Reports",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: AS 1085.1 Railway Track Materials – Part 1: Steel Rails,,,,,,,,,,,,,,
label,○ AS 1085.20 Welding Rail Steels Section 2,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,"METHOD: Visual Measure, Document Review",,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off, Delivery Dockets",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,"2.4 Supply of: Track Jewellery, Geofabric",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: To be type approved by MTM.,,,,,,,,,,,,,,
label,○ To be inspected upon delivery to have no damage or rust.,,,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,,,,,
label,METHOD: Visual Measure,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: PE/Nominated authority,,,,,,,,,,,,,,
label,"VERIFYING DOCUMENTS: Material approval in TeamBinder, This ITP Signed Off, Delivery Dockets",,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Preliminaries - Procedures & Documentation,,,,,,,,,,,,,,
checkpoint,3.1 Primary Documentations,,,,,,,,,,,,,,
label,REFERENCE: A4263 PTDT Form B - Track Certifier Booking Form,,,,,,,,,,,,,,
label,○ A1606 Hot Works Procedure,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved PTDT,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Approved PTDT,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,3.2 Pre-Commencement of Work,,,,,,,,,,,,,,
label,"REFERENCE: ITP, Quality Checklist, SWMS",,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: All approved by relevant representative.,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Once (Prior to Works),,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Approved Templates,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Pre-Construction Activities,,,,,,,,,,,,,,
checkpoint,4.1 Approval of IFC drawings,,,,,,,,,,,,,,
label,REFERENCE: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Approved IFC Drawings,,,,,,,,,,,,,,
label,METHOD: Document review and approval,,,,,,,,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
section,Construction Activities,,,,,,,,,,,,,,
checkpoint,5.1 Survey Track Alignment,,,,,,,,,,,,,,
label,REFERENCE: IFC Drawings: MRP-DPK-091-00-CPW-0063 Rail Track & Civil Drawings - Progress Street,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Correct line and level established for placement of Sleepers and Ballast as per IFC.,,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Survey / Measure",,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Track Surveyor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Records & Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
checkpoint,5.2 Lay Bottom Ballast,,,,,,,,,,,,,,
label,REFERENCE: PTC Heavy Rail Track Construction Standards Drawing F598,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ballast to be placed in 150mm max layers. Bottom Ballast to be left 20-40mm below final design level – Tolerance (under sleeper) -0mm, +25mm",,,,,,,,,,,,,,
label,"METHOD: Visual Inspection, Survey / Measure",,,,,,,,,,,,,,
label,FREQUENCY: As Task Progresses,,,,,,,,,,,,,,
label,CATEGORY: HP,,,,,,,,,,,,,,
label,"RESPONSIBILITY: SE/PE, Track Supervisor, Track Surveyor",,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP Signed Off,,,,,,,,,,,,,,
label,○ Attach: Survey Records & Photos on site,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,,,,,
