Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Photo of engineer report,,TSG - Levande Epping,Photo of engineer report,,,
,,,,,,,,
MF Structures - Stairs Progress,,,,,,,,
,Scope,,,MF Structures - Levande Epping,,,,
,Rows,,,,,,,
,,Stairs - Stair Core (Tower),grouping,Stair Core (Tower),,,,
,,Basement 2,,Stair,Basement 2,Stair Core (Tower),Stairs,Site QA
,,Basement 1,,Stairs,Basement 1,Stair Core (Tower),Stairs,Site QA
,,Lower Ground,,Stairs,Lower Ground,Stair Core (Tower),Stairs,Site QA
,,Upper Ground,,Stairs,Upper Ground,Stair Core (Tower),Stairs,Site QA
,,Level 1,,Stairs,Level 1,Stair Core (Tower),Stairs,Site QA
,,Level 2,,Stairs,Level 2,Stair Core (Tower),Stairs,Site QA
,,Level 3,,Stairs,Level 3,Stair Core (Tower),Stairs,Site QA
,,Level 4,,Stairs,Level 4,Stair Core (Tower),Stairs,Site QA
,,Level 5,,Stairs,Level 5,Stair Core (Tower),Stairs,Site QA
,,Level 6,,Stairs,Level 6,Stair Core (Tower),Stairs,Site QA
,,Level 7,,Stairs,Level 7,Stair Core (Tower),Stairs,Site QA
,,Level 8,,Stairs,Level 8,Stair Core (Tower),Stairs,Site QA
,,Level 9,,Stairs,Level 9,Stair Core (Tower),Stairs,Site QA
,,Level 10,,Stairs,Level 10,Stair Core (Tower),Stairs,Site QA
,,Level 11,,Stairs,Level 11,Stair Core (Tower),Stairs,Site QA
,,Level 12,,Stairs,Level 12,Stair Core (Tower),Stairs,Site QA
,,Level 13,,Stairs,Level 13,Stair Core (Tower),Stairs,Site QA
,,Level 14,,Stairs,Level 14,Stair Core (Tower),Stairs,Site QA
,,Level 15,,Stairs,Level 15,Stair Core (Tower),Stairs,Site QA
,,Level 16,,Stairs,Level 16,Stair Core (Tower),Stairs,Site QA
,,Level 17,,Stairs,Level 17,Stair Core (Tower),Stairs,Site QA
,,Level 18,,Stairs,Level 18,Stair Core (Tower),Stairs,Site QA
,,Level 19,,Stairs,Level 19,Stair Core (Tower),Stairs,Site QA
,,Level 20,,Stairs,Level 20,Stair Core (Tower),Stairs,Site QA
,,Level 21,,Stairs,Level 21,Stair Core (Tower),Stairs,Site QA
,,Level 22,,Stairs,Level 22,Stair Core (Tower),Stairs,Site QA
,,Level 23,,Stairs,Level 23,Stair Core (Tower),Stairs,Site QA
,,Level 24,,Stairs,Level 24,Stair Core (Tower),Stairs,Site QA
,,Level 25,,Stairs,Level 25,Stair Core (Tower),Stairs,Site QA
,,Level 26,,Stairs,Level 26,Stair Core (Tower),Stairs,Site QA
,,Level 27,,Stairs,Level 27,Stair Core (Tower),Stairs,Site QA
,,Level 28,,Stairs,Level 28,Stair Core (Tower),Stairs,Site QA
,,Level 29,,Stairs,Level 29,Stair Core (Tower),Stairs,Site QA
,,Stair 04 (South West Stair),grouping,Stair 04 (South West Stair),,,,
,,Basement 2,,Stairs,Basement 2,Stair 04 (South West Stair),Stairs,Site QA
,,Basement 1,,Stairs,Basement 1,Stair 04 (South West Stair),Stairs,Site QA
,,Lower Ground,,Stairs,Lower Ground,Stair 04 (South West Stair),Stairs,Site QA
,,Upper Ground,,Stairs,Upper Ground,Stair 04 (South West Stair),Stairs,Site QA
,,Stair 05 (RAC Western Egress),grouping,Stair 05 (RAC Western Egress),,,,
,,Lower Ground,,Stairs,Lower Ground,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Upper Ground,,Stairs,Upper Ground,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 1,,Stairs,Level 1,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Leverl 2,,Stairs,Leverl 2,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 3,,Stairs,Level 3,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 4,,Stairs,Level 4,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Stair 06,grouping,Stair 06,,,,
,,Basement 2,,Stairs,Basement 2,Stair 06,Stairs,Site QA
,,Basement 1,,Stairs,Basement 1,Stair 06,Stairs,Site QA
,,Lower Ground,,Stairs,Lower Ground,Stair 06,Stairs,Site QA
,,Upper Ground,,Stairs,Upper Ground,Stair 06,Stairs,Site QA
,,Level 1,,Stairs,Level 1,Stair 06,Stairs,Site QA
,,Level 2,,Stairs,Level 2,Stair 06,Stairs,Site QA
,,Level 3,,Stairs,Level 3,Stair 06,Stairs,Site QA
,,Level 4,,Stairs,Level 4,Stair 06,Stairs,Site QA
,,Stair 07 (Parish Core),grouping,Stair 07 (Parish Core),,,,
,,Lower Ground Mezzanine,,Stairs,Lower Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Upper Ground Mezzanine,,Stairs,Upper Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Level 1,,Stairs,Level 1,Stair 07 (Parish Core),Stairs,Site QA
,,Level 2,,Stairs,Level 2,Stair 07 (Parish Core),Stairs,Site QA
,,Level 3,,Stairs,Level 3,Stair 07 (Parish Core),Stairs,Site QA
,,Level 4,,Stairs,Level 4,Stair 07 (Parish Core),Stairs,Site QA
,,Stair 08 (School Core),grouping,Stair 08 (School Core),,,,
,,Upper Ground,,Stairs,Upper Ground,Stair 08 (School Core),Stairs,Site QA
,,Level 1,,Stairs,Level 1,Stair 08 (School Core),Stairs,Site QA
,,Level 2,,Stairs,Level 2,Stair 08 (School Core),Stairs,Site QA
,,Level 3,,Stairs,Level 3,Stair 08 (School Core),Stairs,Site QA
,,Level 4,,Stairs,Level 4,Stair 08 (School Core),Stairs,Site QA
,,External Stair 01,grouping,External Stair 01,,,,
,,Pour 1,,Stairs,Pour 1,External Stair 01,Stairs,Site QA
,,Pour 1,,Stairs,Pour 1,External Stair 02,Stairs,Site QA
,,Pour 1,,Stairs,Pour 1,External Stair 03,Stairs,Site QA
,,Miscellaneous Stairs,grouping,Miscellaneous Stairs,,,,
,,Pour 1,,Stairs,Pour 1,Miscellaneous Stairs,Stairs,Site QA
,,Pour 2,,Stairs,Pour 2,Miscellaneous Stairs,Stairs,Site QA
,,Pour 3,,Stairs,Pour 3,Miscellaneous Stairs,Stairs,Site QA
,,Pour 4,,Stairs,Pour 4,Miscellaneous Stairs,Stairs,Site QA
,,Pour 5,,Stairs,Pour 5,Miscellaneous Stairs,Stairs,Site QA
,,Pour 6,,Stairs,Pour 6,Miscellaneous Stairs,Stairs,Site QA
,,Pour 7,,Stairs,Pour 7,Miscellaneous Stairs,Stairs,Site QA
,,Pour 8,,Stairs,Pour 8,Miscellaneous Stairs,Stairs,Site QA
,Columns,,,,,,,
,,Bearer Span & Eccentricity,,MF Structures - Levande Epping,Bearer Span & Eccentricity,,,
,,Falsework to landing,,MF Structures - Levande Epping,Falsework to landing (max. 250 mm Thick Slab),,,
,,Bracing System to Frames,,MF Structures - Levande Epping,Bracing System to Frames,,,
,,Backpropping to Stairform at every 5 Risers,,MF Structures - Levande Epping,Backpropping to Stairform at every 5 Risers,,,
,,Prop Extension & Pins SWL=30KN,,MF Structures - Levande Epping,Prop Extension & Pins SWL=30KN,,,
,,Timber Wedges to Props,,MF Structures - Levande Epping,Timber Wedges to Props (Bottom Secured Against Sliding),,,
,,Braces to Flat Bearer Against Sliding,,MF Structures - Levande Epping,Braces to Flat Bearer Against Sliding,,,
,,,,,,,,
MF Structures - Formwork Progress,,,,,,,,
,Scope,,,MF Structures - Levande Epping,,,,
,Rows,,,,,,,
,,Lift Cores - Tower,grouping,Lift Cores - Tower,,,,
,,Basement 3,,Formwork,Basement 3,Tower,Lift Cores,Site QA
,,Basement 2,,Formwork,Basement 2,Tower,Lift Cores,Site QA
,,Basement 1,,Formwork,Basement 1,Tower,Lift Cores,Site QA
,,Lower Ground,,Formwork,Lower Ground,Tower,Lift Cores,Site QA
,,Upper Ground,,Formwork,Upper Ground,Tower,Lift Cores,Site QA
,,Level 1,,Formwork,Level 1,Tower,Lift Cores,Site QA
,,Level 2,,Formwork,Level 2,Tower,Lift Cores,Site QA
,,Level 3,,Formwork,Level 3,Tower,Lift Cores,Site QA
,,Level 4,,Formwork,Level 4,Tower,Lift Cores,Site QA
,,Level 5,,Formwork,Level 5,Tower,Lift Cores,Site QA
,,Level 6,,Formwork,Level 6,Tower,Lift Cores,Site QA
,,Level 7,,Formwork,Level 7,Tower,Lift Cores,Site QA
,,Level 8,,Formwork,Level 8,Tower,Lift Cores,Site QA
,,Level 9,,Formwork,Level 9,Tower,Lift Cores,Site QA
,,Level 10,,Formwork,Level 10,Tower,Lift Cores,Site QA
,,Level 11,,Formwork,Level 11,Tower,Lift Cores,Site QA
,,Level 12,,Formwork,Level 12,Tower,Lift Cores,Site QA
,,Level 13,,Formwork,Level 13,Tower,Lift Cores,Site QA
,,Level 14,,Formwork,Level 14,Tower,Lift Cores,Site QA
,,Level 15,,Formwork,Level 15,Tower,Lift Cores,Site QA
,,Level 16,,Formwork,Level 16,Tower,Lift Cores,Site QA
,,Level 17,,Formwork,Level 17,Tower,Lift Cores,Site QA
,,Level 18,,Formwork,Level 18,Tower,Lift Cores,Site QA
,,Level 19,,Formwork,Level 19,Tower,Lift Cores,Site QA
,,Level 20,,Formwork,Level 20,Tower,Lift Cores,Site QA
,,Level 21,,Formwork,Level 21,Tower,Lift Cores,Site QA
,,Level 22,,Formwork,Level 22,Tower,Lift Cores,Site QA
,,Level 23,,Formwork,Level 23,Tower,Lift Cores,Site QA
,,Level 24,,Formwork,Level 24,Tower,Lift Cores,Site QA
,,Level 25,,Formwork,Level 25,Tower,Lift Cores,Site QA
,,Level 26,,Formwork,Level 26,Tower,Lift Cores,Site QA
,,Level 27,,Formwork,Level 27,Tower,Lift Cores,Site QA
,,Level 28,,Formwork,Level 28,Tower,Lift Cores,Site QA
,,Level 29,,Formwork,Level 29,Tower,Lift Cores,Site QA
,,Roof Level,,Formwork,Roof Level,Tower,Lift Cores,Site QA
,,Lift Cores - School,grouping,Lift Cores - School,,,,
,,Lower Ground,,Formwork,Lower Ground,School,Lift Cores,Site QA
,,Upper Ground,,Formwork,Upper Ground,School,Lift Cores,Site QA
,,Level 1,,Formwork,Level 1,School,Lift Cores,Site QA
,,Level 2,,Formwork,Level 2,School,Lift Cores,Site QA
,,Level 3,,Formwork,Level 3,School,Lift Cores,Site QA
,,Level 4,,Formwork,Level 4,School,Lift Cores,Site QA
,,Lift Cores - Parish,grouping,Lift Cores - Parish,,,,
,,Lower Ground,,Formwork,Lower Ground,Parish,Lift Cores,Site QA
,,Upper Ground,,Formwork,Upper Ground,Parish,Lift Cores,Site QA
,,Level 1,,Formwork,Level 1,Parish,Lift Cores,Site QA
,,Level 2,,Formwork,Level 2,Parish,Lift Cores,Site QA
,,Level 3,,Formwork,Level 3,Parish,Lift Cores,Site QA
,,Stairs - Stair Core (Tower),grouping,Stairs - Stair Core (Tower),,,,
,,Basement 2,,Formwork,Basement 2,Stair Core (Tower),Stairs,Site QA
,,Basement 1,,Formwork,Basement 1,Stair Core (Tower),Stairs,Site QA
,,Lower Ground,,Formwork,Lower Ground,Stair Core (Tower),Stairs,Site QA
,,Upper Ground,,Formwork,Upper Ground,Stair Core (Tower),Stairs,Site QA
,,Level 1,,Formwork,Level 1,Stair Core (Tower),Stairs,Site QA
,,Level 2,,Formwork,Level 2,Stair Core (Tower),Stairs,Site QA
,,Level 3,,Formwork,Level 3,Stair Core (Tower),Stairs,Site QA
,,Level 4,,Formwork,Level 4,Stair Core (Tower),Stairs,Site QA
,,Level 5,,Formwork,Level 5,Stair Core (Tower),Stairs,Site QA
,,Level 6,,Formwork,Level 6,Stair Core (Tower),Stairs,Site QA
,,Level 7,,Formwork,Level 7,Stair Core (Tower),Stairs,Site QA
,,Level 8,,Formwork,Level 8,Stair Core (Tower),Stairs,Site QA
,,Level 9,,Formwork,Level 9,Stair Core (Tower),Stairs,Site QA
,,Level 10,,Formwork,Level 10,Stair Core (Tower),Stairs,Site QA
,,Level 11,,Formwork,Level 11,Stair Core (Tower),Stairs,Site QA
,,Level 12,,Formwork,Level 12,Stair Core (Tower),Stairs,Site QA
,,Level 13,,Formwork,Level 13,Stair Core (Tower),Stairs,Site QA
,,Level 14,,Formwork,Level 14,Stair Core (Tower),Stairs,Site QA
,,Level 15,,Formwork,Level 15,Stair Core (Tower),Stairs,Site QA
,,Level 16,,Formwork,Level 16,Stair Core (Tower),Stairs,Site QA
,,Level 17,,Formwork,Level 17,Stair Core (Tower),Stairs,Site QA
,,Level 18,,Formwork,Level 18,Stair Core (Tower),Stairs,Site QA
,,Level 19,,Formwork,Level 19,Stair Core (Tower),Stairs,Site QA
,,Level 20,,Formwork,Level 20,Stair Core (Tower),Stairs,Site QA
,,Level 21,,Formwork,Level 21,Stair Core (Tower),Stairs,Site QA
,,Level 22,,Formwork,Level 22,Stair Core (Tower),Stairs,Site QA
,,Level 23,,Formwork,Level 23,Stair Core (Tower),Stairs,Site QA
,,Level 24,,Formwork,Level 24,Stair Core (Tower),Stairs,Site QA
,,Level 25,,Formwork,Level 25,Stair Core (Tower),Stairs,Site QA
,,Level 26,,Formwork,Level 26,Stair Core (Tower),Stairs,Site QA
,,Level 27,,Formwork,Level 27,Stair Core (Tower),Stairs,Site QA
,,Level 28,,Formwork,Level 28,Stair Core (Tower),Stairs,Site QA
,,Level 29,,Formwork,Level 29,Stair Core (Tower),Stairs,Site QA
,,Stairs - Stair 04 (South West Stair),grouping,Stairs - Stair 04 (South West Stair),,,,
,,Basement 2,,Formwork,Basement 2,Stair 04 (South West Stair),Stairs,Site QA
,,Basement 1,,Formwork,Basement 1,Stair 04 (South West Stair),Stairs,Site QA
,,Lower Ground,,Formwork,Lower Ground,Stair 04 (South West Stair),Stairs,Site QA
,,Upper Ground,,Formwork,Upper Ground,Stair 04 (South West Stair),Stairs,Site QA
,,Stairs - Stair 05 (RAC Western Egress),grouping,Stairs - Stair 05 (RAC Western Egress),,,,
,,Lower Ground,,Formwork,Lower Ground,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Upper Ground,,Formwork,Upper Ground,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 1,,Formwork,Level 1,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Leverl 2,,Formwork,Leverl 2,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 3,,Formwork,Level 3,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Level 4,,Formwork,Level 4,Stair 05 (RAC Western Egress),Stairs,Site QA
,,Stairs - Stair 06,grouping,Stairs - Stair 06,,,,
,,Basement 2,,Formwork,Basement 2,Stair 06,Stairs,Site QA
,,Basement 1,,Formwork,Basement 1,Stair 06,Stairs,Site QA
,,Lower Ground,,Formwork,Lower Ground,Stair 06,Stairs,Site QA
,,Upper Ground,,Formwork,Upper Ground,Stair 06,Stairs,Site QA
,,Level 1,,Formwork,Level 1,Stair 06,Stairs,Site QA
,,Level 2,,Formwork,Level 2,Stair 06,Stairs,Site QA
,,Level 3,,Formwork,Level 3,Stair 06,Stairs,Site QA
,,Level 4,,Formwork,Level 4,Stair 06,Stairs,Site QA
,,Stairs - Stair 07 (Parish Core),grouping,Stairs - Stair 07 (Parish Core),,,,
,,Lower Ground Mezzanine,,Formwork,Lower Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Upper Ground Mezzanine,,Formwork,Upper Ground Mezzanine,Stair 07 (Parish Core),Stairs,Site QA
,,Level 1,,Formwork,Level 1,Stair 07 (Parish Core),Stairs,Site QA
,,Level 2,,Formwork,Level 2,Stair 07 (Parish Core),Stairs,Site QA
,,Level 3,,Formwork,Level 3,Stair 07 (Parish Core),Stairs,Site QA
,,Level 4,,Formwork,Level 4,Stair 07 (Parish Core),Stairs,Site QA
,,Stairs - Stair 08 (School Core),grouping,Stairs - Stair 08 (School Core),,,,
,,Upper Ground,,Formwork,Upper Ground,Stair 08 (School Core),Stairs,Site QA
,,Level 1,,Formwork,Level 1,Stair 08 (School Core),Stairs,Site QA
,,Level 2,,Formwork,Level 2,Stair 08 (School Core),Stairs,Site QA
,,Level 3,,Formwork,Level 3,Stair 08 (School Core),Stairs,Site QA
,,Level 4,,Formwork,Level 4,Stair 08 (School Core),Stairs,Site QA
,,Stairs - External Stair 01,grouping,Stairs - External Stair 01,,,,
,,Pour 1,,Formwork,Pour 1,External Stair 01,Stairs,Site QA
,,Stairs - External Stair 02,grouping,Stairs - External Stair 02,,,,
,,Pour 1,,Formwork,Pour 1,External Stair 02,Stairs,Site QA
,,Stairs - External Stair 03,grouping,Stairs - External Stair 03,,,,
,,Pour 1,,Formwork,Pour 1,External Stair 03,Stairs,Site QA
,,Stairs - Miscellaneous Stairs,grouping,Stairs - Miscellaneous Stairs,,,,
,,Pour 1,,Formwork,Pour 1,Miscellaneous Stairs,Stairs,Site QA
,,Pour 2,,Formwork,Pour 2,Miscellaneous Stairs,Stairs,Site QA
,,Pour 3,,Formwork,Pour 3,Miscellaneous Stairs,Stairs,Site QA
,,Pour 4,,Formwork,Pour 4,Miscellaneous Stairs,Stairs,Site QA
,,Pour 5,,Formwork,Pour 5,Miscellaneous Stairs,Stairs,Site QA
,,Pour 6,,Formwork,Pour 6,Miscellaneous Stairs,Stairs,Site QA
,,Pour 7,,Formwork,Pour 7,Miscellaneous Stairs,Stairs,Site QA
,,Pour 8,,Formwork,Pour 8,Miscellaneous Stairs,Stairs,Site QA
,,Basement 2,grouping,Basement 2,,,,
,,Pour 1,,Formwork,Pour 1,Basement 2,Site QA,
,,Pour 2,,Formwork,Pour 2,Basement 2,Site QA,
,,Pour 3,,Formwork,Pour 3,Basement 2,Site QA,
,,Pour 4,,Formwork,Pour 4,Basement 2,Site QA,
,,Pour 5,,Formwork,Pour 5,Basement 2,Site QA,
,,Pour 6,,Formwork,Pour 6,Basement 2,Site QA,
,,Pour 7,,Formwork,Pour 7,Basement 2,Site QA,
,,Pour 8,,Formwork,Pour 8,Basement 2,Site QA,
,,Pour 9,,Formwork,Pour 9,Basement 2,Site QA,
,,Pour 10,,Formwork,Pour 10,Basement 2,Site QA,
,,Pour 11,,Formwork,Pour 11,Basement 2,Site QA,
,,Pour 12,,Formwork,Pour 12,Basement 2,Site QA,
,,Pour 13,,Formwork,Pour 13,Basement 2,Site QA,
,,Basement 1,grouping,Basement 1,,,,
,,Horizontal Elements - Pour 1,,Formwork,Horizontal Elements,Pour 1,Basement 1,Site QA
,,Vertical Elements - Pour 1,,Formwork,Vertical Elements,Pour 1,Basement 1,Site QA
,,Horizontal Elements - Pour 2,,Formwork,Horizontal Elements,Pour 2,Basement 1,Site QA
,,Vertical Elements - Pour 2,,Formwork,Vertical Elements,Pour 2,Basement 1,Site QA
,,Horizontal Elements - Pour 3,,Formwork,Horizontal Elements,Pour 3,Basement 1,Site QA
,,Vertical Elements - Pour 3,,Formwork,Vertical Elements,Pour 3,Basement 1,Site QA
,,Horizontal Elements - Pour 4,,Formwork,Horizontal Elements,Pour 4,Basement 1,Site QA
,,Vertical Elements - Pour 4,,Formwork,Vertical Elements,Pour 4,Basement 1,Site QA
,,Lower Ground,grouping,Lower Ground,,,,
,,Horizontal Elements - Pour 1,,Formwork,Horizontal Elements,Pour 1,Lower Ground,Site QA
,,Vertical Elements - Pour 1,,Formwork,Vertical Elements,Pour 1,Lower Ground,Site QA
,,Horizontal Elements - Pour 2,,Formwork,Horizontal Elements,Pour 2,Lower Ground,Site QA
,,Vertical Elements - Pour 2,,Formwork,Vertical Elements,Pour 2,Lower Ground,Site QA
,,Horizontal Elements - Pour 3,,Formwork,Horizontal Elements,Pour 3,Lower Ground,Site QA
