type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,– Geofabric to extend along abutment as shown in Drawing 1106.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Where applicable,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4 - Geotextile - Installation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-DPK-080-00-CSW-0033-0-1955,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Install geotextile between cobble and select fill for all panels,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each wire facing unit,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5 - Wire facing installation-Survey reference points,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR 682.21,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - To ensure compliance with the tolerances specified in clause 682.20, the Contractor shall install stable and permanent survey reference points on a not more than 5 m (horizontal) by 2 m (vertical) grid covering the whole face of the RSS",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each course of wire facing installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Surveyor/SE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,7 - Panels installation-Conformance Survey,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 682.06, VR 682.17, VR 682.20",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The level and alignment of each course of facing panels shall be checked progressively after placement of each course and prior to placement of the next course to ensure compliance with the dimensional and positional tolerances stated in the design. The,,,,,,,,,,,,,,,,,,,,,,
label,– Contractor shall record the results of this checking together with details of any non-conformances and the associated corrective actions,,,,,,,,,,,,,,,,,,,,,,
label,○ Relative displacement of adjoining smooth panel faces shall not exceed ±15mm measured normal to face of the wall,,,,,,,,,,,,,,,,,,,,,,
label,"○ Local deviation of the wall face at any location with a 3m straight edge, shall not exceed 15mm",,,,,,,,,,,,,,,,,,,,,,
label,○ the wall level shall not deviate from the specified level by more than ±20mm,,,,,,,,,,,,,,,,,,,,,,
label,○ the tolerance of position measured at the top of the wall face shall not excedd 5mm per 1m of wall height,,,,,,,,,,,,,,,,,,,,,,
label,○ The wire facing walls shall be vertical when measured at the corresponding point for each row of wire facing units. ,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Survey, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each course of panel installation,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Surveyor/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Survey Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
