type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Verifying Documents - MDR,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Foundation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings MRP-080-C-SME-DRG-34-CPV-CSF-3007, MRP-080-C-SME-DRG-34-CPV-CSF-3012, MRP-080-C-SME-DRG-34-CPV-CSF-3013",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Foundation material under RSS shall adhere with minimum design bearing capacity. ,,,,,,,,,,,,,,,,,,,,,,
label,○ RW1: 200kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ RW6: 250kPa,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Test, Document Review, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - PE/Geotechnical Engineer, Foundation geotechnical assessment ",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP Signed off, Test results",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Foundation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR 204.12, VR 204.11",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Areas upon which fills are to be constructed shall be test rolled in accordance with VR 173,,,,,,,,,,,,,,,,,,,,,,
label,○ No Fill shall be placed against or within 3 meters of a structure until the foundation for the fill has been reviewed by the superintendant,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Wire Facing Unit Installation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings MRP-DPK-080-00-CSW-0033-0-1201, MRP-DPK-080-00-CSW-0033-0-1206 VR 682.20",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The level and alignment of lift of wire units shall be checked progressively after placement of each lift and prior to placement of the lift to ensure compliance with the dimensional and positional tolerances stated in the design.,,,,,,,,,,,,,,,,,,,,,,
label,○ The Contractor shall record the results of this checking together with details of any non-conformances and the associated corrective actions.,,,,,,,,,,,,,,,,,,,,,,
label,○ Refer to checklist for row of wire units,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Lot map,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual Measure,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each row of wire units,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Inspection record checklist: CHK-00X-STR-CPD-Wire Walls- Wire Face Wall Installation,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Fill ,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR682.16,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The Contractor shall submit compaction test results for each layer of fill placement to the Superintendent for review and acceptance.,,,,,,,,,,,,,,,,,,,,,,
label,"○ No further fill placement shall be allowed if the total thickness of fill placement is greater than 1 m measured from the last layer that has been accepted. If any layer is found to be not in compliance with the compaction requirement, that layer and the layers above it shall be removed.",,,,,,,,,,,,,,,,,,,,,,
label,○ Refer to checklist for each fill layer,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Lot map,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Visual, Test, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each layer of fill,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Inspection record checklist: CHK-009-STR-CPD-RSS Walls-Fill Placement ,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - As-built Survey ,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - MRPA Quality Management Plan, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate that all Works meet level and location requirements within the tolerances as per IFC drawings.,,,,,,,,,,,,,,,,,,,,,,
label,"(a) Plan position shown on the drawings, at base of wall shall not exceed ±15 mm;",,,,,,,,,,,,,,,,,,,,,,
label,(b) Relative displacement of adjoining smooth panel faces shall not exceed 15 mm measured normal to face of wall;,,,,,,,,,,,,,,,,,,,,,,
label,(c) Local deviation of the wall face measured at any location with a 3m straight edge shall not exceed 15mm;,,,,,,,,,,,,,,,,,,,,,,
label,(d) The tolerance on position measured at the top of the wall face shall not exceed 5mm per 1m of wall height;,,,,,,,,,,,,,,,,,,,,,,
label,(e) The wall level shall not deviate from the specified level by more than ±20mm;,,,,,,,,,,,,,,,,,,,,,,
label,(f) Variation in gap width between facing panels shall not exceed 5mm per metre length and 10mm over the full length of the gap.,,,,,,,,,,,,,,,,,,,,,,
label,(g) The levelling course level shall not deviate from the specified level by more than ±3 mm;,,,,,,,,,,,,,,,,,,,,,,
label,"(h) The vertical deviation of the soil reinforcement shall be within +1% (upwards) & -0.3% (downwards) of the soil reinforcement length, relative to the connection height unless noted otherwise",,,,,,,,,,,,,,,,,,,,,,
label,Attach: Survey As-built / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Survey Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Wall Post construction monitoring,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 682.20, VR 682.151",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The Contractor shall take measurements of the position of the RSS at the points defined in clause 682.20(a) to (f) at intervals not exceeding one month for the first six months immediately following completion of the RSS and at intervals not exceeding six months thereafter until the end of the Defects Liability Period.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Survey",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Survey Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
