resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,C301,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,C302,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,C303,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,folder-with-checklists,,,,,,,C304,,,,
,,step,,,,,,Common Area,,,,,
Duct Installation Checklist [C],,checklist,,,,,,,Duct Installation Checklist [C],,,,
Lobby Area [J],,checklist,,,,,,,Lobby Area [J],,,,
Ducting-Common Area [K],,checklist,,,,,,,Ducting-Common Area [K],,,,
Sign Off,,checklist,,,,,,,Sign Off,,,,
,,step,,,,,Roof,,,,,,
Duct Installation Checklist [C],,checklist,,,,,,Duct Installation Checklist [C],,,,,
Lobby Area [J],,checklist,,,,,,Lobby Area [J],,,,,
Ducting-Common Area [K],,checklist,,,,,,Ducting-Common Area [K],,,,,
Sign Off,,checklist,,,,,,Sign Off,,,,,
,,step,,,Fitoff,,,,,,,,
,,step,,,,BUILDING-C,,,,,,,
,,step,,,,,Level 1,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C101,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C102,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C103,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C104,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C105,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C106,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C107,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C108,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,step,,,,,Level-2,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C201,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C202,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C203,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C204,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C205,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C206,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C207,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C208,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,step,,,,,Level-3,,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C301,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C302,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C303,,,,,
Apartment Fit-Off Checklist [E],Sign Off,folder-with-checklists,,,,,,C304,,,,,
Common Area Fit-Off Checklist [D],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,step,,,OHS,,,,,,,,
Prestart OH&S Documents,,checklist,,,,Prestart OH&S Documents,,,,,,,
,,step,,,,Toolbox Talk,,,,,,,
,,step,,,,,June 24,,,,,,
,,step,,,,,July 24,,,,,,
,,step,,,,,August 24,,,,,,
,,step,,,,,September 24,,,,,,
,,step,,,,,October 24,,,,,,
,,step,,,,,November 24,,,,,,
,,step,,,,,December 24,,,,,,
,,step,,,,OH&S - Accident/Incident Reports,,,,,,,
,,step,,,Variations,,,,,,,,
,,step,,,Delivery Dockets,,,,,,,,
