type,name,values,prefix,postfix,usage count,user addable,template name,Resource ID,,,,,,,
label,"ACCEPTANCE CRITERIA: Curing protection for base and subbase concrete shall be achieved by the application of a chlorinated rubber curing compound and a pigmented wax emulsion curing compound respectively , complying with the requirements of AS 3799. Two coats shall be applied at the full rate. The compound shall be sprayed onto the concrete surface at a rate of 0.2 l/m2 per coat.",,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.4 Conduct surface smoothness testing,,,,,,,,,,,,,,
label,REFERENCE: Vic 503.07c,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Shape,,,,,,,,,,,,,,
label,"○ No point on the finished surface of the base shall lie more than 5 mm below a 3 metre straight edge laid on the surface at any location, and in any direction, including across joints. The surface shape of the base shall be such that water cannot pond at any point.",,,,,,,,,,,,,,
label,○ No point on the surface of the subbase shall lie more than 5 mm below a 3 metre straight edge laid on the surface in any direction.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: IP,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.5 Complete Survey Conformance and submit report,,,,,,,,,,,,,,
label,REFERENCE: Vic 503.03b,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The level at the top of the base shall not be less than the specified level nor exceed the specified level by more than 10 mm except against kerb and channel where the surface shall be flush with or not more than 5 mm above the lip of the channel.,,,,,,,,,,,,,,
label,○ The level of the top of the subbase shall not exceed the specified level or be more than 15 mm below the specified level.,,,,,,,,,,,,,,
label,METHOD: Visual,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot,,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: Nominated Authority,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,4.6 Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,
label,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,
label,METHOD: Document Review,,,,,,,,,,,,,,
label,"FREQUENCY: Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,
label,CATEGORY: HP*,,,,,,,,,,,,,,
label,RESPONSIBILITY: SE/PE/SPE,,,,,,,,,,,,,,
label,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,
