type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,• All testing shall be undertaken by a Vicroads pre-qualified consultant who is independent of the piling contractor.,,,,,,,,,,
note,• Details of the consultant to be submitted for review to the Nominated Authority.,,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Once, two weeks prior to testing",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: Nominated Authority,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,3.8 Reinforcement Welding Specifications & Qualifications,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,611.13  (a),,,,,,,,,,
note,"AS/NZS1554.3, Clauses 3.3.2 & 3.3.3",,,,,,,,,,
note,611.14 (b),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"• Welding of splices in steel reinforcement, including to other steelwork and to continuity bar reinforcement, shall not commence  until the welding specification & qualifications (including macro inspection) have been approved by Nominated Authority.",,,,,,,,,,
textbox,Enter: Teambinder Approval number,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Where applicable, once, prior to welding",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: Nominated Authority,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
section,Pre-construction Activities,,,,,,,,,,
checkpoint,4.1 IFC Drawings,,,,,,,,,,
note,REFERENCE: MRPA Quality Management Plan,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Prior to starting Works and at regular intervals,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: All,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.2 Survey Set-out,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,606.08 (a - c),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Survey activities undertaken to ensure and validate that all Works meet location requirements of ±75mm.,,,,,,,,,,
note,"• Attach: Lot Map, Marked drawing to indicate the location of piles in the Lot",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each pile,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Surveyor,,,,,,,,,,
note,• SE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,4.3 Protection of Adjacent Piles,,,,,,,,,,
note,REFERENCE: 606.04,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Pile construction shall not:,,,,,,,,,,
note,i. result in damage to adjacent newly cast piles due to ground vibration.,,,,,,,,,,
note,ii. commence within 2.5m clear distace from newly cast piles if that pile concrete strength <15MPa,,,,,,,,,,
note,iii. involve driving or create significant vibration within 9m until that pile strength ≥15MPa and set for a minimum of 24 hours,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each pile,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: SPE/PE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
section,Construction Activities,,,,,,,,,,
checkpoint,5.1 Boring Operations,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,606.03 (a),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Boring performed to the required diameter and depths shown on the IFC Drawings under the instruction of an experienced geotechnical engineer.,,,,,,,,,,
note,"• Where piles are founded on rock, they shall extend a minimum of 2 x pile diameter into the rock shown on the IFC Drawings.",,,,,,,,,,
note,• Excavation clean and de-watered (where applicable) for inspection.,,,,,,,,,,
note,• Excavation made safe by appropriate means and to be protected from site run-off and loose materials falling in.,,,,,,,,,,
note,• Excavated material to be disposed of as appropriate to maintain a clean site.,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each pile,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Surveyor,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.2 Formwork Extension,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"ACCEPTANCE CRITERIA: Where applicable, formwork shall be used to ensure the top of the pile is at the required RL.",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Where applicable, each pile",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Surveyor,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.3 Inspection of Pile Excavation,,,,,,,,,,
note,REFERENCE: 606.05,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Pile walls and base to be inspected by the geotechnical engineer to confirm that the geotechnical strength of the materials in the pile wall base have satisfied the design assumptions.,,,,,,,,,,
note,• Attach: Geotechnical Field Sheet or Report,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each pile,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: Geotechnical Engineer,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: ConQA Hold Point Release,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,5.4 Reinforcement - Placement,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,611.06,,,,,,,,,,
note,611.09,,,,,,,,,,
note,611.10,,,,,,,,,,
note,611.11,,,,,,,,,,
note,611.12,,,,,,,,,,
note,606.06 (a),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"• The correct reinforcement grade, quantity, size, orientation, location and spacing as shown on the structural drawings.",,,,,,,,,,
note,• Projecting reinforcement is the correct length and location.,,,,,,,,,,
note,• Splice lengths achieve the minimum length and are in contact for this length.,,,,,,,,,,
note,"• The reinforcement surface condition is free from dirt, debris and damage.",,,,,,,,,,
note,• The resulting cage securely held with sufficient ties to limit displacement or deformation during the concrete pour.,,,,,,,,,,
note,• Bar chairs or wheels used at no greater than 2m centres so that the minimum cover as shown on the structural drawings all around and has been achieved (including tie wire locations).,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,FREQUENCY: Each pile,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Foreman,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.5 Reinforcement - Electrical Continuity,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,610.29 (d),,,,,,,,,,
note,610.43,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,• Pile reinforcement cage to be made electrically continuous by:,,,,,,,,,,
note,i. tack welding 4 no. min. longitudinal bars to all intersections of the helix at 2.0m centres max. (at every intersection is preferable),,,,,,,,,,
note,ii. tack welding the selected longitudinal bars at all splices (2 tacks minimum per bar),,,,,,,,,,
note,iii. tack welding or fastening the grounding clamps to the longitudinal reinforcement,,,,,,,,,,
note,"• Evidence that the resistance across the cage has a maximum value of 0.01Ω / 10,000µΩ is required. ",,,,,,,,,,
note,• Photograph or attach: Ohmmeter reading across the splice or end to end of the reinforcement cage,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Where applicable, each pile",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Earthing Engineer,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.6 Cast-in Items,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,"610.46 (a), Table 610.462",,,,,,,,,,
note,"610.47 (a), Table 610.472",,,,,,,,,,
note,AS3810.1 Table 3.3.6.2,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"• All cast-in items are the correct type, grade, quantity, size, orientation and location as shown on the structural drawings and are securely fastened or restrained to withstand impact and pressure during the concreting operations to prevent dislodgement.",,,,,,,,,,
note,"• Any exposed threads, conduits, ducts or voids shall be protected by suitable means to prevent concrete or grout ingress.",,,,,,,,,,
note,• Tack welding of any cast-in items shall be performed by someone pre-qualified to do so.,,,,,,,,,,
note,• Grout tubes shall be fastened at regular intervals to prevent kinking.,,,,,,,,,,
note,"• Placement tolerances to comply with the IFC drawings, if not specified, use the following:",,,,,,,,,,
note,"i.   Bolts, ferrules, projecting bars & couplers = ±3mm",,,,,,,,,,
note,ii.  Running dimensions of a group of the above = ±6mm,,,,,,,,,,
note,iii. Ducts and conduit location = ±12mm,,,,,,,,,,
note,iv. Diameter of ducts and conduits = ±3mm,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,METHOD: ,,,,,,,,,,
note,• Measure,,,,,,,,,,
note,• Visual,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,"FREQUENCY: Where applicable, each pile",,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,RESPONSIBILITY: ,,,,,,,,,,
note,• Foreman,,,,,,,,,,
note,• SE/PE/SPE,,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.7 Pre-pour Inspection,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,610.18 (a) (ii) & (iii),,,,,,,,,,
note,– – – – – – – – – – – – – – – – –,,,,,,,,,,
