type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 682,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Select fill shall comply with the requirements of the RSS designer:,,,,,,,,,,,,,,,,,,,,,,
label, — UNIT WEIGHT (Max): = 17 kN/m³ ,,,,,,,,,,,,,,,,,,,,,,
label, — COHESION (Min): ≥ 0 kPa ,,,,,,,,,,,,,,,,,,,,,,
label, — INTERNAL FRICTION ANGLE (Min): = 36°,,,,,,,,,,,,,,,,,,,,,,
label,○ Gradation:,,,,,,,,,,,,,,,,,,,,,,
label, — 150mm : 100% PASSING,,,,,,,,,,,,,,,,,,,,,,
label, — 37.5mm : 60 TO 100% PASSING,,,,,,,,,,,,,,,,,,,,,,
label, — 9.5mm : 25 TO 100% PASSING,,,,,,,,,,,,,,,,,,,,,,
label, — 2.36mm : 15 TO 100% PASSING,,,,,,,,,,,,,,,,,,,,,,
label, — 0.6mm : 10 TO 100% PASSING,,,,,,,,,,,,,,,,,,,,,,
label, — 0.075mm : 0 TO 15% PASSING,,,,,,,,,,,,,,,,,,,,,,
label,○ Electrochemical Properties:,,,,,,,,,,,,,,,,,,,,,,
label, — pH: 5 - 10,,,,,,,,,,,,,,,,,,,,,,
label, — RESISTIVITY >1000 Ω-cm,,,,,,,,,,,,,,,,,,,,,,
label, — CHLORIDES <200 mg/kg,,,,,,,,,,,,,,,,,,,,,,
label, — SULPHATES <200 mg/kg,,,,,,,,,,,,,,,,,,,,,,
label, — ORGANIC CONTENT 0%,,,,,,,,,,,,,,,,,,,,,,
label,○ Structural Properties:,,,,,,,,,,,,,,,,,,,,,,
label, — COEFFICIENT OF UNIFORMITY ≥ 5,,,,,,,,,,,,,,,,,,,,,,
label, — LIQUID LIMIT ≤ 30%,,,,,,,,,,,,,,,,,,,,,,
label, — PLASTICITY INDEX ≤ 12,,,,,,,,,,,,,,,,,,,,,,
label,○ The select backfill must meet the minimum requirements of Vicroads Type A filling,,,,,,,,,,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each material specification,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material approval,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - General fill,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 204,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Backfill behind the reinforced block shall be Vicroads Type A or better in accordance with Vicroads standard specification 204:,,,,,,,,,,,,,,,,,,,,,,
label,Select General fill shall comply with the requirements of the RSS designer (RW01-RW04):,,,,,,,,,,,,,,,,,,,,,,
label,○ UNIT WEIGHT: = 17 kN/m³ ,,,,,,,,,,,,,,,,,,,,,,
label,○ COHESION (MIN): = 0 kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ INTERNAL FRICTION ANGLE (Min): = 30° ,,,,,,,,,,,,,,,,,,,,,,
textbox,Reference: Material approval in Teambinder,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each material specification,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material approval,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Subsurface Pipe,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-103-C-AUR-DRG-35-RBK-CSW-0101,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - 100mm SUBSURFACE PIPE WRAPPED IN GEOTEXTILE ENCASED IN FREE DRAINAGE GRANULAR FILL,,,,,,,,,,,,,,,,,,,,,,
textbox,Reference: Teambinder MA number:,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Document review, Measure",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Material approval,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,3. Preliminaries-Documents,,,,,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - RSS Panels,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Precast supplier is required to provide the following Quality Assurance documentation for each element, typically this consists of:",,,,,,,,,,,,,,,,,,,,,,
label,i. Certificate of Compliance / Birth Certificate,,,,,,,,,,,,,,,,,,,,,,
label, — 1. Concrete strength; ,,,,,,,,,,,,,,,,,,,,,,
label, — 2.Date of manufacture; ,,,,,,,,,,,,,,,,,,,,,,
label, — 3.Unique Identification number; ,,,,,,,,,,,,,,,,,,,,,,
label, — 4.Mass; ,,,,,,,,,,,,,,,,,,,,,,
label," — 5.Confirmation of number, type and capacity of lifting inserts; ",,,,,,,,,,,,,,,,,,,,,,
label, — 6.Quality assurance sign-off.,,,,,,,,,,,,,,,,,,,,,,
label,ii. Compressive strength test results,,,,,,,,,,,,,,,,,,,,,,
label,iii. Precast Lifting Design,,,,,,,,,,,,,,,,,,,,,,
label,iv. Pre-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label,v. Post-pour check sheet / ITP,,,,,,,,,,,,,,,,,,,,,,
label,vi. Covermeter check record,,,,,,,,,,,,,,,,,,,,,,
label,vii. Record of dimensional measurements,,,,,,,,,,,,,,,,,,,,,,
label,Collate: Precast Quality Assurance Documentation so it can be uploaded into Teambinder pre-cast supply Lot (don't attach it here),,,,,,,,,,,,,,,,,,,,,,
textbox,Reference: Precast panels MDR Lot in TeamBinder:,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once for each type of panels,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Precast panels Birth certificates and MDR Lot,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,4. Pre-Construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Foundation,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-103-C-AUR-DRG-35-RBK-CSW-0101,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Foundation material under RSS wakk (RT01 to RT04) shall adhere with minimum design bearing capacity. ,,,,,,,,,,,,,,,,,,,,,,
label,Max Wall Height,,,,,,,,,,,,,,,,,,,,,,
label,○ <2.5m - 75/150kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ 2.5 - 4.5m - 90/180kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ 4.5 - 5.5m - 100/200kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ 5.5 - 6.5m - 110/220kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ 6.5 - 7.5m - 115/230kPa,,,,,,,,,,,,,,,,,,,,,,
label,○ 7.5-8.5m - 125/250kPa,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Test, Document Review, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - PE/Geotechnical Engineer, Foundation geotechnical assessment",,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - This ITP Signed off, Test results",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Foundation,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - VR 204.12, VR 204.11",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Areas upon which fills are to be constructed shall be test rolled in accordance with VR 173,,,,,,,,,,,,,,,,,,,,,,
label,○ No Fill shall be placed against or within 3 meters of a structure until the foundation for the fill has been reviewed by the superintendant,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/Niminated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Levelling Pad-Survey Set out,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 682.20, MRP-103-C-FRL-DRG-35-RBK-CSW-1001",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey to set up and validate all works meets levels and locations with the right tolerances as per IFC Drawings and Vicroads Specification.,,,,,,,,,,,,,,,,,,,,,,
label,○ Levelling course level shall not deviate from the specified level by more than +/- 3mm,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,5. Construction / Installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.1 - Form Levelling pad,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-103-C-RFL-DRG-35-RBK-CSW-1201,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Form timber shutters or Earth form to edge of levelling pad,,,,,,,,,,,,,,,,,,,,,,
label,○ Levelling pad is a 500mm wide by 150mm thick unreinforced concrete footing,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Leveling Pad Concrete Pour,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR610,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete to be placed in accordance with VR610. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete Delivery Docket,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/Site Supervisor,,,,,,,,,,,,,,,,,,,,,,
label,"Verifying Documents - Concrete Pour record, Concrete Delivery Docket",,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Leveling Pad Concrete Testing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR Section 610.16 (b) & (d),,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Concrete testing for compressive strength shall be undertaken at the testing frequency specified in VicRoads Section 610.16 (b),,,,,,,,,,,,,,,,,,,,,,
label,○ Concrete strength (Min): N25 MPa,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Concrete test report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Attach Concrete Test Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Levelling Pad-Post Pour Survey-Levelling Course,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-103-C-FRL-DRG-35-RBK-CSW-1001,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Levelling course level shall not deviate from the specified level by more than ±3mm,,,,,,,,,,,,,,,,,,,,,,
label,○ 20mm Nominal gap between levelling pad and adjacent ground beam is to be maintained,,,,,,,,,,,,,,,,,,,,,,
label,○ Plan position shown on the drawings at the base of the wall shall not exceed ±15mm (refer to drawings for WP locations),,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Visual",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each retaining Wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - PE/Surveyor,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Attach Survey Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Drainage-base of the Wall,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings MRP-103-C-FRL-DRG-35-RBK-CSW-0151,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - to install 300mmx300mmGranular backfill in Geotextile BIDIM A24 around 100mm Dia. Perforted plastic pipewith 0.5% min fall to weepholes in RSS panels.,,,,,,,,,,,,,,,,,,,,,,
label,○ Geotextile BIDIM A24,,,,,,,,,,,,,,,,,,,,,,
label,○ 300mmx300mm Granular backfill,,,,,,,,,,,,,,,,,,,,,,
label,○ 100mm Dia. Perforted plastic pipe,,,,,,,,,,,,,,,,,,,,,,
label,○ Perforated pipe to have 0.5% minimum fall,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Settlement Monitoring horizontal inclinometer,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC drawings MRP-103-C-FRL-DRG-35-RBK-CSW-0021, VR 682.15",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Survey Pin and Inclinometer survey procedure us as follows:,,,,,,,,,,,,,,,,,,,,,,
label,○ Inclinometers shall be installed prior ro placement of any fill,,,,,,,,,,,,,,,,,,,,,,
label,○ RSS Wall and abutment wall survey pins shall be installed immediately following construction of the first level of RSS wall/Abutment wall and prior to any fill placement,,,,,,,,,,,,,,,,,,,,,,
label,○ Traffic barrier survey pins shall be installed following construction of pavement and barriers,,,,,,,,,,,,,,,,,,,,,,
label,○ All survey pins shall have appopriate stick-up from finished surface level for continous settlement throughout construction/post construction ,,,,,,,,,,,,,,,,,,,,,,
label,○ Pavement construction shall not commence until monitoring from inclinometers and RSS wall/abutment wall survey pins indicate ground movements have reached at least 90% of construction settlements and confirmed by the geoechnical engineer,,,,,,,,,,,,,,,,,,,,,,
label,○ Settlment Monitoring readings shall be taken at maximum one week intervals or for every one metre of fill placement (whichever is more frequent) unitl settlement stablisers or advised by the geotechnical engineer,,,,,,,,,,,,,,,,,,,,,,
label,"○ If at any stage prior ro the to the completion of the RSS placement, the total settlement exceeds 100mm, fill placement must be suspendedm and direction sought from the design engineer.",,,,,,,,,,,,,,,,,,,,,,
label,○ Survey pins and horizontal inclinometer shall be installed to monitor ground movement throughout and after the RSS wall construction. ,,,,,,,,,,,,,,,,,,,,,,
label,○ Only hand operated equipment shall be used within 1m distance from inclinometers ,,,,,,,,,,,,,,,,,,,,,,
label,○ Geotechnical instruments shall be preserved and protected for monitoring until the conclusion of post construction. Damaged or malfuctioning inclinometers shall be reported and replaced where possible.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each Inclinometer,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Teambinder approval,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction / Post-installation Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Wall Post construction monitoring,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 682.20, VR 682.151",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - The Contractor shall take measurements of the position of the RSS at the points defined in clause 682.20(a) to (f) at intervals not exceeding one month for the first six months immediately following completion of the RSS and at intervals not exceeding six months thereafter until the end of the Defects Liability Period.,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Survey",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each wall,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Survey Report,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Settlement Monitoring,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - IFC Drawings VR 682.15, VR 682.20",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - RSS wall base level:,,,,,,,,,,,,,,,,,,,,,,
label, — Start of wall construction to completion of wall construction (before pavement placement) Approx vertical settlement < 20mm,,,,,,,,,,,,,,,,,,,,,,
label, — Completion of pavement construction to end of defects liability period (2 years after practical completion) Approx vertical settlement < 15mm,,,,,,,,,,,,,,,,,,,,,,
label,○ Pavement level (Top of RSS wall):,,,,,,,,,,,,,,,,,,,,,,
label, — Start of Pavement construction to completion of pavement construction Approx vertical settlement < 20mm ,,,,,,,,,,,,,,,,,,,,,,
label, — 10 years following practical completion of payment < 50mm ,,,,,,,,,,,,,,,,,,,,,,
label,○ Settlement monitoring readings shall be taken at maximum one week intervals or for every one metre of fill placement (whichever is more frequent) until settlement stabilised or advised by the geotechnical engineer,,,,,,,,,,,,,,,,,,,,,,
label,"○ If RSS fill placement total settlement >50mm, fill placement must be suspended, and the mitigation method reviewed by the superintendent and DTP before recommencing fill placement.",,,,,,,,,,,,,,,,,,,,,,
label,"Method - Measure, Survey, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - 1m of fill,,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Settlement monitoring results,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP Signed off,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
