type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• Prevention of dust during earthworks and subgrade preparation (Water Cart, tarps etc.);",,,,,,,,,,,,
label,• Truck mounted water sprayer keeping dust moist to allow for reliable operation 24 hours per day.,,,,,,,,,,,,
label,Inspection/ Test Method: Visual Inspection,,,,,,,,,,,,
label,Record of conformity: This signed ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Project Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.3 - Excavation,,,,,,,,,,,,
label,Frequency: Each Lot,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,• Contractor shall excavate every type of material encountered within the limit of earthworks to the lines and levels indicated on the drawings. ,,,,,,,,,,,,
label,• Where over-excavation occurs or filling is required the area must be filled with Class 3/4 crushed rock or profiling’s.,,,,,,,,,,,,
label,"• All materials removed from excavations are to be classified by the contractor as topsoil, fill, concrete (for recycling) or unsuitable material. ",,,,,,,,,,,,
label,Inspection/ Test Method: Inspection Point,,,,,,,,,,,,
label,Record of conformity: This signed ITP,,,,,,,,,,,,
label,IP,,,,,,,,,,,,
label,Responsibility: Project Engineer,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,2.4 - Test Rolling,,,,,,,,,,,,
label,Frequency: Each Individual Location,,,,,,,,,,,,
label,Acceptance Criteria: ,,,,,,,,,,,,
label,"• Areas upon which fills are to be constructed, all layers of fill, and material within 150 mm of the cut floor level in cuts, shall be test rolled.",,,,,,,,,,,,
label,Inspection/ Test Method: Visual Inspection,,,,,,,,,,,,
label,Record of conformity: This ITP signed,,,,,,,,,,,,
label,WP/HP*,,,,,,,,,,,,
label,Responsibility: Project Engineer/Principal’s Representative,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
label,On behalf of Fulton Hogan it is hereby certified that the Works represented by the items of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract. ,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,
