resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU1 - S/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU2,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU2 - S/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU3,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU3 - S/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU4,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU4 - S/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU5,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU5 - S/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU6,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU6 - S/A Ducting,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU6 - R/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-IU7,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU7 - S/A Ducting,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-IU7 - R/A Ducting,,,,,
Fans,,Labelling of Equipment,,folder-with-checklists,,,,,,AB-SF3 Fan,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-SF3 O/A Ducting,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-HRV-1,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-1 - O/A Ducting,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-1 - R/A Ducting,,,,,
Fans,,Labelling of Equipment,,folder-with-checklists,,,,,,AB-SF1 Fan,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-HRV-2,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-2- O/A Ducting,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-2 - R/A Ducting,,,,,
Fans,,Labelling of Equipment,,folder-with-checklists,,,,,,AB-SF1 Fan,,,,,
Fan Coil Units ,External Acoustic Insulation (FCU's),Condensate Insulation,,folder-with-checklists,,,,,,AB-HRV-3,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-3 - O/A Ducting,,,,,
Mechanical Duct,Internal  Duct Work Insulation,Labelling of Equipment,External Duct Work Insulation,folder-with-checklists,,,,,,AB-HRV-3 - R/A Ducting,,,,,
Fans,,Labelling of Equipment,,folder-with-checklists,,,,,,AB-SF1 Fan,,,,,
Fans,Duct / Equipment Cleaning,Labelling of Equipment,,folder-with-checklists,,,,,,AB-EF1 Fan,,,,,
Fans,Duct / Equipment Cleaning,Labelling of Equipment,,folder-with-checklists,,,,,,AB-EF2 Fan,,,,,
Mechanical Duct,Labelling of Equipment,,,folder-with-checklists,,,,,,AB -EF 1 & 2 Toilet Exhaust Duct ,,,,,
,,,,step,,,,AB- MP302 Hydronic ,,,,,,,
,,,,step,,,,,Piping QA,,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU1 ,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU2,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,AB-BC1,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU3,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU4,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU5,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU6,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,AB-IU7,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,AB-BC2,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,AB-IU8,,,,,
,,,,step,,,,AB-MP300 Heating,,,,,,,
,,,,step,,,,,Piping QA Boiler House,,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,Boiler House Heating Pipework,,,,,
Chillers / Buffer Tank / Dosing Pod / Pumps,E4M QA,Labelling of Equipment,,folder-with-checklists,,,,,,Buffer Tank,,,,,
Chillers / Buffer Tank / Dosing Pod / Pumps,E4M QA,Labelling of Equipment,,folder-with-checklists,,,,,,AB-HEX1,,,,,
Chillers / Buffer Tank / Dosing Pod / Pumps,E4M QA,Labelling of Equipment,,folder-with-checklists,,,,,,Boiler,,,,,
E4M - Mechanical Board ( MSSB ),,,,checklist,,,,,,MCC Panel,,,,,
Chillers / Buffer Tank / Dosing Pod / Pumps,E4M QA,Labelling of Equipment,,folder-with-checklists,,,,,,Pump,,,,,
,,,,step,,,,AB- MP100 Heating,,,,,,,
,,,,step,,,,,Piping QA,,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,Main HHW Piping for Radiant Heaters,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH2,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH2,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH2,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH2,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH2,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH3,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH4,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH4,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH4,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH4,,,,,
Radiant Heaters,,,,checklist,,,,,,AB-RH4,,,,,
,,,,step,,,Structural Lab ,,,,,,,,
,,,,step,,,,SL- MP100 Pipework Layout,,,,,,,
,,,,step,,,,,Piping  QA,,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,Main HHW Piping for Radiant Heaters,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-RH1,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-CF2,,,,,
Radiant Heaters,,,,checklist,,,,,,SL-CF2,,,,,
,,,,step,,,,SL-MP101 - Office ceiling,,,,,,,
,,,,step,,,,,Mechanical QA,,,,,,
Fans,Labelling of Equipment,,,folder-with-checklists,,,,,,SL-SF1 Fan,,,,,
Mechanical Duct,Labelling of Equipment,,,folder-with-checklists,,,,,,SL-SF1  O/A Duct ,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,SL-IU1,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,SL-IU2,,,,,
,,,,step,,,,,Piping  QA,,,,,,
DX Units,Labelling of Equipment,Braze Bench Test,,folder-with-checklists,,,,,,Trench Piping Ref,,,,,
CHW & HHW Piping ( WELDING ),CHW & HHW Insulation,Labelling of Equipment,Braze Bench Test,folder-with-checklists,,,,,,Trench Piping Heating ,,,,,
,,,,step,,,,SL-MD300 - Shematic ,,,,,,,
,,,,step,,,,,Piping  QA,,,,,,
Chillers / Buffer Tank / Dosing Pod / Pumps,E4M QA,Labelling of Equipment,CHW & HHW Piping ( WELDING ),folder-with-checklists,,,,,,SL-HEX1,,,,,
,,,,step,,,Fire Lab ,,,,,,,,
,,,,step,,,,FL- MD101 - Open Burn Hood layout,,,,,,,
,,,,step,,,,,Mechanical QA,,,,,,
Mechanical Duct,Fire Rated  Duct Insulation,,,folder-with-checklists,,,,,,Open Burn Hood Ducting ,,,,,
Radiant Heaters,,,,folder-with-checklists,,,,,,Open Burn Hood,,,,,
,,,,step,,,,FL- MD105 - ISO  Hood layout,,,,,,,
,,,,step,,,,,Mechanical QA,,,,,,
Mechanical Duct,Fire Rated  Duct Insulation,,,folder-with-checklists,,,,,,ISO Hood Ducting ,,,,,
Radiant Heaters,,,,folder-with-checklists,,,,,,ISO Hood,,,,,
,,,,step,,,Shared Storage ,,,,,,,,
,,,,step,,,,SS- MD100 - Transformer room,,,,,,,
,,,,step,,,,,Mechanical QA,,,,,,
Fans,Labelling of Equipment,,,folder-with-checklists,,,,,,SS-EF2,,,,,
