Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,Level 3 - L3-13,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-13
,,Level 3 - L3-14,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-14
,,Level 3 - L3-15,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-15
,,Level 3 - L3-16,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-16
,,Level 3 - L3-17,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-17
,,Level 3 - L3-18,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-18
,,Level 3 - L3-19,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-19
,,Level 3 - L3-20,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-20
,,Level 3 - L3-21,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-21
,,Level 3 - L3-22,dynamic,Site QA,Commissioning,Apartment (s),Level 3,L3-22
,,Level 4 - L4-01,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-01
,,Level 4 - L4-02,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-02
,,Level 4 - L4-03,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-03
,,Level 4 - L4-05,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-05
,,Level 4 - L4-06,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-06
,,Level 4 - L4-07,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-07
,,Level 4 - L4-08,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-08
,,Level 4 - L4-09,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-09
,,Level 4 - L4-00,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-00
,,Level 4 - L4-11,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-11
,,Level 4 - L4-12,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-12
,,Level 4 - L4-13,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-13
,,Level 4 - L4-14,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-14
,,Level 4 - L4-15,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-15
,,Level 4 - L4-16,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-16
,,Level 4 - L4-17,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-17
,,Level 4 - L4-18,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-18
,,Level 4 - L4-19,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-19
,,Level 4 - L4-20,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-20
,,Level 4 - L4-21,dynamic,Site QA,Commissioning,Apartment (s),Level 4,L4-21
,Columns,,,,,,,
,,System energised,,System is energised,,,,
,,System labelled at SB,,System is labelled at SB,,,,
,,Power isolation at equipment installed,,Power isolation at equipment installed (isolator lead/PB),,,,
,,Wall Controller installed,,Wall Controller is installed,,,,
,,Wall Controller mounted level,,Wall Controller is mounted level,,,,
,,Wall Controller initial setup complete,,Wall Controller initial setup is complete (i.e. time and date),,,,
,,Drain termination point accessible,,Drain termination point accessible and complete,,,,
,,Drain terminated at termination point,,Drain has been terminated correctly at termination point (TAKE PHOTO),,,,
,,Access/Access Panel installed at Indoor Unit,,Access/Access Panel is installed at Indoor Unit,,,,
,,Access sufficient to service electrical/test drains/access filters,,"Access is sufficient to service electrical, test drains and access filters",,,,
,,Return Air Filters installed,,Return Air Filters are installed,,,,
,,Drain installed at indoor unit,,Drain is installed correctly at indoor unit,,,,
,,Drain passed flow test,,Drain passed flow test,,,,
,,Model/Serial numbers clearly visible,,Model and Serial numbers are clearly visible (TAKE PHOTO),,,,
,,Unit installed & mounted,,Unit installed and mounted correctly,,,,
,,Pipes & Flare Connections fully insulated,,Pipes and Flare Connections are fully insulated,,,,
,,Fan operating & free of vibration,,Fan operating and free of vibration,,,,
,,Fan free of obstruction,,Fan is free of obstruction,,,,
,,Grilles installed (level/without obstruction),,Grilles installed correctly (level and without obstruction),,,,
,,Strings removed from damper,,Strings removed from damper IF APPLICABLE,,,,
,,Airflow measured to meet design RECORD AIRFLOW,,Airflow is measured to meet design RECORD AIRFLOW (design/actual) (l/s),,,,
,,Record Fan Speed & Static Pressure Setting at time of Airflow measurement,,Record Fan Speed and Static Pressure Setting at time of Airflow measurement,,,,
,,Record Temperature Difference in heating (K),,Record Temperature Difference in heating (K),,,,
,,Other Comments/Notes,,Other Comments or Notes,,,,
,,System Vacced & Gassed,,System Vacced and Gassed,,,,
,,Electrical fit off & labelled at MSSB/SB,,Electrical fit off and correctly labelled at MSSB/SB,,,,
,,Lockable Isolation device installed at outdoor unit,,Lockable Isolation device is installed at outdoor unit,,,,
,,Outdoor Unit clearly labelled for identification,,Outdoor Unit is correctly and clearly labelled for identification,,,,
,,Unit mounted securely,,Unit is mounted securely (TAKE PHOTO),,,,
,,Unit installed on anti-vibration pads,,Unit is installed on anti-vibration pads,,,,
,,Model/Serial number are visible,,Model and Serial number are clearly visible (TAKE PHOTO),,,,
,,Pipes fully insulated,,Pipes are fully insulated,,,,
,,Electrical conduit secure & no cable is visible,,Electrical conduit is secure and no cable is visible,,,,
,,Drain correctly terminated,,Drain correctly terminated,,,,
,,Drain flow tested & good,,Drain flow tested and good,,,,
,,All Ductwork on System complete,,All Ductwork on System is complete,,,,
,,All Dampers installed as per drawings,,All Dampers are installed as per drawings,,,,
,,Airflow measured to meet design,,Airflow is measured to meet design (record airflow),,,,
,,,,,,,,
Apartments Commissioning (Level 5 - Level 10),,,,,,,,
,Scope,,,Site QA,Commissioning,Apartment (s),,
,Rows,,,,,,,
,,Level 5 - L5-01,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-01
,,Level 5 - L5-02,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-02
,,Level 5 - L5-02,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-02
,,Level 5 - L5-03,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-03
,,Level 5 - L5-05,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-05
,,Level 5 - L5-06,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-06
,,Level 5 - L5-07,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-07
,,Level 5 - L5-08,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-08
,,Level 5 - L5-09,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-09
,,Level 5 - L5-11,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-11
,,Level 5 - L5-12,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-12
,,Level 5 - L5-13,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-13
,,Level 5 - L5-14,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-14
,,Level 5 - L5-15,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-15
,,Level 5 - L5-16,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-16
,,Level 5 - L5-17,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-17
,,Level 5 - L5-18,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-18
,,Level 5 - L5-19,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-19
,,Level 5 - L5-20,dynamic,Site QA,Commissioning,Apartment (s),Level 5,L5-20
,,Level 6 - L6-01,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-01
,,Level 6 - L6-02,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-02
,,Level 6 - L6-03,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-03
,,Level 6 - L6-04,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-04
,,Level 6 - L6-05,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-05
,,Level 6 - L6-06,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-06
,,Level 6 - L6-07,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-07
,,Level 6 - L6-08,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-08
,,Level 6 - L6-09,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-09
,,Level 6 - L6-10,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-10
,,Level 6 - L6-11,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-11
,,Level 6 - L6-12,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-12
,,Level 6 - L6-13,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-13
,,Level 6 - L6-14,dynamic,Site QA,Commissioning,Apartment (s),Level 6,L6-14
,,Level 7 - L7-01,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-01
,,Level 7 - L7-02,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-02
,,Level 7 - L7-02,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-02
,,Level 7 - L7-03,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-03
,,Level 7 - L7-04,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-04
,,Level 7 - L7-05,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-05
,,Level 7 - L7-06,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-06
,,Level 7 - L7-08,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-08
,,Level 7 - L7-09,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-09
,,Level 7 - L7-10,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-10
,,Level 7 - L7-11,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-11
,,Level 7 - L7-12,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-12
,,Level 7 - L7-14,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-14
,,Level 7 - L7-15,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-15
,,Level 7 - L7-16,dynamic,Site QA,Commissioning,Apartment (s),Level 7,L7-16
,,Level 8 - L8-01,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-01
,,Level 8 - L8-02,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-02
,,Level 8 - L8-03,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-03
,,Level 8 - L8-05,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-05
,,Level 8 - L8-06,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-06
,,Level 8 - L8-07,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-07
,,Level 8 - L8-08,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-08
,,Level 8 - L8-09,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-09
,,Level 8 - L8-10,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-10
,,Level 8 - L8-11,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-11
,,Level 8 - L8-12,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-12
,,Level 8 - L8-13,dynamic,Site QA,Commissioning,Apartment (s),Level 8,L8-13
,,Level 9 - L9-01,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-01
,,Level 9 - L9-02,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-02
,,Level 9 - L9-04,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-04
,,Level 9 - L9-05,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-05
,,Level 9 - L9-06,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-06
,,Level 9 - L9-07,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-07
,,Level 9 - L9-09,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-09
,,Level 9 - L9-10,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-10
,,Level 9 - L9-11,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-11
,,Level 9 - L9-12,dynamic,Site QA,Commissioning,Apartment (s),Level 9,L9-12
,,Level 10 - L10-01,dynamic,Site QA,Commissioning,Apartment (s),Level 10,L10-01
,,Level 10 - L10-02,dynamic,Site QA,Commissioning,Apartment (s),Level 10,L10-02
,,Level 10 - L10-03,dynamic,Site QA,Commissioning,Apartment (s),Level 10,L10-03
,Columns,,,,,,,
,,System energised,,System is energised,,,,
,,System labelled at SB,,System is labelled at SB,,,,
,,Power isolation at equipment installed,,Power isolation at equipment installed (isolator lead/PB),,,,
,,Wall Controller installed,,Wall Controller is installed,,,,
,,Wall Controller mounted level,,Wall Controller is mounted level,,,,
,,Wall Controller initial setup complete,,Wall Controller initial setup is complete (i.e. time and date),,,,
,,Drain termination point accessible,,Drain termination point accessible and complete,,,,
,,Drain terminated at termination point,,Drain has been terminated correctly at termination point (TAKE PHOTO),,,,
,,Access/Access Panel installed at Indoor Unit,,Access/Access Panel is installed at Indoor Unit,,,,
,,Access sufficient to service electrical/test drains/access filters,,"Access is sufficient to service electrical, test drains and access filters",,,,
,,Return Air Filters installed,,Return Air Filters are installed,,,,
,,Drain installed at indoor unit,,Drain is installed correctly at indoor unit,,,,
,,Drain passed flow test,,Drain passed flow test,,,,
,,Model/Serial numbers clearly visible,,Model and Serial numbers are clearly visible (TAKE PHOTO),,,,
,,Unit installed & mounted,,Unit installed and mounted correctly,,,,
,,Pipes & Flare Connections fully insulated,,Pipes and Flare Connections are fully insulated,,,,
,,Fan operating & free of vibration,,Fan operating and free of vibration,,,,
,,Fan free of obstruction,,Fan is free of obstruction,,,,
,,Grilles installed (level/without obstruction),,Grilles installed correctly (level and without obstruction),,,,
,,Strings removed from damper,,Strings removed from damper IF APPLICABLE,,,,
,,Airflow measured to meet design RECORD AIRFLOW,,Airflow is measured to meet design RECORD AIRFLOW (design/actual) (l/s),,,,
,,Record Fan Speed & Static Pressure Setting at time of Airflow measurement,,Record Fan Speed and Static Pressure Setting at time of Airflow measurement,,,,
,,Record Temperature Difference in heating (K),,Record Temperature Difference in heating (K),,,,
,,Other Comments/Notes,,Other Comments or Notes,,,,
,,System Vacced & Gassed,,System Vacced and Gassed,,,,
,,Electrical fit off & labelled at MSSB/SB,,Electrical fit off and correctly labelled at MSSB/SB,,,,
,,Lockable Isolation device installed at outdoor unit,,Lockable Isolation device is installed at outdoor unit,,,,
,,Outdoor Unit clearly labelled for identification,,Outdoor Unit is correctly and clearly labelled for identification,,,,
,,Unit mounted securely,,Unit is mounted securely (TAKE PHOTO),,,,
,,Unit installed on anti-vibration pads,,Unit is installed on anti-vibration pads,,,,
,,Model/Serial number are visible,,Model and Serial number are clearly visible (TAKE PHOTO),,,,
,,Pipes fully insulated,,Pipes are fully insulated,,,,
,,Electrical conduit secure & no cable is visible,,Electrical conduit is secure and no cable is visible,,,,
,,Drain correctly terminated,,Drain correctly terminated,,,,
,,Drain flow tested & good,,Drain flow tested and good,,,,
,,All Ductwork on System complete,,All Ductwork on System is complete,,,,
,,All Dampers installed as per drawings,,All Dampers are installed as per drawings,,,,
,,Airflow measured to meet design,,Airflow is measured to meet design (record airflow),,,,
