resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A313,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A314,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A315,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A316,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A317,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-4,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A408,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A409,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A410,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A411,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A412,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A413,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A414,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A415,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A416,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A417,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A408,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A409,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A410,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A411,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A412,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A413,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A414,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A415,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A416,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A417,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-5,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A508,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A509,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A510,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A511,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A512,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A513,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A514,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A515,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A516,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A517,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A508,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A509,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A510,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A511,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A512,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A513,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A514,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A515,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A516,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A517,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-6,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A608,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A609,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A610,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A611,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A612,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A613,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A614,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A615,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A608,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A609,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A610,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A611,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A612,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A613,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A614,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A615,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-7,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A708,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A709,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A710,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A711,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A712,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A713,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A714,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A715,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A708,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A709,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A710,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A711,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A712,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A713,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A714,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A715,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-8,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A807,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A808,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A809,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A810,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A811,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A812,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A813,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A807,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A808,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A809,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A810,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A811,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A812,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A813,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-9,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A907,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A908,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A909,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A910,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A911,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A912,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A913,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A907,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A908,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A909,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A910,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A911,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A912,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A913,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-10,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1007,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1008,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1009,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1010,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1011,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1012,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1013,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1007,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1008,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1009,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1010,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1011,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1012,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1013,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-11,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1107,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1108,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1109,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1110,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1111,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1112,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1113,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1107,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1108,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1109,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1110,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1111,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1112,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1113,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-12,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1207,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1208,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1209,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1210,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1211,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1212,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1213,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1207,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1208,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1209,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1210,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1211,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1212,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1213,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-13,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1307,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1308,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1309,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1310,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1311,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1312,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1313,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1307,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1308,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1309,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1310,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1311,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1312,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1313,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-14,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1407,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1408,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1409,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1410,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1411,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1412,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1413,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1407,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1408,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1409,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1410,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1411,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1412,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1413,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-15,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1507,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1508,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1509,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1510,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1511,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1512,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1513,,,,
,,,,step,,,,,,Apartment Ceiling Closure,,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1507,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1508,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1509,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1510,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1511,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1512,,,,
Ceiling Closure Checklist 1 Rough In [B],Sign Off,,,folder-with-checklists,,,,,,,A1513,,,,
Duct Installation Checklist [C],Lobby Area [J],Ducting-Common Area [K],Sign Off,folder-with-checklists,,,,,,Common Area,,,,,
,,,,step,,,,,Level-16,,,,,,
,,,,step,,,,,,Apartment Wall Closure,,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1607,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1608,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1609,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1610,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1611,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1612,,,,
Wall Closure Checklist 1 Rough In [A],Sign Off,,,folder-with-checklists,,,,,,,A1613,,,,
