"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1a788816-9856-4384-a328-de0769d2f06c","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Pre-Fit Off Checklist - AP Type 01 Anchors ","EMAIL PM"
"c614f887-3d85-4d97-9e55-df7f913afd79","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Pre-Fit Off Checklist - AP Type 01 Anchors ","Plinths/ bases/post installed in accordance with details provided"
"7d4f7af9-1b6f-40a5-b148-7940968ffbf8","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Pre-Fit Off Checklist - AP Type 01 Anchors ","Photos taken"
"29dc432c-e53c-43cd-b125-afaad1fc96f8","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 01"
"b4c8c4ad-5e97-4e99-8dd3-3e3a9a067eda","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 01","Confirm the structure is in accordance with the details supplied by PBI"
"660ea6e5-0def-4837-a752-551a672d7eb3","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 01","EMAIL PM"
"6228b8aa-be62-4eb0-aa13-889ac47e4fe9","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 01","Required number of photo(s) taken of installed anchor(s)"
"454acd81-5db8-431c-a387-c5efbcf47b77","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 01","Installed as per PBI drawings supplied and manufacturer's requirements"
"1de6950b-5ed0-4b85-8e8f-90208fc262e2","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 02"
"3d321208-19d4-4eb0-84ce-2ac02627fce2","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 02","Confirm the structure is in accordance with the details supplied by PBI"
"88a43948-4215-4bd4-9397-dbc88c1a8051","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 02","EMAIL PM"
"c801d44b-0275-45c5-bdbb-46ff7ac81a67","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 02","Required number of photo(s) taken of installed anchor(s)"
"42ce8d86-85fd-4245-b49a-aacf03566570","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 02","Installed as per PBI drawings supplied and manufacturer's requirements"
"0e595ec9-1124-496b-b068-6c2694559d45","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 03"
"5aaf6d43-bdd9-4462-ab56-ca178582db8d","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 03","Confirm the structure is in accordance with the details supplied by PBI"
"56210def-7f86-4abd-aafc-05da8537354e","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 03","EMAIL PM"
"2157d12a-aff2-4b23-b02a-76b781d54e82","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 03","Required number of photo(s) taken of installed anchor(s)"
"22071770-c515-4c82-ab09-49c7b04c4a2e","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 03","Installed as per PBI drawings supplied and manufacturer's requirements"
"2c27df59-9bc2-4299-9b0d-edd59b0ec470","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 04"
"2090376f-cdde-43fa-8a5d-70b507709d69","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 04","Confirm the structure is in accordance with the details supplied by PBI"
"311cb2d4-da2d-44c5-8224-2df86e67537a","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 04","EMAIL PM"
"76f5a675-2310-4272-8721-b2d8f6e68cd8","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 04","Required number of photo(s) taken of installed anchor(s)"
"6e1a27b7-be10-48ef-95f0-d6d4be4ce64d","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 04","Installed as per PBI drawings supplied and manufacturer's requirements"
"114f4526-8831-4823-aecd-08170248eed2","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 05"
"f15afd55-59b9-4eb0-869b-97cf351fa28e","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 05","Confirm the structure is in accordance with the details supplied by PBI"
"b539d5a3-3145-4f6f-9e9c-e42891af53d7","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 05","EMAIL PM"
"a45f815f-3947-4621-8174-4e903dd7581f","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 05","Required number of photo(s) taken of installed anchor(s)"
"e8bf81b7-8838-45c6-a6a5-dcaef4d187dd","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 05","Installed as per PBI drawings supplied and manufacturer's requirements"
"f4a91c1d-aeef-4331-b790-089654372b55","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 06"
"320066da-c188-476d-8c93-547b11cf9c94","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 06","Confirm the structure is in accordance with the details supplied by PBI"
"2b015cf7-62ab-4df7-b867-87f37333351b","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 06","EMAIL PM"
"a3b4aa37-1cf3-4d05-9971-cfe70ddf4685","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 06","Required number of photo(s) taken of installed anchor(s)"
"57701c45-8dc9-4894-98e0-b4b5db90c5e1","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 06","Installed as per PBI drawings supplied and manufacturer's requirements"
"dad9e0ee-8f4d-4378-bc19-404b7d0e6120","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 07"
"2bff3b81-8bda-44e5-a675-dd5acfa6bc35","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 07","Confirm the structure is in accordance with the details supplied by PBI"
"27b00a22-c59d-4ed3-a22c-d0a835e2568a","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 07","EMAIL PM"
"170b3701-1358-4ffe-84e7-b8f86665c685","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 07","Required number of photo(s) taken of installed anchor(s)"
"52fb3069-ace8-4b3a-88fd-6bd1fdd98095","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 07","Installed as per PBI drawings supplied and manufacturer's requirements"
"44188a69-9526-4bd3-983f-4e37bc267927","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 08"
"546cb3c8-d8c9-4b6d-9f60-ecf0d04febe3","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 08","Confirm the structure is in accordance with the details supplied by PBI"
"7f8f4c20-40e0-4274-ac0b-cf95d5163e66","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 08","EMAIL PM"
"222f7791-6f97-4103-87c1-2da7efd67b5a","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 08","Required number of photo(s) taken of installed anchor(s)"
"6caa98cb-9e77-4b9c-96a3-9388dc1b69eb","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 08","Installed as per PBI drawings supplied and manufacturer's requirements"
"b3d0f27b-486f-4bc1-a860-fa16b4ffe21c","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 09"
"713ce4a4-efa5-45f6-b24f-392fc6c15df6","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 09","Confirm the structure is in accordance with the details supplied by PBI"
"7775ca90-2606-417c-8821-913e9d5abc0c","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 09","EMAIL PM"
"02384a59-0ad8-4ae7-aa04-85e406ac79a6","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 09","Required number of photo(s) taken of installed anchor(s)"
"ce328ed9-53ae-41b8-8e6c-b4d3202310b9","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 09","Installed as per PBI drawings supplied and manufacturer's requirements"
"dedc6af5-a72f-4816-886c-b1e14b0cfc3e","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 10"
"558f3e90-675d-4e11-b9b6-8bb1f7f4fa3d","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 10","Confirm the structure is in accordance with the details supplied by PBI"
"09f0f8a9-646c-4535-85c6-556a253cedf4","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 10","EMAIL PM"
"e297a8b4-4098-4245-92b5-decb8bd7e4a0","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 10","Required number of photo(s) taken of installed anchor(s)"
"725e2dd7-3b45-421d-896e-852267e3c25f","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 10","Installed as per PBI drawings supplied and manufacturer's requirements"
"ffd6a9bb-c44f-46c3-a36f-ea7b0a4d7f5d","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 11"
"ff3aa471-e2d6-48b9-abff-f8fa56cbfe2e","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 11","Confirm the structure is in accordance with the details supplied by PBI"
"a5b0d0fd-7455-49da-b3ab-ca3808d0784f","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 11","EMAIL PM"
"2dc7c310-21e9-4e06-a1b6-b121804d1287","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 11","Required number of photo(s) taken of installed anchor(s)"
"2778acf1-e9d8-4c15-8284-3f1764c46dc0","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 11","Installed as per PBI drawings supplied and manufacturer's requirements"
"9e5d3fa5-5633-445e-9efb-17707990b9b2","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 12"
"cf441580-f932-436b-938f-002695b4f1e4","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 12","Confirm the structure is in accordance with the details supplied by PBI"
"16ffc563-48c3-4fcd-a0a3-79a363a79eb5","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 12","EMAIL PM"
"4b24d484-57de-4a98-9dd9-fd3323743254","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 12","Required number of photo(s) taken of installed anchor(s)"
"0a581ea7-4f96-4188-8145-4d98ce63e182","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 12","Installed as per PBI drawings supplied and manufacturer's requirements"
"331728c1-660c-447b-adb2-1f3b42748f38","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 13"
"71334a48-3835-4b8a-a09a-55e088b9b061","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 13","Confirm the structure is in accordance with the details supplied by PBI"
"ba07cdc8-30c5-404d-ab74-548b066ce6a5","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 13","EMAIL PM"
"3f97a29b-b500-4bcd-b7b6-79823516c7c7","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 13","Required number of photo(s) taken of installed anchor(s)"
"82f2af59-ccff-4ebc-aeac-d2597d5a3f6c","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 13","Installed as per PBI drawings supplied and manufacturer's requirements"
"92080ddf-14dd-4723-8633-88633c771445","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 14"
"2012277d-b790-4e79-9b6b-b4a012001978","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 14","Confirm the structure is in accordance with the details supplied by PBI"
"5a25e94c-0c59-4e66-9ec5-b39d6b09cda9","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 14","EMAIL PM"
"79042a72-5bcc-48b9-bee2-a19ca0870df3","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 14","Required number of photo(s) taken of installed anchor(s)"
"8fa85d2e-1233-4d67-94d4-92aa8a6dfa2b","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 14","Installed as per PBI drawings supplied and manufacturer's requirements"
"4f949571-ca3a-4e5c-a96a-e5356c134d80","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 15"
"91f46a31-655a-4578-b000-26f9066ae326","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 15","Confirm the structure is in accordance with the details supplied by PBI"
"8cb8cdda-d816-45b9-bb11-fee3d0512fb3","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 15","EMAIL PM"
"4771953a-0df2-4fc9-9bf3-454810b7eca1","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 15","Required number of photo(s) taken of installed anchor(s)"
"98c9af85-4304-4fdd-bc13-5cfa51730004","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 15","Installed as per PBI drawings supplied and manufacturer's requirements"
"b43b3a98-3228-405b-b757-80809c3d4488","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 16"
"07576ce2-3a40-44b0-9670-2e1993e14ea5","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 16","Confirm the structure is in accordance with the details supplied by PBI"
"224d70c1-5528-4691-a389-da398bd9a50a","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 16","EMAIL PM"
"d9d17c9c-ea4f-4d5b-a1ff-64a2f051b6ea","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 16","Required number of photo(s) taken of installed anchor(s)"
"dd3efb00-a036-49f7-8f28-fc1478c9b788","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 16","Installed as per PBI drawings supplied and manufacturer's requirements"
"cbe0a9c0-0227-4496-a313-79295323488c","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 17"
"a6024bdc-0c5e-4144-8f39-db6d43c4372b","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 17","Confirm the structure is in accordance with the details supplied by PBI"
"d2948962-a47d-4ba8-8962-8ce6124254d6","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 17","EMAIL PM"
"41d9653a-65c9-4932-b75e-871aa796543a","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 17","Required number of photo(s) taken of installed anchor(s)"
"130d9f45-aca3-41e6-b85d-62603d733d24","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 17","Installed as per PBI drawings supplied and manufacturer's requirements"
"7fed451d-81ad-4f05-bc69-365a2d8489f8","","checklist-flat","not-started","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 18"
"3e756122-3e1a-47de-a667-f626b98f2d95","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 18","Confirm the structure is in accordance with the details supplied by PBI"
"e4ea7130-44ea-41a8-9917-243845b78d1f","","holdpoint","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 18","EMAIL PM"
"67926d34-d246-41db-a56f-bf38bbcd80c9","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 18","Required number of photo(s) taken of installed anchor(s)"
"5001a45c-d502-4ff6-b8e1-424ecb24b5e4","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","18no AP Type 01 - Fall Arrest and Abseil Anchors","Fit Off Checklist - Anchor 18","Installed as per PBI drawings supplied and manufacturer's requirements"
"105fa834-5323-41fe-8ac5-a55194078dd0","","checklist-flat","work-in-progress","Data Plate, Access Point & Carriages/Travellers","checklist-flat","FALSE","FALSE"," QA","Data Plate, Access Point"
"d8a58482-cb81-4c13-8b9a-7343292f107c","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE"," QA","Data Plate, Access Point","Details of Data Plate"
"4dad39e7-b88c-44f5-bd99-910e1168ef8e","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Data Plate, Access Point","1 photo required of Data Plate"
"5921ee7d-cb58-484c-b2c4-2d57216b0582","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE"," QA","Data Plate, Access Point","Details of Access Point"
"70b5b8fc-ebca-4530-95af-d29c2106c50f","","checkpoint-status","not-started","","","TRUE","TRUE"," QA","Data Plate, Access Point","1 photo required of Access Area"
"2c2765f7-2d18-4fb3-84cc-0937137cbcba","","checkpoint-no-status","no-status-started","","","TRUE","TRUE"," QA","Data Plate, Access Point","Details of Rail Carriages/Cable Travellers"
"1dbf6714-631a-4ff4-b91e-4f43206472ab","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," QA","Data Plate, Access Point","1 photo required of carriages/travellers"
"5abe0bc1-cf26-4700-a0ef-2526ed1da022","","folder-normal","work-in-progress","","step","TRUE","FALSE","Roof Access Requirements"
"fdb6248e-2153-4bd3-a744-19fba741a0f4","","checklist-flat","work-in-progress","Roof Access Requirements","checklist-flat","FALSE","FALSE","Roof Access Requirements","Roof Access Requirements"
"d613e62e-85ad-4a0f-b426-2499c7f0bf41","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Roof Access Requirements","Roof Access Requirements","Brief description of roof access requirements for Recert Team"
"c0be83e2-88ca-462d-af16-9759f53b3b4a","","checklist-flat","not-started","Practical Completion","checklist-flat","FALSE","FALSE","Practical Completion"
"ad0598be-f69f-4ec8-a9ab-4d1cbb1594de","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Practical Completion","System installed and ready for review from Project Manager."
"dc3643ca-c132-4b48-9da7-aae7dd888fbd","","holdpoint","no-status-not-started","","","FALSE","FALSE","Practical Completion","Request Review from PM"
"2da01995-9834-427d-b65a-0164f5491a07","","checkpoint-status","not-started","","","FALSE","FALSE","Practical Completion","Project Manager has reviewed, checked and approved system."
"626da8de-9061-420a-addf-6abd59ef73ae","","checkpoint-status","not-started","","","FALSE","FALSE","Practical Completion","PM to send to PBI admin to close out and archive"
