Id,Type,Name,Values,Prompting Name,Resource Id
,note,"○ Prior to placement of next layer of pavement material, inspection to be undertaken to check if the geotextile is correctly overlapped and free from punctures or tears and ensure it is pinned down to prevent movement and the filter material becoming contaminated. Should these issues occur, they must be rectified prior to placing the next fill material. This shall constitute a Hold Point.",,,
43351c17-7eda-5104-ba99-610b06d2a88b,note,"Reference Documents - Cl.16.9.4.2, Cl.16.9.4.3 & Aconex FHPL- GCOR- 006263 & IFC Drawings",,,
f54cbdc1-b074-5ceb-b237-b304e63b3eca,note,Inspection/Test Method - Visual Inspection,,,
118f5f81-1efc-52a1-88c9-a445cb2c84c2,note,Record of conformity - This ITP Signed,,,
dc0e6d00-83df-50ea-81de-bb9fbdfead91,note,HP,,,
02300ae5-d391-51c9-a516-b20c5ddd137f,note,"Responsibility - Project/Site Engineer, Beca",,,
cc3b74dc-e10e-501a-a4f7-2f5006fa8096,date,Date Completed:,,,
,signoff,AUTHORITY HOLDPOINT,,,
,checkpoint,3.7 - Subsoil Drain Outlet,,,
4ce793d0-4b56-55ae-bbda-0be872c461e9,note,Frequency - Each Lot,,,
160fda7a-f329-55cf-b8ba-fdf84ab370a6,note,"Acceptance Criteria - Subsoil outlet point to be located at a drainage pit, pipe end wall or outlet in a fill batter or drain. All subsoil drain outlets shall be fitted with Vermin Guards.",,,
59bd5fb0-e432-5242-b273-7bf5b9e311ed,note,Reference Documents - IFC Drawings,,,
7b40b719-15b4-5402-93d8-59527c560432,note,Inspection/Test Method - Verify,,,
f3ef272f-cdec-523a-903c-f3f96bd94df1,note,Record of conformity - This ITP Signed,,,
4717fb7b-5e44-5540-b72d-1c7a289ab715,note,IP,,,
c6899f67-80fc-5df1-80cf-fe23901deb0d,note,Responsibility - Project/Site Engineer,,,
47d5459c-6674-578c-9823-3add99fab108,date,Date Completed:,,,
,checkpoint,3.8 - Flush out Risers,,,
,note,Frequency - As applicable,,,
,note,Acceptance Criteria - Cleanouts shall be located at the heads of all subsoil drains and as specified on the Drawings.,,,
,note,Reference Documents - Cl.16.9.2 & IFC Drawings,,,
,note,Inspection/Test Method - Visual Inspection,,,
,note,Record of conformity - This ITP Signed,,,
,note,IP,,,
,note,Responsibility - Project/ Site Engineer,,,
,date,Date Completed:,,,
,section,4.0 - Post Construction,,,
,checkpoint,4.1 - Flushing Test,,,
ac2cde80-3d01-529a-812e-aef469bf814a,note,Frequency - Each Lot,,,
33817df8-516a-506f-bf30-2f709891d88f,note,Acceptance Criteria - Flushing test to be carried out for subsoil pipes to remove material that has entered the pipes during construction and to ensure that the drainage line is free from obstruction. This constitutes a Witness Point.,,,
9b875275-a4ca-5915-bdf5-2499e12fbd6d,note,Reference Documents - Tender Clarificati on #33,,,
eee59dc7-f9c7-5a81-8506-01615d50d95b,note,Inspection/Test Method - Visual Inspection,,,
02293552-747a-5fd4-866a-94f45d6e5a3e,note,Record of conformity - This ITP Signed,,,
62c6cda1-4101-52c8-9adf-97edc1fddbc1,note,WP,,,
67f67238-bbbc-5e97-b0ec-911c93b51479,note,Responsibility - Project/Site Engineer,,,
c6604951-a6da-5fa5-a47e-d47d5f6087bd,date,Date Completed:,,,
,checkpoint,4.2 - Records,,,
265d3813-d435-55c9-8a25-0b3901c43330,note,Frequency - Each Lot,,,
a5ebcd79-d827-530b-81ad-26bce792df85,note,Acceptance Criteria - Levels and alignment recorded in as built documentation.,,,
5a5215f2-64c1-573e-ae61-0cbce602f745,note,Reference Documents - As built Data,,,
4c686766-1525-5f55-bbeb-013432f0beb7,note,Inspection/Test Method - Verify,,,
0d197c67-89f3-5a1e-b1ae-c8ebc5c7e02f,note,Record of conformity - Aconex Correspondence / Asbuilts,,,
287c6857-e310-5e63-8b19-69f7316bccd1,note,SCP,,,
5b6a66e7-a082-5f5d-b2a2-fea9a80aa612,note,Responsibility - Project/Site Engineer,,,
5ebdc4ef-343c-5375-8a19-e6b25236d540,date,Date Completed:,,,
,checkpoint,Final Inspection,,,
61331d75-b3c7-5352-8079-414b603e3db6,note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,
5572ef30-e932-5a08-a991-e4f08674c94b,textbox,Print Name:,,,
f6667217-4fcf-50bd-b2bf-6f44ca637a42,textbox,Position:,,,
f259472e-32a8-5470-b3b9-9487c05a4eb7,date,Work Completed On:,,,
933ef43f-f06a-5888-ba35-78c4fb61c965,date,Date:,,,
