"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
,"checklist","Civil – Footpath In Ground Services","","Civil – Footpath In Ground Services",,0,"935eee73-0071-4b5d-9fc2-aefe02fd9712"
,"section","Pre-start",,,,,
,"checkpoint","Stormwater laterals exposed and extended to sump locations",,,,,
,"checkpoint","Trench formed and sand bed completed",,,,,
,"checkpoint","Conduits underslab completed",,,,,
,"section","Services trench",,,,,
,"checkpoint","Electrical cables running from DB location to each unit",,,,,
,"checkpoint","Electrical cables top covered and cable slab installed and covered",,,,,
,"checkpoint","Hydraulic service joined and water tested",,,,,
,"checkpoint","Chorus pits & tuds located and levels agreed",,,,,
,"checkpoint","Fire alarms conduits and cables completed",,,,,
,"checkpoint","Conduits crossing roads where required",,,,,
,"section","Post-services",,,,,
,"checkpoint","Fines cover",,,,,
,"checkpoint","Chorus pits to final RL",,,,,
,"checkpoint","Final backfill & compacted",,,,,

,"checklist","Consultant Inspection","","Consultant Inspection",,54,"f4453121-a2db-4f7b-966a-44b91112b9b7"
,"section","Details",,,,,
,"checkpoint","Inspection completed, attached and any relevant observations closed out",,,,,
"85d5c57f-5087-594a-9409-ad4a5f8cf854","textbox","Date of inspection",,,,,
"d22c574d-b540-5c25-bcde-870e97bc0a2b","textbox","Type of inspection",,,,,
"056b2541-4a8b-5b2c-9acb-bfec89374578","textbox","Area of inspection",,,,,
"540522ff-0a02-5422-9757-c4e19e4bf71c","tickbox","Inspection report attached",,,,,
,"signoff","Sign off",,,,,
,"checkpoint","All relevant observation closeout evidence attached here if applicable",,,,,
"88bdd135-f1c4-58ad-8725-aad5bdc3811f","textbox","Corrective action required",,,,,

,"checklist","Council Inspection","","Council Inspection",,9,"799e78b0-0f0a-4cc9-8f0f-6cd2d91081f2"
,"section","Details",,,,,
,"checkpoint","Inspection completed, attached and any relevant observations closed out",,,,,
"a811dc5b-ac83-5470-8e22-e6605df80fcd","textbox","Date of inspection",,,,,
"eaa36b12-dd05-5534-9855-79c4bd6c0898","textbox","Type of inspection",,,,,
"bc8f8242-678a-5cb5-861d-6fb07e05967b","textbox","Area of inspection",,,,,
"46b42bf2-dfd2-563b-b4d1-592bae41d634","tickbox","Inspection report attached",,,,,
"bd8c65cf-b0da-509c-8292-66c15022fdc4","dropdown","Inspection outcome","Fail, Partial Pass, Pass",,,,
,"signoff","Sign off",,,,,
,"checkpoint","All relevant observation closeout evidence attached here if applicable",,,,,
"747abae4-11b7-5603-bb0c-287329ec618b","textbox","Corrective action required",,,,,

,"checklist-flat","Council Inspection - Observations","","Observation #",,25,"21347c87-1b03-4f76-8d61-76570d8d245b"
,"checkpoint","All relevant observation closeout evidence attached here if applicable",,,,,
"747abae4-11b7-5603-bb0c-287329ec618b","textbox","Corrective action required",,,,,

,"checklist","Facade - Below Ground Waterproofing","","Facade - Below Ground Waterproofing",,0,"450919e1-d57a-4d4d-962b-9d92d78c1874"
,"section","Pre-start",,,,,
,"checkpoint","Panel QA received",,,,,
,"checkpoint","Block wall QA received",,,,,
,"checkpoint","Panel joints grouted/sealed",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Clean work area",,,,,
,"checkpoint","Safe access",,,,,
,"section","Installation",,,,,
,"checkpoint","Waterproofing as per architectural drawings",,,,,
,"checkpoint","Council inspection report received and close-out",,,,,
,"section","Post install",,,,,
,"checkpoint","Protective layers",,,,,
,"checkpoint","Tanking QA received",,,,,

,"checklist","Façade – Eave and Roof","","Façade – Eave and Roof",,0,"cc471d2d-f573-4042-92f3-c435598922f3"
,"section","Pre-start",,,,,
,"checkpoint","Steel QA received",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Clean work area",,,,,
,"checkpoint","Safe access",,,,,
,"section","Eaves",,,,,
,"checkpoint","Framing - DPC between timber and steel",,,,,
,"checkpoint","Framing -Timber frame fixings to steel frame/purlins",,,,,
,"section","Services",,,,,
,"checkpoint","Services signoff/QA including nogs",,,,,
,"section","RAB",,,,,
,"checkpoint","HOLD POINT - Council pre-line inspection report received and close-out",,,,,
,"checkpoint","RAB signoff/QA",,,,,
,"section","ACP",,,,,
,"checkpoint","ACP installed as per shop drawings",,,,,
,"checkpoint","Services cables pulled through – check builders work",,,,,
,"checkpoint","Sealants",,,,,
,"checkpoint","ACP signoff/QA",,,,,
,"section","Roof",,,,,
,"checkpoint","Framing - DPC between timber and steel",,,,,
,"checkpoint","Framing - Timber frame fixings to steel frame/purlins",,,,,
,"checkpoint","Gutter waterproofing sign-off/QA",,,,,
,"checkpoint","ILD Testing",,,,,
,"checkpoint","Mesh and underlay installed",,,,,
,"checkpoint","Check roof sheets fixings",,,,,
,"checkpoint","Service penetrations installed",,,,,
,"checkpoint","Proper septation",,,,,
,"checkpoint","Roof finishes",,,,,
,"checkpoint","Painting panels",,,,,
,"checkpoint","Cap flashings",,,,,
,"checkpoint","Apron flashings",,,,,
,"checkpoint","Services penetrations",,,,,
,"checkpoint","EPDM tape / termination bar and sealants installed",,,,,
,"checkpoint","Gutter and downpipe installed",,,,,
,"checkpoint","Roof signoff/QA",,,,,
,"section","Roof safety anchors",,,,,
,"checkpoint","Check layout (positioning)",,,,,
,"checkpoint","Roof anchors tagged",,,,,
,"checkpoint","Roof anchors signoff/QA",,,,,

,"checklist","Facade – Shop Front","","Facade – Shop Front",,0,"aaedfc85-0acc-4cdf-b0bc-498b79bff4ca"
,"section","Pre-start",,,,,
,"checkpoint","Site measure complete",,,,,
,"checkpoint","Steel QA received",,,,,
,"checkpoint","Carpentry sign-off received",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Clean work area",,,,,
,"checkpoint","Waterproofing sign off as per details",,,,,
,"section","Install",,,,,
,"checkpoint","Prime surfaces",,,,,
,"checkpoint","Seismic frames",,,,,
,"checkpoint","Inserts",,,,,
,"checkpoint","Glazing",,,,,
,"checkpoint","Air seals completed",,,,,
,"checkpoint","Bespoke flashings measured",,,,,
,"section","Post install",,,,,
,"checkpoint","Protection 1.5m high",,,,,
,"checkpoint","AAMA 501 water test completed and passed – results received",,,,,
,"checkpoint","QA subby and consultant (inspection requirements?)",,,,,

,"checklist","Fitout - Carpentry Framing","","Fitout - Carpentry Framing",,0,"e8ced4e5-c36a-43b0-9cc4-927b8c90733f"
,"section","Mezzanine",,,,,
,"checkpoint","Framing complete as per Arch details",,,,,
,"checkpoint","DPM between timber and beam",,,,,
,"checkpoint","Balustrade 150x150mm 19mm packer.",,,,,
,"checkpoint","Framing/beam packing continuous to receive the Balustrade posts",,,,,
,"checkpoint","Stair measure complete",,,,,
,"checkpoint","Stairs received on site and installed",,,,,
,"checkpoint","70mm min width of stringer against precast",,,,,
,"checkpoint","Inside stringer notching clear",,,,,
,"checkpoint","Base of stair detail correct",,,,,
,"checkpoint","Battens to receive Fireline installed correctly",,,,,
,"checkpoint","All nails flush within framing to receive GIB",,,,,
,"checkpoint","Fireline installed as per Spec",,,,,
,"checkpoint","AC inspection No.1 Post line Fireline",,,,,
,"section","Bathroom",,,,,
,"checkpoint","DPC between timber and concrete",,,,,
,"checkpoint","Framing as per Arch drawings",,,,,
,"checkpoint","Fixings to concrete panel and slab correct",,,,,
,"checkpoint","Door opening Correct",,,,,
,"checkpoint","Service nogs / stud exclusion zones",,,,,
,"checkpoint","Set out confirmed by EXP and accepted by ZYJ",,,,,
,"checkpoint","All nails flush within framing",,,,,
,"checkpoint","AC inspection No.1 Pre-line inspection",,,,,
,"checkpoint","GIB install to walls",,,,,
,"checkpoint","Ceiling Grid installed – services accounted.",,,,,
,"checkpoint","Services installed – TRF, AM, TC",,,,,
,"checkpoint","Ceiling GIB installed",,,,,
,"checkpoint","AC inspection No.2 Post line",,,,,

,"checklist","Fitout - Installation","","Fitout - Installation",,0,"6cf7a78b-9d80-4611-b8a1-b48b3df71d34"
,"section","Mezzanine",,,,,
,"checkpoint","Balustrade measure",,,,,
,"checkpoint","Stairwell opening and location as per arch dwg 1701",,,,,
,"checkpoint","Order stairwell",,,,,
,"checkpoint","Check detail for balustrade (3302 – interior details)",,,,,
,"checkpoint","Stair details as per arch and SD",,,,,
,"checkpoint","Handrail site measure",,,,,
,"checkpoint","Install eco-ply ceiling",,,,,
,"signoff","Line/stop internal service penetration prior to eco ply",,,,,
,"section","Bathroom Walls/Ceilings",,,,,
,"checkpoint","Bathroom Lining",,,,,
,"signoff","Bathroom are lined and fire stopped before bathroom framing",,,,,
,"section","High Level Services",,,,,
,"checkpoint","Services sign-off",,,,,
,"checkpoint","Pre-line photos",,,,,
,"signoff","Council Pre-Line Inspection",,,,,
,"section","Set / Sand / Paint",,,,,
,"checkpoint","Plasterboard fixings as per requirements (aqualine x standard)",,,,,
,"section","Tiling and Waterproofing",,,,,
,"checkpoint","Stopping complete",,,,,
,"checkpoint","Sealants installed",,,,,
,"checkpoint","Waterproofing QA",,,,,
,"checkpoint","Tiling QA",,,,,

,"checklist-flat","Fitout - Prestart","","Fitout - Prestart",,0,"8b6081c1-5601-4967-a12b-c1d415cf113f"
,"checkpoint","Slab poured and curing complete",,,,,
,"checkpoint","Mezzanine steel QA/Sign-off",,,,,
,"checkpoint","Intumescent paint to mezzanine steel (beams and posts)",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Sealant complete between precast panels",,,,,

,"checklist","Footings","","Footings",,9,"03df9a4d-289c-40ca-94c7-3818f40e1645"
,"section","Pre-start",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Geotechnical Eng subgrade inspection report received and closed-out",,,,,
,"checkpoint","Check for clash",,,,,
,"checkpoint","Upload drawings, detail /Mark up plan",,,,,
,"section","Pre-Pour",,,,,
,"checkpoint","Service trade sign off/QA",,,,,
,"checkpoint","Waterproof sign off/QA",,,,,
,"checkpoint","Formwork signoff/QA",,,,,
,"checkpoint","Check levels",,,,,
,"checkpoint","GN inspection- Prepour",,,,,
"584da06d-898d-523c-b9f4-22a18cbc177b","tickbox","Reo details checked",,,,,
"f7bd4f24-eb8c-5624-b00a-362ef018334b","tickbox","Any CAN, Engr requirements",,,,,
"74cbf223-aa2a-5067-a82a-359ef2f7a809","tickbox","Starters, scabbling, cover checked",,,,,
"53503008-e82f-5299-ab6d-bed590ee638f","tickbox","Clean formwork and ready to pour",,,,,
,"checkpoint","Structural Eng inspection report received and close-out",,,,,
,"checkpoint","Council inspection report received and close-out",,,,,
,"checkpoint","Stop-End checked",,,,,
,"checkpoint","Pour sequence mark-up",,,,,
,"section","Access/Safety",,,,,
,"checkpoint","Clear access for trucks/pump",,,,,
,"checkpoint","Exposed reo capped",,,,,
,"checkpoint","Safe access to all areas of pour",,,,,
,"section","Pour",,,,,
,"checkpoint","Concrete Dockets and test report received",,,,,
,"checkpoint","Curing agent",,,,,
,"checkpoint","Pour QA received",,,,,

,"checklist","In Situ Concrete","","In Situ Concrete",,0,"721e2360-cf50-40b7-95b7-5a6a52a57f06"
,"section","Pre-Pour",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Check for clash",,,,,
,"checkpoint","Waterproofing done & QA received",,,,,
,"checkpoint","Waterstop Gasket installed",,,,,
,"checkpoint","GN inspection",,,,,
"c31276a5-e3cc-5427-b5e5-4f3f8d8cfbed","tickbox","Reo Details checked",,,,,
"3d26fa73-8b45-5781-be3f-1905a0217edd","tickbox","Any CAN, Engr requirements",,,,,
"a42ed4d2-d222-5bcc-a79f-e257428bf835","tickbox","Starters, scabbling, cover checked",,,,,
"43b259f3-fe49-5fd6-8e90-d68fad2d1c45","tickbox","Clean formwork and ready to pour",,,,,
,"checkpoint","Structural Eng inspection report received and close-out",,,,,
,"checkpoint","Council inspection report received and close-out",,,,,
,"checkpoint","Upload drawings, detail /Mark up plan",,,,,
,"section","Access/safety",,,,,
,"checkpoint","Access for pump",,,,,
,"checkpoint","Check TA",,,,,
,"checkpoint","Safe access to all areas of spray",,,,,
,"checkpoint","Exposed reo capped",,,,,
,"section","Spray / Pour",,,,,
,"checkpoint","Confirm mix & test",,,,,
,"checkpoint","Confirm Finish",,,,,
,"section","Post pour",,,,,
,"checkpoint","Formwork removed",,,,,
,"checkpoint","Pour QA received including concrete dockets",,,,,
,"checkpoint","Mill certis received",,,,,

,"checklist","Insitu Piles","","Insitu Piles",,18,"6c8786c0-c580-4d09-8ca4-5921f832d21b"
,"section","Details",,,,,
,"checkpoint","Pile location marked and confirmed",,,,,
,"checkpoint","Pile Cage dimension and specification checked",,,,,
"1ebc5b73-a0a5-50a2-b26f-fa90f8f31aac","note","Attach Docket",,,,,
,"checkpoint","Pile drilling Card - refer details with the approved pile schedule",,,,,
,"checkpoint","Engineer Inspection",,,,,
,"checkpoint","Concrete pour & docket received",,,,,
,"checkpoint","Mill Certificate received",,,,,
,"checkpoint","Surveyworks Asbuilt check",,,,,

,"checklist","Insitu Piles Checklist","itp","Insitu Piles",,0,"a88129a9-94f4-4f1a-bac4-b416889401c8"
,"section","Preliminary Tasks",,,,,
,"checkpoint","Confirm Pile installation plan including methodology, material and equipment submitted",,,,,
"aad92bda-2664-5684-85d8-ac46105d5e3f","note","Sub-Contract signing",,,,,
,"section","Site Start Up Tasks",,,,,
,"checkpoint","Confirm full services and utilities check by subcontractor. Permit to work in place",,,,,
"1ff69a78-304f-5ff1-bef9-2327ab135518","note","Prior to mobilization",,,,,
,"checkpoint","Confirm an adequate site surface has been established for a safe working platform and check periodically once installation is underway.",,,,,
"274e4199-4609-5c0e-bcf0-af268e3c000a","note","1 week prior and intermittently after",,,,,
,"checkpoint","Confirm all piles to be set out in accordance with design requirements and appropriate procedures taken to protect adjacent services, structures etc.",,,,,
"39b65b1d-06eb-5451-9329-ee7c0c1ba814","note","Prior to installation of 1st pile",,,,,
,"section","Construction Tasks",,,,,
,"checkpoint","Confirm correct equipment is in place to check the verticality and position of rig, and that the mast is vertical in both axes prior to construction of each pile",,,,,
"8f90764a-26a5-54fd-ad0e-41520fa86710","note","Prior to installation of 1st pile and periodically after",,,,,
,"checkpoint","Confirm pile construction has not been carried out within the specified distance of newly cast piles until concrete has attained the strength specified. Refer to installation methodology provided.",,,,,
"70b4018e-e24d-5d43-afcf-77c7e21de1c2","note","Each pile",,,,,
,"checkpoint","Confirm that pile depth has been checked at completion of boring. Toe level to at or below target depth",,,,,
"1d929ece-f6f1-5a54-b680-7583325fbe41","textbox","",,,"m depth",,
"31fa7856-713f-5a2e-8d38-fd9bc67d051c","note","Each pile",,,,,
,"checkpoint","Sight delivery dockets to confirm all in accordance with engineers specification.",,,,,
"5b01ba3e-dffa-5ac4-a11f-64a1cae3968d","note","Each concrete delivery",,,,,
,"checkpoint","Confirm that subcontractor has checked that steel is not excessively rusted, cage has been sturdily constructed and that the correct cage has been installed for each pile.",,,,,
"7af01921-38cc-575c-8eb4-2f2e9815a008","note","Each reinf. Cage batch",,,,,
,"checkpoint","Dimensional check, length, bar diameter, nr of bars. Make sure compliant with technical package.",,,,,
"61f8d457-3081-5c32-935f-e095776a9b7f","note","Random control check",,,,,
,"checkpoint","Check cage has been installed at the correct level and is centralised, ensure cover requirements are met. All as per specification and documents.",,,,,
"c9a27d0a-9e00-544c-af03-c5f0e10465a1","note","Random control check",,,,,
,"checkpoint","Obtain Engineers site reports and signoff as required.",,,,,
"a8d66440-d4f6-56dc-ac2c-85f4087b08a3","note","As per Contract",,,,,
,"checkpoint","Confirm top of piles have been trimmed to elevations indicated on design drawings prior to construction of pile caps.",,,,,
"a1f5f14b-1587-5c9c-84f9-c2d8b78ae80c","note","After completion of installation",,,,,
,"section","Post Construction Tasks",,,,,
,"checkpoint","Obtain as-built drawings to confirm grid layout is completely in accordance with all drawings and specifications (all within tolerance)",,,,,
"937c4592-d188-5c57-9c64-385a32ef5100","note","After completion",,,,,
,"checkpoint","All data and records required provided to Structural Engineer after completion of pile installation (as per required contract specification). Include any Engineer’s site reports and sign off.",,,,,
"157dad8c-3e70-5546-b991-bcbd5b78a21e","note","After completion of works",,,,,
,"checkpoint","Dynamic pile testing (if required by the contract) carried out as per specification requirements. Written pile test results submitted for acceptance. Obtain sign off from Structural Engineer. (Attach certificate)",,,,,
"269a9bb3-f1c9-5664-a58f-17b5ac3698af","note","As per contract requirements",,,,,
,"checkpoint","Confirm all inspections as identified on the cover page have been undertaken",,,,,
"06600b44-5607-5b42-b8d8-ad2c9d51181e","note","After Completion",,,,,
,"checkpoint","Subcon QA received including pilecards and dockets",,,,,

,"checklist","ITP - Pole Retaining Wall","","ITP - Pole Retaining Wall",,2,"6a958e3c-e1f2-4ec3-ac1e-79e8975f6ebb"
,"section","1. Pre-start",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Clear work Area",,,,,
,"checkpoint","Review construction drawings and set-out",,,,,
,"checkpoint","Geotechnical Eng inspection report received and closed-out",,,,,
,"section","2. Set up/ Pre-pour",,,,,
,"checkpoint","Service trade sign off/QA",,,,,
,"checkpoint","Waterproof sign off/QA",,,,,
,"checkpoint","Check RL levels",,,,,
,"checkpoint","Subcon sign off/QA",,,,,
,"checkpoint","GN inspection",,,,,
"8e7bec4b-3b08-5d71-a637-6c83dc3ef847","tickbox","i. Details checked",,,,,
"8ff39581-c639-5c71-b7f4-0a428ffb4e4c","tickbox","ii. Verify materials and check poles for visible defects or damage",,,,,
"badded84-0aae-59a2-91e0-3b1d197072b7","tickbox","iii. Poles are placed according to alignment and levels.",,,,,
"16407ff3-4abe-59c0-a6a6-9fa0fcfa095f","tickbox","iv. Ensure poles are secured and ready for pour",,,,,
,"checkpoint","Structural Eng inspection report received and close-out",,,,,
,"checkpoint","Council inspection report received and close-out",,,,,
,"section","3. Access/Safety",,,,,
,"checkpoint","Clear access for trucks/pump/rigs",,,,,
,"checkpoint","Safe access to all areas of pour",,,,,
,"section","4. Pour",,,,,
,"checkpoint","Confirm mix",,,,,
,"checkpoint","Confirm concrete is being tested (slump and cylinders)",,,,,
,"checkpoint","Weather recorded",,,,,
,"section","5. Post pour",,,,,
,"checkpoint","Backfilling (200mm in layers)",,,,,
,"checkpoint","Levels",,,,,
,"checkpoint","Pour QA received including dockets",,,,,

,"checklist","ITP - Structure - Slab on Grade","","ITP - Structure - Slab on Grade",,7,"701beb82-28f0-45b9-a79f-b3685dc5afa0"
,"section","Pre-start",,,,,
,"checkpoint","Columns/GB sign-off/QA received",,,,,
,"checkpoint","Services sign-off",,,,,
"2db17213-52f0-5fcf-82fe-bac71a4e8033","tickbox","i. Electrical",,,,,
"5dafd3d9-ca0f-5e88-95c1-1b002d6ef3a0","tickbox","ii. Fire",,,,,
"7a5cb49b-941c-5367-9781-1d50b178e975","tickbox","iii. Hydraulic",,,,,
"bbb45f58-32b2-5d21-ad4d-ac5a73bc5821","tickbox","iv. Comms and Fibre",,,,,
,"checkpoint","Subgrade sign-off/QA received",,,,,
"b8181f2e-bd2c-5271-a8e7-38744f074124","tickbox","i. Backfill and blinding",,,,,
,"checkpoint","GL and datum provided",,,,,
,"checkpoint","Clean work area",,,,,
,"section","Pre-Pour",,,,,
,"checkpoint","Waterproofing sign-off/QA",,,,,
"2da6d233-ca40-5197-b8b3-6a70ba58b2f4","tickbox","i. DPM including tapes and laps",,,,,
"26241039-dfa7-5037-8cf3-fd1b17fff318","tickbox","ii. Waterstop where applicable",,,,,
,"checkpoint","Formwork signoff/QA",,,,,
"d8bc15f1-9368-533a-b4de-67dc94a2345c","tickbox","i. Step down/ falls",,,,,
"0c082847-d6dd-5e98-a5a9-c2f4481df9bf","tickbox","ii. Ties, propping, seal formworks",,,,,
"01bbc981-d2d5-58cc-9b04-bbb0fc919928","tickbox","iii. Seismic gap/expansion joints",,,,,
,"checkpoint","Reo sign off/QA",,,,,
,"checkpoint","GN inspection",,,,,
"af1066b9-f756-508b-b045-1a1110ff77b2","tickbox","i. Details checked",,,,,
"c328f3ae-58d7-55bf-97b8-881d55c3cffe","tickbox","ii. Any CANs",,,,,
"600c7ed6-7566-55fe-8c80-fe17623ba846","tickbox","iii. Check starters, scabbling, cover checked, thickenings",,,,,
"732e662e-c306-5272-9f02-7beb1257f24b","tickbox","iv. Reinforcement size, spacing, supports.",,,,,
"1b8ababd-265e-5b51-babf-f0b8eb13583e","tickbox","v. Clean formwork and ready to pour",,,,,
,"checkpoint","Structural Eng inspection report received and close-out",,,,,
,"checkpoint","Council inspection report received and close-out",,,,,
,"section","Access/safety/protection",,,,,
,"checkpoint","Clear access for trucks/pump",,,,,
,"checkpoint","Safe access to all areas of pour",,,,,
,"checkpoint","Panel and steel protection",,,,,
,"checkpoint","Skip clean and ready",,,,,
,"section","Pour",,,,,
,"checkpoint","Confirm mix",,,,,
,"checkpoint","Confirm concrete is being tested (slump and cylinders)",,,,,
,"checkpoint","Weather recorded",,,,,
,"section","Post pour",,,,,
,"checkpoint","Finish",,,,,
,"checkpoint","Levels",,,,,
,"checkpoint","Curing agent",,,,,
,"checkpoint","Saw cuts within 24h of pour and slurry removed",,,,,
