"Warnings","Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"","cf6d003b-2cd9-5835-9b96-4f975e51be5b","note","RESPONSIBILITY: SE",,,,,
"","c1ab84af-64b2-5dd1-a32d-c2cd44a5a0bf","note","– – – – – – – – – – – – – – – – –",,,,,
"","0176d83e-c1fb-5c4d-b51d-988f73be76d1","note","VERIFYING DOCUMENTS: This ITP",,,,,
"","82fc6d8f-1dd9-530d-8d0f-c60ca0d92739","note","– – – – – – – – – – – – – – – – –",,,,,
"","d7f89450-ccb7-5815-b0b7-47677e49190a","date","Date Completed:",,,,,
"",,"checkpoint","5.5 - Pipe Laying",,,,,
"","2e3567de-b9ee-5474-bdea-ca0553841e2f","note","REFERENCE: VR 701.16, VR 701.17",,,,,
"","01534b4c-6ae1-5bea-bc5c-5620cfc9146d","note","– – – – – – – – – – – – – – – – –",,,,,
"","7f46ca30-52b5-5868-aac9-0e56c0a8f6d1","note","ACCEPTANCE CRITERIA: Laying of pipes or box culverts shall commence from the downstream end.",,,,,
"","dc45c946-4e1d-5ffe-900d-bbfe75f217bc","note","– Rebate and socket ends of pipe sections shall be placed facing upstream and be fully entered.",,,,,
"","2292ba0b-29d1-5b0e-a75b-447825e14ed1","note","– The lower portion of the pipe shall be in contact with the bedding for the full length of each section.",,,,,
"","f117a149-2056-5835-9534-21ebefb058df","note","– The compacted bedding shall be shaped to accommodate the joint collar and ensure that the pipe is supported along its full length.",,,,,
"","0fcc6c34-1522-56fa-9111-b036947eaf36","note","– When the sections are in position, an additional layer of bedding material shall be placed to a height equal to 30% of the nominal pipe diameter or culvert height",,,,,
"","7104eda8-7b3d-5993-a4cd-baa128790e59","note","– – – – – – – – – – – – – – – – –",,,,,
"","292e43d8-ddce-5d8e-91a0-25b8de3f9da4","note","METHOD: Visual",,,,,
"","a60f8010-2e14-5277-a25b-ff2cb7d91843","note","– – – – – – – – – – – – – – – – –",,,,,
"","e778ad26-8d05-518c-8d23-9e6055da1ab6","note","FREQUENCY: Each Pipe",,,,,
"","982971d9-f01c-5481-b117-5aec20d99d23","note","– – – – – – – – – – – – – – – – –",,,,,
"","2f2438e3-38dc-5632-9c8b-dd7a90b2774c","note","CATEGORY: SP",,,,,
"","43314ecb-814c-5a8b-bcea-45639c5e0eb0","note","– – – – – – – – – – – – – – – – –",,,,,
"","5501d278-3f9a-5126-b6c8-c277555bab8c","note","RESPONSIBILITY: SE",,,,,
"","fc5d1676-aa80-5739-b247-ca9e5407aaf6","note","– – – – – – – – – – – – – – – – –",,,,,
"","a75dd251-bdbe-5206-8181-475d1d4b18b2","note","VERIFYING DOCUMENTS: This ITP",,,,,
"","093e87b6-b6b3-5e53-b407-e957f04767cf","note","– – – – – – – – – – – – – – – – –",,,,,
"","cce2bc9f-2c4c-5454-84e7-b36ef9ec793e","date","Date Completed:",,,,,
"",,"checkpoint","5.6 - Pipe Joints and rotation",,,,,
"","060bd2ab-2885-5b7f-9bf5-322311dce3a7","note","REFERENCE: VR 70.18",,,,,
"","5bbb5370-e76c-5af6-b9ae-82e4ef2e2600","note","– – – – – – – – – – – – – – – – –",,,,,
"","b72ad68f-e69f-521d-94f0-09bfa00120d6","note","ACCEPTANCE CRITERIA: All interlocking RCP shall be mortar jointed, or wrapped with a 200 mm wide external joint rubber band.",,,,,
"","c4fbdb16-d695-5dd1-a671-ba255a233a0f","note","– Pipes shall be laid with lifting holes uppermost. Lifting holes shall be plugged or otherwise closed off in accordance with the manufacturer’s instructions after the pipe is installed. .",,,,,
"","6b61051b-d4f6-5fc8-8a2f-c8b7fe6f66ec","note","– – – – – – – – – – – – – – – – –",,,,,
"","49003247-f5b5-57d5-94b6-e292a88b7dac","note","METHOD: Visual",,,,,
"","f21e2aa1-1e07-5303-9eb7-f55aee514da0","note","– – – – – – – – – – – – – – – – –",,,,,
"","e05d0a00-52c4-542b-ba67-e70f865bc495","note","FREQUENCY: Each Pipe",,,,,
"","8cc34092-bd94-5e95-a5df-e8071372fe12","note","– – – – – – – – – – – – – – – – –",,,,,
"","6243fed9-9799-549e-a8a7-53e3633ebfe6","note","CATEGORY: SP",,,,,
"","ea87ce1e-1230-5bb3-bb1d-9759077e9022","note","– – – – – – – – – – – – – – – – –",,,,,
"","10871007-a23d-525d-aa14-3efc7adf1727","note","RESPONSIBILITY: SE",,,,,
"","206e9b87-8b8a-5527-939e-12290bda7909","note","– – – – – – – – – – – – – – – – –",,,,,
"","8b53d03a-2d9f-5c70-b054-506e2654083e","note","VERIFYING DOCUMENTS: This ITP",,,,,
"","024b711b-3a7a-57d3-a945-3016c853c1c4","note","– – – – – – – – – – – – – – – – –",,,,,
"","2b2f8633-dc6f-53fc-b07d-94c4d63b18e9","date","Date Completed:",,,,,
"",,"checkpoint","5.7 - Conformity with drawings",,,,,
"","8b716f3d-88d4-5b91-b74a-a9ae7ca87891","note","REFERENCE: VR 701.10",,,,,
"","1419699f-4779-5d88-9dc8-cdf453ab6a57","note","– – – – – – – – – – – – – – – – –",,,,,
"","47e510b4-2712-5429-8cc8-12d6eb2f5737","note","ACCEPTANCE CRITERIA: The location of each run of underground drainage shall be verified by a survey certificate prior to backfilling the culverts and shall be recorded progressively on the Contractor’s as constructed drawings",,,,,
"","cbcc04ab-2424-5ad4-a3ff-fe51ee1c14a0","note","• Unless specified otherwise the tolerance on location of pipes compared to the design or a change to the design notified in accordance with this clause shall be:",,,,,
"","4442fe07-59d6-5fb9-8b93-6ed9f7f2b367","note","(a) offset of entry pits required to match lines of kerbs or barriers ±20 mm",,,,,
"","ba1f8a7d-fda1-579c-ac5e-4e57fdc3f423","note","(b) plan location of pits other than offsets to kerb lines or barriers ±100 mm",,,,,
"","6f7058d9-ca7a-558c-9eab-afbcf9a3fe26","note","(c) invert level of pipes at pits ±50 mm",,,,,
"","2e33953a-6e6c-57db-8627-9810b8f1fd8f","note","(d) departure from design grade of pipe runs ±10 mm in 10 m provided minimum grade is not less than 1:250",,,,,
"","c4ee982f-e3dc-50cf-8148-78f299a316db","note","ATTACH: Survey Report",,,,,
"","01498990-95f0-5726-a96d-f6515d3c4743","note","– – – – – – – – – – – – – – – – –",,,,,
"","ce261310-80f4-51e8-b2d5-97297b071a19","note","METHOD: Measure",,,,,
"","611cdcbd-f067-562f-9d80-82d9bce709f0","note","– – – – – – – – – – – – – – – – –",,,,,
"","3f5e785d-c4ea-5418-b2e5-4f60953f9f7c","note","FREQUENCY: Each Lot",,,,,
"","311191b9-2f7b-5561-8d5f-d86c48ce5d26","note","– – – – – – – – – – – – – – – – –",,,,,
"","98e81741-685a-5ba0-8c82-c413da099f42","note","CATEGORY: HP*",,,,,
"","af71a0ab-1f1f-5aba-9ab4-926ef4c1f53d","note","– – – – – – – – – – – – – – – – –",,,,,
"","41117d9f-2024-5101-97b5-9a7ec50efd16","note","RESPONSIBILITY: SE",,,,,
"","130c50dd-92b9-509c-9fa3-dd6d63a3834b","note","– – – – – – – – – – – – – – – – –",,,,,
"","1982cb35-c5ea-5ea2-ba71-dffd30f32f54","note","VERIFYING DOCUMENTS: Survey Report",,,,,
"","d52b837c-5d57-56d3-93cc-8969d4d33d21","note","– – – – – – – – – – – – – – – – –",,,,,
"","2129b440-25f7-51b4-ae91-5cd75088a64a","date","Date Completed:",,,,,
"",,"checkpoint","5.8 - Backfill-Under area to be paved",,,,,
"","887a6c93-afe9-535c-bf3f-9f315156d88c","note","REFERENCE: VR 701.19 (a) i",,,,,
"","280a9ec0-b8e0-56e5-83aa-b130d8ad45cc","note","– – – – – – – – – – – – – – – – –",,,,,
"","4fa58f1d-416a-5735-8bb9-8deca3060c32","note","ACCEPTANCE CRITERIA: Culvert under area to be paved",,,,,
"","9ba6cfb8-ace7-5d68-8751-ffd6e62c007f","note","– Where the trench has been excavated from design subgrade level or above, the trench shall be backfilled to design subgrade level with selected backfill material, and above that level with appropriate pavement material.",,,,,
"","3409691a-177a-5044-8995-a8ba5ee163bf","note","– Where the trench is excavated from below design subgrade level the trench shall be filled with selected backfill material.",,,,,
"","d86fca46-f491-50fa-bbe5-cf7980316864","note","– – – – – – – – – – – – – – – – –",,,,,
"","417190e4-1c2e-5794-a268-0ff91a2a8bfe","note","METHOD: Visual",,,,,
"","1b6dc6a0-94b5-509b-b3aa-2f8ff134fd87","note","– – – – – – – – – – – – – – – – –",,,,,
"","71735c95-8785-5f25-a675-8cb4ca75a79e","note","FREQUENCY: Each Lot",,,,,
"","fd5a4c94-0d60-510d-ad20-94a27a840112","note","– – – – – – – – – – – – – – – – –",,,,,
"","76ab1f82-4472-57a5-9700-12f337bd7a1d","note","CATEGORY: SP",,,,,
