resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Ducts,checklist,,,,,,Ducts,,,,,,
Grilles,checklist,,,,,,Grilles,,,,,,
,step,,,,,CPSF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
,step,,,,,CPEF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
,step,,,,,GEF-G-1,,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
Fans,checklist,,,,,,Fans,,,,,,
Grilles,checklist,,,,,,Grilles,,,,,,
Elec Connections,checklist,,,,,,Elec Connections,,,,,,
Labelling,checklist,,,,,,Labelling,,,,,,
,step,,,,,BREF-R-1,,,,,,,
Penetrations,checklist,,,,,,Penetrations,,,,,,
Ducts,checklist,,,,,,Ducts,,,,,,
,step,,,,Level 1,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,TEF-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
Fans,checklist,,,,,,,Fans,,,,,
Elec Connections,checklist,,,,,,,Elec Connections,,,,,
Labelling,checklist,,,,,,,Labelling,,,,,
,step,,,,,,AC-OFFICE,,,,,,
VRF Wall IDU,checklist,,,,,,,Wall IDU,,,,,
ODU/Mini VRF,checklist,,,,,,,ODU,,,,,
Split Elec,checklist,,,,,,,Split Elec,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,1.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.10,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,1.11,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 2,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,2.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.10,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.11,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.12,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.13,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,2.14,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 3,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,3.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,3.10,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 4,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,4.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,4.10,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 5,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,5.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.09,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,5.10,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 6,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,6.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.06,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.07,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,6.08,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,Level 7,,,,,,,,
,step,,,,,Common Areas,,,,,,,
,step,,,,,,BREF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
,step,,,,,,CSAF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
Fire Dampers,checklist,,,,,,,Fire dampers,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Grilles,checklist,,,,,,,Grilles,,,,,
,step,,,,,,LDEF-R-1,,,,,,
Ducts,checklist,,,,,,,Ducts,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPSF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,,CPEF-R-1,,,,,,
Penetrations,checklist,,,,,,,Penetrations,,,,,
,step,,,,,Apartments,,,,,,,
,step,,,,,,7.01,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.02,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.03,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.04,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
,step,,,,,,7.05,,,,,,
Apartment Rough In checklist,checklist,,,,,,,Apartment Rough In,,,,,
Apartment Fit Off checklist,checklist,,,,,,,Apartment Fit Off,,,,,
Apartment Commissioning,checklist,,,,,,,Apartment Commissioning,,,,,
