Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,
b837fdc2-1223-4313-8942-8d2c4ac69766,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.43A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
d98b5b2a-a87e-4fd4-9654-bb909d395568,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.44 CORRIDOR,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
d2f42854-d7e9-46a3-aaac-daf9545262dd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.47 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
47a70db5-1437-44c1-998e-d307d3c600f1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.48 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
74653845-fb6f-468e-826e-b1961c26f61a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.48A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
4d53ece7-3abd-45f5-8fad-dac8da5f59eb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.49 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
792e657f-a4f0-40cd-affe-8b8cff551766,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.49A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
969408b1-666c-409d-bcda-1dbe43ce4e42,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.50 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
0542687b-f5e7-4ff6-b2c6-8ab65a51ae92,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.50A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
8bb6a74b-ecdf-4063-8aca-fea46dc67a9b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.51 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
5dc8f268-3650-4326-824d-cdf713a1482b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.51A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
df94a585-ad5e-4d55-b8a3-19cd7196e7f8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.52 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
c851c306-2a9b-404c-91f9-b34e1958af8c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.52A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
82571baa-8025-4ad4-9fe1-48d193672c3b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.53A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
78bc3e4d-5cfc-4804-85c1-9a9b61bd86e0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.54 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
226f54b2-e6b2-4632-8711-f676043d7826,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.54A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
eeec6357-2e70-4381-9296-ac47451522ff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.55 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
b77f42bb-6200-40b4-bdf0-f047fe02b0d4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.55.A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
a2c45ec8-0c28-4bef-990f-b703433af0be,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.56 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
8e7696c2-21c9-424f-9b1c-9acf2652a996,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.56A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
5e58472d-ab51-4013-b388-8d3665c6f35e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.57 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
4d979798-3621-412e-9765-e11ef4dd28e7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.57A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
0370fcea-503b-4dcb-9371-8f0663ad587e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.58 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
2fe69fec-f387-4885-ba2a-65cd4064a517,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.58A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
aa4309ec-2b4a-4085-9e66-afe6bc115468,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.59 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
f2e296ed-6b4f-4e50-8223-36fa7042902b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.59A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
696f6f2e-f706-47f0-a8f9-6de049a108af,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.60 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
63228d2c-b09d-408b-9d72-f97cef98eea1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.60A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
88539a5f-e438-47f5-8f3b-aee362c17e12,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.61 ACCESS BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
f0e79444-c064-463f-a127-96d8871dcb06,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.61A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
d8148c36-83d0-48fa-a575-7082aa8b7e21,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.62 STORE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
50eab038-13d5-43e8-a977-014fc467c36e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,A.62A STORE CUPBOARD,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
4fbd748a-53e6-49a3-87b0-43c9520af5f2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,CORRIDOR AND LINEN,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
33ea9fe8-29a0-4dd1-9a32-6f40155aff95,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,CORRIDOR AND LOUNGE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
89049745-2128-4ada-9f48-5834c56812a3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,CORRIDOR AND SITTING,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
64dbd9eb-7bd9-45cc-b637-8b0cd2f4cffc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,D.47 SERVERY,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
d018f87f-c83a-41ac-95bb-f3565405e4df,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING A,SITTING AND CORRIDOR,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
fcb516e5-1794-4f7d-9112-b7aab44b17a0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,"B,76A ENSUITE","Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
0f95ac01-ff86-48e7-b5ac-a28580fab71e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,"B.24 DINING, CORRIDORS","Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
096867f4-b1f6-464c-ae0b-3be6563f4f03,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.47 SERVERY,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
79713afd-dec1-4e6c-a923-2de4d0f0370d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.48 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
a99e3223-d8a5-4047-886f-e9382ddd48da,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.48A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
90d58b04-3279-44a1-8f24-e4107b1920ba,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.49 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
8e819585-c082-4fe3-a26b-8ef00c836bd4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.49A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
f6f53801-d856-4425-8978-f87794389a0b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.50 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
3a2ff970-b470-4740-a02c-c8f89ade962a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.50A BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
78f87a57-7141-4b12-82c6-71e860ea71d8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.51 BED,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
def1e2a7-c3ec-46e6-bc16-8813baa62f75,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.51A ENSUITE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
57589660-8ae4-401b-b9e4-9b243efce6ed,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.53 PAN ROOM,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
e8b07044-2570-4f11-8031-d7b042490105,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Floor Finishes,WING B1,B.55 STORE,"Subfloor, Floor Preparation, Adhesive",Mediseal installed to carpet areas as per plans - min 24 hours curing time observed,,,,,,,
