"Type","Id","Name","Values","Prompting Name","Usage Count","Resource Id"
"note","0f735402-85b2-52c5-8280-d16bc2334a09","Action Point Records Required - Hold Point",,,,
"note","be997440-b8ce-5977-a737-94efe7da529e","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"2.02 - Field",,,,
"note","fe437cb5-0b5a-5a37-b7b7-9a267eb20d2c","Material Test Method Requirement - Plateau Density Test",,,,
"note","3d9bff9f-9010-54d7-bec0-624af08eb4a2","Reference Documents - TNZ B/02: 2005",,,,
"note","3449acb9-02c4-5a7f-a146-53f9e00fef23","Material Acceptance Criteria (Method) - TNZ B/02: 2005",,,,
"note","ce739100-9655-57a8-b730-d2b7f4531e90","Material Test Frequency - Minimum of 1 test per to determine obtainable MDD target for Compliance NDM testing Target to be approved by Engineer",,,,
"note","d6d44070-a443-5b0b-8aa6-e317b881501f","Target Criteria - N/A",,,,
"note","95e47d95-37c4-5dc8-ba72-7616f35dcb7f","Action Point Records Required - Hold Point, Test Record",,,,
"note","e47a4c89-8ab4-5479-9b07-bb03869cc768","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"2.03 - Field",,,,
"note","c4bba904-07bd-59a3-ac20-85c0d8278e40","Material Test Method Requirement - Clegg Hammer",,,,
"note","6da8dbcd-ed8e-5dde-b491-73be485d9ff4","Reference Documents - RITS Table 3-21",,,,
"note","ba3182e0-5157-5673-8706-cc632b9c02dd","Material Acceptance Criteria (Method) - RITS 3.8.3.3, ASTM D5874-16",,,,
"note","7a1dfb6c-0e29-5423-a00d-08160a86abad","Material Test Frequency - Scattered across carriageway width, at 20m spacing (no greater than 40m between tests, no closer than 10m)",,,,
"note","858ba4ec-090d-57da-be04-b66dd6e43476","○ Minimum of 5 tests and/or at a frequency of 1 test per 200m², whichever qty is greater",,,,
"note","0a49bce7-8f56-535d-850e-a5f7de783c1e","Target Criteria - CIV ≥ 25",,,,
"note","5c4ef9b8-36dd-5150-826b-e204b9b9ea0d","Action Point Records Required - Test Record",,,,
"note","530775b3-4e90-500c-9542-787bccfea5e5","Responsibility - QA / SE / PE",,,,
"checkpoint",,"2.04 - Field",,,,
"note","8ac03dbd-dd94-553b-923d-b85bf8c241e8","Material Test Method Requirement - Compaction NDM Back Scatter",,,,
"note","bec9dc1a-98ae-5530-a3c2-354391ae8015","Reference Documents - RITS Table 3-22",,,,
"note","1cd50b59-3351-56bc-8459-ac8528cce809","Material Acceptance Criteria (Method) - RITS 3.8.3.4, 4407:2015 test 4.3",,,,
"note","208c94ab-7af2-55f9-8534-f6b900d5cf7e","Material Test Frequency - Scattered across carriageway width, at 20m spacing (no greater than 40m between tests, no closer than 10m)",,,,
"note","a5f04211-0bf8-5093-be97-9bcb5fab281d","○ Minimum of 5 tests and/or at a frequency of 1 test per 200m², whichever qty is greater",,,,
"note","ec4c4467-690d-51d7-9d46-425badbd717d","Target Criteria - Mean ≥ 95 % MDD",,,,
"note","52e62f4d-d4bb-53ec-86d5-1a0e278e077f","○ Minimum ≥ 92% MDD",,,,
"note","ad0ed00f-e8cf-5f6b-93a0-133b395c4b2d","Action Point Records Required - Test Record",,,,
"note","de6b53b2-6d82-5f8a-8f02-219a0a289723","Responsibility - QA / SE / PE",,,,
"checkpoint",,"2.05 - Field",,,,
"note","43ef66f2-04c7-5e07-8d51-aa30dff9ee04","Material Test Method Requirement - Surface Level, Shape, and crossfall",,,,
"note","42629ad7-f119-55b8-baef-4bb2dcf9a383","Reference Documents - RITS Table 3.24",,,,
"note","69ac5100-6b33-5127-90a9-436723342f43","Material Acceptance Criteria (Method) - TNZ B/02:2005 Section 5 Fig 1",,,,
"note","eb3c0327-f1d9-5a04-b7be-aeef70c041d9","Material Test Frequency - 5 Points across full width of carriageway at 10m frequency",,,,
"note","fc87979f-ca9b-54fe-9463-8c5e76009e2d","○ Edge of Seal, Centre of Lane, Centerline, Centre of Lane, Edge of Seal",,,,
"note","0a6bb718-2046-54c7-98c1-04114e2e2a33","Target Criteria - +5mm/-25m from design or nominated level",,,,
"note","2dcf72a5-da0c-5e00-b9fb-065d32019736","○ No more than 15mm deviation from a 3m straight edge",,,,
"note","596d7d2b-a181-58f1-9868-4e6692fdd5a3","Action Point Records Required - Survey record",,,,
"note","7d8c89f6-f8ee-5ef8-a8a9-c6cd0c614b86","Responsibility - QA / SE / PE",,,,
"checkpoint",,"2.06 - PQE",,,,
"note","6ff6404e-794d-5cb9-9894-6b15acf7a1f2","Material Test Method Requirement - Is the layer closed out?",,,,
"note","e6ed3098-2650-590e-aa69-3bb91f5b40f3","Reference Documents - See PQE",,,,
"note","cd0f387c-77c0-5652-8b38-c9bb4f84ce31","Material Acceptance Criteria (Method) - See PQE",,,,
"note","d91a534f-f662-5ce7-998c-13b769171479","Material Test Frequency - 100% of Surface Prior to placement of material",,,,
"note","a0aaad04-9ed2-5676-b639-67ec2e24d7f0","Target Criteria - PQE Approval",,,,
"note","a123d0cb-291c-5f8a-a417-1df986637bcb","○ All testing record & reviewed as compliant.",,,,
"note","fdf8007a-2095-5391-bb96-0d7095d96357","Available Documents:",,,,
"note","488f7cb5-e622-5db2-b3f2-07c60d3df7df","○ Test records",,,,
"note","6141ee7e-9b0d-517c-ad6c-36fd1a1f271d","○ Survey records",,,,
"note","0f3ddd01-c70e-5945-8bc3-e30c9c1cf5d0","○ Hold Point Records",,,,
"note","7f82ec50-4ba2-5483-acbf-5b5b7853aa1d","Action Point Records Required - Hold Point",,,,
"note","44fe665e-5f8e-5478-bd79-b6e95d087157","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"section",,"Membrane or First Coat Seal",,,,
"checkpoint",,"3.01 - PQE.",,,,
"note","829f6a4b-86db-5a27-af40-eea65ee117f1","Material Test Method Requirement - Seal Design",,,,
"note","9ed8ad2d-8ee5-5283-9cbe-8fc77093f601","Reference Documents - INSERT SEAL DESIGN",,,,
"note","8bf8800c-4299-5b62-9921-b64c8e89f21c","Material Acceptance Criteria (Method) - TNZ M/1 Table 1 Tests",,,,
"note","8b23908d-5926-5796-b7a5-067fb00ffd70","Material Test Frequency - Prior to sealing commencing (Minimum 1 week prior to application)",,,,
"note","649eef1e-f6fb-5b93-941f-3df1ae9a650f","Target Criteria - Meets project requirements",,,,
"note","cab5c74d-58b8-5b67-945d-21cb24635e00","Action Point Records Required - Hold Point",,,,
"note","64dd4c67-0377-5bf2-8217-131d9efc4d45","Responsibility - SE / PE / PM / PQE / ER",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"3.02 - PQE",,,,
"note","95447a1b-8147-5520-ab33-6b3ad5b6c951","Material Test Method Requirement - Bitumen Sprayer",,,,
"note","e46bba72-c4df-58ab-9c85-0331eb693e01","Reference Documents - TNZ P3",,,,
"note","65395671-aae0-51c2-8ad1-57fcd12fd05b","Material Acceptance Criteria (Method) - Certification provided",,,,
"note","bdee1325-51f0-5635-ba61-b57c548443c8","Material Test Frequency - Prior to starting",,,,
"note","e82a07a3-3014-59e2-9e02-d3fb335dddf2","Target Criteria - Current E/2 Certificate",,,,
"note","1e6169a5-214b-5d80-8ec3-8816b028995f","Action Point Records Required - Certificate Sheet",,,,
"note","e511e1b3-f838-5317-909a-d074c70c0e3a","Responsibility - SE / PE / PM / PQE / Era",,,,
"checkpoint",,"3.03 - PQE",,,,
"note","a5242764-6ea7-5917-aa17-778da73cdbba","Material Test Method Requirement - Has the material used in this layer been formally accepted for use?",,,,
"note","5fcdb352-3b2a-5d9d-838e-3b5f90cae371","Reference Documents - Insert Material Testing",,,,
"note","0727c617-b7c8-5651-a363-e5369c254735","Material Acceptance Criteria (Method) - See PQE",,,,
"note","7f50c619-1db5-55e4-945f-2122688cf992","Material Test Frequency - Prior to construction commencing",,,,
"note","b0a47dd6-2ef9-5ee6-abef-71a870ca7e4e","Target Criteria - Material meets project requirements",,,,
"note","13b67c3f-ed21-5fce-a783-597a7422572e","Action Point Records Required - Hold Point",,,,
"note","5525912a-a183-5ec3-95f8-807089426e43","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"3.04 - Field",,,,
"note","db05c041-a4f7-54bf-ad01-ae50dd18936c","Material Test Method Requirement - Preseal Inspection",,,,
"note","9a25afdb-5e62-5f1d-aff0-5dc32fd9f138","Reference Documents - TNZ B/02: 2005",,,,
"note","40cffd30-bedb-5264-8c73-722f11b701ea","Material Acceptance Criteria (Method) - TNZ B/02: 2005",,,,
"note","4f228b03-6f49-504b-ade2-115a971df52f","Material Test Frequency - 100% of Surface Prior to sealing of surface",,,,
"note","4c828742-0603-5646-a944-b9b69ea4b2aa","Target Criteria - All loose aggregate, dirt, dust, silt and deleterious matter has been removed.",,,,
"note","5b170bed-0e45-5808-97bb-eabcf5c5c8ba","Action Point Records Required - Test Record",,,,
"note","c2846382-0350-5b53-8c74-da278ff34af4","Responsibility - FM /QA / SE / PE",,,,
"checkpoint",,"3.05 - Field",,,,
"note","6816269e-f098-5d16-a80d-a8150c56c473","Material Test Method Requirement - Degree of Saturaton",,,,
"note","c42d3424-ff07-5d3f-90d8-68e505ba1c09","Reference Documents - TNZ B/02: 2005",,,,
"note","64501425-62ca-58aa-9048-18f2a6fbfe4b","Material Acceptance Criteria (Method) - TNZ B/02: 2005",,,,
"note","eb1a163e-0f72-5c39-a13b-5282cd91f33b","Material Test Frequency - 1 set of 5 per 1000m² - then 1 per 200m²",,,,
"note","a526c021-ea2f-5100-9100-5c46dd88a474","Target Criteria - < 80 % Completed Max 48hrs before sealing",,,,
"note","d5985ecc-6e4b-5e2f-bb3b-ad04cb4ad937","Action Point Records Required - Test Record",,,,
"note","8a91fec9-503f-5996-95c2-23ff192baab0","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.06 - Field",,,,
"note","0f770f35-41de-581c-bb24-1b492b4286ff","Material Test Method Requirement - GO/NO GO Survey",,,,
"note","8776e696-d184-567c-9552-15320a949307","Reference Documents - Downers processes",,,,
"note","ea542827-4ff5-555b-ae1c-78b7ec2851c8","Material Acceptance Criteria (Method) - Downer survey sealing GO/NO GO,Road science Zeus app & Downer Iris app",,,,
"note","bd290bb4-ce40-5406-abda-95283939a036","Material Test Frequency - Prior to sealing on each site",,,,
"note","1e5352f1-db09-56e4-beb9-3cf948f09ad5","Target Criteria - Pass on GO/NO GO ,Marginal & discussion with contract Manager or Written approval from Rehab manager",,,,
"note","e3cf381e-642d-53d0-a9f8-2fbc2cbd8ab8","Action Point Records Required - Survey record",,,,
"note","17b85a33-a940-542a-84e2-4208971c822e","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.07 - Field",,,,
"note","1c06b392-9215-5f99-abcb-916696b6fef7","Material Test Method Requirement - Road temp",,,,
"note","79e84a91-b784-5c97-bc36-72133bc9765d","Reference Documents - TNZ P3:1995.18",,,,
"note","4c04e2b0-0e85-5386-b81d-713c4c8ca855","Material Acceptance Criteria (Method) - Temperature recorded on site prior to sealing commencing",,,,
"note","027bc837-2e19-5c08-8518-0ed31588a5d6","Material Test Frequency - Once per day of sealing prior to sealing commencing",,,,
"note","eda8a95e-0855-50f0-92b8-9ea17bbf95b0","Target Criteria - Air temp >10°C",,,,
"note","e3cf7935-bf2e-5ae0-8aba-9525d02b8c58","Action Point Records Required - Spray sheet",,,,
"note","9ae2d44c-3f90-5e3f-89db-0fd80aa0b1b7","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.08 - Field",,,,
"note","11a6b816-5487-592a-9d9b-0baea9622b31","Material Test Method Requirement - Application Rate",,,,
"note","7c0fdbfe-2fd8-52e7-9f51-24de45b5519d","Reference Documents - TNZ P/3 : 1995.18",,,,
"note","440598d8-88d3-5716-a5f2-d57a5414f1c6","Material Acceptance Criteria (Method) - Quantity of binder sprayed in any spray run measured by dipstick reading or a calibrated accumulating rev counter fiited to sprayer",,,,
"note","565b240f-5598-5055-8bfe-1ff2b19adfcd","Material Test Frequency - Dipstick measurements before spraying is commenced from tank and after the last spray from the tank or prior to it's refilling",,,,
"note","1ff48aa3-7c33-52e0-84c9-89b6559c0b6f","Target Criteria - binder application rate is +/-50ltrs + 4% of the application rate",,,,
"note","e75ddb50-2a70-5764-9bfa-baa6ac4ba899","Action Point Records Required - Spray Sheet",,,,
"note","33474055-c7b4-51d6-8701-ffef804d7c12","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.09 - Field",,,,
"note","249422b6-5cd3-5e32-938b-98ba0d543ef0","Material Test Method Requirement - Chip spread rate",,,,
"note","298f15e2-166f-532b-844d-0688bf709a1f","Reference Documents - TNZ P3: 1995.21",,,,
"note","a717ae2f-5262-5bf5-92d6-2bb46c28131c","Material Acceptance Criteria (Method) - area sealed (m2) to be divided by the volume of chip spread (m3), Chipsealing in New Zealand (pg 435)",,,,
"note","d28a4e6d-6875-55cf-8308-51baa7182f4e","Material Test Frequency - Total amount of chip used to be calculated at end of days sealing",,,,
"note","23149d55-6246-510b-96a6-102221922550","Target Criteria - Visual checks meets seal design requirements",,,,
"note","b1ae87d4-45ca-571a-8ebb-5e793dce4bd4","Action Point Records Required - Witness Point/Spray sheet",,,,
"note","8e3cb14f-4d34-5ac5-a4d7-e4ef11559226","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.10 - Field",,,,
"note","4655f788-ed72-5638-9f77-e90e93beb65e","Material Test Method Requirement - Rolling Checks",,,,
"note","cb0672d2-c3fc-54e7-9986-f05a7cbf06c1","Reference Documents - TNZ P3: 1995.22",,,,
"note","32dc68b1-523c-5dce-859f-8504c490998f","Material Acceptance Criteria (Method) - Sealing Record",,,,
"note","c76d2fd3-98d1-5eba-a074-30017d37ebba","Material Test Frequency - for each sealing site per day",,,,
"note","926ac038-6b3e-5b5c-b834-bcbe44f2792d","Target Criteria - As per rolling requirements defined in TNZ P3: 1995.22.",,,,
"note","103bdd56-de3d-5648-9d61-639fd3d535cd","Action Point Records Required - Witness Point/Spray sheet",,,,
"note","4f4caccc-c454-5f1b-b6e6-6f063351cd11","Responsibility - QA / SE / PE",,,,
"checkpoint",,"3.11 - Field",,,,
"note","ef7525a4-0afb-5db2-a3dc-4941cdb85a0a","Material Test Method Requirement - Post Seal Inspection",,,,
"note","d39e484a-05e4-5afd-92be-6ca2bf78a622","Reference Documents - TNZ P3: 1995",,,,
"note","aac293e9-f2a5-5e97-9bb5-cdaeea9322d0","Material Acceptance Criteria (Method) - Engineers Inspection",,,,
"note","67202766-d85d-5b63-a457-3bbde14a9872","Material Test Frequency - After sealing",,,,
"note","12054c9f-c12c-5bd1-b91b-11a31e462749","Target Criteria - The chip is embedded, uniformily placed and chipseal is fit for purpose",,,,
"note","61b0f736-2bdc-55d6-b197-5d87fd465e59","Action Point Records Required - Witness Point",,,,
"note","5ad7eeb3-fd0c-50c6-84d6-bb0b0ca1ffed","Responsibility - QA / SE / PE",,,,
"section",,"DG and AC Mixes NZTA M10:2020, SMA Mixes NZTA M27:2020, PA Mixes TNZ P/11",,,,
"checkpoint",,"4.01 - PQE",,,,
"note","03ab5605-7885-554e-a201-e6d618c40a28","Material Test Method Requirement - Has the material used in this layer been formally accepted for use?",,,,
"note","b617fda2-60d2-5061-8e58-0ba4a4f5327e","Reference Documents - Insert Asphalt Design & Material Records NZTA SP-M-032 Asphalt Surfacing Treatment selection Guidelines",,,,
"note","a5eab962-4425-54cd-93ee-5cbf4a66d1c2","Material Acceptance Criteria (Method) - Approved Treatment Design",,,,
"note","295f55cd-7474-564d-bf6f-f98e4da5e3c1","Material Test Frequency - Prior to paving works commencing",,,,
"note","d87a73da-759b-5418-a927-9089f4c08ace","Target Criteria - Treatment Design validation",,,,
"note","5e2e04b3-3abc-5297-a5c3-a53af64495fe","Action Point Records Required - Hold Point",,,,
"note","c2b11687-7b32-5c61-8e0b-2d1a3a9618c5","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"4.02 - Lab",,,,
"note","db23a61d-2cd5-5a85-99bb-22580314fa24","Material Test Method Requirement - In-situ mat density calibration cores",,,,
"note","f5899597-053c-580d-a588-24fc320ab027","Reference Documents - NZTA M10:2020 9.9.1, NZTA M27:2020 9.9.1",,,,
"note","4ec42ec8-3ad4-5df4-b102-4e14484b2973","Material Acceptance Criteria (Method) - ASTM D5361",,,,
"note","a9625ac0-4146-5a3d-a801-3e5250fd578d","Material Test Frequency - One test per 900 t of asphalt plant production",,,,
"note","26a770ae-db1a-53b9-b70d-eac3359aa69d","Target Criteria - Characteristic value - mix design air void +3% -2%",,,,
"note","63bfa68b-e5c5-58e9-8f0c-8050b3fb8454","Action Point Records Required - Hold Point",,,,
"note","3d3ce661-0272-5422-86ad-44c9da122e7e","Responsibility - SE / PE / PM / PQE",,,,
"signoff",,"AUTHORITY HOLDPOINT",,,,
"checkpoint",,"4.03 - Lab",,,,
"note","87b9a9d5-348b-5de8-986b-0656d2569407","Material Test Method Requirement - Grading (Particle Size Distribution)",,,,
"note","9df70da6-06ce-50db-bc0f-748b4bde2095","Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,,
"note","204fc621-f770-5fc6-9435-d918e3bcd6bb","Material Acceptance Criteria (Method) - NZS 4407:2015 test 3.8",,,,
"note","a2140b49-2157-5faa-923f-690d38c46664","Material Test Frequency - One test per 900 t of asphalt plant production",,,,
"note","9c2ec068-edfb-5229-8ffd-b44227c12431","Target Criteria - Tolerance from nominated JMF grading as per",,,,
"note","62204bf0-886d-542d-909c-dfea9890bb0d","○ NZTA M10 Table 5.3",,,,
"note","e1e9d656-7e1b-5429-84e5-9652a70f4b8b","○ NZTA M27 Table 5.3",,,,
"note","6eff57b3-71d8-5fb4-9e9a-06af5d36cb5c","○ TNZ P/11 Table 7.1",,,,
"note","591587bc-6572-55d7-a872-22cfb2a6d890","Action Point Records Required - Test record",,,,
"note","c337748a-7293-526e-b681-cbf53673c81d","Responsibility - SE / PE / PM / PQE",,,,
"checkpoint",,"4.04 - Lab",,,,
"note","b0aec730-5203-5723-918e-8b643d1c7e8b","Material Test Method Requirement - Binder content",,,,
"note","8765b322-50ee-5146-9418-c1184db1c76f","Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,,
"note","39e0d41c-78f5-5ad9-8089-4a27a9229593","Material Acceptance Criteria (Method) - ASTM D2172",,,,
"note","9280f8ce-d8c4-5665-9eaf-ef6c7a462c44","Material Test Frequency - One test per 900 t of asphalt plant production",,,,
"note","c02a3560-da84-5e57-8c93-ffb8dbe48598","Target Criteria - Tolerance on JMF",,,,
"note","07381507-3617-5c8f-8811-c61db14c5635","○ Individual ±0.5 (All)",,,,
"note","6dc63d23-9c08-5f95-b77e-ea0136f9330f","○ Rolling Average of 3 ±0.3% (DG, AC, SMA)",,,,
"note","cd7d297f-ee2b-5799-99e3-01488fe61b7c","○ Rolling Average of 3 ±0.4% (PA)",,,,
"note","931d136e-e743-58c9-b518-594a9227fc64","Action Point Records Required - Test record",,,,
"note","c2a57365-48a4-5fb2-bec2-0aac63ef1b12","Responsibility - SE / PE / PM / PQE",,,,
"checkpoint",,"4.05 - Lab",,,,
"note","7188c1f2-0cf9-554b-ae02-772b8b4d98d5","Material Test Method Requirement - Air Voids",,,,
"note","326b7412-27b8-558b-9918-fe9b5f710ac1","Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,,
"note","6fe197c2-74d5-5f08-a971-3ccbcb9e6faf","Material Acceptance Criteria (Method) - ASTM D3203-22",,,,
"note","35f8d412-e184-5d15-90da-a22197199620","Material Test Frequency - One test per 900 t of asphalt plant production",,,,
"note","b5b9c78d-ef46-5293-9924-83f0293b8785","Target Criteria - As specified for each mix type",,,,
"note","f74061a8-cfe2-5d26-a066-face8f9cc51a","Action Point Records Required - Test record",,,,
"note","366c71ac-d0c6-5b53-87d1-384b965cb91f","Responsibility - SE / PE / PM / PQE",,,,
"checkpoint",,"4.06 - Lab",,,,
"note","6a0582ec-3f3f-57c8-92e5-529e84bb1650","Material Test Method Requirement - Maximum Theoretical Specific Gravity",,,,
"note","decbf91b-bf49-5061-ba65-a89aecbfa08e","Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,,
"note","1a2d1159-2be1-50cd-9ec0-cb45d6710f66","Material Acceptance Criteria (Method) - ASTM D2041",,,,
"note","48147a46-ab8c-513e-bb00-7a6b324cae32","Material Test Frequency - One test per 900 t of asphalt plant production",,,,
"note","694ec183-8c9d-5377-81bb-6919fc54d39c","Target Criteria - Report Value",,,,
"note","cdbd5e73-ddda-52e3-87f4-1d65ebc51666","Action Point Records Required - Test record",,,,
"note","419a830c-da46-55b8-9c46-c224fc0b873a","Responsibility - SE / PE / PM / PQE",,,,
"checkpoint",,"4.07 - Field",,,,
"note","88bee2ec-f686-54cb-8a21-a710eaea4f4d","Material Test Method Requirement - Load Locate",,,,
"note","e83eba02-76ae-525e-8a42-4fe8593bb43b","Reference Documents - Downer Procedures",,,,
"note","a7e5c555-c3e3-5656-97ab-e5211354f01a","Material Acceptance Criteria (Method) - Each load can be indentified to a location. Record includes:",,,,
"note","c2b61529-84fe-5dd1-9489-f757f3fbbd52","– Truck ID/Rego/Driver",,,,
