Type,Id,Name,Values,Prompting Name,Resource Id
note,aafc4526-210c-5ad6-a4e2-8b080feea4b3,Material Acceptance Criteria (Method) - Design requirements,,,
note,55871c60-190f-5b93-afaf-6f78e9955dd7,○ Visual confirmation after milling,,,
note,4883d1f5-ee39-565a-a1c9-73238813f513,○ NZTA SP-M-032: Step 4 Bond and Seal,,,
note,954f4976-9018-5842-b879-d7e30c05660e,Material Test Frequency - 100% of Surface Prior to paving,,,
note,ba05650e-be1d-57ae-83f3-51f52e9e99d1,Target Criteria - Is the suggested surface pre-treatment still suitable after inspectiing the milled surface?,,,
note,ce557bf1-ec02-5566-95d6-f748068db3ed,Action Point Records Required - Hold Point,,,
note,9fc7821b-20bc-5288-accb-eb7b01f6a694,Responsibility - SE / PE / PM / PQE / ER,,,
signoff,,AUTHORITY HOLDPOINT,,,
section,,"Surface pre-treatment, Membrane or Chipseal",,,
checkpoint,,2.01 - PQE.,,,
note,998fdbf9-fce2-5d08-b114-5ccac6c51042,Material Test Method Requirement - Seal Design,,,
note,8312b036-1596-5ac2-9964-2d5d2072dfae,"Reference Documents - NZTA M27:2020 9.3, NZTA M10:2020 9.2, NZTA SP-M-032",,,
note,cc1d4dfd-b6ff-5dcf-a8b4-7a32f8cbf5d0,Material Acceptance Criteria (Method) - TNZ M/1 Table 1 Tests,,,
note,44021ff5-774b-5733-8c1b-018423f3ccb2,Material Test Frequency - Prior to sealing commencing (Minimum 1 week prior to application),,,
note,054acfa0-8424-5514-8ab0-259dba396d79,Target Criteria - Meets project requirements,,,
note,af7d89fb-d591-5cc9-9b59-9585262cd72d,Action Point Records Required - Hold Point,,,
note,d69b33c9-8e51-5c25-b7af-18a5760fa58b,Responsibility - SE / PE / PM / PQE / ER,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,2.02 - PQE,,,
note,d325cb04-ca58-54dc-be48-0fdca4672891,Material Test Method Requirement - Has the material used in this layer been formally accepted for use?,,,
note,0db1327d-7452-56e9-bb00-f17628d75a32,Reference Documents - Insert Material Testing,,,
note,a0a03dc2-e10a-5a8e-8086-e5f1f7fff21e,Material Acceptance Criteria (Method) - See PQE,,,
note,c087094f-3910-52e7-85a3-5024614e7570,Material Test Frequency - Prior to construction commencing,,,
note,07256a70-4ef2-5b22-9613-f18fec6c86dc,Target Criteria - Material meets project requirements,,,
note,e8a551f7-c010-590d-a8f0-9565d715ca4a,Action Point Records Required - Hold Point,,,
note,ae0c1b28-39ef-56f3-9147-dc5fa7392f2d,Responsibility - SE / PE / PM / PQE,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,2.03 - Field,,,
note,757820b9-3d88-5b32-a20d-c8fd336cb8b2,Material Test Method Requirement - Preseal Inspection,,,
note,41c308e9-9484-5247-97d7-af7ca39b4ec9,Reference Documents - TNZ B/02: 2005,,,
note,9865a0d0-3511-5961-95b8-78f581a4bc1b,Material Acceptance Criteria (Method) - TNZ B/02: 2005,,,
note,3ca3f856-e536-51c4-899b-ef17b085e792,Material Test Frequency - 100% of Surface Prior to sealing of surface,,,
note,48768ea7-324c-5a1b-a01c-d032e5752ccd,"Target Criteria - All loose aggregate, dirt, dust, silt and deleterious matter has been removed.",,,
note,47b355be-345f-5626-a57c-6e366a2e627b,Action Point Records Required - Test Record,,,
note,8bf132b7-97ce-57c8-abb0-a59844d153f2,Responsibility - FM /QA / SE / PE,,,
checkpoint,,2.04 - Field,,,
note,a0cc64cd-e86d-5bb8-bf93-fc84a06ff3b0,Material Test Method Requirement - Road temp,,,
note,69cc7b3b-1ecd-5a9d-82c5-b2576e7b304c,Reference Documents - TNZ P3:1995.18,,,
note,2ee4b2b0-b7a7-525f-8348-b10f4dd469a6,Material Acceptance Criteria (Method) - Temperature recorded on site prior to sealing commencing,,,
note,d360f6d5-75ca-5eee-bc16-9b3799b18353,Material Test Frequency - Once per day of sealing prior to sealing commencing,,,
note,fa50cbb0-73f2-5190-8c54-2132adf67db4,Target Criteria - Air temp >10°C,,,
note,350c0314-6d10-5a85-9c21-3e7e32332451,Action Point Records Required - Spray sheet,,,
note,30fbd2ab-e5fa-5c8e-b024-54f3c788488b,Responsibility - QA / SE / PE,,,
checkpoint,,2.05 - Field,,,
note,eccbd2d3-0e23-52e3-a196-d03c461d7907,Material Test Method Requirement - Application Rate,,,
note,bdb09615-275b-50c3-b7e9-d631cd305f05,Reference Documents - TNZ P/3 : 1995.18,,,
note,1b7a5e9e-6bcf-5200-9fab-623076154b24,Material Acceptance Criteria (Method) - Quantity of binder sprayed in any spray run measured by dipstick reading or a calibrated accumulating rev counter fiited to sprayer,,,
note,13b0fa3a-c5d2-5050-a5e2-1124731c8862,Material Test Frequency - Dipstick measurements before spraying is commenced from tank and after the last spray from the tank or prior to it's refilling,,,
note,82aacfe7-40dc-58a6-9e6a-02e5ea497c1a,Target Criteria - binder application rate is +/-50ltrs + 4% of the application rate,,,
note,df13b87e-4824-5525-a50c-7cba2670c97f,Action Point Records Required - Spray Sheet,,,
note,09fbfd8f-62b1-52be-b743-c6d24b6a3e4b,Responsibility - QA / SE / PE,,,
checkpoint,,2.06 - Field,,,
note,9eead763-bb81-5f95-b6ad-a480dfb6a110,Material Test Method Requirement - Chip spread rate,,,
note,27902cfa-4d06-5a21-9f65-b2172ff9d6f3,Reference Documents - TNZ P3: 1995.21,,,
note,3dc2237c-1baf-5d01-882e-c94d117aef25,"Material Acceptance Criteria (Method) - area sealed (m2) to be divided by the volume of chip spread (m3), Chipsealing in New Zealand (pg 435)",,,
note,1e028cf2-2009-5568-8d81-29e213ff364d,Material Test Frequency - Total amount of chip used to be calculated at end of days sealing,,,
note,b0306c23-aa20-5e80-a84f-ef9022a6437e,Target Criteria - Visual checks meets seal design requirements,,,
note,eed007a3-1d5e-5202-830b-1d40917abe5c,Action Point Records Required - Witness Point/Spray sheet,,,
note,4712ffa8-d8c3-5236-8c5c-523531b60dee,Responsibility - QA / SE / PE,,,
checkpoint,,2.07 - Field,,,
note,03a05a92-e34f-5732-ae9b-254ad18a2534,Material Test Method Requirement - Post Seal Inspection,,,
note,6186982e-05ce-5dcc-956c-b41e3fc1a68c,Reference Documents - TNZ P3: 1995,,,
note,18a4d7a0-549e-56a6-a566-a5f4280334be,Material Acceptance Criteria (Method) - Engineers Inspection,,,
note,ee65d32c-3083-5c4a-9c4f-7789d1bbc79d,Material Test Frequency - After sealing,,,
note,0b60c547-0fb3-5652-8d7c-e6c0487a6755,"Target Criteria - The chip is embedded, uniformily placed and chipseal is fit for purpose",,,
note,a24de70f-78d5-5c6f-9a5e-5df9ae8b1c37,Action Point Records Required - Witness Point,,,
note,79ed917e-6995-5a3f-9ab9-ac0a4f23058f,Responsibility - QA / SE / PE,,,
section,,"DG and AC Mixes NZTA M10:2020, SMA Mixes NZTA M27:2020, PA Mixes TNZ P/11",,,
checkpoint,,3.01 - PQE,,,
note,c5bf000c-72cc-549e-a295-c0bb6fed2742,Material Test Method Requirement - Has the material used in this layer been formally accepted for use?,,,
note,94373dd6-8b53-53c4-b8bf-e894d9ac4040,Reference Documents - Insert Asphalt Design & Material Records NZTA SP-M-032 Asphalt Surfacing Treatment selection Guidelines,,,
note,09259de6-da47-5a54-aaae-2f1d807fc8a4,Material Acceptance Criteria (Method) - Approved Treatment Design,,,
note,bf79692b-2d1e-50a1-bfbc-4785fb8e0c21,Material Test Frequency - Prior to paving works commencing,,,
note,f6a42ef4-82da-54ee-b53d-114115a2c91b,Target Criteria - Treatment Design validation,,,
note,8443c5ec-274f-5306-9bde-e850b693f7ee,Action Point Records Required - Hold Point,,,
note,10e40936-ff7f-5436-92d2-c9344680ac7e,Responsibility - SE / PE / PM / PQE,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.02 - Lab,,,
note,a4f5c5c7-fe92-5d5c-8bfc-24bd130b8e91,Material Test Method Requirement - In-situ mat density calibration cores,,,
note,20cdc890-ad47-589e-8993-762c0975bc12,"Reference Documents - NZTA M10:2020 9.9.1, NZTA M27:2020 9.9.1",,,
note,cf13b34a-d441-5a00-b41a-80681f1ac24b,Material Acceptance Criteria (Method) - ASTM D5361,,,
note,d199c698-0a10-573a-98ea-cbec21dcd63c,Material Test Frequency - One test per 900 t of asphalt plant production,,,
note,603a3046-0179-5fbd-9dcb-905a515c2a6a,Target Criteria - Characteristic value - mix design air void +3% -2%,,,
note,fdaa83ec-3a30-55c3-a2e8-dab1258143e9,Action Point Records Required - Hold Point,,,
note,3c60383a-0832-5e02-8be1-25f86040042e,Responsibility - SE / PE / PM / PQE,,,
signoff,,AUTHORITY HOLDPOINT,,,
checkpoint,,3.03 - Lab,,,
note,d7b1d990-2a9a-5e0d-bff6-617ac4db1d3e,Material Test Method Requirement - Grading (Particle Size Distribution),,,
note,1b41b44c-5fd2-5398-86b6-4a631f1451ca,"Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,
note,3fa5c590-7bab-57eb-9479-71c250af685c,Material Acceptance Criteria (Method) - NZS 4407:2015 test 3.8,,,
note,1a942bcd-39b9-510a-9a00-649889cbef4a,Material Test Frequency - One test per 900 t of asphalt plant production,,,
note,852cb67a-ced8-5e34-97db-1d7c61df1e17,"Target Criteria - Tolerance from nominated JMF grading as per NZTA M10 Table 5.3, NZTA M27 Table 5.3, TNZ P/11 Table 7.1",,,
note,391bec09-6a0c-5495-81e1-0539c4a745ad,Action Point Records Required - Test record,,,
note,67e0547a-f474-557d-9f9e-8dd38da2012f,Responsibility - SE / PE / PM / PQE,,,
checkpoint,,3.04 - Lab,,,
note,235b163c-96a4-50e0-8097-024f1221451f,Material Test Method Requirement - Binder content,,,
note,c07a6e3a-15d0-5656-8424-6ce0fe5a29d6,"Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,
note,b67f44d2-609d-5392-9cc8-605663ee99c2,Material Acceptance Criteria (Method) - ASTM D2172,,,
note,bf4506f1-1d72-5d35-9e03-e7c99bb32465,Material Test Frequency - One test per 900 t of asphalt plant production,,,
note,0f25dc4d-d643-5fa2-8ab4-0ae020a5766e,Target Criteria - Tolerance on JMF,,,
note,5d3e29c0-c7e9-5917-8f5b-9c5297e7a2bf,○ Individual ±0.5 (All),,,
note,813a7025-5add-54f4-809c-6f1c609ea07c,"○ Rolling Average of 3 ±0.3% (DG, AC, SMA)",,,
note,828bdd78-db57-56aa-8c1b-85bb340e4f3e,○ Rolling Average of 3 ±0.4% (PA),,,
note,4fecd764-9f81-5b18-a291-14e11284b12b,Action Point Records Required - Test record,,,
note,521db5ed-a18e-5876-8431-7b0ffe1deed0,Responsibility - SE / PE / PM / PQE,,,
checkpoint,,3.05 - Lab,,,
note,7540e9d7-0b41-52d0-b6f3-f36d6f0111ec,Material Test Method Requirement - Air Voids,,,
note,199f555a-f534-5f87-ae5f-849288b4e26e,"Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,
note,2431c7c0-817d-5d91-b2e3-233c29c28c40,Material Acceptance Criteria (Method) - ASTM D3203-22,,,
note,8f22e512-dda0-5207-bfe0-e3300c8d8861,Material Test Frequency - One test per 900 t of asphalt plant production,,,
note,c232bc42-ba42-5ae8-bc72-9d619cbb015c,Target Criteria - As specified for each mix type,,,
note,3e5e9f2f-ea48-5311-a93d-3426cfd20bed,Action Point Records Required - Test record,,,
note,e66e2f87-b3ea-5222-9718-260aeee7840a,Responsibility - SE / PE / PM / PQE,,,
checkpoint,,3.06 - Lab,,,
note,8978a9ce-eb37-520b-8fb6-bd91f6a2d213,Material Test Method Requirement - Maximum Theoratical Specific Gravity,,,
note,247620ba-62af-59b6-9993-c655adfc10d5,"Reference Documents - NZTA M10: 2020 Table 5.2, NZTA M27:2020 Table 5.2, TNZ P/11:2007 Table 7.1",,,
note,42168385-52ce-5395-a66b-17b18cb69922,Material Acceptance Criteria (Method) - ASTM D2041,,,
note,29042750-93e5-57a8-94a0-e6201e3a1846,Material Test Frequency - One test per 900 t of asphalt plant production,,,
note,c1c24439-b8c0-5ed8-abd0-9f99140a8162,Target Criteria - Report Value,,,
note,e134cf91-4fb3-59d9-bc8d-2721c851ad1d,Action Point Records Required - Test record,,,
note,9904b3cd-a831-5eef-9a28-4e41afdf56f9,Responsibility - SE / PE / PM / PQE,,,
checkpoint,,3.07 - Field,,,
note,3d632441-e774-565f-8e99-b91521f602e0,Material Test Method Requirement - Load Locate,,,
note,efce3b20-2754-5918-8e77-a7134a33f5c3,Reference Documents - Downer Procedures,,,
note,d270ffa0-072d-59ba-a123-de067c8802d8,Material Acceptance Criteria (Method) - Each load can be indentified to a location. Record includes:,,,
note,19a97b9d-6795-5a7b-b833-58d14319c3ed,– Truck ID/Rego/Driver,,,
note,7c104b5c-e3a2-53f1-bfeb-a74522777659,– Depart Plant Time,,,
note,972fed59-6f11-5f4b-9864-470bbc2d1d70,– Arrive Site Time,,,
note,280f3d6d-3fb0-5163-9d86-1ac7053bdb7c,– AC Temp on Arrival,,,
note,c8d3d334-77e3-5339-b03a-165a5964a3c0,– Ground Temp on Arrival,,,
note,55b57fbf-cf18-594f-a79b-dfc70871a98a,– Tonnage,,,
note,b7cc4af8-88a8-551f-a268-01d315b9fe6b,– Run Width,,,
note,50843712-e0fa-5f5d-9c57-67fdfbad54b4,– Estimated Run Length,,,
note,9132ee5c-05ee-553c-98f7-c3286d54767e,– Calculated Area,,,
note,caa88c2c-9738-585a-9540-f3cd1e992b33,– Calculated Average Depth,,,
note,145b4590-2f1d-56dd-be02-7726d6a3d378,Material Test Frequency - Every Load,,,
note,7dc53dfe-4e50-580e-a1e2-07b242e3e855,Target Criteria - All data is collected,,,
note,0bc1de29-0574-5520-bd88-8eac1be6a39f,Action Point Records Required - QA Sheet,,,
note,6aaa0c5b-c8ab-5049-b8d8-9c5412d807e9,Responsibility - QA / SE / PE,,,
checkpoint,,3.08 - Field,,,
note,73b67a13-6897-5e4f-9354-4b8919dfaf33,Material Test Method Requirement - NDM Density Testing On-Site Mat and Joint,,,
note,5350e8f8-c232-598d-bcab-4ba9aa37e093,"Reference Documents - NZTA M10:2020 9.9.1 and 9.9.2, NZTA M27:2020 9.9.1 and 9.9.2",,,
note,a5102807-94ae-5f26-834b-4242b85c9c09,"Material Acceptance Criteria (Method) - ASTM D2950, ASTM D5361",,,
note,b7643fe2-7171-5038-88ee-d7e2fd290518,"Material Test Frequency - 1 test per 300m² per layer (Min 8 / Construction lot), 1 test per 100m per layer length (min 3 / Construction lot)",,,
note,0db149ce-bab7-53e0-81a7-45be97560448,"○ Target Criteria - Mat: Mean air voids JMF +3,-2",,,
note,ea70ede9-a3cc-5409-be2e-7d2b8369dddb,"Join: Mean air voids JMF +5,-2",,,
note,a638b9b8-9ea7-5bd2-8d28-482b0f890ac8,Action Point Records Required - Test record,,,
note,3fa17434-d9b0-5b22-b4b9-99dcf4895778,Responsibility - QA / SE / PE,,,
checkpoint,,3.09 - Field,,,
note,e45f342c-fce6-5272-bf0c-3fefd882c89b,Material Test Method Requirement - Surface Level- Stringline checks for validation,,,
note,5775823b-cadd-5d86-b99d-25ab9b9a6baa,"Reference Documents - NZTA M10:2020 10.2, NZTA M27: 2020 10.2, Downer Procedures",,,
note,4c23532f-f5f8-5a15-852c-e14abe288133,Material Acceptance Criteria (Method) - NZTA M/10,,,
note,1aa115e3-5b4c-50d9-b372-78fdbf788b46,Material Test Frequency - 5 Points across full width of carriageway at 10m frequency,,,
note,9891bcb7-aa87-59c8-88b0-8e64391b611b,"○ Edge of Seal, Centre of Lane, Centerline, Centre of Lane, Edge of Seal",,,
note,ea35fe0d-2c4e-58a4-8847-20273823f4bb,Target Criteria - +10mm/-0mm from design or nominated level,,,
note,b10d5889-22e8-5ace-a0d1-8761d905d6a1,○ No more than 8mm deviation from a 3m straight edge,,,
note,d12fc970-46a6-5344-a20f-486c60895f5c,Action Point Records Required - Survey record,,,
note,b21cc13c-c95d-5a23-b0bd-838d5d61b4e4,Responsibility - QA / SE / PE,,,
checkpoint,,3.10 - Field,,,
note,3a2d1bc5-45af-5509-be5f-431be3347a0a,Material Test Method Requirement - Post Surfacing Inspection,,,
note,61f6680f-f2dd-5631-b6c7-27a69d217a93,Reference Documents - CCA Procedures,,,
note,2e85d106-682b-58ca-83b2-a5b9158694d1,Material Acceptance Criteria (Method) - Contract Specifications,,,
note,c191eff2-39de-5f63-962a-cd072584a249,Material Test Frequency - 100% of site After surfacing (within 5 days),,,
note,418a9a28-6a95-5d81-a077-6cf605a205df,Target Criteria - Line marking has been reinstated,,,
note,8c70c758-60a4-52a4-a05a-105a82f9a578,○ All excess material has been removed from site,,,
note,020b12a0-b4b9-50f0-8ace-38bab4243533,○ All CPs are clear from filter fabric and any excess material removed from on top service covers,,,
note,12630793-c98e-5130-92c2-389c76e765b0,Action Point Records Required - Hold Point,,,
note,04227ab6-f853-50bf-a5e5-b1286562ac02,Responsibility - QA / SE / PE,,,
signoff,,AUTHORITY HOLDPOINT,,,
section,,Post Construction,,,
checkpoint,,4.01 - PQE,,,
note,dbee78e7-37d2-5401-9079-2c3a174d1e65,Material Test Method Requirement - Asbuilt and RAMM Data,,,
note,68f015fd-de63-5a10-82e7-dda66196b970,Reference Documents - RAMM Update sheet,,,
note,c62c202a-8855-5c38-aca0-a9776f4d7f00,Material Acceptance Criteria (Method) - Asset Management Information Plan,,,
note,8e870826-f534-5a50-8eba-3af45fe71da4,Material Test Frequency - After works complete,,,
note,a70ebe0a-86dd-5e24-8e1b-c5913a72aeb4,Target Criteria - RAMM sheet 100% complete and accurate .,,,
note,4f5dfa48-6376-5cdf-95ed-52895c5190a8,Action Point Records Required - RAMM Asset Update sheet,,,
note,57cc7457-7534-5450-822c-c17067a69e75,Responsibility - SE / PE / PM / PQE,,,
