type,name,values,prefix,postfix,usage count,user addable,template name,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: Project Drawings / Drawing Register,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Document review,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Latest Revision Drawings,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,AP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer / Site Foreman,,,,,,,,,
checkpoint,"1.3 - Safety measures are in place, Safe Work Method Statement (SWMS) undertaken",,,,,,,,,
note,Frequency: Prior to commencing,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: As per Fulton Hogan Safety Strategy. All personnel on site to have signed onto relevant SWMS before commencing work. ,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: ,,,,,,,,,
note,Project Specs. Cl.1125.02 Cl.1125.07,,,,,,,,,
note,Health and Safety Co-Ordination Plan,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Document Review,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: SWMS(s) signed,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,HP*,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
section,2 - Preliminary Works,,,,,,,,,
checkpoint,2.1 - Welding Procedure Qualification,,,,,,,,,
note,Frequency: Prior to commencing,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,"Welding of splices in steel reinforcement, including to other steelwork and to continuity bar reinforcement, shall not commence until the welding procedure has been qualified and reviewed by the Superintendent.",,,,,,,,,
note,Submit the following documents:,,,,,,,,,
note,• Qualified welding procedure,,,,,,,,,
note,• Qualified welders record,,,,,,,,,
note,• Welding supervisor qualifications,,,,,,,,,
note,• Welding Test Plan,,,,,,,,,
note,• Welding test certificates,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: VicRoads CL611.14 AS1554.3 Section 4,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Document Review,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Signed ITP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,HP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer & Superintendent,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,
section,3 - Construction Activities,,,,,,,,,
checkpoint,3.1 - Surface Preparation,,,,,,,,,
note,Frequency: Prior to Welding,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: Surfaces to be welded are free of corrosion & paint or any other foreign material that may effect the quality of the weld,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: AS1554.3 CL5.1,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Onsite Inspection,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Signed ITP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,IP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
checkpoint,3.2 - Assembly,,,,,,,,,
note,Frequency: Ongoing,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,"Where reinforcing steel is to be assembled prior to welding, it shall",,,,,,,,,
note,a) Bars are to be in the correct location,,,,,,,,,
note,"b) Before welding a butt splice, bars shall be not out of alignment by more than 0.1 times the diameter up to a max misalignment of 3mm",,,,,,,,,
note,c) Parts to be spliced shall be into as close a contact as practical but not more than 0.25 times the diameter of the smaller bar but not more than 3mm,,,,,,,,,
note,"d) Tack weld, shall be subject to the same initial treatment (preheating). Tack weld that will be consumed in the final weld shall be cleaned. Defective tac weld shall be removed before final weld",,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: AS1554.3 CL5.2,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Onsite Inspection,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Signed ITP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,IP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
checkpoint,3.3 - Preheating,,,,,,,,,
note,Frequency: Ongoing,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria:,,,,,,,,,
note,Please refer to table 5.3 to determine if preheating is required,,,,,,,,,
note,"Grade 500N, bar size less than 40mm pre heating is NOT required",,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: AS1554.3 CL5.3 Table 5.3,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Onsite Inspection,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Signed ITP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,IP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
checkpoint,3.4 - Weather Conditions,,,,,,,,,
note,Frequency: Ongoing,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: ,,,,,,,,,
note,Welds shall not happen when:,,,,,,,,,
note,a) Temperature of the metal is colder than 0 degrees,,,,,,,,,
note,b) Surfaces are wet. If surface can be dried pre heating is required to 20 degrees,,,,,,,,,
note,c) During periods of high winds,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: AS1554.3 CL5.5,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Onsite Inspection,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Record of conformity: Signed ITP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,IP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
section,4 - Testing,,,,,,,,,
checkpoint,4.1 - Inspection and Quality of Welds,,,,,,,,,
note,Frequency: As per table 611.141,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Acceptance Criteria: Testing shall not be less than what is shown in Table 611.141,,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – ,,,,,,,,,
note,Table 611.141 Inspection and Quality of Direct Butt Splice Welds,,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – ,,,,,,,,,
note,"Inspection Process || Minimum extent of inspection (% of welds, as no.) || Detail of inspection of direct butt splice welds || Quality requirements",,,,,,,,,
note,"Visual inspection || 100 || Each full weld circumference || AS/NSZ 1554.3, Table 6.2",,,,,,,,,
note,"Non-destructive internal inspection by Radiography || First two inspection lots :: 20 || with a minimum of 12 bars inspected per lot, and at least 6 of these 12 bars to be examined at two directions, at least 60 degrees apart || AS/NZS 1554.1, Table 6.2.1",,,,,,,,,
note,"Non-destructive internal inspection by Radiography || Subsequent inspection lots after first two :: 10 || If more than one weld in an inspection lot does not comply with the quality requirements, revert to extent of inpsection as for the first two inspection lots || AS/NZS 1554.1, Table 6.2.1",,,,,,,,,
note,"Non-destructive surface inspection by Magnetic particle, or Liquid penetrant || 5 || Each full weld circumference || AS/NZS 1554.3, Table 6.2",,,,,,,,,
note,– – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – – ,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Reference Documents: VicRoads 611.14 AS1554.3,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Inspection / Test Method: Test Reports,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,"Record of conformity: Signed ITP, Test Reports",,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,IP,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,
textbox,Print Name:,,,,,,,,,
textbox,Position:,,,,,,,,,
textbox,Date:,,,,,,,,,
textbox,Work Completed On,,,,,,,,,
checkpoint,Lot Verification.,,,,,,,,,
dropdown,Is the relevant RFI attached to the Lot?,"YES, NO, N/A",,,,,,,,
dropdown,Is the relevant NCR attached to the Lot?,"YES, NO, N/A",,,,,,,,
dropdown,Are any relevant Mails/ Transmittals attached to the Lot?,"YES, NO, N/A",,,,,,,,
dropdown,Lot verified By,"Babak Rudd-Project Quality Manager, Abid Hameed (Area 1 Manager), Nicola Lodo (Area 2 Manager), Nicolas Terpstra (Delivery Manager),Other:",,,,,,,,
textbox,Other:,,,,,,,,,
dropdown,Lot Status,"OUTSTANDING, CLOSED",,,,,,,,
textbox,Lot Closed On,,,,,,,,,
textbox,comments,,,,,,,,,
