Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Mech. electrical contractor verified operating voltage/amps,,Mechanical electrical contractor has verified operating voltage & amps,,,,,
,,Fan rotation verified by electrical contractor,,Fan rotation verified by electrical contractor,,,,,
,,Controls functionality programmed & operational,,Controls functionality programmed and operational,,,,,
,,System ready to be put into manual/auto operation,,System is ready to be put into manual / automatic operation.,,,,,
,,System commissioned & balanced,,System has been commissioned & balanced.,,,,,
,,Fire interface connected & operational,,Fire interface connected and operational,,,,,
,,System operational & placed into auto service,,System correctly operational & placed into Automatic service.,,,,,
,,,,,,,,,
Fans - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,,,,,
,Rows,,,,,,,,
,,Building 6,grouping,Building 6,,,,,
,,TEF-6.1-G,,Site QA,Building 6,Office Amenities,TEF-6.1-G,,
,,TEF-6.1-1,,Site QA,Building 6,Office Amenities,TEF-6.1-1,,
,,TEF-6.1-DO,,Site QA,Building 6,Office Amenities,TEF-6.1-DO,,
,,TEF-6.2-G,,Site QA,Building 6,Office Amenities,TEF-6.2-G,,
,,TEF-6.2-1,,Site QA,Building 6,Office Amenities,TEF-6.2-1,,
,,TEF-6.2-DO,,Site QA,Building 6,Office Amenities,TEF-6.2-DO,,
,,Building 7,grouping,Building 7,,,,,
,,TEF-7.1,,Site QA,Building 7,Fans,TEF-7.1,,
,,TEF-7.2,,Site QA,Building 7,Fans,TEF-7.2,,
,,TEF-7.1-DO-1,,Site QA,Building 7,Fans,TEF-7.1-DO-1,,
,,TEF-7.1-DO-2,,Site QA,Building 7,Fans,TEF-7.1-DO-2,,
,,TEF-7.2-DO-1,,Site QA,Building 7,Fans,TEF-7.2-DO-1,,
,,TEF-7.2-DO-2,,Site QA,Building 7,Fans,TEF-7.2-DO-2,,
,,TEF-7-DO3,,Site QA,Building 7,Fans,TEF-7-DO3,,
,,GEF-7.1,,Site QA,Building 7,Fans,GEF-7.1,,
,Columns,,,,,,,,
,,Tech. data from Unit/Motor/drives match equip. schedules,,"Technical data from Unit, Motor & drives match equipment schedules",,,,,
,,Equipment ID labels installed,,Equipment Identification labels installed.,,,,,
,,All components installed as per Mech. shop drawings,,All components installed as per Mechanical shop drawings,,,,,
,,Transport bolts & packing material Removed,,Transport bolts and packing material Removed,,,,,
,,Mounting & anti vibration mounts installed,,Mounting and anti vibration mounts installed,,,,,
,,Fan & motor rotate freely,,Fan & motor rotate freely,,,,,
,,Plenums/ducting & balance area clean & clear of debris,,Plenums / ducting & balance area clean and clear of debris,,,,,
,,Electrical connections complete & Mains power available,,Electrical connections complete and Mains power available,,,,,
,,Control wiring complete incl. any local operating controllers,,Control wiring complete including any local operating controllers,,,,,
,,Mech. electrical contractor preformed Pre Commissioning,,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,
,,Mech. electrical contractor verified operating voltage/amps,,Mechanical electrical contractor has verified operating voltage & amps,,,,,
,,Fan rotation verified by electrical contractor,,Fan rotation verified by electrical contractor,,,,,
,,Controls functionality programmed & operational,,Controls functionality programmed and operational,,,,,
,,System ready to be put into manual/auto operation,,System is ready to be put into manual / automatic operation.,,,,,
,,System commissioned & balanced,,System has been commissioned & balanced.,,,,,
,,Fire interface connected & operational,,Fire interface connected and operational,,,,,
,,System operational & placed into auto service,,System correctly operational & placed into Automatic service.,,,,,
,,,,,,,,,
CU/BB/FCU - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,,,,,
,Rows,,,,,,,,
,,Building 6,grouping,Building 6,,,,,
,,Main Office - Stage 1 - Ground Floor - CU-6.1-1,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,CU-6.1-1
,,Main Office - Stage 1 - Ground Floor - BB-6.1-1,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,BB-6.1-1
,,Main Office - Stage 1 - Ground Floor - FCU-6.1-G.1,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,FCU-6.1-G.1
,,Main Office - Stage 1 - Ground Floor - FCU-6.1-G.2,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,FCU-6.1-G.2
,,Main Office - Stage 1 - Ground Floor - FCU-6.1-G.3,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,FCU-6.1-G.3
,,Main Office - Stage 1 - Ground Floor - FCU-6.1-G.4,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,FCU-6.1-G.4
,,Main Office - Stage 1 - Ground Floor - FCU-6.1-G.5,,Site QA,Building 6,Main Office,Stage 1,Ground Floor,FCU-6.1-G.5
,,Main Office - Stage 1 - Level 1 Office - CU-6.1-2,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,CU-6.1-2
,,Main Office - Stage 1 - Level 1 Office - BB-6.1-2,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,BB-6.1-2
,,Main Office - Stage 1 - Level 1 Office - FCU-6.1-1.1,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,FCU-6.1-1.1
,,Main Office - Stage 1 - Level 1 Office - FCU-6.1-1.2,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,FCU-6.1-1.2
,,Main Office - Stage 1 - Level 1 Office - FCU-6.1-1.3,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,FCU-6.1-1.3
,,Main Office - Stage 1 - Level 1 Office - FCU-6.1-1.4,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,FCU-6.1-1.4
,,Main Office - Stage 1 - Level 1 Office - FCU-6.1-1.5,,Site QA,Building 6,Main Office,Stage 1,Level 1 Office,FCU-6.1-1.5
,,Main Office - Stage 1 - Comms Room - CU-6.1-COMMS,,Site QA,Building 6,Main Office,Stage 1,Comms Room,CU-6.1-COMMS
,,Main Office - Stage 1 - Comms Room - CU-6.1-COMMS-2,,Site QA,Building 6,Main Office,Stage 1,Comms Room,CU-6.1-COMMS-2
,,Main Office - Stage 2 - Ground Floor - CU-6.2-1,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,CU-6.2-1
,,Main Office - Stage 2 - Ground Floor - BB-6.2-1,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,BB-6.2-1
,,Main Office - Stage 2 - Ground Floor - FCU-6.2-G.1,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,FCU-6.2-G.1
,,Main Office - Stage 2 - Ground Floor - FCU-6.2-G.2,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,FCU-6.2-G.2
,,Main Office - Stage 2 - Ground Floor - FCU-6.2-G.3,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,FCU-6.2-G.3
,,Main Office - Stage 2 - Ground Floor - FCU-6.2-G.4,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,FCU-6.2-G.4
,,Main Office - Stage 2 - Ground Floor - FCU-6.2-G.5,,Site QA,Building 6,Main Office,Stage 2,Ground Floor,FCU-6.2-G.5
,,Main Office - Stage 2 - Level 1 Office - CU-6.2-2,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,CU-6.2-2
,,Main Office - Stage 2 - Level 1 Office - BB-6.2-2,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,BB-6.2-2
,,Main Office - Stage 2 - Level 1 Office - FCU-6.2-1.1,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,FCU-6.2-1.1
,,Main Office - Stage 2 - Level 1 Office - FCU-6.2-1.2,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,FCU-6.2-1.2
,,Main Office - Stage 2 - Level 1 Office - FCU-6.2-1.3,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,FCU-6.2-1.3
,,Main Office - Stage 2 - Level 1 Office - FCU-6.2-1.4,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,FCU-6.2-1.4
,,Main Office - Stage 2 - Level 1 Office - FCU-6.2-1.5,,Site QA,Building 6,Main Office,Stage 2,Level 1 Office,FCU-6.2-1.5
,,Main Office - Stage 2 - Comms Room - CU-6.2-COMMS,,Site QA,Building 6,Main Office,Stage 2,Comms Room,CU-6.2-COMMS
,,Main Office - Stage 2 - Comms Room - CU-6.2-COMMS-2,,Site QA,Building 6,Main Office,Stage 2,Comms Room,CU-6.2-COMMS-2
,,Dock Office - Stage 1 - CU-6.1-DO,,Site QA,Building 6,Dock Office,Stage 1,CU-6.1-DO,
,,Dock Office - Stage 1 - FCU-6.1-DO,,Site QA,Building 6,Dock Office,Stage 1,FCU-6.1-DO,
,,Dock Office - Stage 2 - CU-6.2-DO,,Site QA,Building 6,Dock Office,Stage 2,CU-6.2-DO,
,,Dock Office - Stage 2 - FCU-6.2-DO,,Site QA,Building 6,Dock Office,Stage 2,FCU-6.2-DO,
,,Building 7,grouping,Building 7,,,,,
,,Main Office - Stage 1 - Ground Floor - CU-7.1-1,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,CU-7.1-1
,,Main Office - Stage 1 - Ground Floor - BB-7.1-1B,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,BB-7.1-1B
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-1,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-1
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-2,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-2
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-3,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-3
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-4,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-4
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-5,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-5
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-6,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-6
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-7,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-7
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-8,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-8
,,Main Office - Stage 1 - Ground Floor - CU-7.1-2,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,CU-7.1-2
,,Main Office - Stage 1 - Ground Floor - BB-7.1-2B,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,BB-7.1-2B
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-9,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-9
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-10,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-10
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-11,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-11
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-12,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-12
,,Main Office - Stage 1 - Ground Floor - FCU-7.1-13,,Site QA,Building 7,Main Office,Stage 1,Ground Floor,FCU-7.1-13
,,Main Office - Stage 1 - Comms Room - CU-7.1-COMMS-1,,Site QA,Building 7,Main Office,Stage 1,Comms Room,CU-7.1-COMMS-1
,,Main Office - Stage 2 - Ground Floor - CU-7.2-1,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,CU-7.2-1
,,Main Office - Stage 2 - Ground Floor - BB-7.2-1B,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,BB-7.2-1B
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-1,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-1
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-2,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-2
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-3,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-3
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-4,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-4
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-5,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-5
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-6,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-6
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-7,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-7
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-8,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-8
,,Main Office - Stage 2 - Ground Floor - FCU-7.2-9,,Site QA,Building 7,Main Office,Stage 2,Ground Floor,FCU-7.2-9
,,Main Office - Stage 2 - Comms Room - CU-7.2-COMMS,,Site QA,Building 7,Main Office,Stage 2,Comms Room,CU-7.2-COMMS
,,Main Office - Stage 2 - Comms Room - CU-7.2-COMMS-2,,Site QA,Building 7,Main Office,Stage 2,Comms Room,CU-7.2-COMMS-2
,,Dock Office - Stage 1 - CU-7.1-DO,,Site QA,Building 7,Dock Office,Stage 1,CU-7.1-DO,
,,Dock Office - Stage 1 - FCU-7.1-DO,,Site QA,Building 7,Dock Office,Stage 1,FCU-7.1-DO,
,,Dock Office - Stage 2 - CU-7.2-DO,,Site QA,Building 7,Dock Office,Stage 2,CU-7.2-DO,
,,Dock Office - Stage 2 - FCU-7.2-DO,,Site QA,Building 7,Dock Office,Stage 2,FCU-7.2-DO,
,,Dock Office - Stage 2 - CU-7-DO3,,Site QA,Building 7,Dock Office,Stage 2,CU-7-DO3,
,,Dock Office - Stage 2 - FCU-7-DO3,,Site QA,Building 7,Dock Office,Stage 2,FCU-7-DO3,
,Columns,,,,,,,,
,,Tech data from Unit/Motor/drives match equip. schedules,,"Technical data from Unit,Motor & drives match equipment schedules",,,,,
,,All components installed as per Mech. shop drawings,,All components installed as per Mechanical shop drawings,,,,,
,,Equipment ID labels installed,,Equipment Identification labels installed.,,,,,
,,Transport bolts & packing material Removed,,Transport bolts and packing material Removed,,,,,
,,Mounting & anti vibration mounts installed,,Mounting and anti vibration mounts installed,,,,,
,,Condensate drains/safety trays connected & tested,,Condensate drains / safety trays connected and tested for correct operation,,,,,
,,Plenums/ducting/balance area clean & clear of debris,,Plenums / ducting & balance area clean and clear of debris,,,,,
,,Filters installed (temp pre filter installed if required),,Filters installed (temporary pre filter be installed if required),,,,,
,,Electrical connections complete & Mains power,,Electrical connections complete and Mains power available,,,,,
,,Control wiring complete incl. local wall & central controller,,Control wiring complete including local wall & central controller,,,,,
,,Refrigeration pipework matching manufacturer's schematic,,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,
,,Associated interface cards installed & addressed as per schematic,,Associated interface cards installed and addressed as per manufacturers schematic,,,,,
,,M.NET & refrigeration addressing set as per schematic,,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,
,,Volume control dampers in the open position,,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,
,,Mech. electrical contractor preformed Pre Commissioning,,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,
,,Mech. electrical contractor verified operating voltage/amps,,Mechanical electrical contractor has verified operating voltage & amps,,,,,
,,Mech. electrical contractor energised Condensing units,,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,
,,System ready to be put into manual/auto operation,,System is ready to be put into manual / automatic operation.,,,,,
,,System commissioned & balanced,,System has been commissioned & balanced.,,,,,
,,Fire interface connected & operational,,Fire interface connected and operational,,,,,
,,System correctly operational & placed into auto service,,System correctly operational & placed into Automatic service.,,,,,
,,,,,,,,,
MSSB - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,MSSB,,,,
,Rows,,,,,,,,
,,Building 6,dynamic,Site QA,Building 6,MSSB,,,
,,Building 7,dynamic,Site QA,Building 7,MSSB,,,
,Columns,,,,,,,,
,,MSSB mounted in position,,MSSB mounted in position,,,,,
,,MSSB labelled correctly,,MSSB labelled correctly,,,,,
,,Required clearance provided to MSSB,,Required clearance provided to MSSB,,,,,
,,Cables connected into MSSB & all terminated/labelled,,Cables connected into MSSB and all terminated and labelled,,,,,
,,Main power connected to MSSB,,Main power connected to MSSB,,,,,
,,MSSB energisation form provided to builder,,MSSB energisation form provided to builder,,,,,
,,Fire interface cable supplied & fitted off,,Fire interface cable supplied & fitted off.,,,,,
,,MSSB commissioned & operational,,MSSB commissioned and operational,,,,,
,,,,,,,,,
KEF/KSF - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,,,,,
,Rows,,,,,,,,
,,Building 7,grouping,Building 7,,,,,
,,Fans - KEF-7.1,,Site QA,Building 7,Fans,KEF-7.1,,
,,Fans - KSF-7.1,,Site QA,Building 7,Fans,KSF-7.1,,
,Columns,,,,,,,,
,,Tech. data from Unit/Motor/drives match equip. schedules,,"Technical data from Unit, Motor & drives match equipment schedules",,,,,
,,Equipment ID labels installed,,Equipment Identification labels installed.,,,,,
,,All components installed as per Mech. shop drawings,,All components installed as per Mechanical shop drawings,,,,,
,,Transport bolts & packing material Removed,,Transport bolts and packing material Removed,,,,,
,,Mounting & anti vibration mounts installed,,Mounting and anti vibration mounts installed,,,,,
,,Fan & motor rotate freely,,Fan & motor rotate freely,,,,,
,,Plenums/ducting & balance area clean & clear of debris,,Plenums / ducting & balance area clean and clear of debris,,,,,
,,Electrical connections complete & Mains power,,Electrical connections complete and Mains power available,,,,,
,,Control wiring complete incl. any local operating controllers,,Control wiring complete including any local operating controllers,,,,,
,,Mech. electrical contractor preformed Pre Commissioning,,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,
,,Variable speed/Drive commissioned programmed,,"Variable speed,Drive commissioned programmed & Parameter list recorded.",,,,,
,,Mech. electrical contractor verified operating voltage/amps,,Mechanical electrical contractor has verified operating voltage & amps,,,,,
,,Fan rotation verified by electrical contractor,,Fan rotation verified by electrical contractor,,,,,
,,Controls functionality programmed & operational,,Controls functionality programmed and operational,,,,,
,,System is ready to be put into manual/auto operation,,System is ready to be put into manual / automatic operation.,,,,,
,,System commissioned & balanced,,System has been commissioned & balanced.,,,,,
,,Fire interface connected & operational,,Fire interface connected and operational,,,,,
,,System correctly operational & placed into auto service,,System correctly operational & placed into Automatic service.,,,,,
,,,,,,,,,
VSD - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,Variable Speed Drive,,,,
,Rows,,,,,,,,
,,Building 7,dynamic,Site QA,Building 7,Variable Speed Drive,,,
,Columns,,,,,,,,
,,Tech. data from VSD matches equip. schedules,,Technical data from VSD matches equipment schedules,,,,,
,,VSD mounted in position,,VSD mounted in position,,,,,
,,VSD labelled,,VSD labelled correctly,,,,,
,,Cables connected into VSD & all terminated,,Cables connected into VSD and all terminated,,,,,
,,Main power connected to MSSB,,Main power connected to MSSB,,,,,
,,Mech. electrical contractor preformed Pre Commissioning,,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,
,,Mech. electrical contractor verified operating voltage/amps,,Mechanical electrical contractor has verified operating voltage & amps,,,,,
,,System ready to be put into manual/auto operation,,System is ready to be put into manual / automatic operation.,,,,,
,,VSD commissioned programmed & Parameter list recorded,,VSD has been commissioned programmed & Parameter list recorded.,,,,,
,,Fire interface connected & operational,,Fire interface connected and operational,,,,,
,,System operational & placed into auto service,,System correctly operational & placed into Automatic service.,,,,,
,,,,,,,,,
Fire Dampers - Detailed Progress,,,,,,,,,
,Scope,,,Site QA,Fire Dampers,,,,
,Rows,,,,,,,,
,,Building 6,dynamic,Site QA,Building 6,Fire Dampers,,,
,,Building 7,dynamic,Site QA,Building 7,Fire Dampers,,,
,Columns,,,,,,,,
,,Fire damper installed,,Fire damper installed correctly,,,,,
,,Fire damper labelled,,Fire damper labelled,,,,,
,,Fire damper sealed,,Fire damper sealed correctly,,,,,
,,Photo of installation,,Photo required of installation,,,,,
