type,name,values,prefix,postfix,usage count,user addable,template name,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including any local operating controllers,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Fan rotation verified by electrical contractor,,,,,,,,
checkpoint,Controls functionality programmed and operational,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,CU,,,,,,CU Checklist,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,BB,,,,,,BB Checklist,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,FCU,,,,,,FCU Checklist,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Filters installed (temporary pre filter be installed if required),,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,AC-6.1-COMMS-1,,,,,,AC-6.1-COMMS-1,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Filters installed (temporary pre filter be installed if required),,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
,,,,,,,,,
checklist-flat,AC-6.1-COMMS-2,,,,,,AC-6.1-COMMS-2,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Filters installed (temporary pre filter be installed if required),,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,AC-6.2-COMMS-1+2,,,,,,AC-6.2-COMMS-1+2,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Filters installed (temporary pre filter be installed if required),,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,OH&S,,,,,,Add OH&S,,
checkpoint,SWMS,,,,,,,,
checkpoint,Site Safety Plan,,,,,,,,
checkpoint,Incident Report,,,,,,,,
,,,,,,,,,
checklist-flat,Deliveries,,,,,,Add Deliveries,,
checkpoint,Attached a photo or a copy of the delivery docket,,,,,,,,
text,Date,,,,,,,,
text,Supplier,,,,,,,,
text,Goods supplied,,,,,,,,
checkpoint,Damage or incorrect supply,,,,,,,,
,,,,,,,,,
checklist-flat,Site Issues,,,,,,Add Site Issues,,
checkpoint,Is work area ready & accessible,,,,,,,,
text,Date,,,,,,,,
text,Explanation,,,,,,,,
,,,,,,,,,
checklist-flat,Variations/Transmittals,,,,,,Add Variations/Transmittals,,
checkpoint,Variation Details Captured,,,,,,,,
select,Variation Type,"Addition to Scope of Works, General Note / Observation, Repairs, Submittal, Site Instruction",,,,,,,
bool,Additional Costs,,,,,,,,
text,Variation Description:,,,,,,,,
text,Hours,,,,,,,,
text,Date,,,,,,,,
text,Start,,,,,,,,
text,Finish,,,,,,,,
text,Total,,,,,,,,
text,Materials Used:,,,,,,,,
text,Plant Used:,,,,,,,,
checkpoint,Paramount Representative Sign Off,,,,,,,,
checkpoint,Client Representative Sign Off,,,,,,,,
,,,,,,,,,
checklist-flat,PAC Units,,,,,,PAC Units Checklist,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Fans & Motors rotate freely,,,,,,,,
checkpoint,Condensate drains / safety trays connected and tested for correct operation,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Filters installed (temporary pre filter be installed if required),,,,,,,,
checkpoint,All volume control dampers in the open position (non motorised & motorised) & stroked correctly to match fire matrix intent,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,KEF / KSF,,,,,,KEF / KSF Checklist,,
checkpoint,"Technical data from Unit, Motor & drives match equipment schedules",,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Fan & motor rotate freely,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including any local operating controllers,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,"Variable speed,Drive commissioned programmed & Parameter list recorded.",,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Fan rotation verified by electrical contractor,,,,,,,,
checkpoint,Controls functionality programmed and operational,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,DG-WH7.1-1,,,,,,DG-WH7.1-1,,
checkpoint,"Technical data from Unit, Motor & drives match equipment schedules",,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,In duct pressure sensor installed.,,,,,,,,
checkpoint,Audible and visual alarm installed.,,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Fan & motor rotate freely,,,,,,,,
checkpoint,Plenums / ducting & balance area clean and clear of debris,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including any local operating controllers,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,"Variable speed,Drive commissioned programmed & Parameter list recorded.",,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Fan rotation verified by electrical contractor,,,,,,,,
checkpoint,Controls functionality programmed and operational,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,AC-7.1-COMMS-1,,,,,,AC-7.1-COMMS-1,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,AC-7.2-COMMS-1+2,,,,,,AC-7.2-COMMS-1+2,,
checkpoint,"Technical data from Unit,Motor & drives match equipment schedules",,,,,,,,
checkpoint,All components installed as per Mechanical shop drawings,,,,,,,,
checkpoint,Equipment Identification labels installed.,,,,,,,,
checkpoint,Transport bolts and packing material Removed,,,,,,,,
checkpoint,Mounting and anti vibration mounts installed,,,,,,,,
checkpoint,Electrical connections complete and Mains power available,,,,,,,,
checkpoint,Control wiring complete including local wall & central controller,,,,,,,,
checkpoint,Refrigeration pipework confirmed as matching manufacturer's schematic,,,,,,,,
checkpoint,Associated interface cards installed and addressed as per manufacturers schematic,,,,,,,,
checkpoint,M.NET and refrigeration addressing set as per manufacturers schematic.,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,Mechanical electrical contractor has energised Condensing units 24hrs prior to energising indoor equipment.,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,System has been commissioned & balanced.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
checklist-flat,VSD,,,,,,VSD Checklist,,
checkpoint,Technical data from VSD matches equipment schedules,,,,,,,,
checkpoint,VSD mounted in position,,,,,,,,
checkpoint,VSD labelled correctly,,,,,,,,
checkpoint,Cables connected into VSD and all terminated,,,,,,,,
checkpoint,Main power connected to MSSB,,,,,,,,
checkpoint,Mechanical electrical contractor preformed Pre Commissioning ITP/ITC,,,,,,,,
checkpoint,Mechanical electrical contractor has verified operating voltage & amps,,,,,,,,
checkpoint,System is ready to be put into manual / automatic operation.,,,,,,,,
checkpoint,VSD has been commissioned programmed & Parameter list recorded.,,,,,,,,
checkpoint,Fire interface connected and operational,,,,,,,,
checkpoint,System correctly operational & placed into Automatic service.,,,,,,,,
,,,,,,,,,
