Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
,,LIGHT & POWER ROUGH IN ,,WP3,HORSE AREA 2,ROUGH IN ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP3,HORSE AREA 2,ROUGH IN ,STRUCTURED CABLING ROUGH IN
,,WP3 - JOCKEY AREA/MOUNTING YARD,grouping,WP3 - JOCKEY AREA/MOUNTING YARD,,,
,,MAINS/SUBMAINS,,WP3,JOCKEY AREA/MOUNTING YARD,ROUGH IN ,MAINS/SUBMAINS
,,LIGHT & POWER ROUGH IN ,,WP3,JOCKEY AREA/MOUNTING YARD,ROUGH IN ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP3,JOCKEY AREA/MOUNTING YARD,ROUGH IN ,STRUCTURED CABLING ROUGH IN
,,WP3 - WESTERN EVENT DECK ,grouping,WP3 - WESTERN EVENT DECK ,,,
,,MAINS/SUBMAINS,,WP3,WESTERN EVENT DECK ,ROUGH IN ,MAINS/SUBMAINS
,,LIGHT & POWER ROUGH IN ,,WP3,WESTERN EVENT DECK ,ROUGH IN ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP3,WESTERN EVENT DECK ,ROUGH IN ,STRUCTURED CABLING ROUGH IN
,,WP4 - GROUND,grouping,WP4 - GROUND,,,
,,MAINS/SUBMAINS,,WP4,CABLE TRAY ,GROUND ,MAINS/SUBMAINS
,,LIGHT & POWER ROUGH IN ,,WP4,CABLE TRAY ,GROUND ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP4,CABLE TRAY ,GROUND ,STRUCTURED CABLING ROUGH IN
,,WP4 - LEVEL 1,grouping,WP4 - LEVEL 1,,,
,,MAINS/SUBMAINS,,WP4,CABLE TRAY ,LEVEL 1 ,MAINS/SUBMAINS
,,LIGHT & POWER ROUGH IN ,,WP4,CABLE TRAY ,LEVEL 1 ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP4,CABLE TRAY ,LEVEL 1 ,STRUCTURED CABLING ROUGH IN
,,WP4 - LEVEL 2,grouping,WP4 - LEVEL 2,,,
,,MAINS/SUBMAINS,,WP4,CABLE TRAY ,LEVEL 2 ,MAINS/SUBMAINS
,,LIGHT & POWER ROUGH IN ,,WP4,CABLE TRAY ,LEVEL 2 ,LIGHT & POWER ROUGH IN 
,,STRUCTURED CABLING ROUGH IN,,WP4,CABLE TRAY ,LEVEL 2 ,STRUCTURED CABLING ROUGH IN
,Columns,,,,,,
,,ROUGH IN ,,ROUGH IN ,,,
,,,,,,,
Fit Off,,,,,,,
,Scope,,,Site QA ,,,
,Rows,,,,,,
,,WP3 - WESTERN CAPRARK,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,WESTERN CAPRARK,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,WESTERN CAPRARK,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,WESTERN CAPRARK,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP3 - INTEGRITY BUILDING,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,INTEGRITY BUILDING,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,INTEGRITY BUILDING,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,INTEGRITY BUILDING,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP3 - HORSE AREA 1,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,HORSE AREA 1,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,HORSE AREA 1,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,HORSE AREA 1,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP3 - HORSE AREA 2,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,HORSE AREA 2,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,HORSE AREA 2,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,HORSE AREA 2,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP3 - JOCKEY AREA/MOUNTING YARD,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,JOCKEY AREA/MOUNTING YARD,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,JOCKEY AREA/MOUNTING YARD,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,JOCKEY AREA/MOUNTING YARD,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP3 - WESTERN EVENT DECK ,grouping,,,,
,,SWITCHBOARD FIT-OFF,,WP3,WESTERN EVENT DECK ,FIT OFF,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP3,WESTERN EVENT DECK ,FIT OFF,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP3,WESTERN EVENT DECK ,FIT OFF,STRUCTURED CABLING FIT-OFF
,,WP4 - GROUND,grouping,WP4 - GROUND,,,
,,SWITCHBOARD FIT-OFF,,WP4,FIT OFF ,GROUND ,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP4,FIT OFF ,GROUND ,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP4,FIT OFF ,GROUND ,STRUCTURED CABLING FIT-OFF
,,WP4 - LEVEL 1,grouping,WP4 - LEVEL 1,,,
,,SWITCHBOARD FIT-OFF,,WP4,FIT OFF ,LEVEL 1 ,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP4,FIT OFF ,LEVEL 1 ,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP4,FIT OFF ,LEVEL 1 ,STRUCTURED CABLING FIT-OFF
,,WP4 - LEVEL 2,grouping,WP4 - LEVEL 2,,,
,,SWITCHBOARD FIT-OFF,,WP4,FIT OFF ,LEVEL 2 ,SWITCHBOARD FIT-OFF
,,LIGHT & POWER FIT-OFF,,WP4,FIT OFF ,LEVEL 2 ,LIGHT & POWER FIT-OFF
,,STRUCTURED CABLING FIT-OFF,,WP4,FIT OFF ,LEVEL 2 ,STRUCTURED CABLING FIT-OFF
,Columns,,,,,,
,,FIT OFF ,,FIT OFF ,,,
,,,,,,,
In Slab Conduits,,,,,,,
,Scope,,,Site QA ,,,
,Rows,,,,,,
,,WP4 - GROUND,grouping,WP4 - GROUND,,,
,,IN-SLAB CONDUITS INSTALLATION ,,WP4,IN SLAB CONDUITS,GROUND ,IN-SLAB CONDUITS INSTALLATION 
,,WP4 - LEVEL 1,grouping,WP4 - LEVEL 1,,,
,,IN-SLAB CONDUITS INSTALLATION ,,WP4,IN SLAB CONDUITS,LEVEL 1 ,IN-SLAB CONDUITS INSTALLATION 
,,WP4 - LEVEL 2,grouping,WP4 - LEVEL 2,,,
,,IN-SLAB CONDUITS INSTALLATION ,,WP4,IN SLAB CONDUITS,LEVEL 2 ,IN-SLAB CONDUITS INSTALLATION 
,Columns,,,,,,
,,Determine origin & destination,,Determine origin and destination,,,
,,Power/lighting for above level slab & lighting/rcp for below level ceiling,,Look at both power/lighting for above level slab and lighting/rcp for below level ceiling to determine where conduits are required.,,,
,,"Check clear of other services, penetrations etc",,"Check clear of other services, penetrations etc",,,
,,Check cable size to verify conduit size,,Check cable size to verify conduit size,,,
,,Check if expansion joints are required,,Check if expansion joints are required,,,
,,Mark out positions of junction boxes & penerations whee necessary,,Mark out positions of junction boxes and penerations whee necessary,,,
,,Install bar chairs where necessary,,Install bar chairs where necessary,,,
,,Install junction boxes & penetrations where necessary,,Install junction boxes and penetrations where necessary,,,
,,Install junction boxes & glue conduits,,Install junction boxes and glue conduits,,,
,,Tie conduits securely at all joints and midpoints,,Tie conduits securely at all joints and midpoints,,,
,,Ensure all conduits are 50mm above deck,,Ensure all conduits are 50mm above deck,,,
,,Mark up drawing of conduit runs,,Mark up drawing of conduit runs (if required),,,
,,Observe conduits when concrete is being poured,,Observe conduits when concrete is being poured,,,
