Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checkpoint-status,,,checkpoint,Confirm the structure is in accordance with the details supplied by Alta,,,,,,,
label,e8290b74-d9f4-4fff-8ae6-12b9cea20415,,note,If FAILED add brief explanation in comments and click below to email PM,,,,,,,
holdpoint,,,signoff,EMAIL PM,,,,,,,
checkpoint-status,,,checkpoint,Photo taken of Engraved Line Plate / ID Tag,,,,,,,
checkpoint-status,,,checkpoint,Video taken of system,,,,,,,
checkpoint-status,,,checkpoint,Description input of location / person Rail systems shuttle left with,,,,,,,
text,ca58e151-497c-4575-8066-88012502f631,,textbox,Location / Person:,,,,,,,
checkpoint-status,,,checkpoint,Installed as per Alta drawings supplied and manufacturer's requirements,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,"Data Plate, Access Point & Carriages/Travellers",,,,,Yes,"Data Plate, Access Point & Carriages/Travellers",d5b41855-58bb-4a07-b361-795d21816720
checkpoint-no-status,,,checkpoint,Details of Data Plate,,,,,,,
select,63469906-f15a-5496-8221-9448894bafda,,dropdown,Has the Data Plate been installed on site?,"Yes,No",,,,,,
label,d20042fa-7b7b-59f5-810f-ad0743858b6a,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of Data Plate,,,,,,,
checkpoint-no-status,,,checkpoint,Details of Access Point,,,,,,,
select,0e6a920d-bef6-5104-bb3f-af69c22c9a99,,dropdown,Has the Access Point been confirmed?,"Yes, No",,,,,,
label,d0ddc701-4f77-5d80-a6ea-7cf06d1fbdaf,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of Access Area,,,,,,,
checkpoint-no-status,,,checkpoint,Details of Rail Carriages/Cable Travellers,,,,,,,
select,e64fb688-5f88-58ac-a761-ee142bdb13e1,,dropdown,Has the Rail Carriages/Cable Travellers been left on site,"Yes, No",,,,,,
label,09d4b280-ffd0-5382-8504-c7adb1ec24a9,,note,Comment why not if 'no' selected,,,,,,,
checkpoint-status,,,checkpoint,1 photo required of carriages/travellers,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Roof Access Requirements,,,,,Yes,Roof Access Requirements,e586a9eb-eec1-4edc-ba15-9c8b29897383
checkpoint-status,,,checkpoint,Brief description of roof access requirements for Recert Team,,,,,,,
text,0334d05e-4855-5b04-b088-823ae99e302b,,textbox,Description,,,,,,,
