type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checkpoint,Photo #1613 - 3xR20 West Bar Joining Weld From Southern 2xR20,,,,,,,
checkpoint,Photo #1614 - Southern 2xR20 Joining Weld to 3xR20 East Bar,,,,,,,
checkpoint,Photo #1615 - 3xR20 East Bar Joining Weld From Southern 2xR20,,,,,,,
checkpoint,Photo #1616 - ,,,,,,,
checkpoint,Photo #1617 - ,,,,,,,
checkpoint,Photo #1618 - ,,,,,,,
checkpoint,Photo #1619 - ,,,,,,,
checkpoint,Photo #1620 - ,,,,,,,
,,,,,,,,
checklist,Photos (1621 - 1650),,,,,,,
section,Details,,,,,,,
checkpoint,Photo #1621 - H10:D3 Wricon Terminal 1,,,,,,,
checkpoint,Photo #1622 - H10:D3 Wricon Terminal 2,,,,,,,
checkpoint,Photo #1623 - H11:D3 Wricon Terminal 1,,,,,,,
checkpoint,Photo #1624 - H11:D3 Wricon Terminal 2,,,,,,,
checkpoint,Photo #1625 - H11:D3 Wricon Terminal 3,,,,,,,
checkpoint,Photo #1626 - H11:D3 Wricon Terminal 4,,,,,,,
checkpoint,Photo #1627 - H12:D3 Wricon Terminal 1,,,,,,,
checkpoint,Photo #1628 - H12:D3 Wricon Terminal 2,,,,,,,
checkpoint,Photo #1629 - H13:D3 Wricon Terminal 1,,,,,,,
checkpoint,Photo #1630 - H13:D3 Wricon Terminal 2,,,,,,,
checkpoint,Photo #1631 - H13:D2 Wricon Terminal 1,,,,,,,
checkpoint,Photo #1632 - H13:D2 Wricon Terminal 2,,,,,,,
checkpoint,Photo #1633 - H13:D2 Wricon Terminal 3,,,,,,,
checkpoint,Photo #1634 -,,,,,,,
checkpoint,Photo #1635 -,,,,,,,
checkpoint,Photo #1636 -,,,,,,,
checkpoint,Photo #1637 -,,,,,,,
checkpoint,Photo #1638 -,,,,,,,
checkpoint,Photo #1639 -,,,,,,,
checkpoint,Photo #1640 -,,,,,,,
checkpoint,Photo #1641 -,,,,,,,
checkpoint,Photo #1642 -,,,,,,,
checkpoint,Photo #1643 -,,,,,,,
checkpoint,Photo #1644 -,,,,,,,
checkpoint,Photo #1645 -,,,,,,,
checkpoint,Photo #1646 -,,,,,,,
checkpoint,Photo #1647 -,,,,,,,
checkpoint,Photo #1648 -,,,,,,,
checkpoint,Photo #1649 -,,,,,,,
checkpoint,Photo #1650 -,,,,,,,
