"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"",,"checkpoint","Earthing for pits/vaults provided",,,,
"",,"checkpoint","Drains for pits/vaults provided",,,,
"",,"checkpoint","Ladder rung provided",,,,
"",,"checkpoint","Benching for manholes provided",,,,
"",,"checkpoint","Pits/Vaults cleaned and free from water",,,,
"",,"checkpoint","Lids are installed and flushed to FFL",,,,
"",,"checkpoint","Excavation, position, orientation and level verified and in accordance with the shop drawing",,,,
"",,"checkpoint","Pipes are sealed and grouted",,,,
"",,"section","Installation",,,,
"",,"checkpoint","Subgrade tested and passed",,,,
"",,"signoff","Signed Off",,,,
"",,"checkpoint","Any undercutting required?",,,,
"","d2193782-a393-5ca1-8d77-2fbd3a3d45bf","tickbox","Yes",,,,
"","5550e530-5615-5222-b18d-79fa921f576b","tickbox","No",,,,
"","e088be7f-be78-5a22-9c48-000f0045277d","textbox","Undercutting/other remedials as instructed by Jacobs (if required)",,,,
"",,"checkpoint","Bedding material placed and compacted",,,,
"","5825fdc8-eda4-592f-bd77-97025d351a74","textbox","Cleggs/NDM test results for bedding:",,,,
"",,"checkpoint","Geotextile installed (if applicable)",,,,
"",,"checkpoint","Backfill material placed and compacted",,,,
"","b2c878a0-bcd5-559b-a1d1-04657fcd4927","textbox","Cleggs/NDM test results for backfill:",,,,
"",,"checkpoint","Geogrid installed (if applicable)",,,,
"",,"checkpoint","Service placed at design RL?",,,,
"",,"checkpoint","Invert levels checked and correct",,,,
"",,"checkpoint","Voids filled with epoxy mortar or concrete",,,,
"",,"checkpoint","Trades QA completed, received & reviewed",,,,
"",,"checkpoint","General progress photos recorded",,,,
"",,"signoff","Request signoff",,,,

"","/1","checklist-flat","QA - Retaining Wall Checklist","","QA - Retaining Wall Checklist",88,"0230dac1-fb00-4a7a-b849-e238d78727ba"
"",,"checkpoint","Pre Retaining Wall construction checks completed & approved",,,,
"",,"checkpoint","Location reference attached",,,,
"","9da31052-1459-5994-aec9-52e2962fd5dd","textbox","Distance measured to the bottom of the pile toe",,,,
"","94e982ec-e1e9-55d6-99de-938d720f499e","textbox","Bored pile diameter",,,,
"",,"signoff","Bored pile within tolerances (75mm horizontal position, 1:75 for pile verticality)",,,,
"",,"checkpoint","Steel column location correct",,,,
"",,"checkpoint","75mm cover achieved between steel and column",,,,
"",,"checkpoint","Steel posts shall be installed to the following max. tolerances (25mm in plan , 1:100 for post verticality)",,,,
"",,"checkpoint-no-value","Approved Concrete Mix Code Ordered",,,,
"","f31c4fcf-f504-5644-bc29-01d83a0281bd","textbox","Specify concrete mix code",,,,
"",,"checkpoint","Photographs of Concrete dockets ",,,,
"","bcce0f55-f6e3-5fce-becc-92a90f3a467f","note","All relevant dockets photographed and attached",,,,
"Multiple signoffs are not allowed",,"signoff","Ensure that 75% of the specified 28 days concrete compressive strength is achieved before the installation of the panels.",,,,
"Multiple signoffs are not allowed",,"signoff","Provide lab results indicating 75% strength achieved",,,,
"",,"checkpoint","Concrete Panel placed as per setout",,,,
"",,"checkpoint","Bearing strip installed between the panel and the pile",,,,
"",,"checkpoint","All reinforcing, shims and fixings line up with the appropriate items on the preceding work.",,,,
"","ddc3c2fd-d44c-5d0d-af47-dc70ee21abc4","textbox","Top of Concrete Panel RL",,,,
"",,"checkpoint","Backfill: A19 geotextile is placed against cut face - minimum lap 300mm (photo)",,,,
"",,"checkpoint","Subsoils location, grade and outlet points as per Jacobs instruction (photos and as-built)",,,,
"",,"checkpoint","Backfilled behind the wall with drainage material (25) to agreed upon height - all voids filled (photo)",,,,
"",,"checkpoint","Backfill between panels: 100mm thick compacted GAP40 - tested and passed",,,,
"",,"signoff","Request sign off",,,,

"","be1fd787-0228-4fbc-91a6-aec2900758ce/2","checklist","V&B Underground services","","V&B Underground services",0,"60baf8cd-58b5-4770-b38a-e2156a1a55ec"
"","e0fbb1ad-5a95-4b02-bdd0-666d00da233c","section","Details",,,,
"","540eda5f-4c08-4b87-bffa-3fec9d9c365c","checkpoint","Location reference attached",,,,
"","f5938893-632b-58f3-825f-06bcc03fb107","textbox","Description",,,,
"","0e4b34eb-132c-5777-b5da-c1063c647ce2","dropdown","Service type","Hydraulics,Electrical",,,
"","7581d4b6-2e2a-4f77-8f78-7a83d545bb70","checkpoint","Setout/Excavation depth",,,,
"","09233f41-24b4-511c-94d5-010ab02f2357","textbox","Excavation depth",,,,
"","002a864a-5c03-4f50-b850-5d75e0bc5ad6","checkpoint","Subgrade testing and results",,,,
"","c262309f-6bb5-54bb-8f35-11dcfe81264a","note","Any soft spots or undercut & associated remedial",,,,
"","1268241d-9387-4af8-b305-8f456e572bb0","checkpoint","Granular type",,,,
"","b3669f0a-1ccf-401b-b49d-4f6d65d3c152","checkpoint","Protection tape, tracerwire, magslab installed",,,,
"","68c471c8-77f0-49f0-bad7-34f681b04b4a","checkpoint","Backfill - GAP20 (150mm thickness)",,,,
"","92e451ae-189b-47db-8c98-1afd41557705","checkpoint","Structural backfill (ATAP65/GAP65 200mm lifts)",,,,
"","96070988-88f0-4a7c-bc30-21a06e53348c","checkpoint","As-builts",,,,
"","dd021541-9832-4c16-9b33-63bd755d56db","checkpoint","Final Pass: Service works completed, reviewed and approved",,,,
"","e97fa2cb-c323-5308-b78c-fd38310def28","note","Attach As-Built",,,,
"","b2bcf328-35d0-57f9-b12c-e1f0fa7f856c","note","FINAL - Pass when work(s) are completed, area clean & tidy",,,,

