"Id","Type","Name","Values","Prompting Name","Prefix","Postfix","Usage Count","Resource Id"
"d327703b-f3ba-539b-b251-1bdae31b11c9","textbox","Zone/Grid:",,,,,,
"8ae0555c-198f-58d7-96f1-34792d52d64d","textbox","Drawing No.:",,,,,,
"036bd35e-308e-50b4-83a8-10b735e5014c","textbox","Rev.:",,,,,,
"020f181c-f792-55c0-b912-56202f3cdf0a","checkpoint","Item: FIXTURE OPERATION - Pans, Basins, Sinks, Other",,,,,,
"20eb13e0-a11b-584b-9ebd-a15417a134c9","note","Test:",,,,,,
"3db11513-05c7-532b-bf55-bbe4827a2d9d","note","Performance Test CL 2.20",,,,,,
"0d887cae-55e9-588e-b235-627fdc5d12a2","note","Fill fixture with water remove plug",,,,,,
"53e6629a-e167-5ba9-abb0-d6d8c9c0032f","note","Test for:",,,,,,
"648a4c5e-2393-5020-8f35-eddfe179e4a9","note","Leaks",,,,,,
"013055b0-bd75-5aa6-92df-0cac740afe59","note","Loss of water",,,,,,
"d293626f-d41b-5f0d-a1e7-4d20db791d6a","note","Seal in Trap",,,,,,
"133d001f-2654-5fff-bbc6-13c0a0704435","note","Induce siphonage in trap of adjacent fixture",,,,,,
"20c8db35-41ba-50cb-b99e-5f79d25f9629","note","Complete draining of fixture",,,,,,
"31b8d3d0-2c0d-527d-a988-2732a1665c5f","textbox","OK:",,,,,,
"7316e753-a568-52c8-ad94-1fe21ca06772","textbox","Not OK:",,,,,,
"431ab26f-1b7b-55ad-a431-4e10dad53284","checkpoint","Item: Water Supply",,,,,,
"67c87bc5-d6b0-5c1d-9155-8433a522d136","note","Test:",,,,,,
"2d614b85-72c4-5b5c-adfc-d0c3c663cca9","note","Performance Test CL 2.20",,,,,,
"b250e969-b551-5d80-be4b-dffa7693ca9a","note","Check for adequate water volume.",,,,,,
"73abf86f-25d8-595d-b0a6-75317c670dd1","note","Flush out pipework",,,,,,
"452b504a-081d-59c2-ad5c-10618af31089","note","Clean aerator",,,,,,
"ae730b29-0279-579f-8f30-919295fd7d51","note","Water hammer",,,,,,
"30e248a3-9146-5ac6-ab8b-e9ce68ed56dc","textbox","OK:",,,,,,
"ecd810a2-8f89-5453-95ae-8d9c6982aae1","textbox","Not OK:",,,,,,
"5fb85726-ea98-588d-b15a-923847490066","checkpoint","Item: Flush Performance",,,,,,
"c9949532-2826-5289-8b56-aab0ff1a7b0c","note","Test:",,,,,,
"b843bc61-cc18-5cbf-9683-a9b62bfc4e59","note","Performance Test",,,,,,
"0f892e15-28b1-5230-9deb-3ac3e1966196","note","Check for:",,,,,,
"38ece3ca-011e-5795-9208-065bd616d4c6","note","Water Volume",,,,,,
"dc85abcd-fc9b-50da-a62b-2e6fe40476c8","note","Duration of flush",,,,,,
"0aee1722-0560-553f-bb4c-bf1ee62c2a5e","note","Flush out pipework",,,,,,
"9ae2a9d6-01d8-5d88-8008-cdbb6dee0b7d","note","Water hammer",,,,,,
"3c4f2bd7-2a10-5147-bbe5-c1f81fb7673f","textbox","OK:",,,,,,
"db3a6357-1846-5330-9f4f-e5142d47ff66","textbox","Not OK:",,,,,,
"12c36d30-1d36-54aa-9a51-c192e19f7df5","checkpoint","Other",,,,,,

"12ccc2c8-0868-526a-ad02-cdba0d0be6c5/2","checklist-flat","QA 8_Below Ground Pipework Checklist - Fire","","Below Ground Pipework Checklist - Fire",,,6,"bfdd829d-0a1c-4a61-802f-8763c8b11632"
"cb139adc-ed6c-5041-bfab-ea116df4cd15","checkpoint","Principal Contractor Permits Issued",,,,,,
"1ea4ee4c-7477-5816-a44b-ce9f32895a8a","checkpoint","Set out pits depths and trench runs.",,,,,,
"05cc5510-efff-5b7d-967b-74d6c9831a02","note","As per DRG#",,,,,,
"4462d17e-6ffc-5818-9d3a-23aa6a83929d","checkpoint","Pipes and fittings comply with relevant Authority and Specification.",,,,,,
"f8d895c4-538c-501d-94ea-9a93c913af7e","note","Spec#: AS3500",,,,,,
"da8e774e-5ba3-5829-876a-ffa9c0fde3c0","note","MDPE SDR11 PE100 PN16",,,,,,
