type,name,values,prefix,postfix,usage count,user addable,template name,,,,
checkpoint,Pipe Lines,,,,,,,,,,
textbox,Date Started,,,,,,,,,,
textbox,Drainage Line Number,,,,,,,,,,
button,Pipe Damaged?,"No, Yes",,,,,,,,,
textbox,Size & class,,,,,,,,,,
button,Jointing Require,"Yes, No",,,,,,,,,
note,Bedding and Haunching,,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
textbox,Comments,,,,,,,,,,
note,Final Sign-Off (Initial & Date),,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
checkpoint,Drainage Pits,,,,,,,,,,
textbox,Date Installed,,,,,,,,,,
textbox,Pit Number,,,,,,,,,,
textbox,Pit Base,,,,,,,,,,
textbox,Step Irons - GPL Initial/Date,,,,,,,,,,
textbox,Bedding - GPL Initial/Date,,,,,,,,,,
note,"Benching, Grouting & Patching",,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
note,Placement of Cover,,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
textbox,Comments,,,,,,,,,,
note,Final Sign-Off (Initial & Date),,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
checkpoint,SPEL HS180 Chamber Assembly,,,,,,,,,,
textbox,Date Installed,,,,,,,,,,
textbox,Chamber Assembly Line Number,,,,,,,,,,
button,Chamber Damaged?,"No, Yes",,,,,,,,,
textbox,Size & Class,,,,,,,,,,
button,Jointing Required,"Yes, No",,,,,,,,,
note,Bedding and Haunching,,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
note,Backfill,,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
textbox,Comments,,,,,,,,,,
note,Final Sign-Off (Initial & Date),,,,,,,,,,
textbox,GPL - Initial/Date,,,,,,,,,,
textbox,Builder - Initial/Date,,,,,,,,,,
checkpoint,Compaction Test Report No,,,,,,,,,,
textbox,Compaction Test Report No,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Commissioning Test Report,,,,,,QA 7 - Commissioning Test Report,172bd6e2-ab0b-432d-8990-2dce6e29c6fc,,,
checkpoint,Commissioning Test Report:,,,,,,,,,,
textbox,Zone/Grid:,,,,,,,,,,
textbox,Drawing No.:,,,,,,,,,,
textbox,Rev.:,,,,,,,,,,
checkpoint,"Item: FIXTURE OPERATION - Pans, Basins, Sinks, Other",,,,,,,,,,
note,Test:,,,,,,,,,,
note,Performance Test CL 2.20,,,,,,,,,,
note,Fill fixture with water remove plug,,,,,,,,,,
note,Test for:,,,,,,,,,,
note,Leaks,,,,,,,,,,
note,Loss of water,,,,,,,,,,
note,Seal in Trap,,,,,,,,,,
note,Induce siphonage in trap of adjacent fixture,,,,,,,,,,
note,Complete draining of fixture,,,,,,,,,,
textbox,OK:,,,,,,,,,,
textbox,Not OK:,,,,,,,,,,
checkpoint,Item: Water Supply,,,,,,,,,,
note,Test:,,,,,,,,,,
note,Performance Test CL 2.20,,,,,,,,,,
note,Check for adequate water volume.,,,,,,,,,,
note,Flush out pipework,,,,,,,,,,
note,Clean aerator,,,,,,,,,,
note,Water hammer,,,,,,,,,,
textbox,OK:,,,,,,,,,,
textbox,Not OK:,,,,,,,,,,
checkpoint,Item: Flush Performance,,,,,,,,,,
note,Test:,,,,,,,,,,
note,Performance Test,,,,,,,,,,
note,Check for:,,,,,,,,,,
note,Water Volume,,,,,,,,,,
note,Duration of flush,,,,,,,,,,
note,Flush out pipework,,,,,,,,,,
note,Water hammer,,,,,,,,,,
textbox,OK:,,,,,,,,,,
textbox,Not OK:,,,,,,,,,,
checkpoint,Item: RO Tapware,,,,,,,,,,
note,Test:,,,,,,,,,,
note,RO Water flow,,,,,,,,,,
note,Test for:,,,,,,,,,,
note,Leaks,,,,,,,,,,
checkpoint,Item: Scrub Troughs,,,,,,,,,,
note,Scrub trough Installed as per KOP and RLS elevations,,,,,,,,,,
note,Scrub trough installed level,,,,,,,,,,
note,Mounted brackets secured as per manufactureres instructions,,,,,,,,,,
checkpoint,Item: Sensor Taps,,,,,,,,,,
note,Test:,,,,,,,,,,
note,Sensor operates as per manufactures requirements,,,,,,,,,,
note,Flow of water from tap,,,,,,,,,,
checkpoint,Other,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 29 Periodic Flushing / Copper Protection Test Sheet,,,,,,QA 29 Periodic Flushing / Copper Protection Test Sheet,32350b03-9f6e-4691-8ead-18c45fd79da6,,,
checkpoint,ITP QA 29 Periodic Flushing / Copper Protection Test Sheet,,,,,,,,,,
note,Copper systems are failing in the construction industry due to stagnate water being left in both hot and cold copper pipelines. Copper needs to form a protective layer of copper oxide on the internal surface which is formed by the contact with fresh aerated and oxygenated water. Periodic flushing of the systems is the only way to ensure this occurs.,,,,,,,,,,
note,The purpose of this ITP is to help you create the strategy to get this water out and replaced with fresh water every four weeks.,,,,,,,,,,
checkpoint,Flushing Details:,,,,,,,,,,
textbox,Level / building being flushed:,,,,,,,,,,
radio,Time and Type of flushing:,"Ring main –Single point for flushing; the entire loop can be achieved in a maximum 10-minute flush., Non ring mains – Any copper sub-branch from the main feed requires individual flush time of 5 minutes (an example of this would be a corridor feed)., Short branches of copper that feed rehau do not need individual flushing., Multi storey projects will require flushing on each level. Starting from the top and working your way down",,,,,,,,,
textbox,Which fixtures are being used to flush the system (Point of connection and point of discharge):,,,,,,,,,,
textbox,Start time of flushing:,,,,,,,,,,
textbox,Zone/branch to be flushed:,,,,,,,,,,
textbox,Finish time of flushing:,,,,,,,,,,
textbox,Zone/branch to be flushed:,,,,,,,,,,
checkpoint,"Has the schematic / layout of the flushed zone been highlighted, attached and flush points nominated.",,,,,,,,,,
checkpoint,"Is the flushed water clear with no visible debris or dirt. If NO, discuss with project foreman and or head office on why this might be the case.",,,,,,,,,,
checkpoint,Have you set a reminder for the next flushing of this pipework?,,,,,,,,,,
checkpoint,Have the hot and cold been interconnected for flushing purposes?,,,,,,,,,,
checkpoint,Date for next flushing (Flushing to be performed every 4 weeks):,,,,,,,,,,
textbox,Date for next flushing:,,,,,,,,,,
textbox,Test completed by:,,,,,,,,,,
textbox,Builder Representative:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Non-Conformance and Rectification Report,,,,,,QA 9 - Non-Conformance and Rectification Report,32a94ffc-ae7e-4ee5-b276-25d170edea21,,,
checkpoint,Non-Conformance and Rectification Report Details:,,,,,,,,,,
textbox,Drawing No./Rev:,,,,,,,,,,
textbox,Zone or Grid:,,,,,,,,,,
textbox,Issued To:,,,,,,,,,,
textbox,Item Not Conforming,,,,,,,,,,
textbox,Reason For Non-Conformance,,,,,,,,,,
textbox,"Consequences: Impact On Time, Cost Co-Ordination Etc",,,,,,,,,,
textbox,Action Required:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
textbox,Rectification:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
note,Note: Non-conformance register to be updated,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Hot Water Service Maintenance Log,,,,,,QA 31 - Hot Water Service Maintenance Log,36636d75-f633-4191-acc4-a0aa000a57c6,,,
checkpoint,Hot Water Service Unit Details,,,,,,,,,,
textbox,Purchased from:,,,,,,,,,,
textbox,Make:,,,,,,,,,,
textbox,Model No.:,,,,,,,,,,
textbox,Location:,,,,,,,,,,
textbox,Room Designation:,,,,,,,,,,
textbox,Installed by:,,,,,,,,,,
textbox,Installation Date:,,,,,,,,,,
textbox,Number of units in series:,,,,,,,,,,
textbox,Prescribed temperature set on unit or combined package:,,,,,,,,,,
checkpoint,Does installation comply with manufacturer’s instructions,,,,,,,,,,
checkpoint,Does installation comply with current requirements of the local water supply authority,,,,,,,,,,
checkpoint,Clean Pump Strainers,,,,,,,,,,
checkpoint,Clean Hot Water inlet Strainer,,,,,,,,,,
checkpoint,Clean Hot Water Return Strainer,,,,,,,,,,
checkpoint,Confirm all Valve Isolation reinstatement,,,,,,,,,,
checkpoint,Confirm Unit is Operational,,,,,,,,,,
checkpoint,Confirm Unit is Back to Operational Temp with no leaks on Strainer seals,,,,,,,,,,
checkpoint,Commissioned By:,,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 8F Grease trap / pits checklist V.090421,,,,,,QA 8F - Grease trap / pits checklist V.090421,3a674b96-de9c-4344-b8c7-da7036742ba5,,,
checkpoint,Set out of pits.,,,,,,,,,,
checkpoint,Pipes and fittings comply with relevant Authority and Specification.,,,,,,,,,,
checkpoint,Bedding placement and compaction and material meets specification.,,,,,,,,,,
checkpoint,Laying and jointing of pipes R.Ls and falls,,,,,,,,,,
checkpoint,Connections to pits.,,,,,,,,,,
checkpoint,Baffle is in place.,,,,,,,,,,
checkpoint,Penetrations are patched and made watertight.,,,,,,,,,,
checkpoint,Suction line is installed as per spec.,,,,,,,,,,
checkpoint,Outlet pipework is installed as per spec.,,,,,,,,,,
checkpoint,Vents are connected and terminated to comply with Authority and Specification.,,,,,,,,,,
checkpoint,As built information updated onto drawings,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 6D - Quality Control Gas Regulation Test Report,,,,,,QA 6D - Quality Control Gas Regulation Test Report,3af5c567-6575-42b2-ae9b-cc5a86d60912,,,
checkpoint,Quality Control Gas Regulation Test Report:,,,,,,,,,,
textbox,Drawing No.,,,,,,,,,,
textbox,Rev:,,,,,,,,,,
checkpoint,Test - Flowing inlet pressure to project,,,,,,,,,,
textbox,Inlet Pipe and Size:,,,,,,,,,,
textbox,Spring range:,,,,,,,,,,
textbox,Orifice Size:,,,,,,,,,,
textbox,Model:,,,,,,,,,,
checkpoint,Section,,,,,,,,,,
textbox,Section:,,,,,,,,,,
textbox,Pressure (KPA),,,,,,,,,,
checkpoint,Test upstream inlet pressure to regulation,,,,,,,,,,
textbox,Pressure (KPA),,,,,,,,,,
checkpoint,Test downstream out pressure to regulation,,,,,,,,,,
textbox,Pressure (KPA),,,,,,,,,,
textbox,Duration (hrs),,,,,,,,,,
checkpoint,Adjust out pressure KPA as stated on GPL shop drawings,,,,,,,,,,
textbox,Reading (KPA),,,,,,,,,,
checkpoint,Confirm outlet KPA does not fluctuate more than 0.8KPA,,,,,,,,,,
textbox,Repeat:,,,,,,,,,,
checkpoint,Sign Off,,,,,,,,,,
textbox,Geschke Pty Ltd. Representative:,,,,,,,,,,
textbox,Others Present:,,,,,,,,,,
textbox,Date of Satisfactory Completion:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 8C ITP Water Inground Inspection Report V.090421,,,,,,QA 8C ITP Water Inground Inspection Report V.090421,43b816e9-60a7-4264-a632-1feb35dfb0e3,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure water service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Visual Inspection for copper brazed jointing,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Electro Fusion Welding Record QA16,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document & Bolt tightening to be completed using the correct sequence,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,"Pipeline & joints are watertight up to 1,500KPA for 2hrs","Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Construction Company Representative Sign Off,,,,,,,,,,
signoff,Request Sign Off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 24 - Hose Reel Register,,,,,,QA 24 - Hose Reel Register,452da46d-17f0-43f3-b3d7-67e6ca263d58,,,
checkpoint,Hose Reel Register,,,,,,,,,,
textbox,Ref No:,,,,,,,,,,
textbox,Building:,,,,,,,,,,
textbox,Zone:,,,,,,,,,,
textbox,Level:,,,,,,,,,,
textbox,Adjacent to:,,,,,,,,,,
textbox,Length:,,,,,,,,,,
textbox,Date Tested:,,,,,,,,,,
textbox,Flow Rate:,,,,,,,,,,
button,Obstructed Access,"No,Yes",,,,,,,,,
button,Operating instruction visible and legible,"No,Yes",,,,,,,,,
button,No leaks throughout hose reel mechanism,"No,Yes",,,,,,,,,
button,Hose runs freely through guides,"No,Yes",,,,,,,,,
button,No signs of corrosion,"No,Yes",,,,,,,,,
checkpoint,Result (Pass / Fail),,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Below Ground Pipework Checklist - Fire,,,,,,QA 8 - Below Ground Pipework Checklist - Fire (July 2020),46f432c5-51c8-4f59-ab11-416d760a8ed2,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of pits depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented - Attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,Haunching holding pipe straight & true,"Yes, No, N/A",,,,,,,,,
button,Ensure fire service pipe is laid out in accordance with the construction drawings & quality of work is up to standard,"Yes, No, N/A",,,,,,,,,
button,"Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates","Yes, No, N/A",,,,,,,,,
tickbox,Inspection by GPL Representative prior to backfill - Look up pipe to ensure installation completed to a satisfactory standard,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Check below ground pipework - pipe joints,,,,,,,,,,
note,Test - Fill in QA sheets for butt welds or electrofusion welds,,,,,,,,,,
note,Fill in sheet for PE welds. Visual inspection on all welds,,,,,,,,,,
note,Records - Butt welding Record QA 25,,,,,,,,,,
note,Australian Standards,,,,,,,,,,
note,Acceptance Criteria - Weld to have been completed via GPL QA Document,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Connections to pits & existing services as per spec & Australian Standards,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Installation Photographs (Attached below),,,,,,,,,,
tickbox,GPL Site Representative to undertake Visual Inspection,,,,,,,,,,
checkpoint,Check below ground pipework - Hydrostatic pressure testing,,,,,,,,,,
note,Test - Standard Hydrostatic Pressure Test,,,,,,,,,,
note,Inspected Upon Installation,,,,,,,,,,
note,Records - Standard Pressure Test Certificate QA.6,,,,,,,,,,
note,Acceptance Criteria (As per below),,,,,,,,,,
button,"Pipeline & joints are watertight up to 1,500KPA for 2hrs","Yes, No, N/A",,,,,,,,,
button,Pipeline is flushed free of debris,"Yes, No, N/A",,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
checkpoint,Placement & compaction of backfill & material meets specification,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Grease Trap Checklist,,,,,,QA 8A - Grease Trap Checklist,4e973c29-ecb7-4224-8145-d8a30d031a22,,,
checkpoint,Set out of pits.,,,,,,,,,,
checkpoint,Pipes and fittings comply with relevant Authority and Specification.,,,,,,,,,,
checkpoint,Bedding placement and compaction and material meets specification.,,,,,,,,,,
checkpoint,Laying and jointing of pipes R.L’s and falls,,,,,,,,,,
checkpoint,Connections to pits.,,,,,,,,,,
checkpoint,Baffle is in place.,,,,,,,,,,
checkpoint,Penetrations are patched and made watertight.,,,,,,,,,,
checkpoint,Suction line is installed as per spec.,,,,,,,,,,
checkpoint,Outlet pipework is installed as per spec.,,,,,,,,,,
checkpoint,Vents are connected and terminated to comply with Authority and Specification.,,,,,,,,,,
checkpoint,As built information updated onto drawings,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Hot Water Service Maintenance Log,,,,,,QA 22 - Hot Water Service Maintenance Log,4f3f0595-7666-4ed7-950c-758df4bd55df,,,
checkpoint,Hot Water Service Unit Details,,,,,,,,,,
textbox,Purchased from:,,,,,,,,,,
textbox,Make:,,,,,,,,,,
textbox,Model No.:,,,,,,,,,,
textbox,Location:,,,,,,,,,,
textbox,Room Designation:,,,,,,,,,,
textbox,Installed by:,,,,,,,,,,
textbox,Installation Date:,,,,,,,,,,
textbox,Number of units in series:,,,,,,,,,,
textbox,Prescribed temperature set on unit or combined package:,,,,,,,,,,
checkpoint,Does installation comply with manufacturer’s instructions,,,,,,,,,,
checkpoint,Does installation comply with current requirements of the local water supply authority,,,,,,,,,,
checkpoint,Clean Pump Strainers,,,,,,,,,,
checkpoint,Clean Hot Water inlet Strainer,,,,,,,,,,
checkpoint,Clean Hot Water Return Strainer,,,,,,,,,,
checkpoint,Confirm all Valve Isolation reinstatement,,,,,,,,,,
checkpoint,Confirm Unit is Operational,,,,,,,,,,
checkpoint,Confirm Unit is Back to Operational Temp with no leaks on Strainer seals,,,,,,,,,,
checkpoint,Commissioned By:,,,,,,,,,,
textbox,Name:,,,,,,,,,,
textbox,Date:,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 16 - PE Electrofusion Welding - Field Operational Sheet,,,,,,QA 16 - PE Electrofusion Welding - Field Operational Sheet,530615d4-4881-4901-9882-caceab5d8ca0,,,
checkpoint,Operator Details,,,,,,,,,,
textbox,Name,,,,,,,,,,
textbox,ID No.,,,,,,,,,,
textbox,Company,,,,,,,,,,
textbox,Address,,,,,,,,,,
checkpoint,Welding Machine Details,,,,,,,,,,
textbox,Manufacturer,,,,,,,,,,
textbox,Type/Model,,,,,,,,,,
textbox,Serial Number,,,,,,,,,,
textbox,Year Built,,,,,,,,,,
checkpoint,Actual Pipe Size,,,,,,,,,,
textbox,Type,,,,,,,,,,
textbox,Brand,,,,,,,,,,
textbox,En,,,,,,,,,,
textbox,OD,,,,,,,,,,
textbox,Ovality %,,,,,,,,,,
checkpoint,Fitting Data,,,,,,,,,,
textbox,Brand,,,,,,,,,,
textbox,"Type (Coupling, Tee, Reducer etc.)",,,,,,,,,,
checkpoint,Unit Setting,,,,,,,,,,
textbox,Manual,,,,,,,,,,
textbox,Automatic,,,,,,,,,,
checkpoint,Preparation,,,,,,,,,,
textbox,Cleaned and Peeled,,,,,,,,,,
textbox,Pipe/Fitting Clamped,,,,,,,,,,
checkpoint,Welding Times,,,,,,,,,,
textbox,Joining Seconds,,,,,,,,,,
textbox,Cooling Minutes,,,,,,,,,,
checkpoint,Conditions,,,,,,,,,,
textbox,Ambient Temp,,,,,,,,,,
textbox,Weather,,,,,,,,,,
