"button","df167c64-bb69-5961-b3f4-d2484736748f","","button","Acceptance","Yes,No,N/A",,
"label","36a7fdd1-c906-578f-913a-2b6aa46209e2","","note","Key - S",,,
"label","eb5ce081-2bbc-5249-a1df-bbd7e9cb96b6","","note","Resp - SE",,,
"checkpoint-group",,"","section","3.0 Installation of pipes"
"checkpoint-status",,"","checkpoint","3.1 - Pipe Installation"
"label","5b846cf5-88a3-5468-b265-9bc61c1398cd","","note","Ref docs - IFC Drawings and specifications",,,
"label","ab0e8afb-0e99-55fa-9512-d5b0112d5e2f","","note","Acceptance criteria - Work shall be carried out by and under the direct supervision of appropriately licenced personnel.",,,
"label","bfc672c2-c3c8-5281-9075-50c4a9e7d369","","note","○ During construction, temporarily seal open ends of pipes and valves to prevent the entry of foreign matter into pipe systems.",,,
"label","b006cbb4-1dce-5121-bc60-85836e1e8da7","","note","○ Install piping in straight lines at uniform grades without sags.",,,
"button","08d869e5-a0b4-54f5-88d0-cb745c889dea","","button","Acceptance","Yes,No,N/A",,
"label","5b64ce0e-ee44-552b-b870-940676c273f1","","note","Key - S",,,
"label","293bffb3-1e58-5b10-b65e-f66a2247f3b9","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","3.2 - Electrofusion Weld fittings/pipe/couplings"
"label","dc6cfb24-d2e3-58f5-a6e3-0f06749f5902","","note","Ref docs - as per manufacturers recommendations",,,
"label","e84dfade-79ec-5b07-86fc-0359e9c907c7","","note","Acceptance criteria - Ensure pipe is cleaned and scraped prior to welding.",,,
"label","ac921746-9104-5b69-8ed4-145d30665ef1","","note","○ Ensure pipe is fixed firmly in position.",,,
"label","01960a63-cc9b-5d62-9a56-68aec7969a71","","note","○ Allow curing time as per specific fittings recommendations, Visually check all fittings have been welded.",,,
"label","6a70b8e8-dbaa-58d4-a7f6-8980814d25a8","","note","Acceptance - Prior to Backfilling",,,
"label","36fbfcba-d0bf-5397-98df-5902f7e5e2a3","","note","Key - W",,,
"label","55e11242-71ce-563a-93a0-41a89dbd6591","","note","Resp - SE",,,
"label","1d37fdef-0beb-55d1-baec-90fe86a6a43d","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Electrofusion welder calibration certificate.",,,
"checkpoint-status",,"","checkpoint","3.3 - Cover"
"label","46f09761-ba9e-5d53-a326-b2c86efd12c3","","note","Ref docs - IFC Drawings and specifications AS3500.1",,,
"label","1ffa0d06-cf87-502c-a0b3-376cfc6f77a8","","note","Acceptance criteria - Minimum depth of cover for buried pipes: 600mm to finished surface.",,,
"button","6e976c02-780e-5261-9d4f-a14b2858049a","","button","Acceptance","Yes,No,N/A",,
"label","0bdf42a7-7a4a-50df-836f-2db846db5c9a","","note","Key - H",,,
"label","816bf478-c7f8-5d57-8bb4-5c4a416aa046","","note","Resp - SE",,,
"label","9f76efb2-87a8-57b1-ae96-129a97145e52","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,
"boolean","d449b6de-b5c3-51ff-8318-827f664073c9","","tickbox","As-Built Attached",,,
"checkpoint-group",,"","section","4.0 Backfill"
"checkpoint-status",,"","checkpoint","4.1 - Backfill Material"
"label","d1a13f3c-84de-5074-9989-9dbe4a60a3c1","","note","Ref docs - IFC Drawings and specifications AS3500",,,
"label","154bb173-7ca8-5a35-9b0d-7bc979154b39","","note","Acceptance criteria - After pipes & fittings have been set in the correct position and jointed, further bedding material shall be used to fill all recesses below sockets, and bottoms of trenches.",,,
"label","a83f84fb-5450-5642-9428-37555ad2e3f6","","note","○ Trench backfilled with selected clean excavated material, or the purchased material bought to site.",,,
"label","38c27817-c640-5164-a877-1b5525eefb7a","","note","○ 5mm Dust Compliant for bedding",,,
"label","d13dc3d3-b181-5b0c-a325-a0aa99bb164b","","note","○ BACKFILL Overlay WITH 20mm nominal size class 3 crushed rock",,,
"button","f2ec993a-ef9a-5b14-82c9-9948182b15b3","","button","Acceptance","Yes,No,N/A",,
"label","a64fb368-778a-5562-92c8-db802dc11534","","note","Key - S",,,
"label","1640785f-f998-5168-a3f5-67887c9964d9","","note","Resp - SE",,,
"label","38d55ed0-7ced-54e5-a3c1-2910df1c854d","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,
"boolean","63ca5766-c7c1-57e5-82af-bd814d9f6563","","tickbox","Material dockets",,,
"checkpoint-status",,"","checkpoint","4.2 - Layer Thickness"
"label","e10d588d-b480-5c71-b40e-c0cbe3c2ab15","","note","Ref docs - IFC Drawings AS3500",,,
"label","01618f23-2240-5c00-ba66-6db0fc1816fb","","note","Acceptance criteria - Backfill material must be placed and compacted in layers not exceeding 300mm.",,,
"label","9b9e0e4a-cce9-5639-97c8-929f27ed4a09","","note","○ Backfill trenches as soon as possible after approval of laid and bedded service.",,,
"label","42b0e5ea-95e5-5f10-a858-9188dc3075c8","","note","○ Allow adequate cover over pipe (minimum 600mm)",,,
"button","95df8b51-8ae9-535d-8853-c37c8f7fb5f1","","button","Acceptance","Yes,No,N/A",,
"label","5a5c23b4-5ed9-59f3-bf14-87f02b044554","","note","Key - H",,,
"label","f18766f7-7099-58a8-a650-226d5eb7f9da","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.3 - Compaction"
"label","781e2f9a-a13a-5157-8f16-4c0e901fb434","","note","Ref docs - IFC Drawings AS1289",,,
"label","4cf30b88-ef5b-5e48-b9b6-ca26b8c5f0aa","","note","Acceptance criteria - Compaction to be undertaken using hand methods only for first 300mm.",,,
"button","a8350870-2d2f-5c3c-9fd7-cf405a8a7e8b","","button","Acceptance","Yes,No,N/A",,
"label","5ae59449-f81f-565a-b1a4-255d89751aa1","","note","Key - S",,,
"label","5b13b46a-714c-5faa-b466-7e09ddfc9c63","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","4.4 - Preliminary Pressure testing"
"label","7e783465-f234-55d1-8c3f-8e314122a344","","note","Ref docs - IFC Drawings RJE NOE AS3500.1",,,
"label","f8114e19-0c8e-50f8-b302-0250f55a0557","","note","Acceptance criteria - Sign-off items 1.0 – 4.3.",,,
"label","7086c753-bb1f-56ad-852a-a2334f6a6609","","note","○ RJE NOE",,,
"label","f5d4fd46-5953-562f-858b-57b9cbab1d0b","","note","○ Complete Hydrostatic test for 2 Hours @ 1700kpa. Pressure deviation to be not more than +/- 35Kpa.",,,
"button","40ee819b-b8ad-5681-b1c3-7e07b1000531","","button","Acceptance","Yes,No,N/A",,
"label","0bc86270-0207-5994-9bde-b321253e3236","","note","Key - H",,,
"label","d4ccde71-5457-56b0-bc66-c7110f778475","","note","Resp - SE",,,
"label","dfae2ed3-0f6d-57ec-9a56-47953fe5791f","","note","RJE Key - H",,,
"label","c2dd6c5b-58e3-556a-8d65-4981f702d451","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,
"boolean","ec9f5283-4f46-5ec1-ae8f-219a69b3d693","","tickbox","RJE NOE",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","5.0 Fire Hydrant Install"
"checkpoint-status",,"","checkpoint","5.1 - Survey set-out"
"label","aaeb0437-daa5-5385-9b7a-d233c29ef940","","note","Ref docs - IFC Drawings",,,
"label","9f456aff-0342-5ee0-a4b6-1864358980af","","note","Acceptance criteria - Prior to the commencement of works, the contractor shall engage a suitably qualified surveyor to set out the works and clearly mark its limits.",,,
"button","82018d57-df01-5778-b459-6c6cc74ae63f","","button","Acceptance","Yes,No,N/A",,
"label","044cdcec-0824-5438-955b-84898b24da93","","note","Key - W",,,
"label","2dd1130f-cb63-5654-8bbe-c2aff92dc359","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","5.2 - Approved Material Type"
"label","2ecbde83-c63c-57d1-9fa3-7f69f6a04dc2","","note","Ref docs - IFC Drawings AS3500",,,
"label","4b780914-00e6-5694-964c-6b8cb77a905f","","note","Acceptance criteria - Materials used for the installation of Hydrants to be in accordance with AS3500",,,
"button","a329ce2b-a545-5dec-9edc-17d8958c3a7f","","button","Acceptance","Yes,No,N/A",,
"label","9ca1b833-154b-596e-9571-c6c91c420797","","note","Key - H",,,
"label","045784ea-d1d0-52b1-a438-865808c76031","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","5.3 - Fire Hydrant Install"
"label","0e1e775b-c09a-5cfa-a61c-085fb1c20c1f","","note","Ref docs - IFC Drawings",,,
"label","4657a635-a3bc-5a0b-8ffd-9d3e2852d42f","","note","Acceptance criteria - Ensure fire hydrants are located such that they do not impact vehicle access.",,,
"label","35f922c2-8feb-5488-857a-91cdf03cfdab","","note","○ Bollards are to be installed for physical protection.",,,
"label","8701a035-f7c9-58f5-9e0d-3cae2be42795","","note","○ Confirm valve operability.",,,
"button","2762da2d-c462-5328-8620-ad4991fa068f","","button","Acceptance","Yes,No,N/A",,
"label","ca8a5bf9-ce4a-57ad-9ca0-a3e824979d56","","note","Key - S",,,
"label","7912cf75-9eba-5aa6-aa75-69f37de6129a","","note","Resp - SE",,,
"checkpoint-group",,"","section","6.0 Conformance Check"
"checkpoint-status",,"","checkpoint","6.1 - Clean & Finish"
"label","05157fe4-acad-56fa-b3ce-94d47aec5733","","note","Ref docs - IFC Drawings",,,
"label","4ab29609-6984-5954-96a6-cb288ad51248","","note","Acceptance criteria - On completion, each line shall be free from dirt, debris, or other impediments.",,,
"button","9e370122-899e-537b-bbc0-188c779fe2b0","","button","Acceptance","Yes,No,N/A",,
"label","ff8e95ac-9608-567a-b2f5-ac1e9018ac49","","note","Key - S",,,
"label","c73b4473-ee12-5126-ae56-b3dd35479cb7","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","6.2 - Testing"
"label","93ef470c-cf21-573b-a69b-b120dbb98fae","","note","Ref docs - AS3500.1",,,
"label","f396b429-16e8-54e9-aa44-ea4e84485cad","","note","Acceptance criteria - All pipe and hydrants to be pressure tested in accordance with AS3500.1",,,
"label","098dda88-aedb-568e-b857-cf63a5d67790","","note","○ Complete Hydrostatic test for 2 Hours @ 1700kpa",,,
"button","49733ced-d943-5aaa-bd3b-122fe0493034","","button","Acceptance","Yes,No,N/A",,
"label","fd001bf2-c631-5dbb-b51f-e26e11b355eb","","note","Key - H",,,
"label","d1e57c69-9110-5555-873a-718f6e790732","","note","Resp - SE",,,
"label","fcfee613-1d3b-5fc3-963f-4b014c1c0127","","note","RJE Key - H",,,
"label","64e9f9e8-f792-5583-a865-2cb1709d81c4","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,
"boolean","44358af8-4293-529c-9b4d-cfad0dc6432c","","tickbox","Test certification",,,
"boolean","26821466-f41a-521c-96d9-a87e536232f3","","tickbox","Calibration certificates",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-status",,"","checkpoint","6.3 - As-Builts"
"label","a754877a-2d8a-5b67-b2c4-9f12cec9c73c","","note","Ref docs - IFC Drawings",,,
"label","ad723b8c-4eca-5b7c-b161-0401b6b060ec","","note","Acceptance criteria - Accurately record the routes of all underground pipes before backfilling.",,,
"button","2e108ed4-e467-5aba-85ba-8a4a40d2cd10","","button","Acceptance","Yes,No,N/A",,
"label","c4634514-f5f0-5220-a05b-89f0c05d50b4","","note","Key - H",,,
"label","fedb9a91-0932-56f1-b5df-23a4aa762c38","","note","Resp - SE",,,
"label","105bbc00-1dd6-50a0-b3b8-ebc71fd7df8f","","note","Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,
"boolean","76803a11-fdb7-50b8-98d5-c9ff22422db7","","tickbox","As-Built Attached",,,

"checklist-flat",,"","checklist","Concrete Pre-Pour QA","",,,0,"Yes","Concrete Pre-Pour QA Checklist","07c91d3a-6830-4c1d-8fa4-c0e15e9bcdfc"
"checkpoint-status",,"","checkpoint","Design items"
"button","0750fbdf-00ea-5563-9cea-a7d28184b06d","","button","Correct concrete MPA and mix design ordered","OK,NOK",,
"button","6e40f362-1966-5dfc-82f3-66e9704586b1","","button","Concrete tester organised and testing as required","OK,NOK",,
"button","97d7d47a-972c-5354-8107-74898ffd9d80","","button","Correct slump for project ordered","OK,NOK",,
"button","6189717c-729d-5dff-8bc1-5ee5003fc2ea","","button","Max slump 80 or less if specified.","OK,NOK",,
"button","0f478721-31f1-5cc2-93e2-870dda0f95c2","","button","Correct finish type, please note:","OK,NOK",,
"checkpoint-status",,"","checkpoint","Pre pour items"
"label","783887e0-8e2e-5c5a-b79a-daabf462d07b","","note","Confirmed area to be poured including:",,,
"button","cfd93bee-c3f4-5c62-8fa2-6f67891a39f6","","button","Levels","OK,NOK",,
"button","3e65cf8a-40bf-5abf-80d9-9e5f76823ecc","","button","Step downs","OK,NOK",,
"button","ef79f8a7-e6ea-5e3d-a9c8-aa4ecaeeca54","","button","Items to be stripped during the pour","OK,NOK",,
"button","cb0810c8-6879-59db-9ce7-067b0f779d4e","","button","Finishes","OK,NOK",,
"button","0560d9ab-57b8-58f3-a0b1-79e898e68b74","","button","Extent","OK,NOK",,
"label","0c5b234c-74b6-5241-b8cd-1874e6629852","","note","Checked reinforcing for the following:",,,
"button","2f6a203b-7594-55c7-8111-818a7ccb0827","","button","Cover","OK,NOK",,
"button","026c9d39-4ccb-5576-935e-7d78dbfe64b2","","button","Reinforcing installed vs. drawings","OK,NOK",,
"button","f1c2b35f-3540-5b3e-9533-b7d724e39b7d","","button","Bar chairs adequate","OK,NOK",,
"button","f7e2493d-1e83-54bc-b945-691e63bbf2d8","","button","DJC, SCJ, CJ, and all other joints confirmed","OK,NOK",,
"button","eb62bfc5-f207-5115-9926-e1b167f90999","","button","Correct curing organised","OK,NOK",,
"button","28e6eb9d-da78-538d-8c02-2ca79aabfb4a","","button","Saw cutting","OK,NOK",,
"holdpoint",,"","signoff","Hold point do not proceed without an inspection"
"checkpoint-status",,"","checkpoint","Post pour items"
"button","d565d881-8829-57bd-8d55-ab37d2af4831","","button","Adequate founding depth achieved","OK,NOK",,
"button","2c9a1271-3bf1-5219-af3a-c479b55a44b5","","button","Strip formwork","OK,NOK",,
"button","1576adb7-2e93-5f7a-9b80-7e098a55e39d","","button","Concrete curing","OK,NOK",,
"button","892f8fc3-c596-52a9-a87b-815f30b4fbbd","","button","Levels checked","OK,NOK",,
"checkpoint-no-status",,"","checkpoint","Additional comments:"
"text","ef2c7c44-07a4-5f3e-8c02-ba9318963451","","textbox","Pre-pour checklist completed by:",,,
"holdpoint",,"","signoff","Signature"

"checklist-sectioned",,"","checklist","CC0394 - ITP-012 - Asphalt","itp",,,0,"Yes","CC0394 - ITP-012 - Asphalt REV0","1d018ecb-d150-4f4c-8e86-d9d2629449a8"
"checkpoint-group",,"","section","Lot Conformance."
"checkpoint-status",,"","checkpoint","Lot Conformance"
"select","fc2830e2-42b9-5fed-8434-67d4159e6f73","","dropdown","Lot Status","Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,
"text","70386a82-b780-5d63-8971-f467458e0d53","","textbox","Lot opened date:",,,
"text","46986412-496e-5fcd-bc58-21f9624152e0","","textbox","Lot opened by:",,,
"text","bdbfe8fc-15b2-5b2c-a893-70cb2193ce14","","textbox","Date lot closed:",,,
"button","5740ac72-fd60-5d61-8b21-ebedeea42f09","","button","NCR raised?","Yes, No",,
"text","387414e4-588e-5eea-a981-db1d67d0604e","","textbox","NCR Raised Date:",,,
"button","45ca48bb-4687-5d47-bc69-510373929646","","button","NCR closed?","Yes, No",,
"text","fd10d8d8-80cf-5222-9a20-9de765b7fe2a","","textbox","NCR Closed Date:",,,
"text","fc949bf8-e8ee-5810-92e7-96f8ee4ed677","","textbox","NCR Number:",,,
"text","90a05d25-cc48-5005-b271-5750f6f65ab8","","textbox","Comments",,,
"holdpoint",,"","signoff","AUTHORITY HOLDPOINT"
"checkpoint-group",,"","section","1.0"
"checkpoint-status",,"","checkpoint","1.1 - Determine Lot Size"
"label","7daf3d14-9c1c-57a5-bb6b-f9e6a85553d6","","note","Ref docs - IFC Drawings",,,
"label","90044c78-06e5-52c9-826d-77918909e912","","note","Acceptance criteria - Maximum Lot Size = 4000m2",,,
"button","e870877b-3d6c-589e-ba05-d466e1820165","","button","Acceptance","Yes,No,N/A",,
"label","03a2210f-1224-5079-892f-a48ae2e1dc20","","note","• See Work Lot Map",,,
"label","15bed521-bf5c-5a6f-b6bc-4679facbdfbb","","note","Resp - SE",,,
"label","8c82a2f1-7b90-57c8-9ae0-eed5a4bb0b58","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","39c1b022-6416-5ac1-88b4-46a896283d8f","","tickbox","Work Lot Map",,,
"checkpoint-status",,"","checkpoint","1.2 - Survey Set-out"
"label","528db78f-a7d4-5245-b573-8d3a226e9000","","note","Ref docs - IFC Drawings",,,
"label","50a1de37-603e-5558-8483-c0b2c7cdff5b","","note","Acceptance criteria - Prior to the commencement of works, the contractor shall engage a suitably qualified surveyor to set out the works and clearly mark its limits.",,,
"button","48028495-a3f5-5f16-a3aa-87cd77da1a50","","button","Acceptance","Yes,No,N/A",,
"label","54cdc47a-114b-5337-8acf-18aed37bc4f9","","note","Key - W",,,
"label","519c4a89-9d55-58c4-acd5-1091c895cf4c","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","1.3 - Approved Material Type"
"label","a0ed9071-9073-591d-88e6-1a1d323f5737","","note","Ref docs - IFC Drawings",,,
"label","5d39d9ab-e1bc-5c0f-8338-7e8837b8a887","","note","Acceptance criteria - Asphalt types specified within IFC Drawings.",,,
"label","2f09938a-1967-59d0-bc8f-1d5d2f19728b","","note","Acceptance",,,
"boolean","f1c29091-093f-5fd1-baf7-9982176ff5d8","","tickbox","40mm wearing course size 10mm Type H (C320) Asphalt 7mm Cationic rapid setting (CSR) emulsified primerseal (C170); or primer AMCO",,,
"label","e9ff1fd2-06e4-5c83-a407-b45fca8f8210","","note","Key - H",,,
"label","81b8d3ff-5ea5-5d83-99e1-863a3bb44f43","","note","Resp - SE",,,
"checkpoint-group",,"","section","2.0"
"checkpoint-status",,"","checkpoint","2.1 - Storage of Asphalt"
"label","79256b93-33d5-5ed3-a4e8-f19945365ca6","","note","Acceptance criteria - Asphalt mix has not been stored in a hot bin for more than 18 hours prior to use.",,,
"button","60bfa9c8-2498-5d42-ba2c-6d643f883032","","button","Acceptance","Yes,No,N/A",,
"label","24f501e0-c483-546c-8110-1dd0eb2afe7f","","note","Key - S",,,
"label","d316eb05-cf53-5a64-9be7-ce41f36445dd","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.2 - Conditions for Placing"
"label","c91f9653-c213-5ba0-9025-df419b5d518c","","note","Acceptance criteria - Surface on which asphalt is to be placed is dry, free from surface water & has a surface temperature >10⁰C",,,
"button","46c9ba72-2d81-5af6-92c9-6414ca0c7c4f","","button","Acceptance","Yes,No,N/A",,
"label","1a2a1e75-60a4-5033-a995-a4ab03afdb30","","note","Key - S",,,
"label","8c96e1d1-56d0-59a4-a750-0993d7d64f6e","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.3 - Commencement of Placing"
"label","f6352dd0-a482-5320-90a4-7b59a475fa19","","note","Ref docs - IFC Drawings",,,
"label","d8e843b4-84a7-58e6-bb47-98f2dcf44cb2","","note","Acceptance criteria - Crushed rock surface to be primed prior to placement of asphalt.",,,
"button","06e39577-5661-5510-91b0-0f1158040ea2","","button","Acceptance","Yes,No,N/A",,
"label","1a092c9b-a7c2-5358-bf8d-9f57f1febad8","","note","Key - S",,,
"label","28142b4b-ccf3-54fe-90db-89d110bc5063","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.4 - Spreading"
"label","18ee5a54-cf4b-50d6-a6ec-ad99da3a2424","","note","Ref docs - IFC Drawings",,,
"label","053d423e-f59e-5d73-8635-6450c32e832b","","note","Acceptance criteria - All asphalt shall be spread with an asphalt paver except for small areas where use of a paver is not practicable.",,,
"label","4f400337-b3b9-5941-901c-49a4ea29193f","","note","• All asphalt shall be spread to form a uniformly smooth asphalt mat without segregation, tearing or gouging.",,,
"button","747162a8-a6d0-59fe-ba23-2802f3901fa0","","button","Acceptance","Yes,No,N/A",,
"label","1e9a39a7-c515-58af-a4bd-e5715a714d66","","note","Key - S",,,
"label","2ca6ebe6-aa4d-5113-9b67-82a40eda0f06","","note","Resp - SE",,,
"label","1d9f01bb-643c-5777-9b3e-2de557c48ef7","","note","Remarks/record (e.g. Test frequency reports, certificates, checklist etc.) -",,,
"boolean","bbf25acc-1bd5-5c05-aa03-c0dc97193d21","","tickbox","As-Built Attached",,,
"checkpoint-status",,"","checkpoint","2.5 - Joints & Junctions"
"label","6cd082e9-9af3-597a-bd97-e7ba3460d969","","note","Acceptance criteria - If the paver is required to stop & asphalt in front of the screed cools to below 120⁰C, a transverse joint shall be constructed.",,,
"label","1cd562f7-25f8-5a66-ac29-e512e9c7d51e","","note","• Longitudinal joints in the wearing course shall be parallel to the traffic lanes.",,,
"button","3a9f7f34-8bfb-568c-b6c4-690f858dd989","","button","Acceptance","Yes,No,N/A",,
"label","4955be7c-db8a-5505-9119-43c99bddce74","","note","Key - S",,,
"label","c95c3713-a4a7-5b44-9f25-221d61a47d53","","note","Resp - SE",,,
"checkpoint-status",,"","checkpoint","2.6 - Surface Finish"
"label","c9476525-ed2f-5448-9fb1-0dc1d041b0ef","","note","Ref docs - IFC Drawings",,,
"label","8b6aa126-e370-5b0e-a150-84b55b7d291e","","note","Acceptance criteria - The finished surface of asphalt wearing course shall be of uniform appearance, free of dragged areas, cracks, open textured patches & roller marks.",,,
"label","ca746d82-bafc-5449-8872-beba895978f4","","note","• Where asphalt is placed against kerb, the surface at the edge of the wearing course shall be either flush with or not more than 5mm above the lip of the channel.",,,
"label","75a37bde-0848-5a41-9cc6-f8e7bad09f59","","note","• No point on the finished surface of the wearing course shall lie more than 4mm below a 3m straight edge laid either parallel to the centreline.",,,
"button","1628b6a2-5c8a-50f3-8232-63e3d1be6dee","","button","Acceptance","Yes,No,N/A",,
"label","1f78c43c-b9af-59e2-a634-5385d8694767","","note","Key - S",,,
"label","3193e980-14e9-58bd-869a-f8bb64dde878","","note","Resp - SE",,,
"checkpoint-group",,"","section","3.0"
