type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.2 - Active Crack Repairs - Route & Seal Method,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Crack Repair Work Procedure, Product TDS 687.10 (b) (ii), 687.15 (a - d)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Approved procedure to be followed, steps to witness:",,,,,,,,,,,,,,,,,,,,,,
label,i. All materials in date and mixed as per the Product TDS;,,,,,,,,,,,,,,,,,,,,,,
label,ii. Saw cuts to be at a width to depth ratio of 2:1 and rectangular in section;,,,,,,,,,,,,,,,,,,,,,,
label,iii Surface dust to be removed;,,,,,,,,,,,,,,,,,,,,,,
label,iv. Bond-breaking tape to be placed at the base of the chase/reservoir to limit sealant interface to 2 no. faces;,,,,,,,,,,,,,,,,,,,,,,
label,"v. Where required, masking tape to sides of the adjacent surface to create a neat finish;",,,,,,,,,,,,,,,,,,,,,,
label,vi. Sealant gunned or tooled into the saw cut to completely fill the void;,,,,,,,,,,,,,,,,,,,,,,
label,vii. Product shaped with a suitable tool to recommended profile;,,,,,,,,,,,,,,,,,,,,,,
label,iix. Repair to be protected from damage or adverse weather while curing;,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each active crack,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.3 - Inactive Crack Repairs - Route & Seal Method,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Crack Repair Work Procedure, Product TDS 687.10 (b) (i), 687.15 (a - d)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Approved procedure to be followed, steps to witness:",,,,,,,,,,,,,,,,,,,,,,
label,i. All materials in date and mixed as per the Product TDS;,,,,,,,,,,,,,,,,,,,,,,
label,ii. Saw cuts to be at a minimum width and depth of 10mm and V-shaped in section;,,,,,,,,,,,,,,,,,,,,,,
label,iii. Surface dust to be removed;,,,,,,,,,,,,,,,,,,,,,,
label,iv. Epoxy mortar / paste placed into the saw cut to completely fill the void;,,,,,,,,,,,,,,,,,,,,,,
label,v. Product finished flush with the surrounding surface;,,,,,,,,,,,,,,,,,,,,,,
label,vi. Repair to be protected from damage or adverse weather while curing;,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.4 - Inactive Crack Repairs - Gravity Fed Method,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Crack Repair Work Procedure, Product TDS 687.11 (b) (i - ii), 687.15 (a - d)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Approved procedure to be followed, steps to witness:",,,,,,,,,,,,,,,,,,,,,,
label,i. All materials in date and mixed as per the Product TDS;,,,,,,,,,,,,,,,,,,,,,,
label,"ii. Where required, a water-tight reservoir, to be created with silicone or polyurethane sealant;",,,,,,,,,,,,,,,,,,,,,,
label,iii. Epoxy resin to be poured onto the crack and either sufficient amount contained in the reservoir (if used) or worked back and forth by suitable means (such as a broom) until no more material can be absorbed;,,,,,,,,,,,,,,,,,,,,,,
label,iv. Excess material and reservoir can be removed as the epoxy resin gels;,,,,,,,,,,,,,,,,,,,,,,
label,v. Repair to be protected from damage or adverse weather while curing;,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Inactive Crack Repairs - Injection Method,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Crack Repair Work Procedure, Product TDS 687.09, 687.14 (a), 687.15 (a - d)",,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Approved procedure to be followed, steps to witness:",,,,,,,,,,,,,,,,,,,,,,
label,i. All materials in date and mixed as per the Product TDS;,,,,,,,,,,,,,,,,,,,,,,
label,ii. Each nipple/entry port coated in epoxy mortar or paste to create a water-tight seal to the entire perimeter;,,,,,,,,,,,,,,,,,,,,,,
label,"iii. Nipple/entry port placement central over the cracks at 200mm spacings maximum (where cracks are through the full section, nipple/entry port placement shall stagger);",,,,,,,,,,,,,,,,,,,,,,
label,iv. Epoxy mortar or paste applied to the surface of the crack in between nipples/entry ports and the full height of the crack if within tolerance to eliminate resin leakage);,,,,,,,,,,,,,,,,,,,,,,
label,"v. Once the epoxy mortar or paste has fully set, connect the injection gun to the lowest nipple/entry port (for vertical cracks) or at one end of the crack (for horizontal cracks);",,,,,,,,,,,,,,,,,,,,,,
label,"vi. Initiate the injection, applying pressure until resin can be witnessed entering the next nipple/entry port;",,,,,,,,,,,,,,,,,,,,,,
label,"vii. Stop pressure and close the valve of the engaged nipple/entry port and connect to the nipple/entry port where the resin appeared, working either upwards (for vertical cracks) or along the crack (for horizontal cracks) until all nipples/entry ports have been filled;",,,,,,,,,,,,,,,,,,,,,,
label,iix. Repair to be protected from damage or adverse weather while curing;,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.6 - Inactive Cracks <0.2mm Width Repairs - Penetrant Coating Method,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Crack Repair Work Procedure Product TDS 686.07 (a) (i),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Approved procedure to be followed, steps to witness:",,,,,,,,,,,,,,,,,,,,,,
label,i. All materials in date and mixed as per the Product TDS;,,,,,,,,,,,,,,,,,,,,,,
label,"ii. Silane to be applied with an airless sprayer (for penetrant) or brush (for Solid Silane or Silane Crème) , working from low to high areas and approximately 150mm beyond the extent of the crack;",,,,,,,,,,,,,,,,,,,,,,
label,iii. Application rates to be as per the TDS for each type of product ensuring wet appearance;,,,,,,,,,,,,,,,,,,,,,,
label,iv. Re-coating if required;,,,,,,,,,,,,,,,,,,,,,,
label,v. Repair to be protected from damage or adverse weather while curing,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Curing & Finishing,,,,,,,,,,,,,,,,,,,,,,
label,Reference - Crack Repair Work Procedure Product TDS 687.15 (a - c),,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - After the repair materials have cured in accordance with the manufacturer's recommendations, any surface seal, nipples/entry ports and repair materials can be removed by suitable means.",,,,,,,,,,,,,,,,,,,,,,
label,"○ The surface shall be ground smooth, leaving no traces (indentations or protrusions) of a repair and if the repair location remains exposed, a fairing coat can be applied where not being coated with a pigmented coating system.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - Repair Verification,,,,,,,,,,,,,,,,,,,,,,
label,Reference - 687.16,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - After 7 days minimum, 75mmØ core samples shall be taken to verify cracks are fully sealed.",,,,,,,,,,,,,,,,,,,,,,
label,○ Cores to be located in conjuction with a covermeter to avoid reinforcement and approved by the Nominated Authority. ,,,,,,,,,,,,,,,,,,,,,,
label,○ 2 no. cores for the first 25m of crack and an additional 1 no. core sample for each 50m of crack or part thereof.,,,,,,,,,,,,,,,,,,,,,,
label,○ Core holes to be filled as per the cementitious repair ITP.,,,,,,,,,,,,,,,,,,,,,,
label,Attach: Photographs of Core Samples,,,,,,,,,,,,,,,,,,,,,,
label,Complete: Structural Concrete Cementitious Repair ITP,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
