type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,"5.4 - Compression Seals, Inserts and Membranes",,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR 660.04,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Compression seals, inserts and membranes shall be installed in one continuous piece for the full length of the joint, inclusive of footpaths and barriers.",,,,,,,,,,,,,,,,,,,,,,
label,○ Completed joints shall be watertight.,,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each element",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,5.5 - Final Inspection of installed membrane system including all accessories,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - No visual damage to the installed membrane system,,,,,,,,,,,,,,,,,,,,,,
label,Method - Inspection,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
section,6. Post-construction Activities,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.1 - Trafficking of Joints During Construction,,,,,,,,,,,,,,,,,,,,,,
label,Reference - VR 660.04,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Joints, seals, inserts and membranes shall be protected from damage due to construction activities and the passage of site vehicles.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Visual,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Where applicable, each element",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.2 - As-built Survey,,,,,,,,,,,,,,,,,,,,,,
label,Reference - IFC Drawings VR 660.04,,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Provide record of dimensional measurements to demonstrate expansion joints comply with tolerances as per 5.3 above.,,,,,,,,,,,,,,,,,,,,,,
label,○ Attach: Survey As-builts / Survey Report,,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Each element,,,,,,,,,,,,,,,,,,,,,,
label,Category - IP,,,,,,,,,,,,,,,,,,,,,,
label,"Responsibility - Surveyor, SE/PE/SPE",,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.3 - Subcontractor Product warranties obtained,,,,,,,,,,,,,,,,,,,,,,
label,"Reference - Work Method Statement, IFC Drawings",,,,,,,,,,,,,,,,,,,,,,
label,Acceptance Criteria - Product warranties obtained and are compliant with what is specificed in IFC Drawings,,,,,,,,,,,,,,,,,,,,,,
label,"Method - Inspection, Document Review",,,,,,,,,,,,,,,,,,,,,,
label,Frequency - Once per Lot,,,,,,,,,,,,,,,,,,,,,,
label,Category - WP,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - Copies of product warranties,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,6.4 - Non-conformance Report (NCR) Closure,,,,,,,,,,,,,,,,,,,,,,
label,Reference - MRPA Quality Management Plan,,,,,,,,,,,,,,,,,,,,,,
label,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed in CAMs.",,,,,,,,,,,,,,,,,,,,,,
label,Method - Document Review,,,,,,,,,,,,,,,,,,,,,,
label,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,,,,,,,,,,,,,,,,
label,Category - HP*,,,,,,,,,,,,,,,,,,,,,,
label,Responsibility - SE/PE/SPE,,,,,,,,,,,,,,,,,,,,,,
label,Verifying Documents - This ITP,,,,,,,,,,,,,,,,,,,,,,
date,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,,,,,,,,,,,
label,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,,,,,,,,,,,,,,,,
textbox,Name:,,,,,,,,,,,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,,,,,,,,,,,,,
signoff,Sign ITP,,,,,,,,,,,,,,,,,,,,,,
