"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"","b6a09f92-8e20-51f0-b3e8-eb817ede71fb","note","Enclosure PASSED the hold time & venting requirements",,,,
"",,"section","System Commissioning and Acceptance",,,,
"",,"checkpoint","Prior to start of any test, ensure all extinguishant storage container release mechanism are disabled or removed",,,,
"","65e57aef-94db-578e-b539-fa938f716eb5","note","Acceptance Criteria: Release Mechanism Isolated",,,,
"",,"checkpoint","Verify and confirm compliance to the approved design of distribution piping system, discharge nozzle sizes & orientations, storage containers quantity & locations and warning signs & notices locations",,,,
"","89bcf548-f7a9-56a5-964d-edf59f6e0482","note","Acceptance Criteria: Installed to Approved Drawings",,,,
"",,"checkpoint","With the operation of fire alarm system, verify and confirm operation of audible & visual alarms, plant shutdown interface, time delay & release mechanism activation/30s time delay / solenoid operated/ audible visual Alarm",,,,
"","92748f01-a21e-59db-a132-e1b3d69c0d86","note","Acceptance Criteria: 30s time delay, solenoid operated , Audible/visual alarm operated",,,,
"",,"checkpoint","Simulate discharge pressure switch operation and confirm gas released alarm indication at Fire Suppression Panel",,,,
"","dd1866e7-9e9b-5218-8881-a80613483371","note","Acceptance Criteria: Indication at FIP",,,,
"",,"checkpoint","After completion of system functional test, reset and reconnect all release mechanism onto storage container and return the system to full service condition",,,,
"","fad98231-766b-5b96-ae06-7c003ae38d72","note","Acceptance Criteria: Builder Approval (Click to add signature Sign-Off below as required)",,,,
"",,"section","Completion",,,,
"",,"checkpoint","Works completed to specification/drawings - Attach photos of work below",,,,
"","f611459d-c6ad-5d02-8287-5d9506b1ac62","note","FINAL - Pass when happy to proceed with work(s) (Any issues please comment below)",,,,
"","232eeb5f-2389-5ddd-8372-28cc99afc1a7","button","Area left clean & tidy","Yes, No",,,
"","8c5ed457-0e95-59b7-94b2-8489b05da02e","tickbox","Leemark Sign-Off",,,,
"","89b4eab3-ba0b-51d5-94a2-b0c0308f5e08","tickbox","Builder Sign-Off",,,,
"",,"signoff","Sign-Off - click to Add signature(s)",,,,

"",,"checklist","ITP/R Test Report Pre-Action System (V.260521)","","ITP/R Test Report Pre-Action System (V.260521)",1,"0ab42aca-c09a-4509-857f-193974a3d08f"
"",,"section","Installation Testing",,,,
"",,"checkpoint","Latest consented drawings checked & referenced",,,,
"","2f0d8e9d-4a05-59db-b7d2-671c378940d7","textbox","Drawing & Revision #",,,,
"","72bcc9e0-0852-5f54-ac57-c93617dd49b0","tickbox","Area clear, tidy and accessible",,,,
"","1d038729-91fd-5945-a319-fc2b427fa12e","note","Attach Photos/Comments below if any issues & send report to Builder",,,,
"",,"checkpoint","Verify correct type, spacing and elevation of installed pipe supports and hangers",,,,
"","940e5e56-9bdb-5629-a138-329173c814ab","note","Acceptance Criteria: Installed to Approved Drawings",,,,
"",,"checkpoint","Installation inspection of trunk mains and range pipes",,,,
"","68132fc4-7e14-53a2-9b6e-8d64e0c98646","note","Acceptance Criteria: Installed to Approved Drawings",,,,
"",,"checkpoint","All dirt traps must be capped and all pops temporarily plugged",,,,
"","10477f5a-d361-588e-a975-7c716851c3b8","note","Acceptance Criteria: Installed to Approved Drawings",,,,
"",,"checkpoint","Inspection of installed sprinkler heads & baffle plates and flexible droppers",,,,
"","48f2d74c-1aad-5902-9639-a3a6bbea0b5f","note","Acceptance Criteria: Installed to A.S 2118.1",,,,
"",,"checkpoint","Perform Pneumatic leak test of pipework to ensure no loose joints or open pipe ends",,,,
"","a0179088-48bc-578a-b779-3ac7b454800b","note","Acceptance Criteria: Refer AS 2118.1-2006 Clause 7.9.4",,,,
"",,"checkpoint","Perform Hydrostatic Testing of pipework. Gradually apply pressure increments of 500 kPa for 15 minute holds until test pressure of 1400 kPa or 400 kPa above maximum static working pressure of the system is achieved and hold for 2-hours",,,,
"","bb969e26-3daa-5f35-b9ab-10cf0015707e","note","Acceptance Criteria: Refer AS 2118.1-2006 Clause 7.9.4",,,,
"",,"section","Installation of Pre-Action Valve Sets & Ancillary Equipment",,,,
"",,"checkpoint","Installation inspection of pre-action valve sets and ancillary equipment to ensure completeness, correct location, mounting",,,,
"","ad48c268-c477-5c39-a2eb-6c22184f41f4","note","Acceptance Criteria: AS 2118.1-1999 Clause 8.1",,,,
"",,"checkpoint","Verify installation of alarm devices (e.g. DBA pressure/flow switch, low pressure switch) and solenoid valve for correct type and rating and proper interface connections to Fire Indicator Panel (FIP)",,,,
"","11d8527e-7280-5089-8d26-3d65d9beb78b","note","Acceptance Criteria: Refer AS 2118.1-1999 Clause 8.10.1",,,,
"",,"section","System Commissioning",,,,
"",,"checkpoint","Perform a trip test on each pre-action valve by opening the alarm test ball valve and check operation of water motor alarm. Confirm operation of DBA pressure switch with correct indication at fire indicator panel",,,,
"","e5ea6655-7448-5c5d-91aa-ae35817814dd","note","Acceptance Criteria: Refer AS 2118.1-2006 Clause 15.4b, DBA -3 mins",,,,
