type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,
note,Material Approved via Teambinder Material Approval form.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Reference Documents: Table 701.081, Table 701.082",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document Review,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Insert Teambinder Material Approval Number,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
textbox,Enter: Teambinder Material Approval Number:,,,,,,,,,,,,
checkpoint,1.5 - Bedding & Backfill Material Testing,,,,,,,,,,,,
note,"Frequency: 1 per 1,000 tonnes or part thereof",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Bedding and backfill material tested at to ensure materials comply with the following:,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Reference Documents: Table 701.091, Table 701.092, Cl. 701.29, Table 701.291",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Grading and Plasticity Index,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Test Records,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,TP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,1.6 - Material Inspection,,,,,,,,,,,,
note,Frequency: Each Delivery,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Acceptance Criteria: Material inspection to be raised on ConQA for all precast pits, pipes and culverts.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: ConQA Order Acceptance Form,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document Review,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Insert ConQA Material Inspection Reference,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
textbox,Enter: Material Approval Number:,,,,,,,,,,,,
section,2 - Preliminary Works,,,,,,,,,,,,
checkpoint,2.1 - Work pack briefing,,,,,,,,,,,,
note,Frequency: Prior to Commencing Work,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: All personnel on site have been briefed on the relevant work park to scope of works.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: WP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document Review,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Work pack signed.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,HP*,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Foreman,,,,,,,,,,,,
checkpoint,2.2 - Check that current revision drawings are being used,,,,,,,,,,,,
note,Frequency: Prior to Commencing Work,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Issued For Construction (IFC) and latest available design revision in use.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: IFC Project Drawings/ Drawing Register,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document review,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Latest revision IFC drawings,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,HP*,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Foreman,,,,,,,,,,,,
checkpoint,2.3 - Ground Penetration Permit (GPP) issued,,,,,,,,,,,,
note,Frequency: Prior to Commencing Work,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Current GPP signed and specific to the area where works will be executed. Including walk through of the work area with the site team and GPP Coordinator prior to works.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: Excavation Permit,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document review & Site inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Excavation Permit #,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,HP*,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / GPP Coordinator,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
textbox,Enter: Ground Penetration Permit #:,,,,,,,,,,,,
checkpoint,2.4 - Usage of HDPE Pipes,,,,,,,,,,,,
note,Frequency: Pre Process Approval,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: HDPE (Stormpro/Blackmax) pipes to be used only under non-paved areas inline with the latest design.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec.,,,,,,,,,,,,
note,Cl.619 Cl. 701.04 Cl. 701.05(a) AS4058 AS4680,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Teambinder Material Approval,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Manufacturer certificate or accreditation,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,2.5 - Backfilling with cement stabilised sand (If required),,,,,,,,,,,,
note,Frequency: Each drainage line,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Acceptance Criteria: Subject to superintendent approval, underground stormwater drains may be backfilled to half the pipe diameter or box culvert height with 3% stabilised sand. Mixture to have a water content sufficient to ensure penetration beneath the pipe or box culvert invert without leaving free surface water.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.19(c),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Record of Conformity: Superintendents Correspondence, ITP signed",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,AP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Superintendent,,,,,,,,,,,,
section,3 - Installation of Drainage,,,,,,,,,,,,
checkpoint,3.1 - Confirm position of culverts,,,,,,,,,,,,
note,Frequency: Prior to commencing drainage line,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Acceptance Criteria: Prior to commencement of excavation for the culverts and stormwater drainage, confirm the position with the Superintendent.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.10 IFC Drawing,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Design and survey setout position confirmed with Superintendent.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,HP*,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Superintendent,,,,,,,,,,,,
checkpoint,3.2 - Excavation,,,,,,,,,,,,
note,Frequency: Each trench,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Ensure trench is excavated to prepare culvert foundation and specified depth of bedding.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Box culverts:,,,,,,,,,,,,
note,distance between culvert wall and trench wall is between 0.5 - 1.0 x the overall height of the culvert.,,,,,,,,,,,,
note,Pipe culverts:,,,,,,,,,,,,
note,"the width of trench at and below the level of the top of the pipe shall be such that the horizontal clearance from the outside of the pipe to the wall of the trench is greater than >300mm, less than <600mmm.",,,,,,,,,,,,
note,Pits:,,,,,,,,,,,,
note,Clearance from external faces of the pit to each face of the excavation to be not less than 400mm,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.15 Table 701.151 Cl. 705.05(b),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Inspection / Test Method: Site Inspection , Measurements of trench",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.3 - Bedding,,,,,,,,,,,,
note,Frequency: Each trench,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Bedding material shall be provided and placed for the full width of the trench. The compacted thickness of bedding material following any shaping necessary shall be:,,,,,,,,,,,,
note,minimum 100mm for pipes of D< 1500mm,,,,,,,,,,,,
note,minimum 200mm for pipes with D ≥ 1500 mm,,,,,,,,,,,,
note,D' is the nominal pipe diameter or culvert width.,,,,,,,,,,,,
note,Bedding and backfill materials shall be placed and compacted in layers not exceeding 150 mm loose thickness.,,,,,,,,,,,,
note,"Once culvert sections are in position, an additional layer of bedding material is placed to a height equal to 30% of the nominal pipe diameter or culvert height.",,,,,,,,,,,,
note,Bedding material which has a swell equal to or greater than 2.5% shall be maintained at a mean moisture ratio of 92% between the completion of rolling and the placement of the overlying layer.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.16 Cl. 701.20(a),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Test Report,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.4 - Laying - Circular Pipe,,,,,,,,,,,,
note,Frequency: Each culvert,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Rebate and socket ends of pipe sections are positioned facing upstream and are to be fully entered. (Laying from downstream),,,,,,,,,,,,
note,The lower portion of the pipe shall be in contact with the bedding for the full length of each section. The compacted bedding shall be shaped to accommodate the joint collar and ensure that the pipe is supported along its full length.,,,,,,,,,,,,
note,"Where applicable, the top of the pipe as marked shall be within five degrees of the vertical axis of the culvert.",,,,,,,,,,,,
note,Spacing of multiple rows of culverts to reflect Table 701.171.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.17(b),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.5 - Laying - Box Culverts,,,,,,,,,,,,
note,Frequency: Each culvert,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Rebate and socket ends of pipe sections are positioned facing upstream and are to be fully entered. (Laying from downstream),,,,,,,,,,,,
note,Consecutive sections of box culverts are firmly placed butted together. The top section matched to the bottom section and no lips over adjoining bottom sections.,,,,,,,,,,,,
note,Contact areas between the top and bottom sections mortared.,,,,,,,,,,,,
note,Multi‑row box culverts laid with sections in each row in contact with the sections in the adjacent rows.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.17(c),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.6 - Laying - Cutting of Culverts (If applicable),,,,,,,,,,,,
note,Frequency: Each culvert,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Rebate and socket ends of pipe sections are positioned facing upstream and are to be fully entered. (Laying from downstream),,,,,,,,,,,,
note,"When cutting culvert section to length or to create a penetration, cuts to be done by machine to achieve a clean vertical face.",,,,,,,,,,,,
note,Any exposed reinforcement shall be coated with an approved epoxy treatment to prevent corrosion.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.17(d),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.7 - Jointing,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.18,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document review/ Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Record of Conformity: Manufacturer’s recommendations, ITP signed",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,3.8 - Survey,,,,,,,,,,,,
note,Frequency: Each Lot,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: The location of each run of underground drainage has been verified by a survey pickup prior to backfill and form the as constructed survey.,,,,,,,,,,,,
note,RRJs assembled and prepared in accordance with the manufacturer’s recommendations.,,,,,,,,,,,,
note,Tolerances that apply:,,,,,,,,,,,,
note,(a) offset of entry pits required to match lines of kerbs or barriers +/-20mm,,,,,,,,,,,,
note,(b) plan location of pits other than offsets to kerb lines or barriers +/-100mm,,,,,,,,,,,,
note,(c) Invert leve of pipes at pits +/-50mm whilst maintaining required drainage grade.,,,,,,,,,,,,
note,(d) Departure from design grade of pipe runs +/-10mm in 10m provided minimum grade is not less than 1:250,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Survey,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Survey Report,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,SCP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Surveyor,,,,,,,,,,,,
checkpoint,3.9 - Backfilling,,,,,,,,,,,,
note,Frequency: Each culvert,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Culvert Under Area to be Paved:,,,,,,,,,,,,
note,"Where the trench has been excavated from design subgrade level or above, the trench is backfilled to design subgrade level with selected backfill material, and above that level with appropriate pavement material.",,,,,,,,,,,,
note,Where the trench is excavated from below design subgrade level the trench is filled with selected backfill material.,,,,,,,,,,,,
note,Culvert Under Area not to be Paved:,,,,,,,,,,,,
note,The trench is backfilled with selected backfill material to a level 300mm above the top of the culvert and with ordinary backfill material above that level.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.19(a),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Site Engineer,,,,,,,,,,,,
checkpoint,3.10 - Inlet/Outlet Structures,,,,,,,,,,,,
note,Frequency: Each headwall,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Inlet and outlet structures constructed in accordance with the drawings and specification. Concrete used for the construction of inlet and outlet structures shall comply with the requirements of Section 610.,,,,,,,,,,,,
note,"Where the trench has been excavated from design subgrade level or above, the trench is backfilled to design subgrade level with selected backfill material, and above that level with appropriate pavement material.",,,,,,,,,,,,
note,Footings extended to the depths shown on the drawings or as necessary to achieve a satisfactory foundation.,,,,,,,,,,,,
note,"If backfilling to the required level, select backfill material is used.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.25 Cl.610,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Document Review/ Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Latest IFC Drawing ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
section,4 - Testing and Inspection,,,,,,,,,,,,
checkpoint,4.1 - Inspection of drainage lines,,,,,,,,,,,,
note,"Record of Conformity: Inspection Organisation, Inspection report, ITP signed",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,HP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer / Superintendent,,,,,,,,,,,,
signoff,HOLD POINT,,,,,,,,,,,,
checkpoint,4.2 - Bedding Compaction Requirements,,,,,,,,,,,,
note,"Frequency: 3 test per lot. , (1 lot consists of one layer of bedding for a culvert length between pits or endwalls) , Min. 20% of all lots for each culvert shall be tested.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Bedding assessed for compaction and /or moisture in lots.,,,,,,,,,,,,
note,Bedding compacted to refusal with handheld mechanical equipment with a mean moisture ratio of 92%.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.20 (a),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,"Record of Conformity: Compaction and moisture Test Records , ITP signed",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,TP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,4.3 - Backfill Compaction and Moisture requirements,,,,,,,,,,,,
note,"Frequency: 3 test per lot. , (1 lot consists of one layer of bedding for a culvert length between pits or endwalls) , Min. 20% of all lots for each culvert shall be tested.",,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Backfill assessed for compaction and or moisture in lots.,,,,,,,,,,,,
note,Backfill material which will have a nominal size after compaction of 40mm or < less compacted to a mean value of density ratio of not less than 97%.,,,,,,,,,,,,
note,Backfill material which has a swell equal to or greater > than 2.5% maintained at a mean moisture ratio of 92% between the completion of rolling and the placement of the overlying layer.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. 701.20 (b),,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: Compaction and moisture Test Records ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,TP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,4.4 - Flushing System,,,,,,,,,,,,
note,Frequency: Each culvert,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Acceptance Criteria: Each culvert flushed clean from end to end on completion and maintained in proper working order.,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Reference Documents: VicRoads Spec. Cl. 701.28,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Inspection / Test Method: Site Inspection,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Record of Conformity: ITP signed,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,IP,,,,,,,,,,,,
note,- - - - - - - - -,,,,,,,,,,,,
note,Responsibility: Engineer,,,,,,,,,,,,
checkpoint,Final Inspection,,,,,,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan's Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,
textbox,Print Name:,,,,,,,,,,,,
textbox,Position:,,,,,,,,,,,,
textbox,Date:,,,,,,,,,,,,
textbox,Work Completed On,,,,,,,,,,,,
section,Lot Verification,,,,,,,,,,,,
checkpoint,Lot Verification.,,,,,,,,,,,,
dropdown,Is the relevant RFI attached to the Lot?,"YES, NO, N/A",,,,,,,,,,,
dropdown,Is the relevant NCR attached to the Lot?,"YES, NO, N/A",,,,,,,,,,,
dropdown,Are any relevant Mails/ Transmittals attached to the Lot?,"YES, NO, N/A",,,,,,,,,,,
dropdown,Lot verified By,"Babak Rudd-Project Quality Manager, Nicola Lodo (Area 2 Manager), Nicolas Terpstra (Delivery Manager),Other:",,,,,,,,,,,
textbox,Other:,,,,,,,,,,,,
