type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.3 Drainage RCP Pipes - Supply,,,,,,,,,,
note,REFERENCE: Section 701.05,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Precast reinforced concrete pipes shall be manufactured, supplied and installed in accordance with 701.05.",,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.4 Drainage Flexible Pipes - Supply,,,,,,,,,,
note,REFERENCE: Section 701.07,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Flexible pipes shall be supplied in accordance with 701.07,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.5 Drainage Slotted Pipes - Supply,,,,,,,,,,
note,REFERENCE: Section 701.07,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Subsurface drainage shall be supplied in accordance with 702.04,,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.6 Drainage Bedding Material - Supply,,,,,,,,,,
note,REFERENCE: Section 701.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Bedding Material shall be free from perishable matter, lumps and conform with the requirements of Table 701.091 and Table 701.092.",,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,2.7 Drainage Backfill Material - Supply,,,,,,,,,,
note,REFERENCE: Section 701.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Ordinary and Selected Backfill Material shall be free from perishable matter, lumps and conform with the requirements of Table 701.091 and Table 701.092.",,,,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Document Review,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: Teambinder Material Approval,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
section,Preliminaries-Procedures,,,,,,,,,,
section,Pre Construction,,,,,,,,,,
checkpoint,4.1 Survey Set Out-Pits,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.10,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Survey activities undertaken to ensure and validate the plan location, height and line of pits and location, invert level, plan of pipes in accordance with design documentation and 701.10",,,,,,,,,,
note,ATTACH: LOT MARKED UP LOCATION ON THE IFC DRAWING (LOT MAP):,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
section,Construction - Pit Installation,,,,,,,,,,
checkpoint,5.1 Pits-Pit Excavation,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 705.05,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Excavation shall be to the depth indicated on the design documentation. Precast pits must have a clearance of 400mm from excavation face and external face of pit.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.2 Pits-Excavation Foundation,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 705.05,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Bedding conforming to to 710.09 shallbe supplied, placed and compacted to a thickness:",,,,,,,,,,
note, > 80mm for clay foundations,,,,,,,,,,
note, > 150mm for rock foundations,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.3 Pits-Placement of Pit,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.10,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"ACCEPTANCE CRITERIA: Plan location of pits, other than offsets to kerb line or barriers, to be +/- 100mm",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.4 Pits-Jointing,,,,,,,,,,
note,REFERENCE: Section 705.11,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"All connections shall be finished to provide a smooth surface, uniform with the inner of the pit structure. Saw cut surrounding hole shall not exceed 50mm greater than the pipe diameter.",,,,,,,,,,
note,Exposed reinforcement shall be coated with an approved epoxy treatment,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.5 Pits-Shaping of Floor,,,,,,,,,,
note,REFERENCE: Section 705.13,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Pit floors are smoothly shaped from inlet to outlet for a height one third the diameter of the outlet pipe.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.6 Pits-Step Irons,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 705.12,,,,,,,,,,
note,L1-CHE-STD-030,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Drainage pits greater than 1.0m deep shall be fitted with step irons in accordance with 705.12. Ladder rungs shall not opbstruct openings and that water does not discharge on them.,,,,,,,,,,
note,Step rungs do not come within 50mm of the top of the riser,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.7 Pits-Fitting of Covers,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 705.17,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,"Frames for drainage pit covers shall be cast in place or or bedded on fresh mortar, 5mm thick, consisting of 2 parts sand and 1 part cement.",,,,,,,,,,
note,Height shall be within 10mm of the design level,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.8 Pits-Pit Lids,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,L1-CHE-STD-030,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,"ACCEPTANCE CRITERIA: All stormwater pits shall be provided with a locakable minimum Class D piit lid, grate or ballast cage in accordance with MTM L1-CHE-STD-030",,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.9 Pits-Backfilling Around Drainage Pits,,,,,,,,,,
note,REFERENCE: Section 705.18,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Backfilling around drainage pits shall be placed in layers not exceeding 300mm loose thickness and compacted to refusal,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.10 Pipes-Trench Excavation,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.15,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Excavation for pipe shall have a horizontal clearance between the pipe and the excavation wall of:,,,,,,,,,,
note,"  > 300mm, < 600mm for RCP",,,,,,,,,,
note,  > 150mm for Flexible Pipe,,,,,,,,,,
note,The base of the trench shall be compacted to refusal using mechanical plant.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.11 Pipes-Bedding Placement,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.16,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Bedding material shall be provided and placed in the full width of the trench to the below minimum:,,,,,,,,,,
note,  > 100mm where D<1500mm,,,,,,,,,,
note,  > 200mmwhwere D≥1500mm,,,,,,,,,,
note,Bedding material shall be placed and compacted in layers <150mm loose thickness,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.12 Pipes-Placement of Pipe - RCP,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.17,,,,,,,,,,
note,Section 701.20,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Rebate and socket ends of pipe segments shall be placed facing upstream and be fully entered. ,,,,,,,,,,
note,Gaps between spigot and socket are in accordance with the manufacturers specifications,,,,,,,,,,
note,The lower portion of the pipe shall be in contact with the bedding layer and shaped to accomodate the joint collar along its full length,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.13 Pipes-Placement of Pipe - Flexible Pipe,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.17,,,,,,,,,,
note,Section 701.22,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: All buried flexible pipe sections supplied shall be assembled in accordance with the manufacturers specifications,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.14 Pipes-Lifting Holes,,,,,,,,,,
note,REFERENCE: Section 701.18,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Lifting holes shall be plugged off in accordance with the manufacturers specifications after the pipe is installed.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.15 Pipes-Survey Conformance,,,,,,,,,,
note,REFERENCE: Section 710.10,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Location of drainage shall be verified by a surveyor prior to backfilling,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.16 Pipes-Backfill Placement,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.16,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Backfill material shall be placed the full width of the bedding material and compacted in layers <150mm loose thickness.,,,,,,,,,,
note,Filling shall not be placed within 2.0m of the open end of the pipe.,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.17 Pipes-Backfill Testing,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 701.20,,,,,,,,,,
note,Section 701.29,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Test a minimum of 20% of all lots for each culvert. (Lot = 1 layer of bedding or backfill),,,,,,,,,,
note,Backfill material shall be compacted to a density ratio > 97%. Material which has a swell equal or greater than 2.5% shall be maintained at a mean moisture ratio of 92% between the completion of rolling and the placement of overlaying layer,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP*,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: Nominated Authority,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: ,,,,,,,,,,
note,This ITP,,,,,,,,,,
note,Attach record of test report,,,,,,,,,,
note,Attach material delivery docket,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.18 Slotted Pipes-Trench Excavation,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 702.08,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Excavation for pipe shall have a horizontal clearance between the pipe and the excavation wall of > 150mm for Flexible Pipe,,,,,,,,,,
note,The base of the trench shall be compacted to refusal using mechanical plant and be <50mm below the specified level of the invert,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: HP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
holdpoint,NOMINATED AUTHORITY HOLDPOINT,,,,,,,,,,
checkpoint,5.19 Slotted Pipes-Geotextile placement,,,,,,,,,,
note,REFERENCE: IFC Drawings,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: ,,,,,,,,,,
note,Trench to be wrapped with geotextile in accordance with the manufacturers specifications.,,,,,,,,,,
note,All laps are to have 150mm lapped at the top of the trench,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.20 Slotted Pipes-Bedding Placement,,,,,,,,,,
note,REFERENCE: ,,,,,,,,,,
note,IFC Drawings,,,,,,,,,,
note,Section 702.09,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,ACCEPTANCE CRITERIA: Bedding of granular filter material of thickness between 25 mm and 50mm placed across bottom of trench and screeded or graded to level ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,METHOD: Visual inspection ,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,FREQUENCY: Each Lot,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,CATEGORY: IP,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,RESPONSIBILITY: SE,,,,,,,,,,
note,---------------------------------,,,,,,,,,,
note,VERIFYING DOCUMENTS: This ITP,,,,,,,,,,
textbox,Date Completed:,,,,,,,,,,
checkpoint,5.21 Slotted Pipes- Placement,,,,,,,,,,
