,,"Project QA Earthworks EW - Earthworks (1112) EW.004 - Nth WDR Verge - CH945 - 1020 9 - Embankment Foundation Treatment Details HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.004 - nth wdr verge - ch945 - 1020","project qa","9 - embankment foundation treatment details","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.004 - Nth WDR Verge - CH945 - 1020 10 - Inspection of Trimmed and Compacted Embankment HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.004 - nth wdr verge - ch945 - 1020","project qa","10 - inspection of trimmed and compacted embankment","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.004 - Nth WDR Verge - CH945 - 1020 11 - Embankment Proof Roll Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.004 - nth wdr verge - ch945 - 1020","project qa","11 - embankment proof roll inspection","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.004 - Nth WDR Verge - CH945 - 1020 12 - Steep Slope Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.004 - nth wdr verge - ch945 - 1020","project qa","12 - steep slope inspection","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 3 - Excavate Unsuitable Material HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","3 - excavate unsuitable material","project qa","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 4 - Inspection of Ripped Floor HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","4 - inspection of ripped floor","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 5 - Inspection of Compacted Cut Floor HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","5 - inspection of compacted cut floor","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 6 - Proof Roll Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","6 - proof roll inspection","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 8 - Embankments Foundation Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","hold point","8 - embankments foundation inspection"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 9 - Embankment Foundation Treatment Details HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","9 - embankment foundation treatment details","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 10 - Inspection of Trimmed and Compacted Embankment HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","10 - inspection of trimmed and compacted embankment","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 11 - Embankment Proof Roll Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","11 - embankment proof roll inspection","hold point"
,,"Project QA Earthworks EW - Earthworks (1112) EW.005 - Nth WDR Verge - CH1020 - 1050 12 - Steep Slope Inspection HOLD POINT",,"earthworks","ew - earthworks (1112)","ew.005 - nth wdr verge - ch1020 - 1050","project qa","12 - steep slope inspection","hold point"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 2 - Clearing and Grubbing Plan HOLD POINT",,"ts.001 - north of wdr","earthworks","2 - clearing and grubbing plan","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 3 - Weed Management Plan HOLD POINT",,"ts.001 - north of wdr","3 - weed management plan","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 4 - Clearing Report HOLD POINT",,"ts.001 - north of wdr","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point","4 - clearing report"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 5 - Survey Plan of Clearing Area HOLD POINT",,"ts.001 - north of wdr","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","5 - survey plan of clearing area","hold point"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 6 - Peg Out of Clearing Area HOLD POINT",,"ts.001 - north of wdr","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point","6 - peg out of clearing area"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 7 - Clearing Method Statement HOLD POINT",,"ts.001 - north of wdr","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","7 - clearing method statement","hold point"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 8 - Method Statement for Work in Exclusion Zones HOLD POINT",,"ts.001 - north of wdr","earthworks","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point","8 - method statement for work in exclusion zones"
,,"Project QA Earthworks TS - Topsoil Stripping, Clear and Grub (0222, 1111) TS.001 - North of WDR 9 - Notice of Protected Trees HOLD POINT",,"ts.001 - north of wdr","earthworks","9 - notice of protected trees","project qa","ts - topsoil stripping, clear and grub (0222, 1111)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 1 - HBB – Nominated Mix HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","1 - hbb – nominated mix","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 2 - HBB – Material Conformance HOLD POINT",,"2 - hbb – material conformance","earthworks","pv.001 - north wdr ch1000 - 1240","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 5 - HBB – Trial Section Notification HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","project qa","pv - pavement buildup (1113, 1141)","hold point","5 - hbb – trial section notification"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 6 - HBB – Trial Section Results HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","project qa","pv - pavement buildup (1113, 1141)","6 - hbb – trial section results","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 7 - HBB – Compaction Results HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","7 - hbb – compaction results","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 8 - HBB – Survey Reports HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","8 - hbb – survey reports","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 9 - CR – Material Details HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","9 - cr – material details","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 11 - CR – Trial Section Results HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","11 - cr – trial section results","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Earthworks PV - Pavement Buildup (1113, 1141) PV.001 - North WDR CH1000 - 1240 12 - CR – Survey Reports HOLD POINT",,"earthworks","pv.001 - north wdr ch1000 - 1240","12 - cr – survey reports","project qa","pv - pavement buildup (1113, 1141)","hold point"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.001 - North 3 - Excavation – Inspection of trench and bedding HOLD POINT",,"ss.001 - north","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)","3 - excavation – inspection of trench and bedding"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.001 - North 4 - Installation – Survey of laid pipe HOLD POINT",,"4 - installation – survey of laid pipe","ss.001 - north","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 2 - Materials – Flexible Plastic Pipes (1) HOLD POINT",,"ss.002 - south","2 - materials – flexible plastic pipes (1)","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 3 - Materials – Flexible Plastic Pipes (2) HOLD POINT",,"3 - materials – flexible plastic pipes (2)","ss.002 - south","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 4 - Materials – Precast Concrete Drainage Structures HOLD POINT",,"ss.002 - south","project qa","4 - materials – precast concrete drainage structures","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 5 - Setting Out (1) HOLD POINT",,"5 - setting out (1)","ss.002 - south","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 7 - Soil Conditions (1) HOLD POINT",,"ss.002 - south","7 - soil conditions (1)","project qa","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 9 - ERSED Controls, Temporary Drainage HOLD POINT",,"ss.002 - south","project qa","9 - ersed controls, temporary drainage","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 13 - Foundation Inspection HOLD POINT",,"ss.002 - south","project qa","13 - foundation inspection","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SD - Subsoil Drains (1172) SS.002 - South 24 - Construction Traffic HOLD POINT",,"ss.002 - south","project qa","24 - construction traffic","hold point","stormwater & drainage","sd - subsoil drains (1172)"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 2 - Materials – Flexible Plastic Pipes (1) HOLD POINT",,"2 - materials – flexible plastic pipes (1)","project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 3 - Materials – Flexible Plastic Pipes (2) HOLD POINT",,"3 - materials – flexible plastic pipes (2)","project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 4 - Materials – Precast Concrete Drainage Structures HOLD POINT",,"project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","4 - materials – precast concrete drainage structures","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 5 - Setting Out (1) HOLD POINT",,"5 - setting out (1)","project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 7 - Soil Conditions (1) HOLD POINT",,"7 - soil conditions (1)","project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 9 - ERSED Controls, Temporary Drainage HOLD POINT",,"project qa","9 - ersed controls, temporary drainage","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 13 - Foundation Inspection HOLD POINT",,"project qa","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","13 - foundation inspection","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.001 - 301.01 End 24 - Construction Traffic HOLD POINT",,"project qa","24 - construction traffic","sw - stormwater (1351, 1352, 1354)","sw.001 - 301.01 end","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 2 - Materials – Flexible Plastic Pipes (1) HOLD POINT",,"2 - materials – flexible plastic pipes (1)","sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 3 - Materials – Flexible Plastic Pipes (2) HOLD POINT",,"3 - materials – flexible plastic pipes (2)","sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 4 - Materials – Precast Concrete Drainage Structures HOLD POINT",,"sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","4 - materials – precast concrete drainage structures","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 5 - Setting Out (1) HOLD POINT",,"5 - setting out (1)","sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 7 - Soil Conditions (1) HOLD POINT",,"7 - soil conditions (1)","sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 9 - ERSED Controls, Temporary Drainage HOLD POINT",,"sw.002 - 302.01 end","project qa","9 - ersed controls, temporary drainage","sw - stormwater (1351, 1352, 1354)","hold point","stormwater & drainage"
,,"Project QA Stormwater & Drainage SW - Stormwater (1351, 1352, 1354) SW.002 - 302.01 End 13 - Foundation Inspection HOLD POINT",,"sw.002 - 302.01 end","project qa","sw - stormwater (1351, 1352, 1354)","13 - foundation inspection","hold point","stormwater & drainage"
